z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0666683,0.000348035,-0,-nan,-0.0196629,0.000102648,0,-nan,0.237628,0.00124051,-0,-nan,0.639293,0.521164,0.280558,-0.0827468,118.847,10000000,0
0.15,0.0666585,0.000347983,-0,-nan,-0.0212313,0.000110835,0,-nan,0.237628,0.00124051,-0,-nan,0.306018,0.255764,0.280517,-0.0893467,119.911,10000000,0
0.2,0.0674375,0.000352049,-0,-nan,-0.0243877,0.000127313,0,-nan,0.237628,0.00124051,-0,-nan,0.171886,0.142301,0.283794,-0.10263,119.453,10000000,0
0.25,0.0688547,0.000359447,-0,-nan,-0.0288493,0.000150604,0,-nan,0.237628,0.0012405,-0,-nan,0.105129,0.0834488,0.289759,-0.121406,118.418,10000000,0
0.3,0.0704872,0.000367969,-0,-nan,-0.0340577,0.000177794,0,-nan,0.237628,0.0012405,-0,-nan,0.0675204,0.0505596,0.296628,-0.143324,117.6,10000000,0
0.35,0.0720344,0.000376045,-0,-nan,-0.0395452,0.00020644,0,-nan,0.237628,0.0012405,-0,-nan,0.0446406,0.0314971,0.303139,-0.166416,116.84,10000000,0
0.4,0.0733931,0.000383138,-0,-nan,-0.0450588,0.000235223,0,-nan,0.237628,0.0012405,-0,-nan,0.0302721,0.0202664,0.308857,-0.189619,119.18,10000000,0
0.45,0.074598,0.000389428,-0,-nan,-0.0505699,0.000263993,0,-nan,0.237628,0.0012405,-0,-nan,0.0210458,0.0134531,0.313928,-0.212812,118.21,10000000,0
0.5,0.0757229,0.000395301,-0,-nan,-0.0561342,0.00029304,0,-nan,0.237628,0.0012405,-0,-nan,0.0150119,0.00915223,0.318662,-0.236227,119.611,10000000,0
0.55,0.0767961,0.000400903,-0,-nan,-0.0617026,0.000322109,0,-nan,0.237628,0.0012405,-0,-nan,0.0109791,0.0063208,0.323178,-0.259661,118.579,10000000,0
0.6,0.0777781,0.000406029,-0,-nan,-0.0670133,0.000349833,0,-nan,0.237628,0.0012405,-0,-nan,0.00817665,0.00437414,0.32731,-0.28201,119.799,10000000,0
0.65,0.0785852,0.000410243,-0,-nan,-0.0716196,0.00037388,0,-nan,0.237628,0.0012405,-0,-nan,0.00611605,0.00299495,0.330707,-0.301394,119.173,10000000,0
0.7,0.0791558,0.000413221,-0,-nan,-0.0749742,0.000391392,0,-nan,0.237628,0.0012405,-0,-nan,0.0045292,0.0020061,0.333108,-0.315511,117.933,10000000,0
0.75,0.0794674,0.000414848,-0,-nan,-0.0765769,0.000399759,0,-nan,0.237628,0.0012405,-0,-nan,0.00324985,0.0012963,0.33442,-0.322256,119.198,10000000,0
0.8,0.0795477,0.000415267,-0,-nan,-0.0761738,0.000397655,0,-nan,0.237628,0.0012405,-0,-nan,0.00219369,0.000791679,0.334757,-0.32056,118.448,10000000,0
0.1,0.0596532,0.000311414,-0,-nan,-0.0205458,0.000107257,0,-nan,0.237628,0.00124051,-0,-nan,0.639293,0.521164,0.251037,-0.0864622,117.759,10000000,0
0.15,0.0598318,0.000312345,-0,-nan,-0.0224027,0.000116951,0,-nan,0.237628,0.00124051,-0,-nan,0.306018,0.255764,0.251788,-0.0942766,116.638,10000000,0
0.2,0.0607159,0.00031696,-0,-nan,-0.0257819,0.000134591,0,-nan,0.237628,0.00124051,-0,-nan,0.171886,0.142301,0.255509,-0.108497,119.025,10000000,0
0.25,0.0621375,0.00032438,-0,-nan,-0.0303776,0.000158582,0,-nan,0.237628,0.0012405,-0,-nan,0.105129,0.0834488,0.261491,-0.127837,116.961,10000000,0
0.3,0.063712,0.000332599,-0,-nan,-0.0356296,0.000186,0,-nan,0.237628,0.0012405,-0,-nan,0.0675204,0.0505596,0.268117,-0.149939,119.017,10000000,0
0.35,0.0651831,0.000340279,-0,-nan,-0.0410797,0.000214451,0,-nan,0.237628,0.0012405,-0,-nan,0.0446406,0.0314971,0.274308,-0.172874,120.62,10000000,0
0.4,0.066473,0.000347013,-0,-nan,-0.046486,0.000242673,0,-nan,0.237628,0.0012405,-0,-nan,0.0302721,0.0202664,0.279736,-0.195625,119.267,10000000,0
0.45,0.0676155,0.000352977,-0,-nan,-0.0518251,0.000270546,0,-nan,0.237628,0.0012405,-0,-nan,0.0210458,0.0134531,0.284544,-0.218094,117.235,10000000,0
