z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0530358,0.000276869,-0,-nan,-0.0170861,8.91965e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.65212,1.42016,0.223188,-0.0719028,119.714,10000000,0
0.15,0.0531565,0.000277498,-0,-nan,-0.0189494,9.89235e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.793168,0.694488,0.223697,-0.079744,118.857,10000000,0
0.2,0.0540554,0.00028219,-0,-nan,-0.0220146,0.000114925,0,-nan,0.237628,0.00124051,-0,-nan,0.444944,0.386846,0.227479,-0.092643,118.863,10000000,0
0.25,0.055574,0.000290117,-0,-nan,-0.0259449,0.000135442,0,-nan,0.237628,0.00124051,-0,-nan,0.270759,0.228186,0.23387,-0.109183,118.117,10000000,0
0.3,0.0572947,0.0002991,-0,-nan,-0.0302458,0.000157894,0,-nan,0.237628,0.00124051,-0,-nan,0.172748,0.139444,0.241111,-0.127282,118.021,10000000,0
0.35,0.0589187,0.000307577,-0,-nan,-0.0345627,0.00018043,0,-nan,0.237628,0.0012405,-0,-nan,0.113483,0.0876768,0.247945,-0.145449,118.665,10000000,0
0.4,0.0603401,0.000314997,-0,-nan,-0.0387442,0.000202259,0,-nan,0.237628,0.0012405,-0,-nan,0.0765458,0.0569011,0.253927,-0.163046,118.941,10000000,0
0.45,0.0615932,0.000321539,-0,-nan,-0.0427889,0.000223374,0,-nan,0.237628,0.0012405,-0,-nan,0.0529773,0.0380705,0.2592,-0.180067,118.758,10000000,0
0.5,0.0627575,0.000327617,-0,-nan,-0.0466971,0.000243776,0,-nan,0.237628,0.0012405,-0,-nan,0.0376223,0.0261181,0.2641,-0.196514,119.553,10000000,0
0.55,0.0638707,0.000333428,-0,-nan,-0.0503434,0.000262811,0,-nan,0.237628,0.0012405,-0,-nan,0.027376,0.0182308,0.268785,-0.211858,116.382,10000000,0
0.6,0.0649037,0.00033882,-0,-nan,-0.0534364,0.000278957,0,-nan,0.237628,0.0012405,-0,-nan,0.020264,0.0127992,0.273132,-0.224874,117.643,10000000,0
0.65,0.065776,0.000343374,-0,-nan,-0.0556307,0.000290412,0,-nan,0.237628,0.0012405,-0,-nan,0.0150542,0.00892748,0.276803,-0.234108,116.457,10000000,0
0.7,0.0664253,0.000346763,-0,-nan,-0.0565745,0.000295339,0,-nan,0.237628,0.0012405,-0,-nan,0.0110694,0.00611706,0.279535,-0.238081,119.205,10000000,0
0.75,0.0668215,0.000348832,-0,-nan,-0.0560859,0.000292788,0,-nan,0.237628,0.0012405,-0,-nan,0.00788929,0.00405528,0.281202,-0.236024,117.38,10000000,0
0.8,0.0669833,0.000349677,-0,-nan,-0.0542486,0.000283197,0,-nan,0.237628,0.0012405,-0,-nan,0.00529414,0.00254296,0.281883,-0.228292,116.704,10000000,0
0.1,0.066066,0.000344892,-0,-nan,-0.0135773,7.08793e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.65212,1.42016,0.278023,-0.0571369,118.022,10000000,0
0.15,0.0657378,0.000343178,-0,-nan,-0.014709,7.67871e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.793168,0.694488,0.276642,-0.0618995,118.727,10000000,0
0.2,0.0663913,0.000346589,-0,-nan,-0.0171846,8.97103e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.444944,0.386846,0.279392,-0.0723172,119.391,10000000,0
0.25,0.0679097,0.000354515,-0,-nan,-0.0207429,0.000108286,0,-nan,0.237628,0.00124051,-0,-nan,0.270759,0.228186,0.285782,-0.0872916,117.306,10000000,0
0.3,0.0697846,0.000364302,-0,-nan,-0.0249132,0.000130056,0,-nan,0.237628,0.00124051,-0,-nan,0.172748,0.139444,0.293672,-0.104841,119.41,10000000,0
0.35,0.0716123,0.000373843,-0,-nan,-0.0293266,0.000153096,0,-nan,0.237628,0.0012405,-0,-nan,0.113483,0.0876768,0.301363,-0.123414,118.966,10000000,0
0.4,0.0732253,0.000382263,-0,-nan,-0.0338073,0.000176486,0,-nan,0.237628,0.0012405,-0,-nan,0.0765458,0.0569011,0.308151,-0.14227,118.849,10000000,0
0.45,0.0746587,0.000389745,-0,-nan,-0.0383374,0.000200135,0,-nan,0.237628,0.0012405,-0,-nan,0.0529773,0.0380705,0.314183,-0.161334,117.659,10000000,0
0.5,0.0760412,0.000396963,-0,-nan,-0.0428996,0.000223951,0,-nan,0.237628,0.0012405,-0,-nan,0.0376223,0.0261181,0.320001,-0.180533,117.779,10000000,0
0.55,0.077468,0.000404411,-0,-nan,-0.0473248,0.000247052,0,-nan,0.237628,0.0012405,-0,-nan,0.027376,0.0182308,0.326005,-0.199155,117.748,10000000,0
0.6,0.0789408,0.000412099,-0,-nan,-0.05123,0.000267439,0,-nan,0.237628,0.0012405,-0,-nan,0.020264,0.0127992,0.332203,-0.215589,117.29,10000000,0
0.65,0.0803506,0.000419459,-0,-nan,-0.0541402,0.000282631,0,-nan,0.237628,0.0012405,-0,-nan,0.0150542,0.00892748,0.338136,-0.227836,118.448,10000000,0
0.7,0.0815914,0.000425936,-0,-nan,-0.0555457,0.000289968,0,-nan,0.237628,0.0012405,-0,-nan,0.0110694,0.00611706,0.343358,-0.233751,118.109,10000000,0
