z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0411251,0.00021469,-0,-nan,-0.00772816,4.03442e-05,0,-nan,0.237628,0.00124052,-0,-nan,8.95724,8.28946,0.173065,-0.0325221,118.546,10000000,0
0.15,0.0409845,0.000213956,-0,-nan,-0.00939603,4.90512e-05,0,-nan,0.237628,0.00124052,-0,-nan,4.31886,4.03474,0.172474,-0.039541,117.438,10000000,0
0.2,0.0416011,0.000217175,-0,-nan,-0.0117551,6.13665e-05,0,-nan,0.237628,0.00124052,-0,-nan,2.41801,2.25071,0.175068,-0.0494686,118.994,10000000,0
0.25,0.0428808,0.000223856,-0,-nan,-0.0144911,7.56495e-05,0,-nan,0.237628,0.00124051,-0,-nan,1.46021,1.33762,0.180454,-0.0609823,116.195,10000000,0
0.3,0.0444348,0.000231968,-0,-nan,-0.0172864,9.02421e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.922251,0.826366,0.186993,-0.0727458,119.117,10000000,0
0.35,0.0459453,0.000239852,-0,-nan,-0.0199755,0.00010428,0,-nan,0.237628,0.00124051,-0,-nan,0.599894,0.525605,0.19335,-0.0840623,119.272,10000000,0
0.4,0.0472715,0.000246775,-0,-nan,-0.0225309,0.00011762,0,-nan,0.237628,0.00124051,-0,-nan,0.401251,0.344705,0.198931,-0.0948159,116.405,10000000,0
0.45,0.0484384,0.000252867,-0,-nan,-0.0249667,0.000130336,0,-nan,0.237628,0.00124051,-0,-nan,0.275726,0.232819,0.203842,-0.105066,118.878,10000000,0
0.5,0.0495613,0.000258728,-0,-nan,-0.0272147,0.000142071,0,-nan,0.237628,0.00124051,-0,-nan,0.194425,0.161313,0.208567,-0.114526,117.285,10000000,0
0.55,0.0507407,0.000264885,-0,-nan,-0.0290797,0.000151807,0,-nan,0.237628,0.0012405,-0,-nan,0.140309,0.113989,0.21353,-0.122375,118.464,10000000,0
0.6,0.052008,0.000271501,-0,-nan,-0.030268,0.00015801,0,-nan,0.237628,0.0012405,-0,-nan,0.102816,0.0813338,0.218863,-0.127376,118.283,10000000,0
0.65,0.0532895,0.000278191,-0,-nan,-0.0305574,0.000159521,0,-nan,0.237628,0.0012405,-0,-nan,0.0755118,0.0578831,0.224256,-0.128594,115.673,10000000,0
0.7,0.0545031,0.000284526,-0,-nan,-0.0297837,0.000155482,0,-nan,0.237628,0.0012405,-0,-nan,0.0548546,0.0406076,0.229363,-0.125338,118.389,10000000,0
0.75,0.0555531,0.000290007,-0,-nan,-0.0279988,0.000146164,0,-nan,0.237628,0.0012405,-0,-nan,0.0386389,0.0276118,0.233782,-0.117826,119.833,10000000,0
0.8,0.0563774,0.00029431,-0,-nan,-0.0254617,0.000132919,0,-nan,0.237628,0.0012405,-0,-nan,0.02566,0.0177494,0.237251,-0.10715,119.85,10000000,0
0.1,0.047963,0.000250387,-0,-nan,-0.00685363,3.57788e-05,0,-nan,0.237628,0.00124052,-0,-nan,8.95724,8.28946,0.201841,-0.0288419,119.144,10000000,0
0.15,0.0476668,0.00024884,-0,-nan,-0.00846309,4.41809e-05,0,-nan,0.237628,0.00124052,-0,-nan,4.31886,4.03474,0.200594,-0.0356149,118.632,10000000,0
