z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0630126,0.000328949,-0,-nan,-0.0159898,8.34724e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.159396,0.116304,0.265173,-0.0672891,119.061,10000000,0
0.15,0.0632406,0.000330139,-0,-nan,-0.0189443,9.8896e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.075876,0.0575463,0.266133,-0.0797225,119.55,10000000,0
0.2,0.0637631,0.000332866,-0,-nan,-0.0232848,0.000121555,0,-nan,0.237628,0.0012405,-0,-nan,0.0427249,0.0319367,0.268332,-0.0979885,116.463,10000000,0
0.25,0.0644693,0.000336553,-0,-nan,-0.0288025,0.000150359,0,-nan,0.237628,0.0012405,-0,-nan,0.0263869,0.0184807,0.271304,-0.121208,119.823,10000000,0
0.3,0.0651883,0.000340306,-0,-nan,-0.0351079,0.000183276,0,-nan,0.237628,0.0012405,-0,-nan,0.0171611,0.0109744,0.27433,-0.147743,118.406,10000000,0
0.35,0.0658308,0.00034366,-0,-nan,-0.0418476,0.000218459,0,-nan,0.237628,0.0012405,-0,-nan,0.0114812,0.0066856,0.277033,-0.176106,118.637,10000000,0
0.4,0.0663858,0.000346558,-0,-nan,-0.0487916,0.000254709,0,-nan,0.237628,0.0012405,-0,-nan,0.00786201,0.00421073,0.279369,-0.205328,120.39,10000000,0
0.45,0.066873,0.000349101,-0,-nan,-0.0558908,0.00029177,0,-nan,0.237628,0.0012405,-0,-nan,0.00551021,0.00273922,0.281419,-0.235203,118.076,10000000,0
0.5,0.0672995,0.000351327,-0,-nan,-0.0632271,0.000330068,0,-nan,0.237628,0.0012405,-0,-nan,0.00396131,0.00182265,0.283214,-0.266076,118.99,10000000,0
0.55,0.067643,0.00035312,-0,-nan,-0.070874,0.000369988,0,-nan,0.237628,0.0012405,-0,-nan,0.00292304,0.0012227,0.284659,-0.298257,119.442,10000000,0
0.6,0.0678639,0.000354274,-0,-nan,-0.0787923,0.000411324,0,-nan,0.237628,0.0012405,-0,-nan,0.00220007,0.000811839,0.285589,-0.331579,120.022,10000000,0
0.65,0.06794,0.000354671,-0,-nan,-0.0867459,0.000452844,0,-nan,0.237628,0.0012405,-0,-nan,0.0016649,0.000525113,0.285909,-0.365049,118.974,10000000,0
0.7,0.0678696,0.000354303,-0,-nan,-0.0943428,0.000492503,0,-nan,0.237628,0.0012405,-0,-nan,0.00124772,0.000325965,0.285613,-0.397019,117.082,10000000,0
0.75,0.0676823,0.000353325,-0,-nan,-0.10094,0.000526943,0,-nan,0.237628,0.0012405,-0,-nan,0.000905338,0.000191333,0.284825,-0.424782,119.436,10000000,0
0.8,0.0674245,0.00035198,-0,-nan,-0.10566,0.000551585,0,-nan,0.237628,0.0012405,-0,-nan,0.000617041,0.000104352,0.28374,-0.444647,117.917,10000000,0
0.1,0.0788604,0.000411681,-0,-nan,-0.0152978,7.98603e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.159396,0.116304,0.331865,-0.0643772,119.11,10000000,0
0.15,0.0788782,0.000411773,-0,-nan,-0.0171226,8.93862e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.075876,0.0575463,0.33194,-0.0720564,117.759,10000000,0
0.2,0.0792874,0.000413909,-0,-nan,-0.0206384,0.00010774,0,-nan,0.237628,0.0012405,-0,-nan,0.0427249,0.0319367,0.333662,-0.0868519,119.281,10000000,0
0.25,0.0800004,0.000417631,-0,-nan,-0.0257188,0.000134261,0,-nan,0.237628,0.0012405,-0,-nan,0.0263869,0.0184807,0.336662,-0.108231,118.148,10000000,0
0.3,0.0808029,0.00042182,-0,-nan,-0.0319797,0.000166945,0,-nan,0.237628,0.0012405,-0,-nan,0.0171611,0.0109744,0.34004,-0.134579,117.594,10000000,0
0.35,0.0815564,0.000425754,-0,-nan,-0.039039,0.000203797,0,-nan,0.237628,0.0012405,-0,-nan,0.0114812,0.0066856,0.343211,-0.164286,117.197,10000000,0
0.4,0.0822233,0.000429235,-0,-nan,-0.0466358,0.000243455,0,-nan,0.237628,0.0012405,-0,-nan,0.00786201,0.00421073,0.346017,-0.196256,118.94,10000000,0
0.45,0.0828227,0.000432364,-0,-nan,-0.0547185,0.00028565,0,-nan,0.237628,0.0012405,-0,-nan,0.00551021,0.00273922,0.34854,-0.23027,116.665,10000000,0
0.5,0.0833768,0.000435257,-0,-nan,-0.063399,0.000330965,0,-nan,0.237628,0.0012405,-0,-nan,0.00396131,0.00182265,0.350872,-0.2668,120.212,10000000,0
0.55,0.0838763,0.000437864,-0,-nan,-0.0727823,0.000379949,0,-nan,0.237628,0.0012405,-0,-nan,0.00292304,0.0012227,0.352974,-0.306287,117.156,10000000,0
0.6,0.0842811,0.000439977,-0,-nan,-0.0828265,0.000432384,0,-nan,0.237628,0.0012405,-0,-nan,0.00220007,0.000811839,0.354677,-0.348555,119.325,10000000,0
0.65,0.0845491,0.000441376,-0,-nan,-0.0932171,0.000486626,0,-nan,0.237628,0.0012405,-0,-nan,0.0016649,0.000525113,0.355805,-0.392282,119.714,10000000,0
0.7,0.0846584,0.000441947,-0,-nan,-0.103407,0.000539819,0,-nan,0.237628,0.0012405,-0,-nan,0.00124772,0.000325965,0.356265,-0.435162,116.501,10000000,0
0.75,0.0846194,0.000441743,-0,-nan,-0.112467,0.000587119,0,-nan,0.237628,0.0012405,-0,-nan,0.000905338,0.000191333,0.356101,-0.473292,118.154,10000000,0
0.8,0.0844687,0.000440957,-0,-nan,-0.119095,0.000621719,0,-nan,0.237628,0.0012405,-0,-nan,0.000617041,0.000104352,0.355467,-0.501184,117.118,10000000,0
0.1,0.0770253,0.000402101,-0,-nan,-0.0158925,8.29647e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.159396,0.116304,0.324143,-0.0668797,120.706,10000000,0
0.15,0.0770738,0.000402353,-0,-nan,-0.0177881,9.28603e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.075876,0.0575463,0.324347,-0.0748569,117.934,10000000,0
0.2,0.0775124,0.000404643,-0,-nan,-0.0214313,0.000111879,0,-nan,0.237628,0.0012405,-0,-nan,0.0427249,0.0319367,0.326193,-0.0901887,118.924,10000000,0
0.25,0.0782484,0.000408485,-0,-nan,-0.0266916,0.00013934,0,-nan,0.237628,0.0012405,-0,-nan,0.0263869,0.0184807,0.32929,-0.112325,117.365,10000000,0
0.3,0.0790687,0.000412767,-0,-nan,-0.0331717,0.000173168,0,-nan,0.237628,0.0012405,-0,-nan,0.0171611,0.0109744,0.332742,-0.139595,117.579,10000000,0
0.35,0.0798386,0.000416786,-0,-nan,-0.0404766,0.000211302,0,-nan,0.237628,0.0012405,-0,-nan,0.0114812,0.0066856,0.335982,-0.170336,117.216,10000000,0
0.4,0.0805237,0.000420363,-0,-nan,-0.0483362,0.000252332,0,-nan,0.237628,0.0012405,-0,-nan,0.00786201,0.00421073,0.338865,-0.203411,119.127,10000000,0
0.45,0.0811429,0.000423595,-0,-nan,-0.0566971,0.000295979,0,-nan,0.237628,0.0012405,-0,-nan,0.00551021,0.00273922,0.341471,-0.238596,117.695,10000000,0
0.5,0.0817137,0.000426575,-0,-nan,-0.0656746,0.000342845,0,-nan,0.237628,0.0012405,-0,-nan,0.00396131,0.00182265,0.343873,-0.276376,117.026,10000000,0
0.55,0.0822198,0.000429217,-0,-nan,-0.075377,0.000393495,0,-nan,0.237628,0.0012405,-0,-nan,0.00292304,0.0012227,0.346003,-0.317206,117.997,10000000,0
0.6,0.0826146,0.000431277,-0,-nan,-0.0857604,0.0004477,0,-nan,0.237628,0.0012405,-0,-nan,0.00220007,0.000811839,0.347664,-0.360902,120.412,10000000,0
0.65,0.0828552,0.000432533,-0,-nan,-0.0964997,0.000503763,0,-nan,0.237628,0.0012405,-0,-nan,0.0016649,0.000525113,0.348676,-0.406096,119.238,10000000,0
0.7,0.0829212,0.000432878,-0,-nan,-0.107028,0.000558727,0,-nan,0.237628,0.0012405,-0,-nan,0.00124772,0.000325965,0.348954,-0.450404,120.605,10000000,0
0.75,0.0828291,0.000432397,-0,-nan,-0.116388,0.000607586,0,-nan,0.237628,0.0012405,-0,-nan,0.000905338,0.000191333,0.348567,-0.489791,117.78,10000000,0
0.8,0.0826222,0.000431317,-0,-nan,-0.123231,0.000643308,0,-nan,0.237628,0.0012405,-0,-nan,0.000617041,0.000104352,0.347696,-0.518587,115.576,10000000,0
0.1,0.0720597,0.000376179,-0,-nan,-0.0160607,8.3843e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.159396,0.116304,0.303246,-0.0675878,116.825,10000000,0
0.15,0.072157,0.000376686,-0,-nan,-0.018094,9.44572e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.075876,0.0575463,0.303655,-0.0761442,118.828,10000000,0
0.2,0.0726261,0.000379134,-0,-nan,-0.0218604,0.000114119,0,-nan,0.237628,0.0012405,-0,-nan,0.0427249,0.0319367,0.305629,-0.0919941,117.224,10000000,0
0.25,0.0733682,0.000383008,-0,-nan,-0.027216,0.000142077,0,-nan,0.237628,0.0012405,-0,-nan,0.0263869,0.0184807,0.308753,-0.114532,118.61,10000000,0
