z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0595751,0.000311007,-0,-nan,-0.00502122,2.62128e-05,0,-nan,0.237628,0.00124052,-0,-nan,8.95724,8.28946,0.250708,-0.0211306,117.057,10000000,0
0.15,0.0590272,0.000308146,-0,-nan,-0.00643694,3.36035e-05,0,-nan,0.237628,0.00124052,-0,-nan,4.31886,4.03474,0.248402,-0.0270883,118.239,10000000,0
0.2,0.0595709,0.000310985,-0,-nan,-0.00873159,4.55825e-05,0,-nan,0.237628,0.00124052,-0,-nan,2.41801,2.25071,0.25069,-0.0367448,116.43,10000000,0
0.25,0.0611221,0.000319083,-0,-nan,-0.0115846,6.04767e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.46021,1.33762,0.257218,-0.0487512,120.047,10000000,0
0.3,0.0631291,0.00032956,-0,-nan,-0.0146401,7.64272e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.922251,0.826366,0.265664,-0.0616093,118.344,10000000,0
0.35,0.0651146,0.000339924,-0,-nan,-0.0176916,9.2357e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.599894,0.525605,0.274019,-0.0744507,117.797,10000000,0
0.4,0.0668527,0.000348997,-0,-nan,-0.0206858,0.000107988,0,-nan,0.237628,0.00124051,-0,-nan,0.401251,0.344705,0.281334,-0.0870513,118.653,10000000,0
0.45,0.0683755,0.000356946,-0,-nan,-0.0236261,0.000123337,0,-nan,0.237628,0.00124051,-0,-nan,0.275726,0.232819,0.287742,-0.0994248,117.838,10000000,0
0.5,0.0698751,0.000364774,-0,-nan,-0.0264273,0.00013796,0,-nan,0.237628,0.00124051,-0,-nan,0.194425,0.161313,0.294053,-0.111213,121.609,10000000,0
0.55,0.0715413,0.000373472,-0,-nan,-0.0288519,0.000150618,0,-nan,0.237628,0.00124051,-0,-nan,0.140309,0.113989,0.301065,-0.121417,118.364,10000000,0
0.6,0.073462,0.000383499,-0,-nan,-0.03053,0.000159378,0,-nan,0.237628,0.0012405,-0,-nan,0.102816,0.0813338,0.309147,-0.128478,119.456,10000000,0
0.65,0.075538,0.000394336,-0,-nan,-0.0311571,0.000162651,0,-nan,0.237628,0.0012405,-0,-nan,0.0755118,0.0578831,0.317884,-0.131117,119.83,10000000,0
0.7,0.0776403,0.00040531,-0,-nan,-0.0304869,0.000159153,0,-nan,0.237628,0.0012405,-0,-nan,0.0548546,0.0406076,0.326731,-0.128297,118.609,10000000,0
0.75,0.0795882,0.000415479,-0,-nan,-0.0285327,0.000148951,0,-nan,0.237628,0.0012405,-0,-nan,0.0386389,0.0276118,0.334928,-0.120073,119.403,10000000,0
0.8,0.081236,0.000424081,-0,-nan,-0.0255723,0.000133496,0,-nan,0.237628,0.0012405,-0,-nan,0.02566,0.0177494,0.341862,-0.107615,117.795,10000000,0
0.1,0.0539513,0.000281648,-0,-nan,-0.00445361,2.32497e-05,0,-nan,0.237628,0.00124052,-0,-nan,8.95724,8.28946,0.227041,-0.018742,119.708,10000000,0
0.15,0.0534537,0.000279051,-0,-nan,-0.00572329,2.9878e-05,0,-nan,0.237628,0.00124052,-0,-nan,4.31886,4.03474,0.224947,-0.0240851,118.936,10000000,0
0.2,0.0539515,0.000281649,-0,-nan,-0.00784415,4.09497e-05,0,-nan,0.237628,0.00124052,-0,-nan,2.41801,2.25071,0.227042,-0.0330102,118.575,10000000,0
0.25,0.0553682,0.000289045,-0,-nan,-0.0105271,5.49561e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.46021,1.33762,0.233004,-0.044301,119.022,10000000,0
0.3,0.0572025,0.00029862,-0,-nan,-0.0134409,7.0167e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.922251,0.826366,0.240723,-0.0565629,119.215,10000000,0
0.35,0.0590208,0.000308112,-0,-nan,-0.0163892,8.55581e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.599894,0.525605,0.248375,-0.06897,118.555,10000000,0
