z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0631657,0.000329751,-0,-nan,-0.0103242,5.38967e-05,0,-nan,0.237628,0.00124052,-0,-nan,3.62675,3.22789,0.265818,-0.043447,118.073,10000000,0
0.15,0.0627851,0.000327765,-0,-nan,-0.0118206,6.17086e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.74467,1.57498,0.264216,-0.0497443,119.252,10000000,0
0.2,0.0634436,0.000331202,-0,-nan,-0.0144131,7.52423e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.97784,0.877926,0.266987,-0.0606541,119.305,10000000,0
0.25,0.0650284,0.000339475,-0,-nan,-0.0177782,9.28095e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.592957,0.519743,0.273657,-0.0748155,118.156,10000000,0
0.3,0.0670033,0.000349784,-0,-nan,-0.0214854,0.000112162,0,-nan,0.237628,0.00124051,-0,-nan,0.376567,0.319296,0.281968,-0.0904161,118.34,10000000,0
0.35,0.0689293,0.000359837,-0,-nan,-0.0252459,0.000131793,0,-nan,0.237628,0.00124051,-0,-nan,0.246268,0.201892,0.290072,-0.106241,118.716,10000000,0
0.4,0.0706141,0.000368632,-0,-nan,-0.0289522,0.000151141,0,-nan,0.237628,0.00124051,-0,-nan,0.16548,0.131701,0.297163,-0.121838,119.213,10000000,0
0.45,0.0720935,0.000376355,-0,-nan,-0.032601,0.000170189,0,-nan,0.237628,0.0012405,-0,-nan,0.114159,0.0885279,0.303388,-0.137193,116.708,10000000,0
0.5,0.0735253,0.000383829,-0,-nan,-0.036138,0.000188653,0,-nan,0.237628,0.0012405,-0,-nan,0.0808133,0.0610326,0.309414,-0.152078,116.958,10000000,0
0.55,0.0750466,0.000391771,-0,-nan,-0.039356,0.000205452,0,-nan,0.237628,0.0012405,-0,-nan,0.058587,0.0428626,0.315816,-0.16562,118.686,10000000,0
0.6,0.0766979,0.000400391,-0,-nan,-0.0418822,0.00021864,0,-nan,0.237628,0.0012405,-0,-nan,0.0431724,0.0303378,0.322765,-0.176251,117.441,10000000,0
0.65,0.0783764,0.000409153,-0,-nan,-0.0433486,0.000226295,0,-nan,0.237628,0.0012405,-0,-nan,0.0319105,0.0213772,0.329828,-0.182422,117.158,10000000,0
0.7,0.0799684,0.000417464,-0,-nan,-0.043413,0.000226631,0,-nan,0.237628,0.0012405,-0,-nan,0.0233391,0.0148254,0.336528,-0.182693,118.794,10000000,0
