z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0599216,0.000312814,-0,-nan,-0.0203937,0.000106463,0,-nan,0.237628,0.00124051,-0,-nan,0.639293,0.521164,0.252166,-0.0858222,118.764,10000000,0
0.15,0.0600591,0.000313531,-0,-nan,-0.0220795,0.000115263,0,-nan,0.237628,0.00124051,-0,-nan,0.306018,0.255764,0.252744,-0.0929162,119.108,10000000,0
0.2,0.0609218,0.000318034,-0,-nan,-0.0253486,0.000132329,0,-nan,0.237628,0.00124051,-0,-nan,0.171886,0.142301,0.256375,-0.106674,117.724,10000000,0
0.25,0.0623457,0.000325468,-0,-nan,-0.0299094,0.000156138,0,-nan,0.237628,0.0012405,-0,-nan,0.105129,0.0834488,0.262367,-0.125867,120.332,10000000,0
0.3,0.0639407,0.000333794,-0,-nan,-0.0351974,0.000183743,0,-nan,0.237628,0.0012405,-0,-nan,0.0675204,0.0505596,0.269079,-0.14812,118.68,10000000,0
0.35,0.0654427,0.000341635,-0,-nan,-0.0407429,0.000212692,0,-nan,0.237628,0.0012405,-0,-nan,0.0446406,0.0314971,0.2754,-0.171457,119.971,10000000,0
0.4,0.0667691,0.000348559,-0,-nan,-0.0462935,0.000241668,0,-nan,0.237628,0.0012405,-0,-nan,0.0302721,0.0202664,0.280982,-0.194815,118.723,10000000,0
0.45,0.0679525,0.000354736,-0,-nan,-0.0518214,0.000270526,0,-nan,0.237628,0.0012405,-0,-nan,0.0210458,0.0134531,0.285962,-0.218078,117.56,10000000,0
0.5,0.0690456,0.000360443,-0,-nan,-0.0573819,0.000299554,0,-nan,0.237628,0.0012405,-0,-nan,0.0150119,0.00915223,0.290562,-0.241478,118.699,10000000,0
0.55,0.0700496,0.000365684,-0,-nan,-0.0629259,0.000328496,0,-nan,0.237628,0.0012405,-0,-nan,0.0109791,0.0063208,0.294787,-0.264809,119.471,10000000,0
0.6,0.070906,0.000370154,-0,-nan,-0.0681934,0.000355994,0,-nan,0.237628,0.0012405,-0,-nan,0.00817665,0.00437414,0.298391,-0.286976,119.305,10000000,0
0.65,0.0715355,0.000373441,-0,-nan,-0.0727435,0.000379747,0,-nan,0.237628,0.0012405,-0,-nan,0.00611605,0.00299495,0.30104,-0.306124,118.21,10000000,0
0.7,0.0718885,0.000375283,-0,-nan,-0.0760382,0.000396947,0,-nan,0.237628,0.0012405,-0,-nan,0.0045292,0.0020061,0.302525,-0.319989,116.804,10000000,0
0.75,0.0719668,0.000375692,-0,-nan,-0.0775902,0.000405049,0,-nan,0.237628,0.0012405,-0,-nan,0.00324985,0.0012963,0.302855,-0.32652,117.277,10000000,0
0.8,0.0718229,0.000374941,-0,-nan,-0.0771579,0.000402792,0,-nan,0.237628,0.0012405,-0,-nan,0.00219369,0.000791679,0.30225,-0.324701,118.846,10000000,0
0.1,0.0579781,0.000302669,-0,-nan,-0.0192601,0.000100546,0,-nan,0.237628,0.00124051,-0,-nan,0.639293,0.521164,0.243987,-0.0810517,118.222,10000000,0
0.15,0.0581134,0.000303374,-0,-nan,-0.0210116,0.000109689,0,-nan,0.237628,0.00124051,-0,-nan,0.306018,0.255764,0.244556,-0.0884225,120.425,10000000,0
0.2,0.0589287,0.00030763,-0,-nan,-0.0241943,0.000126303,0,-nan,0.237628,0.00124051,-0,-nan,0.171886,0.142301,0.247987,-0.101816,117.689,10000000,0
0.25,0.0602682,0.000314622,-0,-nan,-0.0285193,0.000148881,0,-nan,0.237628,0.0012405,-0,-nan,0.105129,0.0834488,0.253624,-0.120017,118.77,10000000,0
0.3,0.0617613,0.000322416,-0,-nan,-0.0334588,0.000174667,0,-nan,0.237628,0.0012405,-0,-nan,0.0675204,0.0505596,0.259908,-0.140804,116.813,10000000,0
0.35,0.0631577,0.000329706,-0,-nan,-0.038582,0.000201412,0,-nan,0.237628,0.0012405,-0,-nan,0.0446406,0.0314971,0.265784,-0.162363,119.085,10000000,0
0.4,0.0643792,0.000336082,-0,-nan,-0.0436615,0.000227929,0,-nan,0.237628,0.0012405,-0,-nan,0.0302721,0.0202664,0.270925,-0.183739,118.169,10000000,0
0.45,0.0654584,0.000341716,-0,-nan,-0.0486757,0.000254105,0,-nan,0.237628,0.0012405,-0,-nan,0.0210458,0.0134531,0.275466,-0.20484,117.377,10000000,0
0.5,0.0664508,0.000346897,-0,-nan,-0.0536782,0.000280219,0,-nan,0.237628,0.0012405,-0,-nan,0.0150119,0.00915223,0.279642,-0.225892,118.682,10000000,0
0.55,0.0673673,0.000351681,-0,-nan,-0.0586293,0.000306066,0,-nan,0.237628,0.0012405,-0,-nan,0.0109791,0.0063208,0.283499,-0.246728,118.876,10000000,0
0.6,0.0681634,0.000355837,-0,-nan,-0.063304,0.000330469,0,-nan,0.237628,0.0012405,-0,-nan,0.00817665,0.00437414,0.28685,-0.2664,118.891,10000000,0
0.65,0.0687702,0.000359005,-0,-nan,-0.0673199,0.000351434,0,-nan,0.237628,0.0012405,-0,-nan,0.00611605,0.00299495,0.289403,-0.2833,116.686,10000000,0
0.7,0.069143,0.000360951,-0,-nan,-0.0702143,0.000366544,0,-nan,0.237628,0.0012405,-0,-nan,0.0045292,0.0020061,0.290972,-0.29548,118.636,10000000,0
0.75,0.0692789,0.000361661,-0,-nan,-0.0715728,0.000373636,0,-nan,0.237628,0.0012405,-0,-nan,0.00324985,0.0012963,0.291544,-0.301197,119.258,10000000,0
0.8,0.0692185,0.000361345,-0,-nan,-0.0711984,0.000371681,0,-nan,0.237628,0.0012405,-0,-nan,0.00219369,0.000791679,0.29129,-0.299621,119.423,10000000,0
0.1,0.0744458,0.000388637,-0,-nan,-0.0193458,0.000100993,0,-nan,0.237628,0.00124051,-0,-nan,0.639293,0.521164,0.313288,-0.0814121,117.56,10000000,0
0.15,0.0742661,0.000387698,-0,-nan,-0.0205421,0.000107238,0,-nan,0.237628,0.00124051,-0,-nan,0.306018,0.255764,0.312531,-0.0864467,118.841,10000000,0
0.2,0.0749714,0.000391379,-0,-nan,-0.0234471,0.000122402,0,-nan,0.237628,0.00124051,-0,-nan,0.171886,0.142301,0.315499,-0.0986713,118.819,10000000,0
0.25,0.0764262,0.000398973,-0,-nan,-0.0278175,0.000145218,0,-nan,0.237628,0.0012405,-0,-nan,0.105129,0.0834488,0.321622,-0.117063,117.64,10000000,0
0.3,0.0781632,0.00040804,-0,-nan,-0.0330937,0.000172761,0,-nan,0.237628,0.0012405,-0,-nan,0.0675204,0.0505596,0.328931,-0.139267,116.968,10000000,0
0.35,0.0798349,0.000416767,-0,-nan,-0.038788,0.000202488,0,-nan,0.237628,0.0012405,-0,-nan,0.0446406,0.0314971,0.335966,-0.16323,118.244,10000000,0
0.4,0.0813128,0.000424482,-0,-nan,-0.0446285,0.000232977,0,-nan,0.237628,0.0012405,-0,-nan,0.0302721,0.0202664,0.342186,-0.187808,118.871,10000000,0
0.45,0.0826327,0.000431372,-0,-nan,-0.0505815,0.000264054,0,-nan,0.237628,0.0012405,-0,-nan,0.0210458,0.0134531,0.34774,-0.21286,117,10000000,0
0.5,0.0838864,0.000437917,-0,-nan,-0.0567056,0.000296023,0,-nan,0.237628,0.0012405,-0,-nan,0.0150119,0.00915223,0.353016,-0.238632,119.743,10000000,0
0.55,0.0851196,0.000444355,-0,-nan,-0.0629412,0.000328576,0,-nan,0.237628,0.0012405,-0,-nan,0.0109791,0.0063208,0.358205,-0.264873,120.412,10000000,0
0.6,0.086297,0.000450501,-0,-nan,-0.0689828,0.000360115,0,-nan,0.237628,0.0012405,-0,-nan,0.00817665,0.00437414,0.36316,-0.290298,119.012,10000000,0
0.65,0.0873176,0.000455829,-0,-nan,-0.0743017,0.000387881,0,-nan,0.237628,0.0012405,-0,-nan,0.00611605,0.00299495,0.367455,-0.312681,118.163,10000000,0
0.7,0.0880994,0.00045991,-0,-nan,-0.0782371,0.000408425,0,-nan,0.237628,0.0012405,-0,-nan,0.0045292,0.0020061,0.370746,-0.329242,118.078,10000000,0
0.75,0.0885975,0.00046251,-0,-nan,-0.0801668,0.000418499,0,-nan,0.237628,0.0012405,-0,-nan,0.00324985,0.0012963,0.372841,-0.337363,117.377,10000000,0
0.8,0.088824,0.000463693,-0,-nan,-0.0797458,0.000416301,0,-nan,0.237628,0.0012405,-0,-nan,0.00219369,0.000791679,0.373795,-0.335591,119.737,10000000,0
0.1,0.0610921,0.000318925,-0,-nan,-0.0207893,0.000108529,0,-nan,0.237628,0.00124051,-0,-nan,0.639293,0.521164,0.257092,-0.0874869,115.373,10000000,0
0.15,0.0612706,0.000319856,-0,-nan,-0.0227286,0.000118652,0,-nan,0.237628,0.00124051,-0,-nan,0.306018,0.255764,0.257843,-0.0956478,117.548,10000000,0
0.2,0.0621627,0.000324512,-0,-nan,-0.026182,0.00013668,0,-nan,0.237628,0.00124051,-0,-nan,0.171886,0.142301,0.261597,-0.110181,118.27,10000000,0
0.25,0.0635984,0.000332007,-0,-nan,-0.0308361,0.000160976,0,-nan,0.237628,0.0012405,-0,-nan,0.105129,0.0834488,0.267639,-0.129766,117.281,10000000,0
0.3,0.0651871,0.0003403,-0,-nan,-0.0361266,0.000188594,0,-nan,0.237628,0.0012405,-0,-nan,0.0675204,0.0505596,0.274324,-0.15203,119.054,10000000,0
0.35,0.0666682,0.000348032,-0,-nan,-0.0415953,0.000217142,0,-nan,0.237628,0.0012405,-0,-nan,0.0446406,0.0314971,0.280557,-0.175044,121.101,10000000,0
0.4,0.0679623,0.000354787,-0,-nan,-0.0470019,0.000245367,0,-nan,0.237628,0.0012405,-0,-nan,0.0302721,0.0202664,0.286003,-0.197796,118.865,10000000,0
0.45,0.0691043,0.000360749,-0,-nan,-0.0523247,0.000273154,0,-nan,0.237628,0.0012405,-0,-nan,0.0210458,0.0134531,0.290809,-0.220196,118.812,10000000,0
0.5,0.0701509,0.000366213,-0,-nan,-0.0576216,0.000300805,0,-nan,0.237628,0.0012405,-0,-nan,0.0150119,0.00915223,0.295213,-0.242487,118.953,10000000,0
0.55,0.0711105,0.000371222,-0,-nan,-0.0628519,0.000328109,0,-nan,0.237628,0.0012405,-0,-nan,0.0109791,0.0063208,0.299252,-0.264497,117.97,10000000,0
0.6,0.0719341,0.000375522,-0,-nan,-0.0677797,0.000353834,0,-nan,0.237628,0.0012405,-0,-nan,0.00817665,0.00437414,0.302718,-0.285235,118.271,10000000,0
0.65,0.0725502,0.000378738,-0,-nan,-0.0720047,0.00037589,0,-nan,0.237628,0.0012405,-0,-nan,0.00611605,0.00299495,0.30531,-0.303015,117.116,10000000,0
0.7,0.072914,0.000380637,-0,-nan,-0.0750433,0.000391753,0,-nan,0.237628,0.0012405,-0,-nan,0.0045292,0.0020061,0.306841,-0.315802,118.523,10000000,0
