z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0610599,0.000318758,-0,-nan,8.46663e-05,4.41993e-07,-0,-nan,0.237628,0.00124052,-0,-nan,27.9005,26.1577,0.256956,0.000356298,119.299,10000000,0
0.15,0.0603343,0.00031497,-0,-nan,-0.00130756,6.82602e-06,0,-nan,0.237628,0.00124052,-0,-nan,13.4601,12.7186,0.253903,-0.00550256,119.196,10000000,0
0.2,0.0607462,0.00031712,-0,-nan,-0.0034443,1.79807e-05,0,-nan,0.237628,0.00124052,-0,-nan,7.5318,7.0952,0.255636,-0.0144945,117.401,10000000,0
0.25,0.0622343,0.000324889,-0,-nan,-0.00601859,3.14196e-05,0,-nan,0.237628,0.00124052,-0,-nan,4.54132,4.2214,0.261898,-0.0253278,118.749,10000000,0
0.3,0.0642275,0.000335295,-0,-nan,-0.00873941,4.56234e-05,0,-nan,0.237628,0.00124052,-0,-nan,2.86252,2.61228,0.270286,-0.0367778,118.748,10000000,0
0.35,0.0662149,0.00034567,-0,-nan,-0.0114614,5.98333e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.85835,1.66446,0.27865,-0.0482326,119.17,10000000,0
0.4,0.0679445,0.000354698,-0,-nan,-0.0141655,7.395e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.24093,1.09334,0.285928,-0.0596123,119.165,10000000,0
0.45,0.0694482,0.000362548,-0,-nan,-0.0168531,8.79799e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.851501,0.739513,0.292256,-0.0709221,117.6,10000000,0
0.5,0.070949,0.000370382,-0,-nan,-0.0194067,0.000101311,0,-nan,0.237628,0.00124051,-0,-nan,0.599567,0.513144,0.298572,-0.0816683,121.087,10000000,0
0.55,0.0726831,0.000379434,-0,-nan,-0.0215493,0.000112496,0,-nan,0.237628,0.00124051,-0,-nan,0.431962,0.363263,0.305869,-0.0906851,118.222,10000000,0
0.6,0.0747811,0.000390386,-0,-nan,-0.0228821,0.000119454,0,-nan,0.237628,0.00124051,-0,-nan,0.315884,0.259811,0.314699,-0.0962941,118.252,10000000,0
0.65,0.0771513,0.000402759,-0,-nan,-0.0231073,0.000120629,0,-nan,0.237628,0.00124051,-0,-nan,0.231447,0.185432,0.324673,-0.0972416,118.392,10000000,0
0.7,0.0796561,0.000415835,-0,-nan,-0.0219985,0.000114841,0,-nan,0.237628,0.00124051,-0,-nan,0.167703,0.130513,0.335214,-0.0925755,117.54,10000000,0
0.75,0.0820745,0.000428459,-0,-nan,-0.0196115,0.000102379,0,-nan,0.237628,0.0012405,-0,-nan,0.117831,0.0890438,0.345391,-0.0825302,116.587,10000000,0
0.8,0.0842069,0.000439591,-0,-nan,-0.016268,8.4925e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.0780711,0.0574188,0.354365,-0.0684601,118.088,10000000,0
0.1,0.0494736,0.000258273,-0,-nan,-0.00132074,6.89484e-06,0,-nan,0.237628,0.00124052,-0,-nan,27.9005,26.1577,0.208198,-0.00555804,119.702,10000000,0
0.15,0.0489337,0.000255454,-0,-nan,-0.00282986,1.4773e-05,0,-nan,0.237628,0.00124052,-0,-nan,13.4601,12.7186,0.205926,-0.0119088,118.25,10000000,0
0.2,0.0493194,0.000257468,-0,-nan,-0.00497838,2.59892e-05,0,-nan,0.237628,0.00124052,-0,-nan,7.5318,7.0952,0.207549,-0.0209503,116.718,10000000,0
