z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0668601,0.000349034,-0,-nan,-0.0157243,8.20867e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.159396,0.116304,0.281365,-0.066172,117.836,10000000,0
0.15,0.0670196,0.000349866,-0,-nan,-0.0181994,9.50073e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.075876,0.0575463,0.282036,-0.0765877,118.39,10000000,0
0.2,0.067511,0.000352432,-0,-nan,-0.0222324,0.000116061,0,-nan,0.237628,0.0012405,-0,-nan,0.0427249,0.0319367,0.284104,-0.0935598,119.087,10000000,0
0.25,0.0682297,0.000356183,-0,-nan,-0.0276398,0.00014429,0,-nan,0.237628,0.0012405,-0,-nan,0.0263869,0.0184807,0.287128,-0.116316,117.521,10000000,0
0.3,0.0689891,0.000360148,-0,-nan,-0.0340228,0.000177611,0,-nan,0.237628,0.0012405,-0,-nan,0.0171611,0.0109744,0.290324,-0.143177,118.208,10000000,0
0.35,0.0696833,0.000363772,-0,-nan,-0.0410052,0.000214062,0,-nan,0.237628,0.0012405,-0,-nan,0.0114812,0.0066856,0.293246,-0.172561,118.667,10000000,0
0.4,0.0702925,0.000366952,-0,-nan,-0.0483361,0.000252332,0,-nan,0.237628,0.0012405,-0,-nan,0.00786201,0.00421073,0.295809,-0.203411,117.286,10000000,0
0.45,0.0708355,0.000369787,-0,-nan,-0.0559605,0.000292134,0,-nan,0.237628,0.0012405,-0,-nan,0.00551021,0.00273922,0.298094,-0.235497,121.118,10000000,0
0.5,0.0713217,0.000372325,-0,-nan,-0.0639699,0.000333946,0,-nan,0.237628,0.0012405,-0,-nan,0.00396131,0.00182265,0.30014,-0.269202,117.123,10000000,0
0.55,0.0717288,0.00037445,-0,-nan,-0.0724482,0.000378205,0,-nan,0.237628,0.0012405,-0,-nan,0.00292304,0.0012227,0.301853,-0.304881,119.227,10000000,0
0.6,0.0720124,0.00037593,-0,-nan,-0.0813514,0.000424683,0,-nan,0.237628,0.0012405,-0,-nan,0.00220007,0.000811839,0.303047,-0.342348,117.917,10000000,0
0.65,0.0721422,0.000376608,-0,-nan,-0.090406,0.000471951,0,-nan,0.237628,0.0012405,-0,-nan,0.0016649,0.000525113,0.303593,-0.380452,120.027,10000000,0
0.7,0.0721102,0.000376441,-0,-nan,-0.0991502,0.000517599,0,-nan,0.237628,0.0012405,-0,-nan,0.00124772,0.000325965,0.303459,-0.41725,119.615,10000000,0
0.75,0.0719428,0.000375567,-0,-nan,-0.106818,0.00055763,0,-nan,0.237628,0.0012405,-0,-nan,0.000905338,0.000191333,0.302754,-0.449519,116.772,10000000,0
0.8,0.0716874,0.000374234,-0,-nan,-0.112353,0.000586522,0,-nan,0.237628,0.0012405,-0,-nan,0.000617041,0.000104352,0.301679,-0.472811,118.532,10000000,0
0.1,0.0646635,0.000337568,-0,-nan,-0.0147744,7.71278e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.159396,0.116304,0.272121,-0.0621745,117.932,10000000,0
0.15,0.0648114,0.000338339,-0,-nan,-0.0173196,9.04148e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.075876,0.0575463,0.272744,-0.0728856,118.178,10000000,0
0.2,0.0652664,0.000340714,-0,-nan,-0.0212482,0.000110923,0,-nan,0.237628,0.0012405,-0,-nan,0.0427249,0.0319367,0.274658,-0.0894178,117.628,10000000,0
0.25,0.0659308,0.000344182,-0,-nan,-0.0263731,0.000137677,0,-nan,0.237628,0.0012405,-0,-nan,0.0263869,0.0184807,0.277454,-0.110985,117.528,10000000,0
