z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0400814,0.000209242,-0,-nan,-0.00311214,1.62467e-05,0,-nan,0.237628,0.00124052,-0,-nan,27.9005,26.1577,0.168673,-0.0130967,117.623,10000000,0
0.15,0.0397348,0.000207433,-0,-nan,-0.00481945,2.51596e-05,0,-nan,0.237628,0.00124052,-0,-nan,13.4601,12.7186,0.167215,-0.0202815,119.93,10000000,0
0.2,0.0401388,0.000209541,-0,-nan,-0.00705153,3.6812e-05,0,-nan,0.237628,0.00124052,-0,-nan,7.5318,7.0952,0.168915,-0.0296747,119.386,10000000,0
0.25,0.0412337,0.000215257,-0,-nan,-0.00950454,4.96176e-05,0,-nan,0.237628,0.00124052,-0,-nan,4.54132,4.2214,0.173522,-0.0399976,118.276,10000000,0
0.3,0.0426395,0.000222596,-0,-nan,-0.0119326,6.22933e-05,0,-nan,0.237628,0.00124052,-0,-nan,2.86252,2.61228,0.179438,-0.0502156,119.195,10000000,0
0.35,0.0440265,0.000229837,-0,-nan,-0.0142399,7.43382e-05,0,-nan,0.237628,0.00124052,-0,-nan,1.85835,1.66446,0.185275,-0.0599253,117.468,10000000,0
0.4,0.0452373,0.000236157,-0,-nan,-0.0164389,8.58179e-05,0,-nan,0.237628,0.00124051,-0,-nan,1.24093,1.09334,0.190371,-0.0691793,116.977,10000000,0
0.45,0.0462944,0.000241675,-0,-nan,-0.0185434,9.68041e-05,0,-nan,0.237628,0.00124051,-0,-nan,0.851501,0.739513,0.194819,-0.0780356,118.037,10000000,0
0.5,0.0473341,0.000247102,-0,-nan,-0.020454,0.000106778,0,-nan,0.237628,0.00124051,-0,-nan,0.599567,0.513144,0.199194,-0.0860759,116.69,10000000,0
0.55,0.0484942,0.000253159,-0,-nan,-0.021941,0.00011454,0,-nan,0.237628,0.00124051,-0,-nan,0.431962,0.363263,0.204077,-0.0923333,117.385,10000000,0
0.6,0.0498433,0.000260201,-0,-nan,-0.022693,0.000118466,0,-nan,0.237628,0.00124051,-0,-nan,0.315884,0.259811,0.209754,-0.0954982,119.573,10000000,0
0.65,0.0513173,0.000267895,-0,-nan,-0.0225086,0.000117503,0,-nan,0.237628,0.00124051,-0,-nan,0.231447,0.185432,0.215957,-0.0947219,119.664,10000000,0
0.7,0.0528288,0.000275786,-0,-nan,-0.0212565,0.000110967,0,-nan,0.237628,0.0012405,-0,-nan,0.167703,0.130513,0.222318,-0.0894529,119.188,10000000,0
0.75,0.0542488,0.000283199,-0,-nan,-0.0190382,9.93862e-05,0,-nan,0.237628,0.0012405,-0,-nan,0.117831,0.0890438,0.228293,-0.0801176,117.806,10000000,0
