z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0526804,4.69518e-05,-0,-nan,-0.0044401,3.95727e-06,0,-nan,0.210126,0.000187277,-0,-nan,8.95724,8.28946,0.250708,-0.0211306,110.562,10000000,0
0.15,0.0521959,4.65178e-05,-0,-nan,-0.00569198,5.07279e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.248402,-0.0270883,108.8,10000000,0
0.2,0.0526769,4.6946e-05,-0,-nan,-0.00772109,6.88109e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.25069,-0.0367448,112.053,10000000,0
0.25,0.0540484,4.81687e-05,-0,-nan,-0.0102439,9.12954e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.257218,-0.0487512,110.522,10000000,0
0.3,0.055823,4.97505e-05,-0,-nan,-0.0129457,1.15375e-05,0,-nan,0.210127,0.000187269,-0,-nan,0.922251,0.826366,0.265664,-0.0616093,110.527,10000000,0
0.35,0.0575787,5.13155e-05,-0,-nan,-0.0156441,1.39424e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.274019,-0.0744507,110.082,10000000,0
0.4,0.0591156,5.26854e-05,-0,-nan,-0.0182917,1.63021e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.281334,-0.0870513,110.008,10000000,0
0.45,0.0604621,5.38856e-05,-0,-nan,-0.0208918,1.86193e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.287742,-0.0994248,111.312,10000000,0
0.5,0.0617881,5.50674e-05,-0,-nan,-0.0233687,2.08269e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.294053,-0.111213,109.147,10000000,0
0.55,0.0632615,5.63806e-05,-0,-nan,-0.0255128,2.27378e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.301065,-0.121417,109.136,10000000,0
0.6,0.0649599,5.78943e-05,-0,-nan,-0.0269966,2.40602e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.309147,-0.128478,108.625,10000000,0
0.65,0.0667956,5.95304e-05,-0,-nan,-0.0275511,2.45544e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.317884,-0.131117,109.196,10000000,0
0.7,0.0686546,6.11872e-05,-0,-nan,-0.0269585,2.40263e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.326731,-0.128297,108.362,10000000,0
0.75,0.0703771,6.27223e-05,-0,-nan,-0.0252305,2.24862e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.334928,-0.120073,108.526,10000000,0
0.8,0.0718341,6.40209e-05,-0,-nan,-0.0226127,2.01531e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.341862,-0.107615,112.062,10000000,0
0.1,0.0477073,4.25194e-05,-0,-nan,-0.00393818,3.50992e-06,0,-nan,0.210126,0.000187276,-0,-nan,8.95724,8.28946,0.227041,-0.018742,110.803,10000000,0
0.15,0.0472675,4.21253e-05,-0,-nan,-0.00506094,4.51036e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.224947,-0.0240851,110.023,10000000,0
0.2,0.0477077,4.25175e-05,-0,-nan,-0.00693635,6.18173e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.227042,-0.0330102,109.469,10000000,0
0.25,0.0489604,4.36342e-05,-0,-nan,-0.00930882,8.29616e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.233004,-0.044301,108.367,10000000,0
0.3,0.0505823,4.508e-05,-0,-nan,-0.0118854,1.05925e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.240723,-0.0565629,110.462,10000000,0
0.35,0.0521901,4.65131e-05,-0,-nan,-0.0144924,1.2916e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.248375,-0.06897,110.594,10000000,0
0.4,0.0536022,4.77718e-05,-0,-nan,-0.0170829,1.52247e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.255095,-0.0812982,108.433,10000000,0
0.45,0.054844,4.88786e-05,-0,-nan,-0.0196559,1.75179e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.261005,-0.0935434,109.61,10000000,0
0.5,0.0560679,4.99694e-05,-0,-nan,-0.0221322,1.97249e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.26683,-0.105328,107.636,10000000,0
