z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0496565,4.42566e-05,-0,-nan,-0.00420835,3.75072e-06,0,-nan,0.210126,0.000187277,-0,-nan,8.95724,8.28946,0.236317,-0.0200277,108.325,10000000,0
0.15,0.0492016,4.38491e-05,-0,-nan,-0.00539363,4.80687e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.234152,-0.0256684,108.313,10000000,0
0.2,0.0496587,4.42562e-05,-0,-nan,-0.0073273,6.53014e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.236327,-0.0348708,108.879,10000000,0
0.25,0.0509567,4.54133e-05,-0,-nan,-0.00974098,8.6813e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.242504,-0.0463576,110.25,10000000,0
0.3,0.0526355,4.69098e-05,-0,-nan,-0.0123345,1.09927e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.250494,-0.0587001,109.17,10000000,0
0.35,0.0542971,4.83909e-05,-0,-nan,-0.0149329,1.33085e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.258402,-0.0710661,110.616,10000000,0
0.4,0.055753,4.96886e-05,-0,-nan,-0.0174905,1.5588e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.265331,-0.0832382,108.685,10000000,0
0.45,0.05703,5.08268e-05,-0,-nan,-0.0200093,1.78328e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.271409,-0.095225,107.792,10000000,0
0.5,0.0582876,5.19476e-05,-0,-nan,-0.0224147,1.99766e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.277393,-0.106673,110.642,10000000,0
0.55,0.0596828,5.31911e-05,-0,-nan,-0.0245015,2.18365e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.284033,-0.116604,110.75,10000000,0
0.6,0.0612873,5.46212e-05,-0,-nan,-0.0259499,2.31274e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.291669,-0.123497,110.435,10000000,0
0.65,0.0630175,5.61632e-05,-0,-nan,-0.0264957,2.36138e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.299904,-0.126094,108.333,10000000,0
0.7,0.0647655,5.77211e-05,-0,-nan,-0.0259244,2.31046e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.308222,-0.123375,108.262,10000000,0
0.75,0.0663808,5.91608e-05,-0,-nan,-0.0242445,2.16075e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.31591,-0.115381,108.457,10000000,0
0.8,0.0677435,6.03752e-05,-0,-nan,-0.0216936,1.9334e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.322395,-0.103241,109.572,10000000,0
0.1,0.0443676,3.95428e-05,-0,-nan,-0.005607,4.99725e-06,0,-nan,0.210126,0.000187275,-0,-nan,8.95724,8.28946,0.211148,-0.026684,109.39,10000000,0
0.15,0.0440515,3.92591e-05,-0,-nan,-0.00697338,6.21474e-06,0,-nan,0.210127,0.000187267,-0,-nan,4.31886,4.03474,0.209642,-0.0331865,108.555,10000000,0
0.2,0.0445539,3.97068e-05,-0,-nan,-0.00905021,8.06562e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.212033,-0.0430701,107.639,10000000,0
0.25,0.0457972,4.08152e-05,-0,-nan,-0.0115531,1.02963e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.217951,-0.0549817,108.77,10000000,0
0.3,0.0473664,4.22139e-05,-0,-nan,-0.0141796,1.26372e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.225419,-0.0674812,109.668,10000000,0
0.35,0.0489095,4.35894e-05,-0,-nan,-0.0167617,1.49385e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.232762,-0.0797697,109.179,10000000,0
0.4,0.0502637,4.47964e-05,-0,-nan,-0.0192621,1.7167e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.239207,-0.0916694,109.266,10000000,0
0.45,0.0514539,4.58572e-05,-0,-nan,-0.0216876,1.93286e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.275726,0.232819,0.244871,-0.103212,109.577,10000000,0
0.5,0.0526156,4.68926e-05,-0,-nan,-0.0239673,2.13604e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.2504,-0.114061,108.824,10000000,0
0.55,0.0538771,4.80169e-05,-0,-nan,-0.0259046,2.3087e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.256404,-0.123281,110.333,10000000,0
0.6,0.0552904,4.92766e-05,-0,-nan,-0.0271983,2.42399e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.26313,-0.129438,108.698,10000000,0
0.65,0.0567786,5.06029e-05,-0,-nan,-0.0276097,2.46066e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.270212,-0.131396,108.94,10000000,0
0.7,0.0582476,5.19121e-05,-0,-nan,-0.0269527,2.40211e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.277203,-0.128269,108.859,10000000,0
0.75,0.0595745,5.30947e-05,-0,-nan,-0.0252569,2.25097e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.283518,-0.120199,111.039,10000000,0
0.8,0.0606674,5.40688e-05,-0,-nan,-0.0227652,2.02891e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.288719,-0.108341,110.528,10000000,0
0.1,0.0400647,3.57076e-05,-0,-nan,-0.00693525,6.18103e-06,0,-nan,0.210126,0.000187274,-0,-nan,8.95724,8.28946,0.19067,-0.0330052,110.405,10000000,0
0.15,0.0398838,3.55448e-05,-0,-nan,-0.00845449,7.5347e-06,0,-nan,0.210127,0.000187267,-0,-nan,4.31886,4.03474,0.189808,-0.0402351,108.401,10000000,0
0.2,0.0404341,3.60353e-05,-0,-nan,-0.0106006,9.44733e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.192427,-0.0504483,109.844,10000000,0
0.25,0.0416318,3.71029e-05,-0,-nan,-0.0130851,1.16617e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.198127,-0.0622724,108.264,10000000,0
0.3,0.0431012,3.84127e-05,-0,-nan,-0.0156175,1.39187e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.20512,-0.0743244,109.451,10000000,0
0.35,0.0445319,3.9688e-05,-0,-nan,-0.0180465,1.60835e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.211929,-0.0858842,109.196,10000000,0
0.4,0.0457844,4.08043e-05,-0,-nan,-0.020347,1.81338e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.21789,-0.0968325,109.873,10000000,0
0.45,0.0468828,4.17834e-05,-0,-nan,-0.0225334,2.00824e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.275726,0.232819,0.223118,-0.107238,108.186,10000000,0
0.5,0.0479436,4.27288e-05,-0,-nan,-0.0245471,2.18771e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.228166,-0.116821,110.152,10000000,0
0.55,0.0490728,4.37352e-05,-0,-nan,-0.0262168,2.33652e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.23354,-0.124767,108.736,10000000,0
0.6,0.0503092,4.48371e-05,-0,-nan,-0.0272826,2.43151e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.239424,-0.129839,109.805,10000000,0
0.65,0.0515841,4.59734e-05,-0,-nan,-0.0275486,2.45522e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.245491,-0.131105,109.163,10000000,0
0.7,0.0528175,4.70727e-05,-0,-nan,-0.0268699,2.39473e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.251361,-0.127875,110.012,10000000,0
0.75,0.05391,4.80464e-05,-0,-nan,-0.0252938,2.25426e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.25656,-0.120374,110.419,10000000,0
0.8,0.0547915,4.8832e-05,-0,-nan,-0.0230506,2.05435e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.260756,-0.109699,108.868,10000000,0
0.1,0.0504986,4.50073e-05,-0,-nan,-0.00392422,3.49749e-06,0,-nan,0.210126,0.000187277,-0,-nan,8.95724,8.28946,0.240325,-0.0186755,110.882,10000000,0
0.15,0.0500216,4.45799e-05,-0,-nan,-0.00507001,4.51846e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.238054,-0.0241283,110.066,10000000,0
0.2,0.050473,4.49819e-05,-0,-nan,-0.00698579,6.22579e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.240202,-0.0332455,110.917,10000000,0
0.25,0.0517831,4.61498e-05,-0,-nan,-0.00940777,8.38433e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.246437,-0.0447718,110.483,10000000,0
0.3,0.053484,4.7666e-05,-0,-nan,-0.0120346,1.07254e-05,0,-nan,0.210127,0.000187269,-0,-nan,0.922251,0.826366,0.254532,-0.057273,109.704,10000000,0
