z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0565194,5.03714e-05,-0,-nan,-0.0174367,1.554e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.639293,0.521164,0.268978,-0.082982,109.798,10000000,0
0.15,0.0564974,5.03521e-05,-0,-nan,-0.0185522,1.65342e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.306018,0.255764,0.268874,-0.0882907,109.742,10000000,0
0.2,0.0571726,5.0954e-05,-0,-nan,-0.0211533,1.88525e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.272087,-0.10067,111.493,10000000,0
0.25,0.0584182,5.20641e-05,-0,-nan,-0.0250239,2.23021e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.278015,-0.11909,107.505,10000000,0
0.3,0.0598675,5.33559e-05,-0,-nan,-0.0296723,2.64449e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.284913,-0.141212,109.986,10000000,0
0.35,0.0612588,5.45959e-05,-0,-nan,-0.0346722,3.0901e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.291534,-0.165007,110.438,10000000,0
0.4,0.0625016,5.57034e-05,-0,-nan,-0.0397866,3.54591e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.297448,-0.189346,111.12,10000000,0
0.45,0.0636234,5.67033e-05,-0,-nan,-0.0449856,4.00926e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.302787,-0.214089,109.895,10000000,0
0.5,0.0646804,5.76453e-05,-0,-nan,-0.0503187,4.48457e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.307817,-0.239469,109.584,10000000,0
0.55,0.0656823,5.85382e-05,-0,-nan,-0.0557322,4.96704e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.312585,-0.265233,110.174,10000000,0
0.6,0.0665761,5.93348e-05,-0,-nan,-0.0609603,5.43298e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.316839,-0.290113,109.047,10000000,0
0.65,0.0672772,5.99597e-05,-0,-nan,-0.0655454,5.84162e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00611605,0.00299495,0.320176,-0.311934,109.136,10000000,0
0.7,0.0677257,6.03594e-05,-0,-nan,-0.0689187,6.14227e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0045292,0.0020061,0.32231,-0.327988,108.718,10000000,0
0.75,0.0679074,6.05213e-05,-0,-nan,-0.0705483,6.2875e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00324985,0.0012963,0.323175,-0.335743,108.638,10000000,0
0.8,0.0678597,6.04788e-05,-0,-nan,-0.0701444,6.2515e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00219369,0.000791679,0.322948,-0.333821,109.909,10000000,0
0.1,0.0507559,4.52349e-05,-0,-nan,-0.0179333,1.59826e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.639293,0.521164,0.24155,-0.0853453,107.122,10000000,0
0.15,0.0509002,4.53637e-05,-0,-nan,-0.0193713,1.72643e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.306018,0.255764,0.242236,-0.0921889,109.001,10000000,0
0.2,0.051669,4.6049e-05,-0,-nan,-0.0222107,1.97949e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.245895,-0.105702,111.481,10000000,0
0.25,0.0529173,4.71616e-05,-0,-nan,-0.0262008,2.3351e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.251836,-0.124691,107.082,10000000,0
0.3,0.0543103,4.84031e-05,-0,-nan,-0.0308465,2.74914e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.258465,-0.1468,110.123,10000000,0
0.35,0.0556238,4.95737e-05,-0,-nan,-0.0357336,3.18469e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.264716,-0.170058,110.172,10000000,0
0.4,0.0567893,5.06125e-05,-0,-nan,-0.0406385,3.62184e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.270263,-0.193401,110.674,10000000,0
0.45,0.0578343,5.15439e-05,-0,-nan,-0.0455358,4.0583e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.275237,-0.216707,110.781,10000000,0
0.5,0.0587993,5.24038e-05,-0,-nan,-0.0504736,4.49837e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.279829,-0.240206,110.555,10000000,0
0.55,0.0596771,5.31862e-05,-0,-nan,-0.0554064,4.938e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.284006,-0.263682,110.904,10000000,0
0.6,0.0604091,5.38386e-05,-0,-nan,-0.0601009,5.35639e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.28749,-0.286023,109.608,10000000,0
0.65,0.0609248,5.42982e-05,-0,-nan,-0.0641612,5.71826e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00611605,0.00299495,0.289944,-0.305346,108.3,10000000,0
0.7,0.0611819,5.45274e-05,-0,-nan,-0.0671036,5.98049e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0045292,0.0020061,0.291168,-0.319349,110.415,10000000,0
