z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0485682,4.32869e-05,-0,-nan,-0.000321709,2.86727e-07,0,-nan,0.210127,0.000187278,-0,-nan,27.9005,26.1577,0.231138,-0.00153103,109.874,10000000,0
0.15,0.0480036,4.27837e-05,-0,-nan,-0.00154339,1.37556e-06,0,-nan,0.210127,0.000187277,-0,-nan,13.4601,12.7186,0.228451,-0.00734505,108.437,10000000,0
0.2,0.048345,4.3087e-05,-0,-nan,-0.00337398,3.00702e-06,0,-nan,0.210126,0.000187273,-0,-nan,7.5318,7.0952,0.230077,-0.0160569,109.423,10000000,0
0.25,0.0495424,4.41528e-05,-0,-nan,-0.00555266,4.94859e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.54132,4.2214,0.235774,-0.0264252,109.371,10000000,0
0.3,0.05114,4.55763e-05,-0,-nan,-0.00783712,6.9845e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.86252,2.61228,0.243376,-0.037297,109.182,10000000,0
0.35,0.0527316,4.6995e-05,-0,-nan,-0.0101095,9.00968e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.85835,1.66446,0.250951,-0.0481112,108.041,10000000,0
0.4,0.0541176,4.82305e-05,-0,-nan,-0.0123572,1.10129e-05,0,-nan,0.210127,0.000187269,-0,-nan,1.24093,1.09334,0.257547,-0.0588082,110.69,10000000,0
0.45,0.0553236,4.93056e-05,-0,-nan,-0.0145821,1.29959e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.851501,0.739513,0.263287,-0.069397,108.734,10000000,0
0.5,0.0565259,5.03773e-05,-0,-nan,-0.0166854,1.48704e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599567,0.513144,0.269009,-0.0794064,110.003,10000000,0
0.55,0.05791,5.1611e-05,-0,-nan,-0.0184347,1.64295e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.431962,0.363263,0.275596,-0.0877317,109.855,10000000,0
0.6,0.0595778,5.30975e-05,-0,-nan,-0.0194992,1.73783e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.315884,0.259811,0.283534,-0.0927978,108.853,10000000,0
0.65,0.0614555,5.47709e-05,-0,-nan,-0.0196358,1.75e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.231447,0.185432,0.29247,-0.0934476,107.966,10000000,0
0.7,0.0634337,5.6534e-05,-0,-nan,-0.0186628,1.66328e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.167703,0.130513,0.301884,-0.088817,107.357,10000000,0
0.75,0.0653383,5.82315e-05,-0,-nan,-0.0166341,1.48248e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.117831,0.0890438,0.310948,-0.0791625,109.908,10000000,0
0.8,0.0670131,5.97242e-05,-0,-nan,-0.0138235,1.23199e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0780711,0.0574188,0.318919,-0.0657865,109.758,10000000,0
0.1,0.0433427,3.86296e-05,-0,-nan,-0.00148706,1.32536e-06,0,-nan,0.210127,0.000187278,-0,-nan,27.9005,26.1577,0.206269,-0.00707696,109.754,10000000,0
0.15,0.0428824,3.82193e-05,-0,-nan,-0.00289066,2.57632e-06,0,-nan,0.210127,0.000187277,-0,-nan,13.4601,12.7186,0.204079,-0.0137567,110.988,10000000,0
0.2,0.0432333,3.85309e-05,-0,-nan,-0.00485616,4.32796e-06,0,-nan,0.210126,0.000187271,-0,-nan,7.5318,7.0952,0.205749,-0.0231107,109.085,10000000,0
0.25,0.0443437,3.95195e-05,-0,-nan,-0.00710801,6.33472e-06,0,-nan,0.210127,0.000187267,-0,-nan,4.54132,4.2214,0.211033,-0.0338272,107.87,10000000,0
