z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0420625,3.74881e-05,-0,-nan,-0.00652871,5.81871e-06,0,-nan,0.210126,0.000187275,-0,-nan,8.95724,8.28946,0.200177,-0.0310704,108.158,10000000,0
0.15,0.0418301,3.72793e-05,-0,-nan,-0.00801555,7.14352e-06,0,-nan,0.210127,0.000187267,-0,-nan,4.31886,4.03474,0.19907,-0.0381462,109.11,10000000,0
0.2,0.0423715,3.77619e-05,-0,-nan,-0.0101804,9.07284e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.201647,-0.0484486,109.28,10000000,0
0.25,0.0436037,3.88604e-05,-0,-nan,-0.0127299,1.13451e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.207512,-0.0605819,111.152,10000000,0
0.3,0.0451316,4.02223e-05,-0,-nan,-0.0153618,1.36907e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.214783,-0.0731073,112.165,10000000,0
0.35,0.0466257,4.15541e-05,-0,-nan,-0.0179142,1.59656e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.221894,-0.0852544,110.499,10000000,0
0.4,0.0479362,4.27221e-05,-0,-nan,-0.0203561,1.8142e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.228131,-0.0968758,109.66,10000000,0
0.45,0.0490876,4.37483e-05,-0,-nan,-0.0226985,2.02296e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.275726,0.232819,0.23361,-0.108023,106.842,10000000,0
0.5,0.050204,4.47434e-05,-0,-nan,-0.0248754,2.21697e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.238923,-0.118383,111.039,10000000,0
0.55,0.0513999,4.58092e-05,-0,-nan,-0.0266995,2.37954e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.244615,-0.127064,109.344,10000000,0
0.6,0.052718,4.69839e-05,-0,-nan,-0.027886,2.48529e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.250887,-0.132711,108.447,10000000,0
0.65,0.0540849,4.82022e-05,-0,-nan,-0.0282156,2.51467e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.257393,-0.13428,108.642,10000000,0
0.7,0.0554142,4.9387e-05,-0,-nan,-0.0275224,2.45288e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.263719,-0.13098,110.29,10000000,0
0.75,0.0565974,5.04414e-05,-0,-nan,-0.0258477,2.30363e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.26935,-0.12301,110.462,10000000,0
0.8,0.0575566,5.12963e-05,-0,-nan,-0.0234341,2.08852e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.273915,-0.111524,110.125,10000000,0
0.1,0.0525649,4.68489e-05,-0,-nan,-0.00274587,2.44728e-06,0,-nan,0.210126,0.000187277,-0,-nan,8.95724,8.28946,0.250158,-0.0130677,111.786,10000000,0
0.15,0.0520161,4.63576e-05,-0,-nan,-0.00370454,3.30154e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.247546,-0.01763,110.849,10000000,0
0.2,0.0524306,4.67265e-05,-0,-nan,-0.0054413,4.84933e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.249518,-0.0258953,108.334,10000000,0
0.25,0.0537443,4.78977e-05,-0,-nan,-0.00772163,6.88162e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.255771,-0.0367474,110.345,10000000,0
0.3,0.0554735,4.9439e-05,-0,-nan,-0.0102601,9.14404e-06,0,-nan,0.210127,0.000187269,-0,-nan,0.922251,0.826366,0.264,-0.0488284,109.571,10000000,0
0.35,0.057194,5.09727e-05,-0,-nan,-0.0128804,1.14793e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.272189,-0.0612982,108.531,10000000,0
0.4,0.0587022,5.2317e-05,-0,-nan,-0.0155294,1.38402e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.279367,-0.0739052,111.427,10000000,0
0.45,0.0600257,5.34966e-05,-0,-nan,-0.0182032,1.62232e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.285665,-0.08663,110.742,10000000,0
0.5,0.061338,5.46662e-05,-0,-nan,-0.0208196,1.85551e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.29191,-0.0990815,108.649,10000000,0
0.55,0.0628131,5.5981e-05,-0,-nan,-0.0231546,2.06361e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.298931,-0.110194,108.948,10000000,0
0.6,0.0645339,5.75147e-05,-0,-nan,-0.0248524,2.21492e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.30712,-0.118274,110.502,10000000,0
0.65,0.0664122,5.91887e-05,-0,-nan,-0.0256028,2.2818e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.316059,-0.121845,108.697,10000000,0
0.7,0.0683302,6.08981e-05,-0,-nan,-0.0251401,2.24057e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.325187,-0.119643,110.143,10000000,0
0.75,0.0701202,6.24934e-05,-0,-nan,-0.0234374,2.08881e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.333705,-0.11154,109.01,10000000,0
0.8,0.0716443,6.38517e-05,-0,-nan,-0.0207248,1.84706e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.340959,-0.0986305,111.476,10000000,0
0.1,0.0513372,4.57546e-05,-0,-nan,-0.00306763,2.73405e-06,0,-nan,0.210126,0.000187277,-0,-nan,8.95724,8.28946,0.244316,-0.014599,109.109,10000000,0
0.15,0.0508162,4.52881e-05,-0,-nan,-0.00407091,3.62805e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.241836,-0.0193736,109.766,10000000,0
0.2,0.0512398,4.56653e-05,-0,-nan,-0.00586824,5.22982e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.243851,-0.0279271,109.185,10000000,0
0.25,0.0525431,4.68271e-05,-0,-nan,-0.00821996,7.32574e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.250054,-0.039119,110.833,10000000,0
0.3,0.054252,4.83504e-05,-0,-nan,-0.010835,9.65635e-06,0,-nan,0.210127,0.000187269,-0,-nan,0.922251,0.826366,0.258187,-0.0515641,108.398,10000000,0
0.35,0.0559522,4.98659e-05,-0,-nan,-0.0135339,1.20618e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.266279,-0.0644085,109.711,10000000,0
0.4,0.0574454,5.11969e-05,-0,-nan,-0.0162637,1.44946e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.273385,-0.0773997,109.551,10000000,0
0.45,0.0587586,5.23673e-05,-0,-nan,-0.0190197,1.69509e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.279635,-0.0905157,109.74,10000000,0
0.5,0.0600592,5.35265e-05,-0,-nan,-0.0217154,1.93534e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.285825,-0.103345,109.917,10000000,0
0.55,0.0615136,5.48228e-05,-0,-nan,-0.0241173,2.14941e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.292746,-0.114775,108.349,10000000,0
0.6,0.0631984,5.63244e-05,-0,-nan,-0.0258564,2.3044e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.300764,-0.123052,108.49,10000000,0
0.65,0.0650253,5.79526e-05,-0,-nan,-0.0266122,2.37177e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.309459,-0.126649,109.933,10000000,0
0.7,0.0668785,5.96043e-05,-0,-nan,-0.0261113,2.32712e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.318278,-0.124265,110.074,10000000,0
0.75,0.0685966,6.11356e-05,-0,-nan,-0.0243275,2.16815e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.326455,-0.115776,108.462,10000000,0
0.8,0.0700492,6.24302e-05,-0,-nan,-0.0215013,1.91626e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.333368,-0.102326,109,10000000,0
0.1,0.0480246,4.28022e-05,-0,-nan,-0.0036443,3.248e-06,0,-nan,0.210126,0.000187276,-0,-nan,8.95724,8.28946,0.228551,-0.0173434,109.654,10000000,0
0.15,0.0475693,4.23943e-05,-0,-nan,-0.00471872,4.20537e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.226384,-0.0224565,108.509,10000000,0
0.2,0.0480029,4.27806e-05,-0,-nan,-0.0065773,5.86175e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.228447,-0.0313015,110.517,10000000,0
0.25,0.0492595,4.39008e-05,-0,-nan,-0.00897294,7.99682e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.234427,-0.0427025,110.954,10000000,0
0.3,0.0508926,4.53566e-05,-0,-nan,-0.0116122,1.0349e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.2422,-0.0552628,108.029,10000000,0
0.35,0.0525153,4.68029e-05,-0,-nan,-0.0143172,1.27599e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.249922,-0.0681363,108.92,10000000,0
0.4,0.0539435,4.8076e-05,-0,-nan,-0.0170375,1.51843e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.25672,-0.0810822,110.86,10000000,0
0.45,0.0552027,4.91982e-05,-0,-nan,-0.0197692,1.76189e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.262712,-0.0940826,108.438,10000000,0
0.5,0.0564461,5.03064e-05,-0,-nan,-0.0224251,1.99859e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.26863,-0.106722,108.695,10000000,0
0.55,0.0578233,5.15339e-05,-0,-nan,-0.0247723,2.20779e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.140309,0.113989,0.275184,-0.117893,110.264,10000000,0
0.6,0.0593994,5.29386e-05,-0,-nan,-0.0264467,2.35701e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.102816,0.0813338,0.282685,-0.125861,110.343,10000000,0
0.65,0.0610893,5.44447e-05,-0,-nan,-0.0271368,2.41852e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0755118,0.0578831,0.290727,-0.129146,109.572,10000000,0
0.7,0.0627845,5.59556e-05,-0,-nan,-0.0265811,2.36899e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0548546,0.0406076,0.298795,-0.126501,109.672,10000000,0
0.75,0.0643388,5.73408e-05,-0,-nan,-0.0247643,2.20708e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0386389,0.0276118,0.306192,-0.117855,110.594,10000000,0
0.8,0.0656375,5.84983e-05,-0,-nan,-0.0219333,1.95477e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.02566,0.0177494,0.312372,-0.104382,108.02,10000000,0
0.1,0.048117,4.28845e-05,-0,-nan,-0.00475013,4.23359e-06,0,-nan,0.210126,0.000187276,-0,-nan,8.95724,8.28946,0.228991,-0.0226061,108.727,10000000,0
0.15,0.0477068,4.25169e-05,-0,-nan,-0.00601171,5.35771e-06,0,-nan,0.210127,0.000187268,-0,-nan,4.31886,4.03474,0.227038,-0.0286099,110.475,10000000,0
0.2,0.0481817,4.29399e-05,-0,-nan,-0.00801359,7.14177e-06,0,-nan,0.210127,0.000187267,-0,-nan,2.41801,2.25071,0.229298,-0.0381368,110.656,10000000,0
0.25,0.0494682,4.40868e-05,-0,-nan,-0.0104788,9.33886e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.46021,1.33762,0.235421,-0.0498689,110.675,10000000,0
0.3,0.0511188,4.55581e-05,-0,-nan,-0.0131036,1.16782e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.922251,0.826366,0.243276,-0.0623604,109.969,10000000,0
0.35,0.0527492,4.70113e-05,-0,-nan,-0.0157141,1.40048e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.599894,0.525605,0.251036,-0.0747842,109.626,10000000,0
0.4,0.0541784,4.82853e-05,-0,-nan,-0.0182674,1.62804e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.401251,0.344705,0.257837,-0.0869354,108.591,10000000,0
0.45,0.0554328,4.94033e-05,-0,-nan,-0.020767,1.85082e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.275726,0.232819,0.263807,-0.0988313,110.362,10000000,0
0.5,0.0566645,5.05011e-05,-0,-nan,-0.0231396,2.06227e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.194425,0.161313,0.269669,-0.110122,110.28,10000000,0
