z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0472943,4.21491e-05,-0,-nan,-0.00951322,8.47825e-06,0,-nan,0.210127,0.000187267,-0,-nan,3.62675,3.22789,0.225075,-0.0452736,109.042,10000000,0
0.15,0.0471014,4.19773e-05,-0,-nan,-0.0108517,9.67115e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.74467,1.57498,0.224157,-0.0516435,110.05,10000000,0
0.2,0.0477,4.25112e-05,-0,-nan,-0.0131155,1.16888e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.97784,0.877926,0.227006,-0.0624172,110.352,10000000,0
0.25,0.0489893,4.36605e-05,-0,-nan,-0.0160281,1.42847e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.592957,0.519743,0.233142,-0.0762785,109.442,10000000,0
0.3,0.0505608,4.50612e-05,-0,-nan,-0.019223,1.71321e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.376567,0.319296,0.240621,-0.0914833,106.09,10000000,0
0.35,0.0520879,4.64223e-05,-0,-nan,-0.0224562,2.00136e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.246268,0.201892,0.247889,-0.10687,110.734,10000000,0
0.4,0.053432,4.76202e-05,-0,-nan,-0.025638,2.28493e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.16548,0.131701,0.254285,-0.122012,109.293,10000000,0
0.45,0.0546203,4.86793e-05,-0,-nan,-0.0287657,2.56369e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.114159,0.0885279,0.259941,-0.136897,110.296,10000000,0
0.5,0.0557617,4.96966e-05,-0,-nan,-0.0317903,2.83325e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0808133,0.0610326,0.265373,-0.151292,108.798,10000000,0
0.55,0.056942,5.07486e-05,-0,-nan,-0.0345309,3.0775e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.058587,0.0428626,0.27099,-0.164334,109.323,10000000,0
0.6,0.0581736,5.18462e-05,-0,-nan,-0.0366658,3.26778e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0431724,0.0303378,0.276851,-0.174495,109.078,10000000,0
0.65,0.0593737,5.29158e-05,-0,-nan,-0.0378808,3.37606e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0319105,0.0213772,0.282563,-0.180276,109.126,10000000,0
0.7,0.0604582,5.38823e-05,-0,-nan,-0.0378857,3.3765e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0233391,0.0148254,0.287724,-0.1803,109.391,10000000,0
0.75,0.0613442,5.46719e-05,-0,-nan,-0.0365994,3.26186e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0165489,0.00995835,0.29194,-0.174178,109.299,10000000,0
0.8,0.0619906,5.5248e-05,-0,-nan,-0.0341997,3.04799e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0110551,0.0063264,0.295016,-0.162758,106.734,10000000,0
0.1,0.0457663,4.07873e-05,-0,-nan,-0.00944083,8.41373e-06,0,-nan,0.210127,0.000187267,-0,-nan,3.62675,3.22789,0.217803,-0.0449291,110.115,10000000,0
0.15,0.0455953,4.06351e-05,-0,-nan,-0.0108037,9.62836e-06,0,-nan,0.210127,0.000187268,-0,-nan,1.74467,1.57498,0.216989,-0.0514149,110.129,10000000,0
0.2,0.0461798,4.11564e-05,-0,-nan,-0.0130147,1.1599e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.97784,0.877926,0.219772,-0.0619374,107.961,10000000,0
0.25,0.0474211,4.22629e-05,-0,-nan,-0.0158006,1.40819e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.592957,0.519743,0.225679,-0.0751956,108.71,10000000,0
0.3,0.0489265,4.36046e-05,-0,-nan,-0.018812,1.67658e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.376567,0.319296,0.232843,-0.089527,110.978,10000000,0
0.35,0.050383,4.49028e-05,-0,-nan,-0.0218214,1.94479e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.246268,0.201892,0.239775,-0.103849,109.596,10000000,0
0.4,0.0516584,4.60395e-05,-0,-nan,-0.0247485,2.20566e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.16548,0.131701,0.245845,-0.117779,110.028,10000000,0
0.45,0.05278,4.70392e-05,-0,-nan,-0.027595,2.45935e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.114159,0.0885279,0.251183,-0.131326,109.12,10000000,0
0.5,0.0538542,4.79966e-05,-0,-nan,-0.030321,2.70231e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0808133,0.0610326,0.256295,-0.144299,108.624,10000000,0
0.55,0.0549671,4.89885e-05,-0,-nan,-0.0327691,2.92048e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.058587,0.0428626,0.261591,-0.15595,111.242,10000000,0
0.6,0.0561354,5.00297e-05,-0,-nan,-0.0346573,3.08877e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0431724,0.0303378,0.267151,-0.164936,109.55,10000000,0
0.65,0.0572832,5.10527e-05,-0,-nan,-0.0357137,3.18292e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0319105,0.0213772,0.272614,-0.169963,109.541,10000000,0
0.7,0.0583324,5.19878e-05,-0,-nan,-0.0356909,3.18089e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0233391,0.0148254,0.277607,-0.169855,110.452,10000000,0
0.75,0.0592029,5.27636e-05,-0,-nan,-0.0345286,3.0773e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0165489,0.00995835,0.28175,-0.164323,109.497,10000000,0
0.8,0.0598523,5.33423e-05,-0,-nan,-0.0323943,2.88709e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0110551,0.0063264,0.28484,-0.154166,109.607,10000000,0
0.1,0.0588228,5.24237e-05,-0,-nan,-0.00725102,6.46222e-06,0,-nan,0.210127,0.000187268,-0,-nan,3.62675,3.22789,0.27994,-0.0345078,111.242,10000000,0
