z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0654859,5.83625e-05,-0,-nan,-0.0180407,1.60783e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.639293,0.521164,0.31165,-0.0858566,110.875,10000000,0
0.15,0.0654108,5.82959e-05,-0,-nan,-0.0194276,1.73144e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.306018,0.255764,0.311293,-0.092457,111.033,10000000,0
0.2,0.0661051,5.89148e-05,-0,-nan,-0.0223095,1.98829e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.314597,-0.106172,111.855,10000000,0
0.25,0.0674338,6.00991e-05,-0,-nan,-0.0264287,2.35541e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.320921,-0.125775,110.604,10000000,0
0.3,0.0689851,6.14818e-05,-0,-nan,-0.0312659,2.78652e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.328304,-0.148796,111.595,10000000,0
0.35,0.0704609,6.2797e-05,-0,-nan,-0.0363836,3.24262e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.335327,-0.173151,108.608,10000000,0
0.4,0.071755,6.39504e-05,-0,-nan,-0.0415436,3.7025e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.341486,-0.197708,108.202,10000000,0
0.45,0.0729007,6.49715e-05,-0,-nan,-0.0467184,4.1637e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.346938,-0.222335,109.268,10000000,0
0.5,0.0739762,6.593e-05,-0,-nan,-0.0519601,4.63085e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.352057,-0.247281,108.917,10000000,0
0.55,0.0750189,6.68593e-05,-0,-nan,-0.0572221,5.09982e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.357019,-0.272323,109.116,10000000,0
0.6,0.075999,6.77328e-05,-0,-nan,-0.0622557,5.54843e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.361683,-0.296278,109.604,10000000,0
0.65,0.0768352,6.84781e-05,-0,-nan,-0.066635,5.93873e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00611605,0.00299495,0.365663,-0.317119,110.799,10000000,0
0.7,0.0774639,6.90384e-05,-0,-nan,-0.0698362,6.22403e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0045292,0.0020061,0.368655,-0.332354,108.848,10000000,0
0.75,0.0778537,6.93858e-05,-0,-nan,-0.0713779,6.36143e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00324985,0.0012963,0.37051,-0.339691,108.643,10000000,0
0.8,0.0780204,6.95343e-05,-0,-nan,-0.0710112,6.32875e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00219369,0.000791679,0.371303,-0.337946,109.614,10000000,0
0.1,0.0532042,4.74169e-05,-0,-nan,-0.0176892,1.5765e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.639293,0.521164,0.253201,-0.0841834,110.266,10000000,0
0.15,0.0533191,4.75195e-05,-0,-nan,-0.0192381,1.71455e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.306018,0.255764,0.253748,-0.091555,110.406,10000000,0
0.2,0.054065,4.81844e-05,-0,-nan,-0.0221289,1.97219e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.257298,-0.105312,108.454,10000000,0
0.25,0.0552995,4.92847e-05,-0,-nan,-0.0261004,2.32615e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.263173,-0.124213,110.214,10000000,0
0.3,0.0566806,5.05155e-05,-0,-nan,-0.0306647,2.73293e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.269746,-0.145935,108.885,10000000,0
0.35,0.0579761,5.16702e-05,-0,-nan,-0.0354204,3.15678e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.275911,-0.168567,110.367,10000000,0
0.4,0.0591131,5.26835e-05,-0,-nan,-0.0401541,3.57866e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.281322,-0.191095,110.422,10000000,0
0.45,0.0601211,5.35819e-05,-0,-nan,-0.044844,3.99665e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.286119,-0.213415,109.443,10000000,0
0.5,0.0610502,5.44099e-05,-0,-nan,-0.0495389,4.41507e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.290541,-0.235758,109.74,10000000,0
0.55,0.0619084,5.51748e-05,-0,-nan,-0.0541999,4.83047e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.294625,-0.25794,110.541,10000000,0
0.6,0.0626518,5.58373e-05,-0,-nan,-0.0586123,5.22372e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.298163,-0.278939,109.073,10000000,0
0.65,0.0632147,5.6339e-05,-0,-nan,-0.0624117,5.56234e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00611605,0.00299495,0.300842,-0.297021,109.732,10000000,0
0.7,0.0635547,5.6642e-05,-0,-nan,-0.0651558,5.8069e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0045292,0.0020061,0.30246,-0.31008,110.947,10000000,0
0.75,0.0636696,5.67444e-05,-0,-nan,-0.0664463,5.92192e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00324985,0.0012963,0.303007,-0.316221,108.624,10000000,0
0.8,0.0635986,5.66812e-05,-0,-nan,-0.0660906,5.89021e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00219369,0.000791679,0.302669,-0.314528,108.548,10000000,0
0.1,0.0548912,4.89204e-05,-0,-nan,-0.0180589,1.60945e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.639293,0.521164,0.26123,-0.0859432,108.584,10000000,0
0.15,0.0549806,4.90003e-05,-0,-nan,-0.0195327,1.74081e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.306018,0.255764,0.261655,-0.0929572,108.845,10000000,0
0.2,0.0557312,4.96693e-05,-0,-nan,-0.0224244,1.99853e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.265227,-0.106719,108.552,10000000,0
0.25,0.0569999,5.08001e-05,-0,-nan,-0.0264757,2.3596e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.271265,-0.125999,111.78,10000000,0
0.3,0.0584315,5.2076e-05,-0,-nan,-0.0311838,2.7792e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.278078,-0.148405,111.692,10000000,0
0.35,0.0597823,5.32799e-05,-0,-nan,-0.0361289,3.21992e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.284507,-0.171939,110.566,10000000,0
0.4,0.060974,5.4342e-05,-0,-nan,-0.0410851,3.66164e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.290178,-0.195526,111.056,10000000,0
0.45,0.0620361,5.52886e-05,-0,-nan,-0.0460273,4.1021e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.295233,-0.219046,108.562,10000000,0
0.5,0.06302,5.61655e-05,-0,-nan,-0.0510048,4.54572e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.299915,-0.242735,109.779,10000000,0
0.55,0.0639325,5.69788e-05,-0,-nan,-0.0559735,4.98855e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.304258,-0.266381,107.703,10000000,0
0.6,0.0647251,5.76851e-05,-0,-nan,-0.0607001,5.40979e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.30803,-0.288875,109.727,10000000,0
