z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0658565,5.86933e-05,-0,-nan,-0.0135435,1.20704e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.159396,0.116304,0.313414,-0.0644541,110.907,10000000,0
0.15,0.0659283,5.87574e-05,-0,-nan,-0.0155998,1.39031e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.075876,0.0575463,0.313756,-0.0742403,111.21,10000000,0
0.2,0.0663184,5.91051e-05,-0,-nan,-0.0190401,1.69691e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0427249,0.0319367,0.315612,-0.0906126,110.136,10000000,0
0.25,0.0669421,5.9661e-05,-0,-nan,-0.0237101,2.11312e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0263869,0.0184807,0.318581,-0.112838,110.796,10000000,0
0.3,0.0676213,6.02664e-05,-0,-nan,-0.0292626,2.60798e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0171611,0.0109744,0.321813,-0.139262,110.025,10000000,0
0.35,0.068247,6.0824e-05,-0,-nan,-0.0353673,3.15205e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0114812,0.0066856,0.324791,-0.168315,109.592,10000000,0
0.4,0.0687929,6.13105e-05,-0,-nan,-0.041803,3.72562e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00786201,0.00421073,0.327389,-0.198943,110.407,10000000,0
0.45,0.0692764,6.17415e-05,-0,-nan,-0.0485216,4.32441e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00551021,0.00273922,0.32969,-0.230917,111.222,10000000,0
0.5,0.0697148,6.21321e-05,-0,-nan,-0.0556054,4.95574e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00396131,0.00182265,0.331776,-0.264629,109.836,10000000,0
0.55,0.0700994,6.24749e-05,-0,-nan,-0.0631303,5.62638e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00292304,0.0012227,0.333607,-0.30044,110.001,10000000,0
0.6,0.0703989,6.27418e-05,-0,-nan,-0.0710581,6.33293e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00220007,0.000811839,0.335032,-0.338169,109.282,10000000,0
0.65,0.0705839,6.29067e-05,-0,-nan,-0.0791443,7.0536e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0016649,0.000525113,0.335912,-0.376652,109.99,10000000,0
0.7,0.0706417,6.29582e-05,-0,-nan,-0.0869747,7.75148e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00124772,0.000325965,0.336187,-0.413917,110.272,10000000,0
0.75,0.0705854,6.2908e-05,-0,-nan,-0.0938596,8.36508e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.000905338,0.000191333,0.335919,-0.446683,110.626,10000000,0
0.8,0.0704471,6.27848e-05,-0,-nan,-0.0988438,8.80929e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.000617041,0.000104352,0.335262,-0.470403,109.279,10000000,0
0.1,0.0588147,5.24175e-05,-0,-nan,-0.0139177,1.24039e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.159396,0.116304,0.279902,-0.066235,109.871,10000000,0
0.15,0.0589703,5.25562e-05,-0,-nan,-0.0163026,1.45294e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.075876,0.0575463,0.280643,-0.077585,108.138,10000000,0
0.2,0.0594082,5.29465e-05,-0,-nan,-0.0199913,1.78169e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0427249,0.0319367,0.282727,-0.0951397,110.534,10000000,0
0.25,0.060035,5.35051e-05,-0,-nan,-0.0248089,2.21105e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0263869,0.0184807,0.285709,-0.118067,109.858,10000000,0
0.3,0.0606895,5.40885e-05,-0,-nan,-0.0304064,2.70992e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0171611,0.0109744,0.288824,-0.144706,109.346,10000000,0
0.35,0.0612821,5.46166e-05,-0,-nan,-0.0364608,3.24951e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0114812,0.0066856,0.291645,-0.173519,109.039,10000000,0
0.4,0.0617973,5.50758e-05,-0,-nan,-0.0427593,3.81085e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00786201,0.00421073,0.294096,-0.203494,110.765,10000000,0
0.45,0.0622521,5.54812e-05,-0,-nan,-0.0492553,4.38979e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00551021,0.00273922,0.296261,-0.234408,111.09,10000000,0
0.5,0.062656,5.58411e-05,-0,-nan,-0.0560246,4.9931e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00396131,0.00182265,0.298183,-0.266624,110.089,10000000,0
0.55,0.0629919,5.61404e-05,-0,-nan,-0.0631364,5.62693e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00292304,0.0012227,0.299782,-0.300469,110.262,10000000,0
0.6,0.0632246,5.63479e-05,-0,-nan,-0.0705536,6.28797e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00220007,0.000811839,0.300889,-0.335768,110.282,10000000,0
0.65,0.0633306,5.64423e-05,-0,-nan,-0.0780513,6.95619e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0016649,0.000525113,0.301394,-0.37145,109.067,10000000,0
0.7,0.0633045,5.64191e-05,-0,-nan,-0.0852534,7.59806e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00124772,0.000325965,0.30127,-0.405725,109.753,10000000,0
0.75,0.0631689,5.62982e-05,-0,-nan,-0.0915395,8.1583e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.000905338,0.000191333,0.300624,-0.435641,109.566,10000000,0
0.8,0.0629628,5.61145e-05,-0,-nan,-0.096058,8.56101e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.000617041,0.000104352,0.299643,-0.457145,109.764,10000000,0
0.1,0.0530325,4.72642e-05,-0,-nan,-0.0137763,1.22779e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.159396,0.116304,0.252384,-0.0655621,110.446,10000000,0
0.15,0.0532447,4.74534e-05,-0,-nan,-0.016465,1.46742e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.075876,0.0575463,0.253394,-0.0783579,111.572,10000000,0
0.2,0.0536953,4.7855e-05,-0,-nan,-0.0202627,1.80588e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0427249,0.0319367,0.255539,-0.0964312,108.136,10000000,0
0.25,0.0542895,4.83846e-05,-0,-nan,-0.0249871,2.22693e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0263869,0.0184807,0.258366,-0.118915,110.706,10000000,0
0.3,0.0548866,4.89167e-05,-0,-nan,-0.0303136,2.70165e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0171611,0.0109744,0.261208,-0.144264,110.572,10000000,0
0.35,0.0554151,4.93878e-05,-0,-nan,-0.0359516,3.20412e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0114812,0.0066856,0.263723,-0.171095,109.22,10000000,0
0.4,0.0558681,4.97915e-05,-0,-nan,-0.0417145,3.71773e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00786201,0.00421073,0.265879,-0.198521,108.203,10000000,0
0.45,0.0562629,5.01434e-05,-0,-nan,-0.0475643,4.23909e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00551021,0.00273922,0.267758,-0.226361,110.025,10000000,0
0.5,0.0566054,5.04486e-05,-0,-nan,-0.0535683,4.77418e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00396131,0.00182265,0.269388,-0.254934,111.061,10000000,0
0.55,0.056878,5.06916e-05,-0,-nan,-0.0597868,5.3284e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00292304,0.0012227,0.270685,-0.284528,109.994,10000000,0
0.6,0.0570494,5.08443e-05,-0,-nan,-0.0661888,5.89897e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00220007,0.000811839,0.271501,-0.314996,109.301,10000000,0
0.65,0.0571029,5.0892e-05,-0,-nan,-0.0725868,6.46918e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0016649,0.000525113,0.271756,-0.345444,109.139,10000000,0
0.7,0.0570389,5.08349e-05,-0,-nan,-0.0786705,7.01138e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00124772,0.000325965,0.271451,-0.374397,110.839,10000000,0
0.75,0.0568822,5.06953e-05,-0,-nan,-0.0839331,7.4804e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.000905338,0.000191333,0.270705,-0.399442,110.201,10000000,0
0.8,0.0566711,5.05072e-05,-0,-nan,-0.087686,7.81487e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.000617041,0.000104352,0.269701,-0.417302,109.996,10000000,0
0.1,0.0669828,5.96971e-05,-0,-nan,-0.0137909,1.22908e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.159396,0.116304,0.318774,-0.0656314,110.1,10000000,0
0.15,0.0670483,5.97556e-05,-0,-nan,-0.0157608,1.40465e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.075876,0.0575463,0.319086,-0.0750062,110.193,10000000,0
0.2,0.0674424,6.01069e-05,-0,-nan,-0.0191758,1.70901e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0427249,0.0319367,0.320962,-0.0912585,107.718,10000000,0
0.25,0.06808,6.06752e-05,-0,-nan,-0.0238896,2.12912e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0263869,0.0184807,0.323996,-0.113692,110.7,10000000,0
0.3,0.0687786,6.12978e-05,-0,-nan,-0.0295493,2.63353e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0171611,0.0109744,0.327321,-0.140627,109.616,10000000,0
0.35,0.0694254,6.18742e-05,-0,-nan,-0.0358152,3.19197e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0114812,0.0066856,0.330399,-0.170447,109.475,10000000,0
