z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0585967,5.22219e-05,-0,-nan,-0.0137383,1.22437e-05,0,-nan,0.210127,0.000187267,-0,-nan,1.65212,1.42016,0.278863,-0.065381,110.102,10000000,0
0.15,0.0584091,5.20554e-05,-0,-nan,-0.0150976,1.34553e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.793168,0.694488,0.277971,-0.0718501,108.182,10000000,0
0.2,0.0590831,5.26564e-05,-0,-nan,-0.0176435,1.57243e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.444944,0.386846,0.281179,-0.0839662,107.577,10000000,0
0.25,0.0604966,5.39163e-05,-0,-nan,-0.021092,1.87978e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.270759,0.228186,0.287906,-0.100378,110.121,10000000,0
0.3,0.0621972,5.5432e-05,-0,-nan,-0.0249917,2.22734e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.172748,0.139444,0.296,-0.118937,111.489,10000000,0
0.35,0.063835,5.68917e-05,-0,-nan,-0.0290047,2.58499e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.113483,0.0876768,0.303794,-0.138035,110.783,10000000,0
0.4,0.0652694,5.81701e-05,-0,-nan,-0.0329774,2.93906e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0765458,0.0569011,0.31062,-0.156941,109.412,10000000,0
0.45,0.0665337,5.92969e-05,-0,-nan,-0.0368998,3.28863e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0529773,0.0380705,0.316637,-0.175608,110.094,10000000,0
0.5,0.0677379,6.03702e-05,-0,-nan,-0.0407641,3.63303e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0376223,0.0261181,0.322368,-0.193998,111.687,10000000,0
0.55,0.0689612,6.14605e-05,-0,-nan,-0.044438,3.96046e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.027376,0.0182308,0.32819,-0.211483,110.167,10000000,0
0.6,0.0702042,6.25683e-05,-0,-nan,-0.0476171,4.24379e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.020264,0.0127992,0.334105,-0.226612,110.649,10000000,0
0.65,0.0713775,6.3614e-05,-0,-nan,-0.0499324,4.45014e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150542,0.00892748,0.339689,-0.237631,110.75,10000000,0
0.7,0.0723967,6.45224e-05,-0,-nan,-0.0509981,4.54512e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0110694,0.00611706,0.34454,-0.242702,109.933,10000000,0
0.75,0.0731894,6.52288e-05,-0,-nan,-0.050594,4.50911e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00788929,0.00405528,0.348312,-0.240779,110.098,10000000,0
0.8,0.0737302,6.57108e-05,-0,-nan,-0.0487733,4.34684e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00529414,0.00254296,0.350886,-0.232115,110.256,10000000,0
0.1,0.05307,4.72966e-05,-0,-nan,-0.013007,1.1592e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.65212,1.42016,0.252561,-0.0619008,110.777,10000000,0
0.15,0.0529147,4.71587e-05,-0,-nan,-0.0142048,1.26596e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.793168,0.694488,0.251823,-0.0676012,107.651,10000000,0
0.2,0.0535557,4.77303e-05,-0,-nan,-0.0165641,1.47623e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.444944,0.386846,0.254874,-0.0788292,110.992,10000000,0
0.25,0.0548787,4.89095e-05,-0,-nan,-0.019829,1.76722e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.270759,0.228186,0.26117,-0.0943672,110.196,10000000,0
0.3,0.0564688,5.03267e-05,-0,-nan,-0.0235718,2.10079e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.172748,0.139444,0.268738,-0.112179,109.436,10000000,0
0.35,0.0580062,5.1697e-05,-0,-nan,-0.0274664,2.44789e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.113483,0.0876768,0.276055,-0.130714,108.491,10000000,0
0.4,0.0593638,5.29069e-05,-0,-nan,-0.0313616,2.79504e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0765458,0.0569011,0.282515,-0.149251,110.299,10000000,0
0.45,0.0605708,5.39826e-05,-0,-nan,-0.0352441,3.14107e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0529773,0.0380705,0.288259,-0.167728,107.912,10000000,0
0.5,0.061722,5.50087e-05,-0,-nan,-0.0391016,3.48486e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0376223,0.0261181,0.293738,-0.186086,108.592,10000000,0
0.55,0.0628794,5.60402e-05,-0,-nan,-0.0427952,3.81405e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.027376,0.0182308,0.299246,-0.203665,110.65,10000000,0
0.6,0.0640312,5.70667e-05,-0,-nan,-0.0460111,4.10066e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.020264,0.0127992,0.304728,-0.218969,110.735,10000000,0
0.65,0.0650892,5.80096e-05,-0,-nan,-0.0483666,4.31059e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150542,0.00892748,0.309763,-0.230179,109.834,10000000,0
0.7,0.0659737,5.87979e-05,-0,-nan,-0.0494585,4.40791e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0110694,0.00611706,0.313972,-0.235376,110.464,10000000,0
0.75,0.0666241,5.93776e-05,-0,-nan,-0.0490495,4.37145e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00788929,0.00405528,0.317067,-0.233429,111.108,10000000,0
0.8,0.067028,5.97376e-05,-0,-nan,-0.047182,4.20501e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00529414,0.00254296,0.31899,-0.224541,111.568,10000000,0
0.1,0.0529607,4.71992e-05,-0,-nan,-0.0135752,1.20984e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.65212,1.42016,0.252041,-0.0646046,110.63,10000000,0
0.15,0.0528334,4.70863e-05,-0,-nan,-0.0148139,1.32025e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.793168,0.694488,0.251436,-0.0704999,109.423,10000000,0
0.2,0.0535076,4.76874e-05,-0,-nan,-0.0172551,1.53782e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.444944,0.386846,0.254645,-0.0821177,109.895,10000000,0
