z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0461405,4.11216e-05,-0,-nan,-0.0179289,1.59787e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.639293,0.521164,0.219585,-0.0853244,108.984,10000000,0
0.15,0.0464232,4.13738e-05,-0,-nan,-0.0196607,1.75222e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.306018,0.255764,0.22093,-0.0935661,110.403,10000000,0
0.2,0.0472497,4.21104e-05,-0,-nan,-0.0226369,2.01747e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.224864,-0.10773,107.336,10000000,0
0.25,0.0484648,4.31934e-05,-0,-nan,-0.0265901,2.36979e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.230646,-0.126544,110.082,10000000,0
0.3,0.0497677,4.43546e-05,-0,-nan,-0.0310479,2.76709e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.236847,-0.147759,109.186,10000000,0
0.35,0.0509704,4.54265e-05,-0,-nan,-0.0356301,3.17547e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.242571,-0.169566,108.581,10000000,0
0.4,0.052024,4.63655e-05,-0,-nan,-0.0401394,3.57736e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.247585,-0.191026,109.808,10000000,0
0.45,0.052957,4.7197e-05,-0,-nan,-0.0445596,3.9713e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.252025,-0.212061,110.458,10000000,0
0.5,0.0538003,4.79486e-05,-0,-nan,-0.0489394,4.36164e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.256039,-0.232905,109.705,10000000,0
0.55,0.0545407,4.86085e-05,-0,-nan,-0.053246,4.74546e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.259562,-0.253401,109.379,10000000,0
0.6,0.055123,4.91275e-05,-0,-nan,-0.0572869,5.1056e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.262333,-0.272631,107.25,10000000,0
