z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0507791,4.52549e-05,-0,-nan,-0.0140515,1.25229e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.65212,1.42016,0.241659,-0.0668715,108.927,10000000,0
0.15,0.0507425,4.52228e-05,-0,-nan,-0.0155335,1.38438e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.793168,0.694488,0.241486,-0.0739244,109.717,10000000,0
0.2,0.0514518,4.58552e-05,-0,-nan,-0.0180991,1.61304e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.444944,0.386846,0.244861,-0.0861343,110.926,10000000,0
0.25,0.0527801,4.70391e-05,-0,-nan,-0.0214628,1.91283e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.270759,0.228186,0.251183,-0.102143,107.363,10000000,0
0.3,0.0543315,4.84219e-05,-0,-nan,-0.0251932,2.24529e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.172748,0.139444,0.258566,-0.119896,108.866,10000000,0
0.35,0.0558107,4.97402e-05,-0,-nan,-0.0289752,2.58236e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.113483,0.0876768,0.265606,-0.137894,110.156,10000000,0
0.4,0.0571049,5.08937e-05,-0,-nan,-0.0326706,2.91171e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0765458,0.0569011,0.271765,-0.155481,107.928,10000000,0
0.45,0.058245,5.19099e-05,-0,-nan,-0.0362746,3.23291e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0529773,0.0380705,0.277191,-0.172633,109.698,10000000,0
0.5,0.0593178,5.2866e-05,-0,-nan,-0.0397842,3.5457e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0376223,0.0261181,0.282296,-0.189335,108.944,10000000,0
0.55,0.0603776,5.38105e-05,-0,-nan,-0.0430841,3.83979e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.027376,0.0182308,0.28734,-0.205039,109.605,10000000,0
0.6,0.0614126,5.47329e-05,-0,-nan,-0.0459066,4.09135e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.020264,0.0127992,0.292266,-0.218472,110.728,10000000,0
0.65,0.0623462,5.5565e-05,-0,-nan,-0.0479318,4.27184e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150542,0.00892748,0.296709,-0.22811,110.314,10000000,0
0.7,0.0631117,5.62472e-05,-0,-nan,-0.0488302,4.35191e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0110694,0.00611706,0.300352,-0.232386,110.407,10000000,0
0.75,0.0636617,5.67374e-05,-0,-nan,-0.048424,4.31571e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00788929,0.00405528,0.302969,-0.230452,108.766,10000000,0
0.8,0.063992,5.70318e-05,-0,-nan,-0.0467775,4.16896e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00529414,0.00254296,0.304541,-0.222616,110.511,10000000,0
0.1,0.0523469,4.66522e-05,-0,-nan,-0.0134654,1.20005e-05,0,-nan,0.210127,0.000187268,-0,-nan,1.65212,1.42016,0.24912,-0.0640821,109.656,10000000,0
0.15,0.0522332,4.65513e-05,-0,-nan,-0.014755,1.315e-05,0,-nan,0.210126,0.000187269,-0,-nan,0.793168,0.694488,0.24858,-0.0702197,110.386,10000000,0
0.2,0.0529037,4.71492e-05,-0,-nan,-0.0171999,1.5329e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.444944,0.386846,0.251771,-0.0818553,106.882,10000000,0
0.25,0.0542386,4.83391e-05,-0,-nan,-0.0205324,1.82991e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.270759,0.228186,0.258124,-0.0977149,110.3,10000000,0
0.3,0.0558278,4.97555e-05,-0,-nan,-0.024318,2.16729e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.172748,0.139444,0.265687,-0.11573,108.828,10000000,0
0.35,0.0573584,5.11196e-05,-0,-nan,-0.0282292,2.51587e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.113483,0.0876768,0.272972,-0.134344,108.393,10000000,0
0.4,0.0587079,5.23223e-05,-0,-nan,-0.0321161,2.86229e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0765458,0.0569011,0.279394,-0.152842,109.047,10000000,0
