z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0433285,3.86155e-05,-0,-nan,-0.0178526,1.59107e-05,0,-nan,0.210126,0.00018727,-0,-nan,0.639293,0.521164,0.206202,-0.0849612,109.774,10000000,0
0.15,0.0436804,3.89293e-05,-0,-nan,-0.01967,1.75305e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.306018,0.255764,0.207877,-0.0936104,108.561,10000000,0
0.2,0.0445331,3.96893e-05,-0,-nan,-0.0226605,2.01958e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.171886,0.142301,0.211935,-0.107843,109.103,10000000,0
0.25,0.0457279,4.07542e-05,-0,-nan,-0.0265574,2.36688e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.105129,0.0834488,0.217622,-0.126388,110.226,10000000,0
0.3,0.0469836,4.18733e-05,-0,-nan,-0.0309034,2.75421e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0675204,0.0505596,0.223597,-0.147071,108.953,10000000,0
0.35,0.0481317,4.28965e-05,-0,-nan,-0.0353349,3.14916e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0446406,0.0314971,0.229061,-0.168161,109.336,10000000,0
0.4,0.0491337,4.37896e-05,-0,-nan,-0.0396666,3.53522e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0302721,0.0202664,0.23383,-0.188775,107.756,10000000,0
0.45,0.050018,4.45777e-05,-0,-nan,-0.0438861,3.91127e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0210458,0.0134531,0.238038,-0.208856,109.482,10000000,0
0.5,0.0508092,4.52829e-05,-0,-nan,-0.0480423,4.28169e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0150119,0.00915223,0.241804,-0.228636,110.119,10000000,0
0.55,0.0514879,4.58877e-05,-0,-nan,-0.0521069,4.64394e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.0109791,0.0063208,0.245033,-0.247979,110.27,10000000,0
0.6,0.0519976,4.6342e-05,-0,-nan,-0.055902,4.98218e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00817665,0.00437414,0.247459,-0.266041,108.271,10000000,0
0.65,0.0522897,4.66023e-05,-0,-nan,-0.059127,5.26959e-05,0,-nan,0.210126,0.000187271,-0,-nan,0.00611605,0.00299495,0.248849,-0.281388,109.661,10000000,0
