        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
   506.426    -0.00803045    6.37663e-05       0.123809    5.30052e-05     -0.0742879     5.6769e-05     -0.0463707    1.68121e-05      0.0017204    7.01012e-06      0.0022753    6.13025e-06     -0.0022753    6.13025e-06       0.016799    6.96114e-06       0.016799    6.96114e-06    -0.00109757    1.40666e-06     0.00388239    1.38724e-06    -0.00388239    1.38724e-06        2759.98       0.713936        -11.082      0.0879503         341.71       0.116571       -205.033       0.147432       -63.9912      0.0162564        4.74827      0.0193088        6.27979      0.0168412       -6.27979      0.0168412         46.365      0.0150095         46.365      0.0150095       -3.02928     0.00380247        10.7153     0.00264134       -10.7153     0.00264134        22.9727  10000000         1
    514.84    -0.00920491     6.4855e-05       0.123266     5.6051e-05     -0.0740198    5.78617e-05     -0.0469507    1.79749e-05     0.00180795    7.08622e-06     0.00236137    6.22779e-06    -0.00236137    6.22779e-06      0.0167843    7.39961e-06      0.0167843    7.39961e-06     -0.0010776    1.42866e-06     0.00392797    1.48479e-06    -0.00392797    1.48479e-06        2688.41       0.735519       -12.3733      0.0871128         331.39       0.120361       -198.996       0.145718       -63.1115      0.0169018        4.86052      0.0190042        6.34833      0.0166526       -6.34833      0.0166526        45.1231      0.0155993        45.1231      0.0155993       -2.89702     0.00375815          10.56     0.00275446         -10.56     0.00275446          21.36  10000000         1
   523.254     -0.0103686    6.43066e-05       0.122748    5.32087e-05     -0.0737059    5.73684e-05     -0.0475289    1.74233e-05     0.00189322    6.83998e-06     0.00244688    6.16207e-06    -0.00244688    6.16207e-06      0.0167714    7.04798e-06      0.0167714    7.04798e-06    -0.00105681    1.42577e-06     0.00397351    1.43575e-06    -0.00397351    1.43575e-06        2620.29       0.680259       -13.5844       0.084177        321.634       0.111652       -193.131       0.141713       -62.2698      0.0161162        4.96078      0.0178764        6.41153      0.0160604       -6.41153      0.0160604        43.9458      0.0145222        43.9458      0.0145222       -2.76915      0.0036661        10.4117     0.00261668       -10.4117     0.00261668         17.197  10000000         1
   531.668      -0.011501    6.37941e-05       0.122239    5.20542e-05     -0.0733716    5.75066e-05     -0.0481035    1.73723e-05     0.00197722    6.79088e-06     0.00252945    6.10098e-06    -0.00252945    6.10098e-06      0.0167584      6.925e-06      0.0167584      6.925e-06    -0.00103578    1.43122e-06     0.00401876    1.42987e-06    -0.00401876    1.42987e-06        2554.98       0.651456       -14.6924      0.0814101        312.317       0.106521       -187.463       0.138936       -61.4517      0.0157168        5.05175      0.0173026        6.46269      0.0155005       -6.46269      0.0155005        42.8173      0.0139234        42.8173      0.0139234       -2.64639     0.00359395        10.2678     0.00254801       -10.2678     0.00254801        15.7886  10000000         1
   540.082     -0.0126186    6.84826e-05        0.12173    5.67498e-05     -0.0730771     5.9234e-05     -0.0486841    1.90516e-05      0.0020629    7.13191e-06     0.00261118    6.57193e-06    -0.00261118    6.57193e-06       0.016745    7.55003e-06       0.016745    7.55003e-06    -0.00101491    1.49713e-06     0.00406428    1.57124e-06    -0.00406428    1.57124e-06         2489.8       0.694088        -15.709      0.0851416        303.084       0.113251       -181.948       0.138484       -60.6069      0.0166449        5.13621      0.0176992        6.50131      0.0162621       -6.50131      0.0162621        41.6918      0.0147745        41.6918      0.0147745       -2.52694      0.0036604        10.1193     0.00271043       -10.1193     0.00271043        16.1689  10000000         1
   548.496     -0.0137079    6.56717e-05       0.121208    5.41213e-05      -0.072676    5.84912e-05     -0.0492384    1.85174e-05     0.00214663    6.85648e-06     0.00269023    6.32546e-06    -0.00269023    6.32546e-06      0.0167263    7.22756e-06      0.0167263    7.22756e-06   -0.000992912    1.47113e-06     0.00410796    1.52607e-06    -0.00410796    1.52607e-06        2430.79        0.64889       -16.6605       0.079693        294.632       0.105458        -176.66       0.134131       -59.8441      0.0158529        5.21801      0.0166084        6.53938      0.0152764       -6.53938      0.0152764        40.6582      0.0138152        40.6582      0.0138152       -2.41356     0.00351749        9.98559     0.00257978       -9.98559     0.00257978        16.1337  10000000         1
    556.91     -0.0147829     6.5733e-05       0.120711    5.37754e-05     -0.0723265    5.85166e-05     -0.0498091    1.87039e-05     0.00222745    6.84724e-06     0.00276802    6.28273e-06    -0.00276802    6.28273e-06      0.0167118    7.22999e-06      0.0167118    7.22999e-06     -0.0009713    1.47511e-06     0.00415274    1.53805e-06    -0.00415274    1.53805e-06        2370.75       0.626908       -17.5234      0.0777805        286.175       0.102599       -171.468       0.131109       -59.0425      0.0157417        5.28075      0.0161729         6.5623      0.0147934        -6.5623      0.0147934        39.6196       0.013566        39.6196       0.013566       -2.30271     0.00344369        9.84512     0.00255308       -9.84512     0.00255308        15.6177  10000000         1
   565.324     -0.0158326     6.8597e-05       0.120233    5.61681e-05     -0.0719467    6.02598e-05     -0.0503798    1.97737e-05     0.00230808     7.1386e-06     0.00284382    6.55625e-06    -0.00284382    6.55625e-06      0.0166988    7.55587e-06      0.0166988    7.55587e-06   -0.000949406    1.53273e-06     0.00419751    1.62802e-06    -0.00419751    1.62802e-06         2313.3       0.645759       -18.3127      0.0791779        278.134       0.104186       -166.434       0.131429       -58.2718      0.0160778        5.33928      0.0164463        6.57862       0.015055       -6.57862       0.015055        38.6293      0.0137562        38.6293      0.0137562       -2.19626     0.00349227         9.7101     0.00261463        -9.7101     0.00261463        17.5384  10000000         1
   573.738      -0.016865    6.85232e-05       0.119743    5.57128e-05     -0.0715336    6.03017e-05     -0.0509381    1.99129e-05     0.00238852    7.08474e-06     0.00291812    6.54086e-06    -0.00291812    6.54086e-06      0.0166823    7.51934e-06      0.0166823    7.51934e-06   -0.000926921    1.53923e-06     0.00424135    1.63841e-06    -0.00424135    1.63841e-06        2258.79        0.62697       -19.0473      0.0772091        270.474       0.100997        -161.58       0.128614       -57.5293      0.0158365        5.39519      0.0159327        6.59142      0.0146607       -6.59142      0.0146607         37.682      0.0133821         37.682      0.0133821       -2.09372     0.00342788        9.58032     0.00257386       -9.58032     0.00257386        28.4167  10000000         1
   582.152     -0.0178735    6.60561e-05       0.119257    5.51101e-05     -0.0710463    5.92573e-05     -0.0514825    1.98813e-05     0.00246578    6.86809e-06     0.00298968    6.28018e-06    -0.00298968    6.28018e-06      0.0166644    7.47192e-06      0.0166644    7.47192e-06   -0.000903554     1.5006e-06     0.00428423    1.63586e-06    -0.00428423    1.63586e-06        2208.06       0.604382       -19.7329      0.0727277        263.326      0.0980435       -156.875       0.123597       -56.8383      0.0154837         5.4446      0.0150918        6.60139      0.0137488       -6.60139      0.0137488        36.7959      0.0130676        36.7959      0.0130676        -1.9951     0.00326811        9.45984     0.00251845       -9.45984     0.00251845        21.5307  10000000         1
   590.566     -0.0188727    6.46695e-05       0.118767    5.17969e-05      -0.070635     5.9058e-05     -0.0520379    1.91093e-05     0.00254741     6.7174e-06     0.00306203    6.13672e-06    -0.00306203    6.13672e-06      0.0166458    7.05913e-06      0.0166458    7.05913e-06   -0.000880882    1.50065e-06      0.0043277    1.56813e-06     -0.0043277    1.56813e-06        2155.91       0.557152       -20.3439      0.0695121        256.051      0.0899519       -152.282       0.121089       -56.0944      0.0146344        5.49197      0.0144124        6.60145      0.0131197       -6.60145      0.0131197        35.8868      0.0120665        35.8868      0.0120665        -1.8991     0.00319782        9.33011     0.00236972       -9.33011     0.00236972        15.4722  10000000         1
    598.98     -0.0198494    6.42712e-05         0.1183    5.09897e-05     -0.0701696    5.91923e-05     -0.0525871    1.90925e-05     0.00262501    6.72343e-06     0.00313179    6.09162e-06    -0.00313179    6.09162e-06       0.016629    6.97036e-06       0.016629    6.97036e-06   -0.000857578    1.50774e-06     0.00437081    1.56584e-06    -0.00437081    1.56584e-06        2106.65        0.53916       -20.9079      0.0674867        249.216      0.0864309       -147.823        0.11882       -55.3914      0.0142641        5.52999       0.014093         6.5976      0.0127213        -6.5976      0.0127213        35.0316      0.0116292        35.0316      0.0116292       -1.80662     0.00314245        9.20777     0.00230821       -9.20777     0.00230821        16.3805  10000000         1
   607.394     -0.0208133    6.46298e-05       0.117832    5.13742e-05     -0.0697007    5.93752e-05     -0.0531356    1.94777e-05     0.00270288    6.78506e-06     0.00320054     6.1214e-06    -0.00320054     6.1214e-06      0.0166113    7.04312e-06      0.0166113    7.04312e-06   -0.000834007    1.52217e-06     0.00441379    1.59729e-06    -0.00441379    1.59729e-06        2058.57        0.53279       -21.4228      0.0662912        242.566      0.0851082       -143.484        0.11645       -54.6918      0.0141972        5.56407      0.0138931        6.58855      0.0124855       -6.58855      0.0124855        34.1956      0.0114842        34.1956      0.0114842       -1.71686     0.00310183        9.08611     0.00229819       -9.08611     0.00229819        20.3145  10000000         1
   615.808     -0.0217588    6.60389e-05       0.117381    5.46361e-05     -0.0691866    6.04197e-05       -0.05368    2.08191e-05     0.00277838    7.01865e-06     0.00326748    6.25695e-06    -0.00326748    6.25695e-06      0.0165946    7.49859e-06      0.0165946    7.49859e-06    -0.00080994    1.54828e-06     0.00445653    1.71088e-06    -0.00445653    1.71088e-06        2012.76       0.558588       -21.8976      0.0661818        236.259      0.0882846       -139.256       0.115306       -54.0225      0.0146359         5.5922      0.0140413        6.57664      0.0124608       -6.57664      0.0124608         33.401      0.0119109         33.401      0.0119109       -1.63021     0.00308331        8.96993     0.00237937       -8.96993     0.00237937        24.8212  10000000         1
   624.222     -0.0226774    6.51878e-05       0.116909    5.30734e-05     -0.0687131    5.95741e-05     -0.0542205    2.05241e-05     0.00285436    6.83592e-06     0.00333274    6.16298e-06    -0.00333274    6.16298e-06      0.0165744    7.32847e-06      0.0165744    7.32847e-06   -0.000786319    1.53613e-06     0.00449878    1.68369e-06    -0.00449878    1.68369e-06        1967.42       0.525926        -22.308      0.0638481        230.009      0.0843956       -135.188       0.111497       -53.3373      0.0142947        5.61574      0.0133651        6.55691      0.0119978       -6.55691      0.0119978        32.6089      0.0114848        32.6089      0.0114848       -1.54702     0.00299378        8.85099     0.00231837       -8.85099     0.00231837        23.9158  10000000         1
   632.636     -0.0236014    6.46296e-05       0.116448    5.05379e-05     -0.0681783    5.89752e-05     -0.0547557    1.97935e-05     0.00293091    6.66883e-06     0.00339836    6.10582e-06    -0.00339836    6.10582e-06      0.0165546    6.97979e-06      0.0165546    6.97979e-06   -0.000761664    1.53199e-06     0.00454073    1.62169e-06    -0.00454073    1.62169e-06        1924.51       0.490076       -22.7105      0.0619206        224.105      0.0787578        -131.21       0.108469       -52.6888      0.0135183        5.64056      0.0127536        6.54017      0.0116321       -6.54017      0.0116321        31.8595      0.0107058        31.8595      0.0107058       -1.46583     0.00292459        8.73866     0.00218824       -8.73866     0.00218824        16.3798  10000000         1
    641.05     -0.0245026    6.50291e-05       0.115998    5.08916e-05     -0.0676445    5.92543e-05     -0.0552915     2.0159e-05     0.00300606    6.70489e-06     0.00346216     6.1407e-06    -0.00346216     6.1407e-06      0.0165354    7.04509e-06      0.0165354    7.04509e-06   -0.000737022     1.5455e-06     0.00458268    1.65162e-06    -0.00458268    1.65162e-06        1882.63       0.484608       -23.0647      0.0609243        218.382      0.0775862        -127.35       0.106629       -52.0468      0.0134386         5.6593      0.0125385        6.51796      0.0114383       -6.51796      0.0114383          31.13       0.010569          31.13       0.010569       -1.38754      0.0028876        8.62749     0.00217631       -8.62749     0.00217631        16.1298  10000000         1
   649.464     -0.0253944     6.6484e-05       0.115565    5.33371e-05     -0.0670644    6.09055e-05     -0.0558226    2.14086e-05     0.00307906    7.05179e-06      0.0035252    6.31395e-06     -0.0035252    6.31395e-06      0.0165173    7.39762e-06      0.0165173    7.39762e-06   -0.000711777    1.59626e-06     0.00462436    1.75683e-06    -0.00462436    1.75683e-06        1842.68       0.505391       -23.3969      0.0609173         212.95      0.0790466       -123.578       0.106989       -51.4316      0.0137868        5.67373      0.0129007        6.49581      0.0114974       -6.49581      0.0114974        30.4361      0.0107765        30.4361      0.0107765       -1.31158     0.00291931        8.52122     0.00224006       -8.52122     0.00224006        15.9306  10000000         1
   657.878     -0.0262555    6.65089e-05       0.115129    5.36451e-05     -0.0665395    6.02653e-05     -0.0563595    2.17144e-05     0.00315136     6.9776e-06     0.00358582    6.27932e-06    -0.00358582    6.27932e-06      0.0164985    7.47398e-06      0.0164985    7.47398e-06   -0.000687265    1.58579e-06     0.00466625    1.78104e-06    -0.00466625    1.78104e-06        1802.34       0.494469       -23.6607      0.0595832        207.501      0.0781508       -119.927       0.103515       -50.7894      0.0137392        5.67981      0.0124791        6.46285      0.0111777       -6.46285      0.0111777        29.7358      0.0107194        29.7358      0.0107194       -1.23868     0.00283785        8.41017     0.00223172       -8.41017     0.00223172        16.4236  10000000         1
   666.292      -0.027119    6.44959e-05       0.114689    5.07795e-05     -0.0659448    5.96158e-05     -0.0568819    2.08215e-05     0.00322435    6.85739e-06     0.00364659    6.07622e-06    -0.00364659    6.07622e-06      0.0164775    7.09013e-06      0.0164775    7.09013e-06   -0.000661738    1.57159e-06     0.00470719     1.7051e-06    -0.00470719     1.7051e-06        1764.63       0.459466       -23.9275      0.0565636        202.383      0.0724747       -116.368       0.100742       -50.1878      0.0129125        5.68978      0.0120097        6.43487      0.0105905       -6.43487      0.0105905        29.0766     0.00996085        29.0766     0.00996085       -1.16772     0.00275655        8.30644     0.00209178       -8.30644     0.00209178        22.3649  10000000         1
   674.706      -0.027971    6.99917e-05       0.114265    5.47287e-05     -0.0653666    6.17177e-05     -0.0574133     2.2575e-05     0.00329721    7.22907e-06     0.00370637    6.61157e-06    -0.00370637    6.61157e-06      0.0164593    7.62304e-06      0.0164593    7.62304e-06   -0.000636102     1.6614e-06     0.00474868    1.85181e-06    -0.00474868    1.85181e-06           1727       0.487651       -24.1529      0.0600517        197.336      0.0763442       -112.888       0.101708       -49.5763      0.0135658        5.69428      0.0123806         6.4009      0.0112742        -6.4009      0.0112742        28.4252      0.0104352        28.4252      0.0104352       -1.09855     0.00285242        8.20096     0.00220573       -8.20096     0.00220573        20.7514  10000000         1
    683.12     -0.0287955    6.99804e-05       0.113836    5.46379e-05     -0.0647462    6.14522e-05     -0.0579335    2.27576e-05     0.00336911    7.27096e-06     0.00376396    6.61225e-06    -0.00376396    6.61225e-06      0.0164388     7.6164e-06      0.0164388     7.6164e-06   -0.000610115    1.66644e-06     0.00478937    1.86757e-06    -0.00478937    1.86757e-06        1691.99       0.479768       -24.3609      0.0587989        192.611      0.0745898        -109.55      0.0992283       -49.0116      0.0133243        5.70051      0.0121958         6.3686      0.0110412        -6.3686      0.0110412        27.8143      0.0101917        27.8143      0.0101917       -1.03231     0.00280437         8.1036     0.00216917        -8.1036     0.00216917         17.869  10000000         1
   691.534     -0.0296105    6.68515e-05        0.11341    5.26191e-05     -0.0641108    6.05496e-05      -0.058447    2.22806e-05     0.00344163    7.17995e-06     0.00382094     6.2979e-06    -0.00382094     6.2979e-06      0.0164172    7.38998e-06      0.0164172    7.38998e-06   -0.000583759    1.63478e-06     0.00482956    1.82603e-06    -0.00482956    1.82603e-06        1657.74        0.45386       -24.5432      0.0550023        188.004      0.0704236       -106.279      0.0960656        -48.445      0.0128507        5.70533      0.0117996        6.33412      0.0102953       -6.33412      0.0102953        27.2154      0.0097242        27.2154      0.0097242      -0.967721     0.00269705        8.00616     0.00208773       -8.00616     0.00208773        15.9656  10000000         1
   699.948     -0.0304227    6.81776e-05       0.112983    5.24523e-05     -0.0634476    6.06812e-05     -0.0589544    2.23635e-05     0.00351138    7.06031e-06     0.00387764    6.44283e-06    -0.00387764    6.44283e-06      0.0163942    7.32768e-06      0.0163942    7.32768e-06   -0.000557197    1.65383e-06     0.00486933    1.83521e-06    -0.00486933    1.83521e-06        1624.81        0.44688       -24.7156      0.0549691        183.575      0.0686592        -103.09      0.0944306       -47.8948      0.0125125        5.70533      0.0113638        6.30043       0.010324       -6.30043       0.010324        26.6375     0.00938512        26.6375     0.00938512      -0.905339     0.00267559        7.91173     0.00203875       -7.91173     0.00203875        15.8045  10000000         1
   708.362     -0.0312187    6.84813e-05       0.112565    5.39621e-05     -0.0628054    6.13618e-05     -0.0594651    2.32954e-05     0.00358146    7.23933e-06      0.0039333    6.46869e-06     -0.0039333    6.46869e-06      0.0163724    7.57205e-06      0.0163724    7.57205e-06   -0.000530666    1.67424e-06      0.0049092    1.91214e-06     -0.0049092    1.91214e-06        1591.97       0.453993       -24.8495      0.0540474          179.2      0.0690526       -99.9842      0.0934321       -47.3333      0.0127133        5.70156      0.0114095        6.26169      0.0101419       -6.26169      0.0101419        26.0643     0.00949007        26.0643     0.00949007      -0.844803     0.00265442        7.81529     0.00207341       -7.81529     0.00207341        15.2393  10000000         1
   716.776     -0.0319834    6.78132e-05       0.112161    5.34262e-05     -0.0621532    6.16239e-05     -0.0599858    2.33673e-05      0.0036475    7.25507e-06      0.0039857    6.37606e-06     -0.0039857    6.37606e-06      0.0163539    7.54838e-06      0.0163539    7.54838e-06   -0.000504332    1.67671e-06     0.00494981    1.91547e-06    -0.00494981    1.91547e-06        1560.14       0.441714       -24.9493      0.0524253        174.987      0.0670305       -96.9677      0.0921387       -46.7931      0.0125198        5.69062      0.0112037        6.21825     0.00979052       -6.21825     0.00979052        25.5144     0.00930075        25.5144     0.00930075      -0.786828      0.0026064         7.7224      0.0020372        -7.7224      0.0020372          15.44  10000000         1
    725.19     -0.0327778    7.19168e-05       0.111759    5.67138e-05     -0.0614511    6.34475e-05     -0.0604928    2.51028e-05     0.00371797    7.63309e-06     0.00404143    6.78259e-06    -0.00404143    6.78259e-06      0.0163327    8.01321e-06      0.0163327    8.01321e-06   -0.000476636     1.7676e-06     0.00498953    2.05927e-06    -0.00498953    2.05927e-06        1529.25       0.463741       -25.0628      0.0544618        170.907      0.0695415       -93.9743      0.0927481       -46.2544      0.0131026        5.68573      0.0115449        6.18038      0.0102016       -6.18038      0.0102016        24.9768     0.00963322        24.9768     0.00963322      -0.728897     0.00269405        7.63026     0.00213617       -7.63026     0.00213617         19.602  10000000         1
   733.604       -0.03354    6.86646e-05        0.11135     5.2156e-05     -0.0607485    6.07718e-05     -0.0609918    2.31358e-05     0.00378673    7.08669e-06     0.00409429      6.463e-06    -0.00409429      6.463e-06      0.0163096    7.34088e-06      0.0163096    7.34088e-06   -0.000449266     1.6919e-06      0.0050285    1.89802e-06     -0.0050285    1.89802e-06        1499.99       0.415364       -25.1549      0.0510249        167.024      0.0630981       -91.1222      0.0875954       -45.7436      0.0118589        5.68007       0.010513        6.14141     0.00954413       -6.14141     0.00954413        24.4643     0.00868074        24.4643     0.00868074      -0.673895     0.00253097        7.54272     0.00193469       -7.54272     0.00193469        20.1023  10000000         1
   742.018     -0.0342852    6.79952e-05       0.110955    5.26472e-05     -0.0600752    6.05912e-05     -0.0615019     2.3602e-05     0.00385325    7.11326e-06     0.00414584     6.3793e-06    -0.00414584     6.3793e-06      0.0162892    7.47556e-06      0.0162892    7.47556e-06   -0.000422317    1.68683e-06     0.00506822    1.93394e-06    -0.00506822    1.93394e-06        1470.32       0.407992       -25.2051      0.0494956        163.139      0.0627916       -88.3297      0.0856504       -45.2137      0.0119858        5.66551      0.0103399         6.0957     0.00922583        -6.0957     0.00922583        23.9503     0.00875469        23.9503     0.00875469      -0.620941     0.00247419         7.4519     0.00195186        -7.4519     0.00195186        16.1109  10000000         1
   750.432     -0.0350317    6.95354e-05       0.110556    5.36493e-05     -0.0593348    6.16012e-05     -0.0619946    2.42857e-05      0.0039211    7.28891e-06     0.00419749    6.53147e-06    -0.00419749    6.53147e-06      0.0162657     7.5921e-06      0.0162657     7.5921e-06   -0.000394265      1.728e-06     0.00510678    1.99263e-06    -0.00510678    1.99263e-06        1442.65       0.414131       -25.2693      0.0496305        159.494      0.0624029       -85.5995      0.0854046       -44.7184      0.0119202        5.65679      0.0103892        6.05553     0.00926092       -6.05553     0.00926092        23.4658     0.00863641        23.4658     0.00863641      -0.568788     0.00248755        7.36731     0.00194707       -7.36731     0.00194707        15.1393  10000000         1
   758.846     -0.0357422    6.83764e-05        0.11016    5.31406e-05     -0.0585775     6.0459e-05     -0.0624948    2.42388e-05       0.003986    7.06784e-06     0.00424565    6.40791e-06    -0.00424565    6.40791e-06      0.0162447    7.57455e-06      0.0162447    7.57455e-06   -0.000366181    1.70228e-06     0.00514582    1.98592e-06    -0.00514582    1.98592e-06        1416.05       0.397043       -25.3063      0.0478893        155.991      0.0612329       -82.9485      0.0823931       -44.2477      0.0118574        5.64436     0.00988246        6.01204     0.00891594       -6.01204     0.00891594        23.0032     0.00856999        23.0032     0.00856999      -0.518529     0.00240611        7.28671     0.00193234       -7.28671     0.00193234          15.56  10000000         1
    767.26      -0.036487    6.96411e-05       0.109768    5.23234e-05     -0.0578346    6.09344e-05     -0.0629831    2.40818e-05      0.0040529    7.06729e-06     0.00429775    6.52518e-06    -0.00429775    6.52518e-06      0.0162208    7.41625e-06      0.0162208    7.41625e-06   -0.000337745    1.73365e-06     0.00518393    1.97494e-06    -0.00518393    1.97494e-06         1389.2       0.388129       -25.3439      0.0478518         152.49      0.0588932        -80.344      0.0816197       -43.7482      0.0114195         5.6303     0.00969107        5.97044        0.00891       -5.97044        0.00891        22.5339     0.00815529        22.5339     0.00815529      -0.469196     0.00240483        7.20153     0.00186521       -7.20153     0.00186521        16.0938  10000000         1
   775.674      -0.037191    6.97009e-05       0.109379    5.30136e-05     -0.0570699    6.12774e-05     -0.0634744    2.47243e-05     0.00411889    7.17413e-06     0.00434622    6.53466e-06    -0.00434622    6.53466e-06       0.016198    7.56354e-06       0.016198    7.56354e-06   -0.000309327     1.7507e-06     0.00522228    2.02606e-06    -0.00522228    2.02606e-06        1363.59       0.386565       -25.3566      0.0469749        149.148      0.0586337         -77.82      0.0805923       -43.2765      0.0115602        5.61648     0.00965212        5.92647     0.00875078       -5.92647     0.00875078        22.0874     0.00819526        22.0874     0.00819526      -0.421796     0.00238423        7.12105     0.00188606       -7.12105     0.00188606        17.0851  10000000         1
   784.088      -0.037892    6.97105e-05       0.109001    5.23785e-05     -0.0563276    6.20745e-05     -0.0639718    2.46713e-05     0.00418518    7.27087e-06     0.00439434    6.50675e-06    -0.00439434    6.50675e-06      0.0161768    7.49411e-06      0.0161768    7.49411e-06   -0.000280967    1.77678e-06     0.00526099    2.01897e-06    -0.00526099    2.01897e-06        1337.31       0.374474       -25.3367      0.0460693        145.769      0.0569244       -75.3276      0.0802885       -42.7751      0.0113433         5.5969      0.0095963        5.87661     0.00854455       -5.87661     0.00854455        21.6335     0.00798392        21.6335     0.00798392      -0.375741     0.00237378        7.03559     0.00184626       -7.03559     0.00184626        19.7023  10000000         1
   792.502     -0.0385785    6.89884e-05       0.108627    5.35244e-05     -0.0555233    6.14723e-05     -0.0644597     2.5478e-05     0.00424795    7.24499e-06     0.00444105    6.44375e-06    -0.00444105    6.44375e-06      0.0161551    7.69185e-06      0.0161551    7.69185e-06   -0.000252117    1.76129e-06     0.00529907    2.08652e-06    -0.00529907    2.08652e-06        1313.68       0.377462         -25.34      0.0447257        142.702      0.0571215       -72.9401      0.0779881       -42.3399      0.0114918        5.58046     0.00938159        5.83413     0.00829741       -5.83413     0.00829741        21.2226     0.00805725        21.2226     0.00805725      -0.331202     0.00231182         6.9613     0.00187415        -6.9613     0.00187415        18.2925  10000000         1
   800.916     -0.0392585    6.88204e-05       0.108244    5.25567e-05     -0.0547577    6.15122e-05     -0.0649424    2.53006e-05     0.00431481    7.17983e-06     0.00448795    6.41621e-06    -0.00448795    6.41621e-06      0.0161308     7.5679e-06      0.0161308     7.5679e-06   -0.000223377    1.76703e-06     0.00533664     2.0707e-06    -0.00533664     2.0707e-06        1289.13       0.364173       -25.3047      0.0437796        139.541      0.0551047         -70.59      0.0767492       -41.8598        0.01123        5.56237     0.00912141        5.78557     0.00810827       -5.78557     0.00810827        20.7948      0.0077892        20.7948      0.0077892      -0.287962     0.00227648        6.87965     0.00182995       -6.87965     0.00182995        16.4459  10000000         1
    809.33      -0.039951    7.03938e-05       0.107877    5.35284e-05     -0.0539309    6.30308e-05     -0.0654243     2.6043e-05     0.00437712    7.40358e-06     0.00453573    6.56623e-06    -0.00453573    6.56623e-06      0.0161081    7.69197e-06      0.0161081    7.69197e-06   -0.000193888    1.81612e-06     0.00537428    2.13337e-06    -0.00537428    2.13337e-06        1266.16       0.370057       -25.2922      0.0439475        136.589      0.0547709        -68.285      0.0772712       -41.4187      0.0111933        5.54212      0.0092331        5.74295     0.00814268       -5.74295     0.00814268        20.3954     0.00770196        20.3954     0.00770196      -0.245493     0.00229838        6.80469     0.00182786       -6.80469     0.00182786        16.5945  10000000         1
   817.744     -0.0406022    7.12455e-05       0.107502    5.53412e-05     -0.0530908    6.30919e-05     -0.0658996    2.72049e-05     0.00444003    7.38339e-06     0.00457987     6.6514e-06    -0.00457987     6.6514e-06      0.0160846    7.99812e-06      0.0160846    7.99812e-06   -0.000164312    1.83348e-06     0.00541139    2.22808e-06    -0.00541139    2.22808e-06        1243.95        0.37406       -25.2536      0.0436575        133.728      0.0558763       -66.0424      0.0759292        -40.988      0.0115933        5.52319     0.00903318        5.69714     0.00809473       -5.69714     0.00809473        20.0084     0.00792394        20.0084     0.00792394      -0.204396     0.00227993        6.73152      0.0018933       -6.73152      0.0018933        16.7082  10000000         1
   826.158      -0.041255    6.94131e-05       0.107132    5.36216e-05     -0.0522806    6.25797e-05     -0.0663811    2.66196e-05      0.0045053    7.29867e-06     0.00462431    6.45792e-06    -0.00462431    6.45792e-06      0.0160613    7.77496e-06      0.0160613    7.77496e-06    -0.00013487    1.81246e-06     0.00544882    2.17763e-06    -0.00544882    2.17763e-06        1221.34       0.355375       -25.1932      0.0417499        130.845       0.053287       -63.8525      0.0741386        -40.537       0.011186        5.50251      0.0087692        5.64787     0.00771422       -5.64787     0.00771422        19.6164     0.00758898        19.6164     0.00758898      -0.164723     0.00221312        6.65486     0.00182321       -6.65486     0.00182321        16.7326  10000000         1
   834.572     -0.0419032    6.91986e-05       0.106762    5.31144e-05     -0.0514395    6.26965e-05     -0.0668544    2.67022e-05     0.00456897    7.23995e-06     0.00466902    6.44943e-06    -0.00466902    6.44943e-06      0.0160371    7.72688e-06      0.0160371    7.72688e-06    -0.00010498    1.82527e-06     0.00548569    2.18269e-06    -0.00548569    2.18269e-06        1199.73       0.345659       -25.1362      0.0408731        128.085      0.0519494       -61.7133      0.0730869       -40.1035      0.0110933        5.48152     0.00854118        5.60155     0.00756737       -5.60155     0.00756737        19.2401     0.00743012        19.2401     0.00743012      -0.125948     0.00218953        6.58132     0.00180602       -6.58132     0.00180602        16.5944  10000000         1
