z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0396957,6.38356e-05,0.000516287,6.43182e-07,-0.00340596,5.4772e-06,-4.42983e-05,5.51861e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.252861,-0.0216959,51.2598,10000000,0
0.15,0.0391207,6.29106e-05,0.000508841,6.33887e-07,-0.00425536,6.84311e-06,-5.53493e-05,6.89512e-08,0.156986,0.000252452,0.00204191,2.5437e-06,0.249198,-0.0271066,50.9996,10000000,0
0.2,0.0393152,6.32232e-05,0.000511387,6.37049e-07,-0.00572521,9.20676e-06,-7.44698e-05,9.27691e-08,0.156986,0.000252451,0.00204198,2.54375e-06,0.250437,-0.0364694,51.7994,10000000,0
0.25,0.0402549,6.47343e-05,0.000523604,6.52272e-07,-0.00759962,1.2221e-05,-9.885e-05,1.23141e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.256423,-0.0484094,50.7828,10000000,0
0.3,0.0415549,6.68249e-05,0.000540507,6.73332e-07,-0.00962632,1.54802e-05,-0.00012521,1.55979e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.264704,-0.0613195,51.1016,10000000,0
0.35,0.0428627,6.89281e-05,0.000557512,6.94519e-07,-0.0116554,1.87432e-05,-0.000151601,1.88856e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.273035,-0.0742446,51.2211,10000000,0
0.4,0.0438743,3.19582e-05,0.000573313,3.28965e-07,-0.0136133,9.91598e-06,-0.000177887,1.02071e-07,0.156547,0.000114029,0.00204562,1.17377e-06,0.280263,-0.0869598,102.977,20000000,0
0.45,0.0448408,3.26293e-05,0.000585934,3.35783e-07,-0.015584,1.134e-05,-0.000203636,1.16698e-07,0.156547,0.000113915,0.0020456,1.17228e-06,0.286437,-0.0995483,102.471,20000000,0
0.5,0.0457725,3.32839e-05,0.000598103,3.42456e-07,-0.0174942,1.2721e-05,-0.000228594,1.30886e-07,0.156547,0.000113835,0.00204558,1.17124e-06,0.292388,-0.11175,102.968,20000000,0
0.55,0.0469506,7.55021e-05,0.00061067,7.60748e-07,-0.0192421,3.09436e-05,-0.000250275,3.11783e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.299075,-0.122572,51.1627,10000000,0
0.6,0.0481923,7.74989e-05,0.000626819,7.80866e-07,-0.0204722,3.29217e-05,-0.000266274,3.31714e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.306985,-0.130408,51.6135,10000000,0
0.65,0.0495746,7.97219e-05,0.000644796,8.03263e-07,-0.0210012,3.37724e-05,-0.000273153,3.40284e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.31579,-0.133777,51.5813,10000000,0
0.7,0.051009,8.20285e-05,0.00066345,8.26503e-07,-0.0206345,3.31827e-05,-0.000268384,3.34343e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.324927,-0.131442,51.2753,10000000,0
0.75,0.052362,8.42043e-05,0.000681046,8.48424e-07,-0.019357,3.11283e-05,-0.000251767,3.13642e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.333545,-0.123304,51.5198,10000000,0
0.8,0.0535218,8.60695e-05,0.00069613,8.67216e-07,-0.0173431,2.78898e-05,-0.000225573,2.81011e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.340933,-0.110475,51.2389,10000000,0
