z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0372748,2.73727e-05,0.000487019,2.81953e-07,-0.0145306,1.06705e-05,-0.000189851,1.09912e-07,0.156534,0.000114951,0.00204522,1.18405e-06,0.238125,-0.0928268,103.7,20000000,0
0.15,0.037347,2.73583e-05,0.000487953,2.8162e-07,-0.0156431,1.14592e-05,-0.000204383,1.17959e-07,0.156535,0.000114668,0.00204519,1.18037e-06,0.238586,-0.0999338,103.828,20000000,0
0.2,0.0379011,2.7712e-05,0.000495187,2.85129e-07,-0.0177973,1.30128e-05,-0.000232527,1.33889e-07,0.156535,0.000114453,0.00204517,1.17761e-06,0.242125,-0.113696,103.531,20000000,0
0.25,0.0389437,6.26261e-05,0.000506524,6.31009e-07,-0.0208418,3.35161e-05,-0.000271081,3.37702e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.248071,-0.132762,51.7993,10000000,0
0.3,0.0399902,6.4309e-05,0.000520134,6.47965e-07,-0.0242663,3.90231e-05,-0.000315621,3.93189e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.254737,-0.154576,51.4109,10000000,0
0.35,0.0409691,6.58832e-05,0.000532865,6.63825e-07,-0.0277917,4.46923e-05,-0.000361472,4.5031e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.260973,-0.177033,51.3522,10000000,0
0.4,0.0418247,6.72591e-05,0.000543991,6.77687e-07,-0.0312432,5.02428e-05,-0.000406363,5.06234e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.266423,-0.199019,51.5246,10000000,0
0.45,0.0425796,6.84731e-05,0.000553808,6.89918e-07,-0.0346062,5.5651e-05,-0.000450103,5.60725e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.271232,-0.220441,51.4297,10000000,0
0.5,0.0432694,6.95824e-05,0.000562779,7.01093e-07,-0.0379346,6.10034e-05,-0.000493392,6.14654e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.275625,-0.241643,51.3858,10000000,0
0.55,0.0438955,7.05892e-05,0.000570921,7.11237e-07,-0.0412267,6.62975e-05,-0.00053621,6.67995e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.279613,-0.262613,52.1609,10000000,0
0.6,0.044417,7.14279e-05,0.000577703,7.19687e-07,-0.0443499,7.132e-05,-0.00057683,7.186e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.282936,-0.282508,51.958,10000000,0
0.65,0.0447815,7.2014e-05,0.000582442,7.25592e-07,-0.047054,7.56686e-05,-0.000612,7.62414e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.285257,-0.299734,51.6551,10000000,0
