z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0366356,1.25269e-05,0.000478346,1.31649e-07,-0.000281275,9.61768e-08,-3.67257e-06,1.01075e-09,0.156091,5.33725e-05,0.00203806,5.60907e-07,0.234707,-0.00180199,311.717,60000000,0
0.15,0.036132,2.67073e-05,0.000472075,2.75664e-07,-0.00115814,8.56045e-07,-1.51314e-05,8.83583e-09,0.156533,0.000115703,0.00204515,1.19425e-06,0.230827,-0.00739867,104.165,20000000,0
0.2,0.0362353,2.67376e-05,0.00047341,2.75854e-07,-0.00251845,1.85834e-06,-3.29033e-05,1.91726e-08,0.156528,0.0001155,0.00204502,1.19162e-06,0.231494,-0.0160895,104.127,20000000,0
0.25,0.0370429,2.73143e-05,0.000484006,2.81705e-07,-0.00416279,3.06951e-06,-5.43915e-05,3.16573e-08,0.156527,0.000115418,0.00204519,1.19036e-06,0.236656,-0.0265948,103.078,20000000,0
0.3,0.0381987,2.81426e-05,0.000499124,2.90156e-07,-0.00589833,4.34554e-06,-7.70706e-05,4.48035e-08,0.156526,0.000115319,0.00204525,1.18897e-06,0.24404,-0.0376827,104.102,20000000,0
0.35,0.0393683,2.89797e-05,0.000514401,2.98692e-07,-0.0076294,5.61612e-06,-9.96885e-05,5.78851e-08,0.156526,0.000115221,0.00204522,1.18758e-06,0.251513,-0.0487421,104.489,20000000,0
0.4,0.0403749,2.97002e-05,0.000527541,3.06045e-07,-0.009351,6.87869e-06,-0.000122181,7.08813e-08,0.156526,0.000115142,0.00204517,1.18648e-06,0.257944,-0.059741,104.122,20000000,0
0.45,0.0412241,3.03052e-05,0.000538626,3.12215e-07,-0.0110767,8.14287e-06,-0.000144726,8.38906e-08,0.156525,0.000115067,0.00204513,1.18546e-06,0.26337,-0.0707662,103.941,20000000,0
0.5,0.0420483,3.08875e-05,0.000549385,3.18134e-07,-0.0127458,9.36274e-06,-0.000166532,9.6434e-08,0.156525,0.000114979,0.00204509,1.18426e-06,0.268636,-0.0814299,104.86,20000000,0
0.55,0.0430082,3.15692e-05,0.00056192,3.25088e-07,-0.0141798,1.04084e-05,-0.000185265,1.07182e-07,0.156525,0.000114894,0.00204507,1.18313e-06,0.274768,-0.0905913,104.942,20000000,0
0.6,0.044197,3.24109e-05,0.000577445,3.3366e-07,-0.0151175,1.10861e-05,-0.000197514,1.14128e-07,0.156526,0.000114785,0.00204505,1.18167e-06,0.282362,-0.0965815,104.542,20000000,0
0.65,0.0455755,3.33821e-05,0.000595452,3.43556e-07,-0.0153403,1.12361e-05,-0.000200424,1.15638e-07,0.156526,0.000114649,0.00204504,1.17992e-06,0.291168,-0.0980046,103.826,20000000,0
0.7,0.0470621,3.44194e-05,0.000614873,3.54105e-07,-0.0146766,1.07339e-05,-0.000191751,1.1043e-07,0.156527,0.000114478,0.00204504,1.17774e-06,0.300665,-0.093764,105.02,20000000,0
0.75,0.048659,7.82494e-05,0.000632889,7.88428e-07,-0.0131803,2.11955e-05,-0.000171431,2.13562e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.309957,-0.0839585,51.6509,10000000,0
0.8,0.0499564,8.03358e-05,0.000649761,8.09449e-07,-0.0109668,1.76359e-05,-0.000142641,1.77696e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.318222,-0.0698584,51.7748,10000000,0
0.1,0.0327858,2.43154e-05,0.000428343,2.51082e-07,-0.00115058,8.53323e-07,-1.50322e-05,8.81147e-09,0.156538,0.000116095,0.00204515,1.19881e-06,0.209443,-0.00735019,104.17,20000000,0
0.15,0.032275,2.38552e-05,0.000421671,2.46236e-07,-0.00216386,1.59936e-06,-2.82707e-05,1.65087e-08,0.156531,0.000115695,0.00204506,1.19422e-06,0.20619,-0.0138239,104.226,20000000,0
0.2,0.0324025,2.39185e-05,0.000423333,2.46774e-07,-0.00362741,2.67764e-06,-4.73915e-05,2.7626e-08,0.156528,0.000115544,0.00204501,1.1921e-06,0.207008,-0.0231743,104.496,20000000,0
0.25,0.033155,2.44517e-05,0.000433212,2.52185e-07,-0.00532852,3.92978e-06,-6.9624e-05,4.053e-08,0.156527,0.000115438,0.00204522,1.19058e-06,0.211817,-0.0340423,104.624,20000000,0
0.3,0.0342131,2.52079e-05,0.000447045,2.599e-07,-0.00707559,5.21323e-06,-9.24531e-05,5.37497e-08,0.156526,0.000115327,0.00204525,1.18905e-06,0.218577,-0.0452038,103.969,20000000,0
0.35,0.0352798,2.59703e-05,0.000460976,2.67675e-07,-0.00878172,6.46443e-06,-0.000114745,6.66286e-08,0.156526,0.000115222,0.00204521,1.18759e-06,0.225392,-0.0561039,104.634,20000000,0
0.4,0.0361996,2.66281e-05,0.000472983,2.74389e-07,-0.0104504,7.68725e-06,-0.000136545,7.92132e-08,0.156526,0.000115139,0.00204517,1.18645e-06,0.231269,-0.0667649,104.089,20000000,0
0.45,0.0369782,2.71826e-05,0.000483147,2.80045e-07,-0.0120989,8.89386e-06,-0.000158081,9.16278e-08,0.156526,0.000115062,0.00204512,1.18541e-06,0.236243,-0.0772963,104.318,20000000,0
0.5,0.0377314,2.77147e-05,0.000492981,2.85456e-07,-0.0136667,1.00385e-05,-0.000178562,1.03395e-07,0.156526,0.000114972,0.00204509,1.18419e-06,0.241056,-0.0873127,104.19,20000000,0
0.55,0.0385977,2.83297e-05,0.000504293,2.9173e-07,-0.0149786,1.09939e-05,-0.000195701,1.13212e-07,0.156526,0.000114886,0.00204507,1.18306e-06,0.24659,-0.0956942,104.659,20000000,0
0.6,0.0396548,2.90779e-05,0.0005181,2.99349e-07,-0.0157848,1.15746e-05,-0.000206233,1.19158e-07,0.156526,0.000114777,0.00204505,1.1816e-06,0.253343,-0.100845,104.381,20000000,0
0.65,0.0408659,2.99304e-05,0.000533921,3.08035e-07,-0.0158858,1.16349e-05,-0.000207552,1.19743e-07,0.156526,0.000114641,0.00204505,1.17985e-06,0.26108,-0.10149,103.661,20000000,0
0.7,0.0421585,3.08311e-05,0.000550807,3.17192e-07,-0.0151327,1.10667e-05,-0.000197711,1.13855e-07,0.156527,0.00011447,0.00204505,1.17768e-06,0.269337,-0.0966779,104.603,20000000,0
0.75,0.0435389,7.00156e-05,0.000566293,7.05466e-07,-0.013599,2.18688e-05,-0.000176877,2.20346e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.277342,-0.0866255,51.886,10000000,0
