z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0388641,1.18758e-05,0.00050743,1.24987e-07,-0.000318194,9.72308e-08,-4.15449e-06,1.02331e-09,0.156081,4.76938e-05,0.00203787,5.01953e-07,0.249,-0.00203865,361.218,70000000,0
0.15,0.0383325,2.83324e-05,0.000500824,2.9244e-07,-0.00124359,9.19171e-07,-1.62479e-05,9.48742e-09,0.156533,0.000115697,0.00204515,1.1942e-06,0.244884,-0.00794462,103.493,20000000,0
0.2,0.0384415,2.83659e-05,0.000502234,2.92654e-07,-0.00267096,1.9709e-06,-3.48958e-05,2.03339e-08,0.156528,0.000115502,0.00204502,1.19164e-06,0.245589,-0.0170638,103.65,20000000,0
0.25,0.0392973,2.89768e-05,0.000513453,2.98849e-07,-0.00438956,3.23675e-06,-5.73535e-05,3.33818e-08,0.156527,0.000115418,0.00204516,1.19036e-06,0.251058,-0.0280436,103.191,20000000,0
0.3,0.0405221,2.98543e-05,0.000529482,3.07804e-07,-0.00619701,4.56559e-06,-8.09731e-05,4.70722e-08,0.156526,0.000115319,0.00204525,1.18897e-06,0.258884,-0.0395908,103.703,20000000,0
0.35,0.0417614,3.07411e-05,0.000545671,3.16847e-07,-0.0079935,5.88411e-06,-0.000104446,6.06474e-08,0.156526,0.000115221,0.00204523,1.18758e-06,0.266802,-0.0510682,103.012,20000000,0
0.4,0.0428275,3.15041e-05,0.000559589,3.24634e-07,-0.00977419,7.18994e-06,-0.000127711,7.40888e-08,0.156526,0.000115141,0.00204518,1.18647e-06,0.273613,-0.0624446,102.922,20000000,0
0.45,0.0437264,3.21445e-05,0.000571322,3.31165e-07,-0.0115538,8.49355e-06,-0.00015096,8.75037e-08,0.156525,0.000115066,0.00204514,1.18546e-06,0.279356,-0.0738143,103.354,20000000,0
0.5,0.0445987,3.27607e-05,0.000582709,3.37429e-07,-0.0132705,9.74804e-06,-0.000173387,1.00403e-07,0.156525,0.000114978,0.0020451,1.18425e-06,0.28493,-0.0847816,102.687,20000000,0
0.55,0.0456152,3.34825e-05,0.000595982,3.44792e-07,-0.0147409,1.08201e-05,-0.000192596,1.11422e-07,0.156525,0.000114893,0.00204507,1.18313e-06,0.291424,-0.0941756,103.088,20000000,0
0.6,0.046875,3.43746e-05,0.000612436,3.53876e-07,-0.0156972,1.15111e-05,-0.000205089,1.18504e-07,0.156526,0.000114784,0.00204506,1.18167e-06,0.299472,-0.100285,102.739,20000000,0
0.65,0.048337,3.54046e-05,0.000631533,3.64371e-07,-0.0159165,1.16581e-05,-0.000207953,1.19981e-07,0.156526,0.000114648,0.00204505,1.17992e-06,0.308811,-0.101686,103.505,20000000,0
0.7,0.0499148,3.65056e-05,0.000652145,3.75568e-07,-0.0152246,1.11347e-05,-0.000198912,1.14553e-07,0.156527,0.000114477,0.00204505,1.17774e-06,0.31889,-0.0972654,102.849,20000000,0
0.75,0.0516106,8.2996e-05,0.00067128,8.36254e-07,-0.01368,2.1999e-05,-0.000177931,2.21659e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.328759,-0.0871414,51.7544,10000000,0
0.8,0.0529896,8.52135e-05,0.000689213,8.58596e-07,-0.0114022,1.83361e-05,-0.000148303,1.84751e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.337543,-0.0726318,51.815,10000000,0
0.1,0.0351489,1.4156e-05,0.000458699,1.48563e-07,-0.000150305,6.05341e-08,-1.9615e-06,6.35288e-10,0.155862,6.27725e-05,0.00203403,6.58779e-07,0.225513,-0.000964342,310.227,60000000,0
0.15,0.0347144,2.56699e-05,0.000453551,2.64952e-07,-0.000982338,7.26399e-07,-1.28345e-05,7.49754e-09,0.156534,0.000115751,0.00204515,1.19472e-06,0.221769,-0.00627556,103.565,20000000,0
0.2,0.0348117,2.56852e-05,0.000454814,2.64996e-07,-0.00230163,1.69822e-06,-3.00707e-05,1.75206e-08,0.156528,0.000115491,0.00204503,1.19153e-06,0.2224,-0.0147043,103.184,20000000,0
0.25,0.0355874,2.62402e-05,0.000464992,2.70628e-07,-0.00391853,2.88932e-06,-5.12004e-05,2.9799e-08,0.156527,0.000115414,0.00204521,1.19032e-06,0.227357,-0.0250343,103.502,20000000,0
0.3,0.0366987,2.70374e-05,0.000479525,2.78761e-07,-0.00564511,4.15898e-06,-7.3762e-05,4.28799e-08,0.156526,0.000115319,0.00204525,1.18896e-06,0.234457,-0.036065,103.229,20000000,0
0.35,0.0378242,2.78433e-05,0.000494224,2.86979e-07,-0.00738601,5.43702e-06,-9.65081e-05,5.60389e-08,0.156526,0.000115222,0.00204522,1.18759e-06,0.241648,-0.0471872,103.582,20000000,0
0.4,0.0387936,2.85375e-05,0.000506879,2.94063e-07,-0.00913473,6.71973e-06,-0.000119355,6.9243e-08,0.156526,0.000115144,0.00204517,1.18649e-06,0.247842,-0.0583594,103.809,20000000,0
0.45,0.0396123,2.9121e-05,0.000517565,3.00014e-07,-0.0109032,8.01547e-06,-0.000142458,8.25779e-08,0.156525,0.00011507,0.00204512,1.18548e-06,0.253073,-0.0696576,102.488,20000000,0
0.5,0.0404075,2.96829e-05,0.000527945,3.05726e-07,-0.012628,9.27636e-06,-0.000164991,9.5544e-08,0.156525,0.000114982,0.00204509,1.18428e-06,0.258153,-0.0806768,103.366,20000000,0
0.55,0.0413333,3.03404e-05,0.000540035,3.12433e-07,-0.0141246,1.03681e-05,-0.000184544,1.06766e-07,0.156525,0.000114896,0.00204506,1.18315e-06,0.264068,-0.0902387,104.017,20000000,0
0.6,0.0424788,3.11516e-05,0.000554995,3.20694e-07,-0.0151217,1.10895e-05,-0.000197569,1.14162e-07,0.156526,0.000114787,0.00204504,1.18169e-06,0.271386,-0.0966087,103.137,20000000,0
0.65,0.0438058,3.20866e-05,0.00057233,3.30221e-07,-0.0153884,1.12716e-05,-0.000201052,1.16002e-07,0.156526,0.000114651,0.00204504,1.17994e-06,0.279863,-0.0983122,103.446,20000000,0
0.7,0.0452354,3.30843e-05,0.000591006,3.40367e-07,-0.01474,1.07806e-05,-0.00019258,1.10909e-07,0.156527,0.00011448,0.00204504,1.17776e-06,0.288995,-0.0941695,102.401,20000000,0
0.75,0.0467696,7.5211e-05,0.000608314,7.57814e-07,-0.0132226,2.12635e-05,-0.000171981,2.14247e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.297922,-0.0842277,51.8183,10000000,0
0.8,0.0480144,7.72128e-05,0.000624502,7.77982e-07,-0.0109508,1.76102e-05,-0.000142433,1.77437e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.305851,-0.0697567,51.1264,10000000,0
0.1,0.0351025,1.24734e-05,0.000458189,1.31072e-07,-0.000237093,8.42489e-08,-3.09475e-06,8.853e-10,0.156033,5.54448e-05,0.00203667,5.82622e-07,0.224969,-0.00151951,310.093,60000000,0
0.15,0.0346341,2.5603e-05,0.000452502,2.64265e-07,-0.00110135,8.14165e-07,-1.43893e-05,8.40351e-09,0.156534,0.000115716,0.00204514,1.19438e-06,0.221257,-0.00703586,102.411,20000000,0
0.2,0.0347357,2.56304e-05,0.000453819,2.6443e-07,-0.00246609,1.81965e-06,-3.22192e-05,1.87734e-08,0.156528,0.000115497,0.00204502,1.19159e-06,0.221914,-0.0157549,103.43,20000000,0
0.25,0.0355142,2.61869e-05,0.000464035,2.70078e-07,-0.00413709,3.05055e-06,-5.40561e-05,3.14618e-08,0.156527,0.000115417,0.00204521,1.19035e-06,0.226889,-0.0264306,103.485,20000000,0
0.3,0.0366275,2.69853e-05,0.000478594,2.78223e-07,-0.00592201,4.36303e-06,-7.738e-05,4.49837e-08,0.156526,0.00011532,0.00204525,1.18898e-06,0.234002,-0.037834,103.924,20000000,0
0.35,0.0377548,2.77924e-05,0.000493317,2.86454e-07,-0.00772358,5.68555e-06,-0.000100919,5.86005e-08,0.156526,0.000115223,0.00204522,1.1876e-06,0.241205,-0.0493438,103.387,20000000,0
0.4,0.0387266,2.84883e-05,0.000506002,2.93556e-07,-0.0095358,7.01478e-06,-0.000124595,7.22834e-08,0.156526,0.000115144,0.00204517,1.1865e-06,0.247414,-0.0609217,103.019,20000000,0
0.45,0.0395481,2.90738e-05,0.000516726,2.99527e-07,-0.0113707,8.35921e-06,-0.000148567,8.61192e-08,0.156525,0.00011507,0.00204512,1.18548e-06,0.252662,-0.0726447,103.209,20000000,0
0.5,0.0403459,2.96376e-05,0.000527141,3.0526e-07,-0.0131617,9.66842e-06,-0.000171964,9.9582e-08,0.156525,0.000114982,0.00204509,1.18428e-06,0.25776,-0.0840866,103.21,20000000,0
0.55,0.041273,3.02961e-05,0.000539247,3.11977e-07,-0.0147157,1.0802e-05,-0.000192267,1.11234e-07,0.156525,0.000114896,0.00204506,1.18315e-06,0.263683,-0.094015,104.353,20000000,0
0.6,0.0424171,3.11063e-05,0.00055419,3.20227e-07,-0.0157496,1.15498e-05,-0.000205772,1.18901e-07,0.156526,0.000114787,0.00204504,1.18169e-06,0.270991,-0.10062,103.711,20000000,0
0.65,0.0437395,3.20379e-05,0.000571464,3.2972e-07,-0.0160225,1.1736e-05,-0.000209336,1.20782e-07,0.156526,0.000114651,0.00204504,1.17993e-06,0.279439,-0.102363,103.542,20000000,0
0.7,0.0451612,3.30299e-05,0.000590036,3.39807e-07,-0.0153419,1.12207e-05,-0.000200443,1.15437e-07,0.156527,0.00011448,0.00204504,1.17775e-06,0.288521,-0.0980144,102.373,20000000,0
0.75,0.0466847,7.50745e-05,0.00060721,7.56439e-07,-0.0137555,2.21205e-05,-0.000178913,2.22883e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.297381,-0.0876225,51.0822,10000000,0
0.8,0.047918,7.70578e-05,0.000623248,7.7642e-07,-0.0113832,1.83055e-05,-0.000148056,1.84443e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.305237,-0.0725108,51.4451,10000000,0
0.1,0.0459453,1.44387e-05,0.000598721,1.52299e-07,0.00161934,5.08889e-07,2.11018e-05,5.36777e-09,0.156374,4.91417e-05,0.00203773,5.18347e-07,0.293817,0.0103555,309.364,60000000,0
