z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.046996,2.43003e-05,0.000613359,2.51488e-07,-0.0111058,5.74249e-06,-0.000144945,5.94298e-08,0.156446,8.0894e-05,0.00204183,8.37184e-07,0.300397,-0.0709878,154.365,30000000,0
0.15,0.0471461,7.58165e-05,0.000613208,7.63913e-07,-0.0121803,1.95874e-05,-0.000158424,1.97359e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.30032,-0.0775885,51.2781,10000000,0
0.2,0.0474082,7.62381e-05,0.000616615,7.68159e-07,-0.0144292,2.32039e-05,-0.000187674,2.33798e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.30199,-0.091914,51.7325,10000000,0
0.25,0.0478907,7.7014e-05,0.000622888,7.75974e-07,-0.0177976,2.86206e-05,-0.000231483,2.88375e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.305063,-0.11337,51.5385,10000000,0
0.3,0.0484437,7.79033e-05,0.000630079,7.84934e-07,-0.0219925,3.53667e-05,-0.000286044,3.56345e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.308586,-0.140092,51.6948,10000000,0
0.35,0.0489681,7.87467e-05,0.000636898,7.9343e-07,-0.0267186,4.29668e-05,-0.000347513,4.32922e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.311926,-0.170197,51.7321,10000000,0
0.4,0.0494374,7.95014e-05,0.000643,8.01033e-07,-0.031768,5.10867e-05,-0.000413185,5.14735e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.314916,-0.202361,51.4343,10000000,0
0.45,0.0498649,8.01889e-05,0.000648559,8.07959e-07,-0.0370901,5.96454e-05,-0.000482406,6.00969e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.317639,-0.236263,52.3303,10000000,0
0.5,0.0502633,8.08295e-05,0.000653739,8.14412e-07,-0.0427671,6.87748e-05,-0.000556242,6.92953e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.320176,-0.272426,51.6871,10000000,0
0.55,0.0506189,8.14014e-05,0.000658364,8.20174e-07,-0.048897,7.86323e-05,-0.000635967,7.92274e-07,0.156986,0.000252453,0.00204181,2.54363e-06,0.322442,-0.311473,51.523,10000000,0
0.6,0.0508937,8.18433e-05,0.000661936,8.24625e-07,-0.0554723,8.92062e-05,-0.000721487,8.98812e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.324192,-0.353358,51.6832,10000000,0
0.65,0.0510516,8.20972e-05,0.000663989,8.27183e-07,-0.0623022,0.00010019,-0.000810317,1.00948e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.325198,-0.396864,51.6847,10000000,0
0.7,0.0510743,8.21338e-05,0.000664284,8.27552e-07,-0.0690319,0.000111012,-0.000897843,1.11852e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.325343,-0.439732,51.5607,10000000,0
0.75,0.0509747,8.19737e-05,0.000662987,8.25937e-07,-0.0750518,0.000120693,-0.000976139,1.21606e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.324708,-0.478079,51.6032,10000000,0
0.8,0.0507878,8.1673e-05,0.000660555,8.22907e-07,-0.0794999,0.000127846,-0.00103399,1.28813e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.323517,-0.506413,51.7576,10000000,0
0.1,0.0421256,2.17801e-05,0.000549796,2.25416e-07,-0.0110547,5.7156e-06,-0.000144279,5.91543e-08,0.156446,8.08868e-05,0.00204183,8.37149e-07,0.269266,-0.0706617,155.779,30000000,0
0.15,0.042332,6.80749e-05,0.000550593,6.85909e-07,-0.0124529,2.00258e-05,-0.00016197,2.01776e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.269654,-0.079325,51.7144,10000000,0
0.2,0.0426375,6.85663e-05,0.000554565,6.90858e-07,-0.0149331,2.40142e-05,-0.000194227,2.41962e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.271601,-0.0951237,52.0734,10000000,0
0.25,0.0431226,6.93464e-05,0.000560872,6.98717e-07,-0.0184108,2.96068e-05,-0.000239459,2.98311e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.274691,-0.117277,51.1168,10000000,0
0.3,0.0436508,7.01957e-05,0.00056774,7.07274e-07,-0.0225916,3.633e-05,-0.000293836,3.66052e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.278055,-0.143908,51.3233,10000000,0
0.35,0.0441397,7.0982e-05,0.000574098,7.15195e-07,-0.0271906,4.37259e-05,-0.000353652,4.4057e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.281169,-0.173204,51.3352,10000000,0
0.4,0.044573,7.16788e-05,0.000579732,7.22215e-07,-0.0320116,5.14785e-05,-0.000416354,5.18682e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.283929,-0.203913,51.4809,10000000,0
0.45,0.0449648,7.23089e-05,0.000584826,7.28562e-07,-0.0370051,5.95086e-05,-0.000481299,5.99591e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.286425,-0.235722,51.1118,10000000,0
0.5,0.0453226,7.28843e-05,0.000589479,7.34359e-07,-0.042241,6.79287e-05,-0.000549399,6.84428e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.288705,-0.269075,52.0175,10000000,0
0.55,0.0456277,7.3375e-05,0.000593446,7.39302e-07,-0.047802,7.68715e-05,-0.000621726,7.74532e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.290648,-0.304498,52.2119,10000000,0
0.6,0.0458417,7.3719e-05,0.000596228,7.42768e-07,-0.0536778,8.63204e-05,-0.000698146,8.69735e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.292011,-0.341927,51.7759,10000000,0
0.65,0.0459351,7.38693e-05,0.000597443,7.44282e-07,-0.0596996,9.60043e-05,-0.000776466,9.67306e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.292606,-0.380286,52.1033,10000000,0
0.7,0.0458975,7.38088e-05,0.000596952,7.43671e-07,-0.0655623,0.000105432,-0.000852718,1.0623e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.292366,-0.417631,51.6324,10000000,0
