z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.048767,3.57943e-05,0.000637186,3.68695e-07,-0.0141765,1.04053e-05,-0.000185229,1.07179e-07,0.156536,0.000114895,0.00204528,1.18346e-06,0.311539,-0.0905638,102.588,20000000,0
0.15,0.0485423,3.55438e-05,0.000634234,3.65878e-07,-0.0149536,1.09494e-05,-0.000195377,1.12709e-07,0.156536,0.000114619,0.00204524,1.17986e-06,0.310103,-0.095528,103.161,20000000,0
0.2,0.0489475,3.57764e-05,0.00063952,3.68103e-07,-0.0169308,1.23749e-05,-0.000221208,1.27326e-07,0.156536,0.000114414,0.00204521,1.17721e-06,0.312692,-0.108159,104.13,20000000,0
0.25,0.0500502,8.04867e-05,0.000650984,8.1097e-07,-0.0199733,3.21194e-05,-0.000259785,3.2363e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.318819,-0.12723,51.7346,10000000,0
0.3,0.0512326,8.23881e-05,0.00066636,8.30127e-07,-0.0235536,3.78769e-05,-0.000306351,3.81641e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.326351,-0.150036,51.7854,10000000,0
0.35,0.0523748,8.4225e-05,0.000681214,8.48633e-07,-0.0273532,4.39872e-05,-0.00035577,4.43206e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.333627,-0.17424,52.3605,10000000,0
0.4,0.053375,8.58333e-05,0.000694221,8.64837e-07,-0.0311686,5.01228e-05,-0.000405394,5.05026e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.339998,-0.198543,52.1083,10000000,0
0.45,0.0542536,8.72462e-05,0.000705646,8.79072e-07,-0.0349756,5.6245e-05,-0.000454908,5.66711e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.345594,-0.222794,51.7904,10000000,0
0.5,0.0550769,8.85704e-05,0.000716354,8.92412e-07,-0.0388312,6.24453e-05,-0.000505055,6.29183e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.350839,-0.247354,51.7537,10000000,0
0.55,0.0558864,8.98721e-05,0.000726881,9.05527e-07,-0.0427282,6.87121e-05,-0.00055574,6.92325e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.355996,-0.272178,52.001,10000000,0
0.6,0.056663,9.11209e-05,0.00073698,9.18109e-07,-0.0464996,7.4777e-05,-0.000604791,7.53432e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.360942,-0.296202,51.7415,10000000,0
0.65,0.0573402,9.221e-05,0.000745787,9.29081e-07,-0.0498277,8.0129e-05,-0.000648077,8.07357e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.365256,-0.317402,51.911,10000000,0
0.7,0.0578585,9.30435e-05,0.000752526,9.37478e-07,-0.0523069,8.41158e-05,-0.00068032,8.47526e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.368558,-0.333194,51.7569,10000000,0
0.75,0.0581838,9.35666e-05,0.000756755,9.42748e-07,-0.0535527,8.61193e-05,-0.000696523,8.67711e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.37063,-0.34113,51.7891,10000000,0
0.8,0.0583235,9.37914e-05,0.000758572,9.45011e-07,-0.0533496,8.57927e-05,-0.000693879,8.64419e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.37152,-0.339836,51.6859,10000000,0
0.1,0.0396215,2.90894e-05,0.000517684,2.99633e-07,-0.0138654,1.01797e-05,-0.000181161,1.04855e-07,0.156535,0.000114925,0.00204524,1.18378e-06,0.253116,-0.0885767,104.121,20000000,0
0.15,0.0395764,2.89856e-05,0.000517083,2.9837e-07,-0.0147795,1.08245e-05,-0.000193101,1.11425e-07,0.156535,0.000114646,0.0020452,1.18014e-06,0.252827,-0.0944167,103.771,20000000,0
0.2,0.0400507,2.92793e-05,0.000523274,3.01254e-07,-0.0167745,1.22631e-05,-0.000219164,1.26175e-07,0.156536,0.000114436,0.00204518,1.17743e-06,0.255857,-0.107161,103.549,20000000,0
0.25,0.0410727,6.60497e-05,0.000534215,6.65505e-07,-0.0197112,3.16979e-05,-0.000256375,3.19382e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.261632,-0.12556,52.1319,10000000,0
0.3,0.0421305,6.77508e-05,0.000547971,6.82643e-07,-0.0230884,3.71289e-05,-0.000300301,3.74104e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.26837,-0.147073,51.6281,10000000,0
0.35,0.0431362,6.93682e-05,0.000561051,6.98938e-07,-0.0266181,4.28052e-05,-0.000346209,4.31295e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.274777,-0.169557,51.7939,10000000,0
0.4,0.0440191,7.0788e-05,0.000572533,7.13243e-07,-0.0301178,4.8433e-05,-0.000391726,4.88e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.280401,-0.19185,51.7092,10000000,0
0.45,0.0447998,7.20435e-05,0.000582685,7.25892e-07,-0.0335682,5.39817e-05,-0.000436602,5.43906e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.285374,-0.213829,52.5007,10000000,0
0.5,0.0455224,7.32055e-05,0.000592083,7.37599e-07,-0.0370219,5.95357e-05,-0.000481522,5.99866e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.289977,-0.235829,50.9778,10000000,0
0.55,0.0462007,7.42963e-05,0.000600903,7.48588e-07,-0.0404739,6.5087e-05,-0.000526419,6.55798e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.294298,-0.257818,51.646,10000000,0
0.6,0.0468005,7.52609e-05,0.000608704,7.58307e-07,-0.04378,7.04035e-05,-0.000569418,7.09365e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.298119,-0.278878,51.2546,10000000,0
0.65,0.0472646,7.60072e-05,0.000614739,7.65826e-07,-0.0466677,7.50473e-05,-0.000606976,7.56154e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.301075,-0.297273,51.9609,10000000,0
0.7,0.0475503,7.64667e-05,0.000618454,7.70455e-07,-0.0487937,7.84662e-05,-0.000634625,7.90601e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.302895,-0.310815,51.5218,10000000,0
0.75,0.0476494,7.6626e-05,0.000619741,7.72059e-07,-0.0498388,8.01469e-05,-0.000648217,8.07534e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.303526,-0.317472,51.7486,10000000,0
0.8,0.0475906,7.65316e-05,0.000618976,7.71106e-07,-0.0496336,7.9817e-05,-0.000645548,8.04209e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.303152,-0.316166,51.6952,10000000,0
0.1,0.0408777,3.00085e-05,0.000534099,3.09099e-07,-0.0141709,1.04029e-05,-0.000185154,1.07154e-07,0.156535,0.000114913,0.00204526,1.18365e-06,0.261141,-0.0905286,103.788,20000000,0
0.15,0.0408081,2.98849e-05,0.000533178,3.07626e-07,-0.0150215,1.10006e-05,-0.000196263,1.13237e-07,0.156536,0.000114635,0.00204521,1.18002e-06,0.260696,-0.0959623,103.477,20000000,0
0.2,0.0412819,3.01769e-05,0.000539361,3.10489e-07,-0.0170116,1.24354e-05,-0.000222262,1.27947e-07,0.156536,0.000114427,0.00204519,1.17733e-06,0.263722,-0.108675,103.173,20000000,0
0.25,0.0423316,6.80742e-05,0.000550589,6.85903e-07,-0.0200058,3.21717e-05,-0.000260207,3.24157e-07,0.156986,0.000252452,0.00204185,2.54367e-06,0.269652,-0.127437,51.1082,10000000,0
0.3,0.0434279,6.98372e-05,0.000564847,7.03666e-07,-0.0234896,3.7774e-05,-0.000305518,3.80603e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.276635,-0.149628,51.8802,10000000,0
0.35,0.0444766,7.15236e-05,0.000578484,7.20656e-07,-0.0271601,4.36766e-05,-0.000353258,4.40076e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.283315,-0.173009,52.3562,10000000,0
0.4,0.045402,7.30119e-05,0.00059052,7.3565e-07,-0.0308242,4.9569e-05,-0.000400914,4.99446e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.28921,-0.19635,51.7271,10000000,0
0.45,0.0462247,7.43349e-05,0.000601219,7.4898e-07,-0.03446,5.54159e-05,-0.000448202,5.58357e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.294451,-0.21951,51.6824,10000000,0
0.5,0.0469903,7.5566e-05,0.000611174,7.61383e-07,-0.0381216,6.13042e-05,-0.000495825,6.17685e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.299327,-0.242834,51.5373,10000000,0
0.55,0.0477119,7.67265e-05,0.000620559,7.73075e-07,-0.0418016,6.72221e-05,-0.000543688,6.77311e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.303924,-0.266276,51.7355,10000000,0
0.6,0.0483518,7.77556e-05,0.000628881,7.83443e-07,-0.0453432,7.29173e-05,-0.000589749,7.34694e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.308,-0.288835,52.168,10000000,0
0.65,0.0488474,7.85526e-05,0.000635326,7.91473e-07,-0.0484499,7.79133e-05,-0.000630156,7.85032e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.311158,-0.308625,51.9808,10000000,0
0.7,0.0491518,7.9042e-05,0.000639283,7.96403e-07,-0.0507463,8.16063e-05,-0.000660023,8.2224e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.313096,-0.323254,52.2466,10000000,0
