z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0439821,2.27387e-05,0.000574029,2.35339e-07,-0.0111018,5.73964e-06,-0.000144895,5.94036e-08,0.156446,8.08825e-05,0.00204184,8.3711e-07,0.281133,-0.0709627,155.723,30000000,0
0.15,0.044182,7.10499e-05,0.000574655,7.15885e-07,-0.0125543,2.01888e-05,-0.000163288,2.03419e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.281439,-0.0799709,51.8225,10000000,0
0.2,0.0444795,7.15283e-05,0.000578522,7.20703e-07,-0.0150819,2.42535e-05,-0.000196163,2.44373e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.283334,-0.0960717,51.781,10000000,0
0.25,0.0449628,7.23056e-05,0.000584806,7.28533e-07,-0.0185957,2.99041e-05,-0.000241864,3.01306e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.286412,-0.118454,51.599,10000000,0
0.3,0.045492,7.31567e-05,0.000591688,7.37108e-07,-0.0227994,3.66642e-05,-0.000296538,3.69419e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.289784,-0.145232,51.6935,10000000,0
0.35,0.0459814,7.39436e-05,0.000598051,7.45035e-07,-0.0274082,4.40756e-05,-0.000356481,4.44094e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.292901,-0.17459,51.522,10000000,0
0.4,0.0464122,7.46365e-05,0.000603654,7.52016e-07,-0.0322264,5.18239e-05,-0.000419147,5.22163e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.295645,-0.205282,51.6631,10000000,0
0.45,0.0467989,7.52584e-05,0.000608682,7.5828e-07,-0.0372049,5.983e-05,-0.000483899,6.02829e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.298108,-0.236995,51.9618,10000000,0
0.5,0.0471514,7.58252e-05,0.000613265,7.63991e-07,-0.0424128,6.8205e-05,-0.000551634,6.87212e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.300354,-0.270169,51.6861,10000000,0
0.55,0.0474548,7.63132e-05,0.00061721,7.68906e-07,-0.0479318,7.70803e-05,-0.000623414,7.76635e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.302287,-0.305325,51.3157,10000000,0
0.6,0.0476743,7.66661e-05,0.000620064,7.72462e-07,-0.0537514,8.64388e-05,-0.000699104,8.70928e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.303685,-0.342396,51.7571,10000000,0
0.65,0.0477814,7.68384e-05,0.000621456,7.74197e-07,-0.0597051,9.60132e-05,-0.000776539,9.67396e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.304367,-0.380321,51.4034,10000000,0
0.7,0.0477651,7.68122e-05,0.000621243,7.73932e-07,-0.0654928,0.000105321,-0.000851814,1.06117e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.304263,-0.417188,51.5208,10000000,0
0.75,0.0476427,7.66154e-05,0.00061965,7.71949e-07,-0.0706081,0.000113547,-0.000918343,1.14405e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.303484,-0.449773,51.332,10000000,0
0.8,0.0474497,7.63051e-05,0.00061714,7.68821e-07,-0.0743463,0.000119558,-0.000966961,1.20462e-06,0.156986,0.000252453,0.00204179,2.54362e-06,0.302254,-0.473585,51.789,10000000,0
0.1,0.0425374,2.19881e-05,0.000555177,2.27577e-07,-0.0104012,5.37654e-06,-0.000135752,5.56472e-08,0.156446,8.08691e-05,0.00204186,8.36995e-07,0.271898,-0.0664844,154.213,30000000,0
0.15,0.0427265,6.87093e-05,0.000555724,6.92301e-07,-0.0119165,1.91632e-05,-0.000154993,1.93085e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.272167,-0.0759082,51.5086,10000000,0
0.2,0.0430001,6.91493e-05,0.00055928,6.96733e-07,-0.014387,2.31359e-05,-0.000187124,2.33113e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.27391,-0.0916447,51.9753,10000000,0
0.25,0.0434457,6.9866e-05,0.000565075,7.03952e-07,-0.0177187,2.84938e-05,-0.000230457,2.87097e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.276749,-0.112868,51.1942,10000000,0
0.3,0.043932,7.0648e-05,0.000571398,7.1183e-07,-0.0216366,3.47943e-05,-0.000281415,3.50579e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.279846,-0.137825,51.2065,10000000,0
0.35,0.044378,7.13651e-05,0.000577196,7.19055e-07,-0.0258813,4.16203e-05,-0.000336622,4.19355e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.282687,-0.164864,51.6385,10000000,0
0.4,0.0447656,7.19885e-05,0.000582237,7.25335e-07,-0.030277,4.86891e-05,-0.000393793,4.90577e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.285156,-0.192864,51.8105,10000000,0
0.45,0.0451086,7.25401e-05,0.000586697,7.30892e-07,-0.0347799,5.59304e-05,-0.000452359,5.63537e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.287341,-0.221548,51.5763,10000000,0
0.5,0.0454187,7.30389e-05,0.000590729,7.35916e-07,-0.0394513,6.34425e-05,-0.000513115,6.39227e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.289317,-0.251304,52.0301,10000000,0
0.55,0.0456869,7.34701e-05,0.000594216,7.4026e-07,-0.0443626,7.13405e-05,-0.000576992,7.18803e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.291025,-0.282589,51.3968,10000000,0
0.6,0.0458858,7.379e-05,0.000596802,7.43483e-07,-0.0495042,7.96088e-05,-0.000643864,8.02112e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.292292,-0.315341,51.9849,10000000,0
0.65,0.0459919,7.39607e-05,0.000598182,7.45202e-07,-0.0547312,8.80146e-05,-0.000711847,8.86804e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.292968,-0.348637,51.4809,10000000,0
0.7,0.0459957,7.39668e-05,0.00059823,7.45263e-07,-0.0597844,9.61407e-05,-0.000777568,9.68679e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.292992,-0.380826,52.0651,10000000,0
0.75,0.0459107,7.383e-05,0.000597123,7.43885e-07,-0.0642293,0.000103289,-0.000835379,1.0407e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.29245,-0.40914,51.8495,10000000,0
0.8,0.0457654,7.35965e-05,0.000595233,7.41531e-07,-0.0674649,0.000108492,-0.000877461,1.09312e-06,0.156986,0.000252453,0.00204179,2.54362e-06,0.291525,-0.429751,51.2178,10000000,0
0.1,0.0547784,2.83222e-05,0.000714934,2.93108e-07,-0.0110539,5.71521e-06,-0.000144269,5.91472e-08,0.156446,8.08878e-05,0.00204184,8.37114e-07,0.350142,-0.0706561,154.094,30000000,0
0.15,0.0548867,8.82643e-05,0.000713888,8.89335e-07,-0.0120765,1.94204e-05,-0.000157074,1.95677e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.349627,-0.076927,51.7816,10000000,0
0.2,0.0551096,8.86227e-05,0.000716783,8.92944e-07,-0.0142913,2.29822e-05,-0.000185881,2.31564e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.351047,-0.0910356,51.668,10000000,0
0.25,0.0555898,8.93951e-05,0.000723028,9.00724e-07,-0.0176471,2.83786e-05,-0.000229526,2.85936e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.354107,-0.112412,51.1403,10000000,0
0.3,0.0561612,9.0314e-05,0.000730457,9.09981e-07,-0.0218504,3.5138e-05,-0.000284195,3.54042e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.357746,-0.139187,51.5396,10000000,0
0.35,0.0567059,9.11899e-05,0.000737539,9.18805e-07,-0.0266036,4.27818e-05,-0.000346017,4.31058e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.361216,-0.169465,51.8321,10000000,0
0.4,0.0571868,9.19633e-05,0.000743793,9.26597e-07,-0.0316968,5.09723e-05,-0.000412261,5.13583e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.364279,-0.201908,51.5143,10000000,0
0.45,0.0576175,9.2656e-05,0.000749393,9.33575e-07,-0.03708,5.96292e-05,-0.000482275,6.00806e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.367023,-0.236199,51.1987,10000000,0
0.5,0.05802,9.33032e-05,0.000754626,9.40094e-07,-0.0428381,6.88889e-05,-0.000557166,6.94104e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.369586,-0.272878,51.6848,10000000,0
0.55,0.058394,9.39047e-05,0.000759489,9.46153e-07,-0.0490725,7.89147e-05,-0.000638252,7.95119e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.371969,-0.312591,52.151,10000000,0
0.6,0.0587116,9.44155e-05,0.000763619,9.51299e-07,-0.0557774,8.96968e-05,-0.000725455,9.03756e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.373992,-0.355301,51.8255,10000000,0
0.65,0.0589369,9.47778e-05,0.000766548,9.54949e-07,-0.0627583,0.000100923,-0.00081625,1.01687e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.375427,-0.39977,51.5449,10000000,0
0.7,0.0590468,9.49546e-05,0.000767976,9.56729e-07,-0.0696522,0.000112009,-0.000905913,1.12857e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.376127,-0.443684,51.1602,10000000,0
0.75,0.0590433,9.49489e-05,0.000767929,9.56671e-07,-0.075833,0.000121949,-0.0009863,1.22871e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.376105,-0.483055,51.3281,10000000,0
0.8,0.0589503,9.47994e-05,0.000766719,9.55164e-07,-0.0804125,0.000129313,-0.00104586,1.30291e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.375513,-0.512227,51.0797,10000000,0
0.1,0.0448034,2.31585e-05,0.000584755,2.39692e-07,-0.011189,5.78349e-06,-0.000146034,5.98597e-08,0.156446,8.08656e-05,0.00204187,8.36967e-07,0.286382,-0.0715198,154.86,30000000,0
0.15,0.045016,7.23911e-05,0.000585503,7.29398e-07,-0.0128673,2.06921e-05,-0.000167359,2.08489e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.286751,-0.0819643,51.8849,10000000,0
0.2,0.0453164,7.28742e-05,0.000589408,7.34264e-07,-0.0155513,2.50083e-05,-0.000202267,2.51978e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.288665,-0.0990613,51.5804,10000000,0
0.25,0.0457942,7.36425e-05,0.00059562,7.42004e-07,-0.0191378,3.07759e-05,-0.000248915,3.10091e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.291708,-0.121908,51.6233,10000000,0
