z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0343619,2.52335e-05,0.000448959,2.59917e-07,-0.0140213,1.02965e-05,-0.000183197,1.06059e-07,0.156534,0.00011495,0.00204522,1.18404e-06,0.219516,-0.0895732,103.451,20000000,0
0.15,0.0344662,2.52477e-05,0.000450313,2.59895e-07,-0.0150781,1.10452e-05,-0.000197,1.13697e-07,0.156535,0.000114668,0.00204518,1.18036e-06,0.220182,-0.096324,103.289,20000000,0
0.2,0.0350212,2.56061e-05,0.00045756,2.63461e-07,-0.0171414,1.25331e-05,-0.000223956,1.28953e-07,0.156535,0.000114452,0.00204517,1.1776e-06,0.223728,-0.109505,103.523,20000000,0
0.25,0.0360255,5.79333e-05,0.000468569,5.83725e-07,-0.0200674,3.22707e-05,-0.000261008,3.25154e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.229482,-0.127829,51.1828,10000000,0
0.3,0.037028,5.95455e-05,0.000481606,5.99968e-07,-0.0233652,3.7574e-05,-0.0003039,3.78588e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.235868,-0.148836,51.7835,10000000,0
0.35,0.0379643,6.10512e-05,0.000493783,6.15138e-07,-0.0267653,4.30417e-05,-0.000348122,4.33679e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.241832,-0.170494,51.7303,10000000,0
0.4,0.0387861,6.23728e-05,0.00050447,6.28453e-07,-0.0300986,4.84022e-05,-0.000391477,4.87689e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.247067,-0.191728,51.8697,10000000,0
0.45,0.0395153,6.35454e-05,0.000513953,6.40267e-07,-0.0333507,5.3632e-05,-0.000433773,5.40382e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.251712,-0.212444,52.0516,10000000,0
0.5,0.0401811,6.46161e-05,0.000522611,6.51054e-07,-0.0365728,5.88135e-05,-0.00047568,5.92589e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.255953,-0.232968,51.0136,10000000,0
0.55,0.0407772,6.55747e-05,0.000530363,6.60712e-07,-0.0397625,6.39429e-05,-0.000517166,6.44271e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.25975,-0.253287,51.4098,10000000,0
0.6,0.0412578,6.63476e-05,0.000536613,6.68498e-07,-0.0427902,6.88119e-05,-0.000556544,6.93328e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.262812,-0.272573,51.4983,10000000,0
0.65,0.0415715,6.6852e-05,0.000540692,6.7358e-07,-0.0454122,7.30283e-05,-0.000590646,7.35811e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.26481,-0.289275,51.1572,10000000,0
0.7,0.041688,6.70394e-05,0.000542207,6.75468e-07,-0.047324,7.61027e-05,-0.00061551,7.66787e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.265552,-0.301453,51.4338,10000000,0
0.75,0.0416186,6.69278e-05,0.000541303,6.74343e-07,-0.0482475,7.75878e-05,-0.00062752,7.8175e-07,0.156986,0.000252453,0.00204181,2.54363e-06,0.26511,-0.307336,51.891,10000000,0
0.8,0.0414091,6.65909e-05,0.000538577,6.70948e-07,-0.0480425,7.72582e-05,-0.000624852,7.78428e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.263775,-0.30603,51.8628,10000000,0
0.1,0.0513661,3.7685e-05,0.000671153,3.88165e-07,-0.0132069,9.68928e-06,-0.000172562,9.98019e-08,0.156537,0.000114844,0.00204532,1.18292e-06,0.32814,-0.0843689,103.23,20000000,0
0.15,0.0510131,3.73373e-05,0.000666523,3.84334e-07,-0.0136354,9.97995e-06,-0.000178156,1.02729e-07,0.156537,0.000114572,0.00204527,1.17936e-06,0.325885,-0.0871063,103.166,20000000,0
0.2,0.0513251,3.75013e-05,0.000670589,3.85844e-07,-0.0152837,1.11672e-05,-0.000199689,1.14897e-07,0.156537,0.000114376,0.00204524,1.17679e-06,0.327878,-0.097636,103.537,20000000,0
0.25,0.0523972,8.42609e-05,0.00068151,8.48999e-07,-0.0180606,2.90436e-05,-0.000234907,2.92638e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.333769,-0.115046,51.2966,10000000,0
0.3,0.0535862,8.61729e-05,0.000696972,8.68262e-07,-0.0214756,3.45353e-05,-0.000279324,3.47972e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.341343,-0.136799,51.7469,10000000,0
0.35,0.0547561,8.80543e-05,0.000712186,8.87217e-07,-0.025211,4.05423e-05,-0.000327908,4.08496e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.348796,-0.160594,51.7869,10000000,0
0.4,0.0557891,8.97156e-05,0.000725621,9.03954e-07,-0.029059,4.67303e-05,-0.000377955,4.70844e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.355376,-0.185105,51.3961,10000000,0
0.45,0.0567037,9.11864e-05,0.000737514,9.18772e-07,-0.0329934,5.30574e-05,-0.000429127,5.34593e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.361202,-0.210168,52.0148,10000000,0
0.5,0.0575755,9.25883e-05,0.000748851,9.32896e-07,-0.0370736,5.96188e-05,-0.000482195,6.00704e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.366755,-0.236158,51.45,10000000,0
0.55,0.0584578,9.40072e-05,0.000760326,9.47191e-07,-0.0412891,6.63979e-05,-0.000537023,6.69007e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.372375,-0.263011,51.4212,10000000,0
0.6,0.0593362,9.54198e-05,0.000771749,9.61423e-07,-0.0454505,7.309e-05,-0.000591147,7.36434e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.377971,-0.289519,51.7966,10000000,0
0.65,0.0601352,9.67047e-05,0.000782139,9.74368e-07,-0.0491913,7.91056e-05,-0.000639799,7.97045e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.38306,-0.313348,51.6706,10000000,0
0.7,0.0607812,9.77436e-05,0.000790541,9.84836e-07,-0.0520315,8.3673e-05,-0.000676739,8.43064e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.387176,-0.33144,51.9838,10000000,0
0.75,0.0612235,9.84549e-05,0.000796292,9.92001e-07,-0.0535001,8.60346e-05,-0.000695838,8.66858e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.389993,-0.340795,51.2555,10000000,0
0.8,0.0614571,9.88305e-05,0.000799328,9.95784e-07,-0.0533081,8.57259e-05,-0.00069334,8.63747e-07,0.156986,0.000252453,0.00204181,2.54363e-06,0.391481,-0.339572,51.5449,10000000,0
0.1,0.0429222,3.15035e-05,0.000560814,3.24496e-07,-0.0133841,9.82351e-06,-0.000174875,1.01185e-07,0.156536,0.000114892,0.00204527,1.18343e-06,0.2742,-0.085502,103.61,20000000,0
0.15,0.0427558,3.13059e-05,0.000558627,3.22252e-07,-0.014075,1.03058e-05,-0.000183898,1.06084e-07,0.156536,0.000114616,0.00204523,1.17982e-06,0.273137,-0.0899156,102.976,20000000,0
0.2,0.0431555,3.1542e-05,0.000563843,3.24534e-07,-0.0158993,1.16207e-05,-0.00020773,1.19565e-07,0.156536,0.000114411,0.0020452,1.17717e-06,0.27569,-0.10157,103.483,20000000,0
0.25,0.0441739,7.10369e-05,0.000574552,7.15755e-07,-0.0187372,3.01317e-05,-0.000243708,3.03602e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.281387,-0.119356,51.4594,10000000,0
0.3,0.045262,7.27866e-05,0.000588702,7.33384e-07,-0.0220958,3.55327e-05,-0.00028739,3.58021e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.288318,-0.14075,51.6262,10000000,0
0.35,0.046314,7.44784e-05,0.000602383,7.50428e-07,-0.0256754,4.12891e-05,-0.000333947,4.1602e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.295019,-0.163552,51.0505,10000000,0
0.4,0.0472424,7.59715e-05,0.000614457,7.65471e-07,-0.0292832,4.70909e-05,-0.000380871,4.74477e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.300934,-0.186533,51.4823,10000000,0
0.45,0.0480662,7.72962e-05,0.000625169,7.78817e-07,-0.0328957,5.29003e-05,-0.000427856,5.3301e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.306181,-0.209545,51.4839,10000000,0
0.5,0.0488394,7.85396e-05,0.000635225,7.91344e-07,-0.0365662,5.88028e-05,-0.000475595,5.92482e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.311106,-0.232926,51.5355,10000000,0
0.55,0.0495885,7.97444e-05,0.000644968,8.03482e-07,-0.0402859,6.47847e-05,-0.000523975,6.52753e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.315878,-0.256621,51.5559,10000000,0
0.6,0.0502856,8.08653e-05,0.000654032,8.14776e-07,-0.0438934,7.05858e-05,-0.000570893,7.11203e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.320319,-0.2796,51.7297,10000000,0
0.65,0.050866,8.17987e-05,0.00066158,8.24179e-07,-0.0470814,7.57126e-05,-0.000612356,7.62858e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.324016,-0.299908,51.7278,10000000,0
0.7,0.0512758,8.24577e-05,0.000666909,8.30818e-07,-0.0494573,7.95334e-05,-0.000643257,8.01354e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.326626,-0.315042,51.9393,10000000,0
0.75,0.0514915,8.28047e-05,0.000669714,8.34314e-07,-0.0506477,8.14477e-05,-0.000658739,8.20641e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.328001,-0.322625,51.4193,10000000,0
0.8,0.0515307,8.28676e-05,0.000670221,8.34947e-07,-0.0504412,8.11156e-05,-0.000656052,8.17294e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.32825,-0.32131,51.4034,10000000,0
0.1,0.048683,3.57307e-05,0.000636089,3.68038e-07,-0.0135771,9.96488e-06,-0.000177398,1.02642e-07,0.156536,0.000114889,0.00204529,1.18339e-06,0.311002,-0.086735,103.385,20000000,0
0.15,0.0484301,3.54599e-05,0.000632768,3.65013e-07,-0.0142912,1.04638e-05,-0.000186723,1.07712e-07,0.156536,0.000114614,0.00204524,1.1798e-06,0.309386,-0.0912966,103.817,20000000,0
0.2,0.0488032,3.56693e-05,0.000637634,3.67002e-07,-0.0161731,1.18206e-05,-0.000211308,1.21622e-07,0.156536,0.00011441,0.00204521,1.17716e-06,0.311769,-0.103318,103.222,20000000,0
0.25,0.0498753,8.02054e-05,0.000648709,8.08136e-07,-0.0190951,3.07072e-05,-0.000248362,3.094e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.317705,-0.121635,51.5394,10000000,0
0.3,0.0510326,8.20664e-05,0.000663758,8.26885e-07,-0.0225492,3.62618e-05,-0.000293288,3.65367e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.325077,-0.143638,51.8731,10000000,0
0.35,0.0521534,8.3869e-05,0.000678335,8.45046e-07,-0.026226,4.21746e-05,-0.000341109,4.24942e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.332217,-0.167059,51.5188,10000000,0
0.4,0.0531338,8.54456e-05,0.000691084,8.6093e-07,-0.0299272,4.81265e-05,-0.000389247,4.84911e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.338462,-0.190636,51.664,10000000,0
0.45,0.0539934,8.68279e-05,0.000702263,8.74857e-07,-0.0336289,5.40793e-05,-0.000437393,5.4489e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.343938,-0.214216,51.9837,10000000,0
0.5,0.0548008,8.81262e-05,0.000712762,8.87937e-07,-0.0373867,6.01223e-05,-0.000486267,6.05776e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.34908,-0.238153,51.2148,10000000,0
0.55,0.0556016,8.94141e-05,0.000723176,9.00912e-07,-0.0411932,6.62437e-05,-0.000535775,6.67453e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.354182,-0.2624,51.7541,10000000,0
0.6,0.0563816,9.06684e-05,0.00073332,9.1355e-07,-0.044885,7.21805e-05,-0.000583791,7.2727e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.35915,-0.285917,51.8472,10000000,0
0.65,0.0570756,9.17845e-05,0.000742345,9.24793e-07,-0.0481497,7.74306e-05,-0.000626252,7.80168e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.363571,-0.306713,52.1526,10000000,0
0.7,0.0576229,9.26647e-05,0.000749463,9.33662e-07,-0.0505877,8.13512e-05,-0.00065796,8.1967e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.367057,-0.322243,52.2732,10000000,0
0.75,0.0579855,9.32477e-05,0.000754176,9.39535e-07,-0.0518188,8.3331e-05,-0.000673971,8.39617e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.369367,-0.330085,52.0907,10000000,0
0.8,0.0581653,9.35369e-05,0.000756513,9.42447e-07,-0.0516275,8.30233e-05,-0.000671481,8.36515e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.370512,-0.328866,51.9542,10000000,0
0.1,0.042144,3.09324e-05,0.000550646,3.18613e-07,-0.0141967,1.04199e-05,-0.000185491,1.07328e-07,0.156536,0.000114892,0.00204527,1.18343e-06,0.269229,-0.0906927,103.41,20000000,0
0.15,0.0420239,3.077e-05,0.000549065,3.16736e-07,-0.0149081,1.09158e-05,-0.000194783,1.12363e-07,0.156536,0.000114616,0.00204523,1.17982e-06,0.268462,-0.0952377,103.465,20000000,0
