z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0273968,4.40574e-05,0.000356326,4.43905e-07,-0.00519805,8.35911e-06,-6.76065e-05,8.42231e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.174517,-0.0331115,51.1426,10000000,0
0.15,0.0271598,4.36759e-05,0.000353276,4.40086e-07,-0.00622003,1.00025e-05,-8.0906e-05,1.00787e-07,0.156986,0.000252451,0.00204197,2.54375e-06,0.173007,-0.0396215,51.5195,10000000,0
0.2,0.0274585,4.41562e-05,0.00035716,4.44925e-07,-0.00773715,1.24422e-05,-0.000100639,1.25369e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.17491,-0.0492855,50.9275,10000000,0
0.25,0.0282501,4.54293e-05,0.000367451,4.57749e-07,-0.00953575,1.53346e-05,-0.000124032,1.54512e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.179952,-0.0607425,51.0178,10000000,0
0.3,0.0292623,4.70572e-05,0.000380614,4.74148e-07,-0.0113896,1.83157e-05,-0.000148144,1.84549e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.186401,-0.0725514,50.7622,10000000,0
0.35,0.0302602,4.86619e-05,0.000393589,4.90314e-07,-0.0131774,2.11907e-05,-0.000171396,2.13517e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.192757,-0.0839397,51.6074,10000000,0
0.4,0.0310437,2.2614e-05,0.000405646,2.32776e-07,-0.0148397,1.08101e-05,-0.00019391,1.11273e-07,0.156547,0.000114038,0.00204559,1.17384e-06,0.198303,-0.0947943,102.974,20000000,0
0.45,0.031794,2.31366e-05,0.000415447,2.38093e-07,-0.0164745,1.19885e-05,-0.000215269,1.23371e-07,0.156547,0.00011392,0.00204557,1.17232e-06,0.203096,-0.105237,102.336,20000000,0
0.5,0.0325058,2.36375e-05,0.000424745,2.43202e-07,-0.0180122,1.3098e-05,-0.00023536,1.34764e-07,0.156547,0.000113837,0.00204556,1.17126e-06,0.207643,-0.115059,102.866,20000000,0
0.55,0.0333535,5.36364e-05,0.000433816,5.40431e-07,-0.0193776,3.11614e-05,-0.000252036,3.13977e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.212461,-0.123435,51.2196,10000000,0
0.6,0.034183,5.49702e-05,0.000444603,5.5387e-07,-0.0202631,3.25855e-05,-0.000263554,3.28326e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.217745,-0.129076,51.4667,10000000,0
0.65,0.0350426,5.63527e-05,0.000455783,5.67798e-07,-0.0205461,3.30405e-05,-0.000267233,3.32909e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.223221,-0.130878,50.6422,10000000,0
0.7,0.035874,5.76896e-05,0.000466595,5.81268e-07,-0.0200921,3.23105e-05,-0.000261328,3.25553e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.228517,-0.127986,51.2657,10000000,0
0.75,0.0366047,5.88648e-05,0.000476099,5.93108e-07,-0.0189178,3.04221e-05,-0.000246054,3.06526e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.233172,-0.120506,51.9278,10000000,0
0.8,0.0371853,5.97985e-05,0.000483649,6.02515e-07,-0.0171892,2.76423e-05,-0.00022357,2.78517e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.23687,-0.109495,51.401,10000000,0
0.1,0.0319554,5.13882e-05,0.000415616,5.17768e-07,-0.00462203,7.43281e-06,-6.01148e-05,7.489e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.203555,-0.0294423,50.2779,10000000,0
0.15,0.0315898,5.07999e-05,0.000410896,5.11867e-07,-0.00560156,9.00794e-06,-7.28609e-05,9.07652e-08,0.156986,0.000252451,0.00204196,2.54374e-06,0.201226,-0.0356819,51.6379,10000000,0
0.2,0.0318514,5.12205e-05,0.000414301,5.16107e-07,-0.007149,1.14964e-05,-9.29894e-05,1.1584e-07,0.156986,0.000252451,0.00204197,2.54375e-06,0.202893,-0.045539,51.0891,10000000,0
0.25,0.0327039,5.25915e-05,0.000425384,5.29917e-07,-0.00904334,1.45427e-05,-0.000117628,1.46534e-07,0.156986,0.000252452,0.00204194,2.54373e-06,0.208323,-0.0576059,51.5197,10000000,0
0.3,0.0338319,5.44055e-05,0.000440051,5.48191e-07,-0.01104,1.77536e-05,-0.000143598,1.78886e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.215509,-0.0703248,51.7709,10000000,0
0.35,0.0349554,5.62123e-05,0.000454661,5.66393e-07,-0.0130015,2.09079e-05,-0.000169109,2.10667e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.222666,-0.0828193,51.5647,10000000,0
0.4,0.0358352,2.61035e-05,0.00046826,2.68696e-07,-0.0148601,1.08245e-05,-0.000194177,1.11422e-07,0.156547,0.000114034,0.0020456,1.1738e-06,0.228911,-0.094924,103.471,20000000,0
