z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0360814,1.22896e-05,0.000472001,1.30339e-07,0.000236921,8.06969e-08,3.09929e-06,8.55842e-10,0.155311,5.29e-05,0.00203171,5.61039e-07,0.232317,0.00152546,363.617,70000000,0
0.15,0.0357506,2.66526e-05,0.000467062,2.75048e-07,-0.000518879,3.86832e-07,-6.77886e-06,3.99201e-09,0.156535,0.000116699,0.00204504,1.2043e-06,0.228388,-0.00331479,103.554,20000000,0
0.2,0.0358388,2.64362e-05,0.000468234,2.72744e-07,-0.0017827,1.315e-06,-2.32911e-05,1.35669e-08,0.156528,0.000115462,0.00204505,1.19123e-06,0.22896,-0.011389,104.778,20000000,0
0.25,0.0366267,2.70034e-05,0.00047857,2.78498e-07,-0.00337401,2.48752e-06,-4.40854e-05,2.56549e-08,0.156526,0.000115401,0.0020452,1.19018e-06,0.233997,-0.0215555,104.554,20000000,0
0.3,0.0377625,2.78203e-05,0.000493425,2.86832e-07,-0.00510748,3.76276e-06,-6.6737e-05,3.87948e-08,0.156526,0.000115315,0.00204525,1.18892e-06,0.241254,-0.0326302,104.109,20000000,0
0.35,0.0389144,2.8646e-05,0.00050847,2.95252e-07,-0.00688459,5.06794e-06,-8.99565e-05,5.22348e-08,0.156526,0.000115223,0.00204522,1.18759e-06,0.248614,-0.0439838,104.08,20000000,0
0.4,0.0399063,2.93568e-05,0.000521418,3.02505e-07,-0.0086951,6.3965e-06,-0.000113611,6.59122e-08,0.156525,0.000115147,0.00204517,1.18652e-06,0.254951,-0.0555507,104.081,20000000,0
0.45,0.0407433,2.99537e-05,0.000532343,3.08591e-07,-0.010549,7.75543e-06,-0.000137831,7.98986e-08,0.156525,0.000115074,0.00204512,1.18553e-06,0.260299,-0.0673951,103.789,20000000,0
0.5,0.0415574,3.05291e-05,0.00054297,3.1444e-07,-0.0123807,9.09511e-06,-0.00016176,9.36768e-08,0.156525,0.000114987,0.00204508,1.18433e-06,0.2655,-0.0790969,104.381,20000000,0
0.55,0.042509,3.1205e-05,0.000555396,3.21334e-07,-0.0139979,1.02756e-05,-0.000182888,1.05813e-07,0.156525,0.000114902,0.00204506,1.18321e-06,0.271579,-0.0894291,104.026,20000000,0
0.6,0.0436914,3.20425e-05,0.000570838,3.29863e-07,-0.0151133,1.10838e-05,-0.000197459,1.14103e-07,0.156525,0.000114793,0.00204504,1.18174e-06,0.279133,-0.0965549,103.132,20000000,0
0.65,0.0450656,3.30111e-05,0.000588789,3.39733e-07,-0.015475,1.13356e-05,-0.000202183,1.1666e-07,0.156526,0.000114657,0.00204503,1.17999e-06,0.287912,-0.0988656,102.95,20000000,0
0.7,0.0465503,3.40477e-05,0.000608183,3.50274e-07,-0.0148751,1.08799e-05,-0.000194344,1.1193e-07,0.156526,0.000114486,0.00204503,1.17781e-06,0.297396,-0.0950325,103.535,20000000,0
0.75,0.0481456,7.74238e-05,0.000626211,7.80109e-07,-0.0133442,2.1459e-05,-0.000173562,2.16217e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.306687,-0.0850021,51.581,10000000,0
0.8,0.0494439,7.95117e-05,0.000643096,8.01145e-07,-0.0109936,1.7679e-05,-0.000142989,1.7813e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.314957,-0.0700289,51.7505,10000000,0
0.1,0.0290596,2.15159e-05,0.000379661,2.22205e-07,-0.00203409,1.50605e-06,-2.65752e-05,1.55538e-08,0.156533,0.000115898,0.00204509,1.19694e-06,0.185645,-0.0129946,103.926,20000000,0
0.15,0.0286525,2.11872e-05,0.000374338,2.18699e-07,-0.00316958,2.34376e-06,-4.14099e-05,2.41928e-08,0.156529,0.000115746,0.00204502,1.19476e-06,0.183049,-0.0202491,103.127,20000000,0
0.2,0.0288117,2.12734e-05,0.000376429,2.19486e-07,-0.00471175,3.47897e-06,-6.15598e-05,3.58939e-08,0.156527,0.000115573,0.00204505,1.19242e-06,0.184068,-0.0301018,104.321,20000000,0
0.25,0.0295185,2.17723e-05,0.0003857,2.24552e-07,-0.00644084,4.75065e-06,-8.41586e-05,4.89965e-08,0.156527,0.000115451,0.00204524,1.19072e-06,0.188584,-0.0411485,103.76,20000000,0
0.3,0.0304882,2.24642e-05,0.000398373,2.31612e-07,-0.00817074,6.02035e-06,-0.000106763,6.20713e-08,0.156527,0.000115332,0.00204525,1.1891e-06,0.19478,-0.0522004,103.984,20000000,0
0.35,0.0314599,2.31583e-05,0.000411062,2.38692e-07,-0.00982535,7.23264e-06,-0.00012838,7.45467e-08,0.156526,0.000115222,0.0020452,1.18759e-06,0.200988,-0.0627713,103.567,20000000,0
0.4,0.0322992,2.37583e-05,0.00042202,2.44817e-07,-0.011417,8.39796e-06,-0.000149173,8.65369e-08,0.156526,0.000115135,0.00204516,1.18641e-06,0.206351,-0.0729398,104.305,20000000,0
0.45,0.0330122,2.4266e-05,0.000431328,2.49998e-07,-0.0129666,9.53124e-06,-0.000169418,9.81947e-08,0.156526,0.000115056,0.00204512,1.18535e-06,0.210906,-0.08284,103.469,20000000,0
0.5,0.0336986,2.47509e-05,0.000440289,2.5493e-07,-0.0144161,1.05883e-05,-0.000188354,1.09058e-07,0.156526,0.000114965,0.00204509,1.18412e-06,0.215291,-0.0921005,104.213,20000000,0
0.55,0.0344748,2.53018e-05,0.000450426,2.60552e-07,-0.0155968,1.14468e-05,-0.000203778,1.17877e-07,0.156526,0.000114878,0.00204507,1.18298e-06,0.22025,-0.0996437,104.031,20000000,0
0.6,0.0354037,2.59588e-05,0.000462559,2.67241e-07,-0.0162738,1.19323e-05,-0.000212621,1.22841e-07,0.156526,0.000114768,0.00204506,1.18152e-06,0.226184,-0.103968,103.515,20000000,0
0.65,0.0364506,2.66947e-05,0.000476234,2.74737e-07,-0.0162678,1.19138e-05,-0.000212542,1.22615e-07,0.156527,0.000114633,0.00204505,1.17978e-06,0.232871,-0.10393,105.288,20000000,0
0.7,0.0375518,2.74604e-05,0.00049062,2.82518e-07,-0.0154521,1.12997e-05,-0.000201884,1.16253e-07,0.156527,0.000114464,0.00204505,1.17762e-06,0.239906,-0.0987184,103.781,20000000,0
0.75,0.0387188,6.22644e-05,0.000503599,6.27365e-07,-0.0139161,2.23787e-05,-0.000181,2.25483e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.246638,-0.0886451,51.8694,10000000,0
0.8,0.0396392,6.37445e-05,0.000515569,6.42277e-07,-0.0117806,1.89446e-05,-0.000153225,1.90882e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.252501,-0.0750423,52.1382,10000000,0
0.1,0.0310082,2.29871e-05,0.000405119,2.37376e-07,-0.00131767,9.76821e-07,-1.72152e-05,1.00871e-08,0.156537,0.000116045,0.00204514,1.19833e-06,0.198089,-0.00841763,103.451,20000000,0
0.15,0.0305368,2.25724e-05,0.00039896,2.32995e-07,-0.00235688,1.74218e-06,-3.07924e-05,1.7983e-08,0.15653,0.000115705,0.00204505,1.19432e-06,0.195085,-0.015057,103.532,20000000,0
0.2,0.0306711,2.26416e-05,0.000400717,2.33601e-07,-0.00384901,2.84136e-06,-5.02872e-05,2.93152e-08,0.156527,0.00011555,0.00204503,1.19216e-06,0.195947,-0.02459,103.434,20000000,0
0.25,0.0313965,2.31554e-05,0.000410238,2.38816e-07,-0.00558029,4.11554e-06,-7.2914e-05,4.24461e-08,0.156527,0.000115441,0.00204523,1.19061e-06,0.200583,-0.0356507,103.865,20000000,0
0.3,0.03241,2.38796e-05,0.000423485,2.46205e-07,-0.00735889,5.42202e-06,-9.61549e-05,5.59023e-08,0.156526,0.000115328,0.00204525,1.18906e-06,0.207058,-0.0470137,104.309,20000000,0
0.35,0.0334309,2.46093e-05,0.000436816,2.53647e-07,-0.00909871,6.69779e-06,-0.000118886,6.90337e-08,0.156526,0.000115223,0.00204521,1.18759e-06,0.21358,-0.0581291,103.968,20000000,0
