z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0335907,5.40181e-05,0.000436886,5.44265e-07,-0.00380798,6.12371e-06,-4.95271e-05,6.17001e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.213973,-0.0242568,51.3662,10000000,0
0.15,0.0331499,5.33087e-05,0.000431187,5.37145e-07,-0.00467563,7.51893e-06,-6.08168e-05,7.57616e-08,0.156986,0.000252452,0.00204195,2.54373e-06,0.211164,-0.0297837,50.9725,10000000,0
0.2,0.0333677,5.3659e-05,0.000434025,5.40678e-07,-0.00612838,9.8551e-06,-7.97138e-05,9.93018e-08,0.156986,0.000252451,0.00204197,2.54375e-06,0.212552,-0.0390376,51.5858,10000000,0
0.25,0.0342155,5.50224e-05,0.000445047,5.54411e-07,-0.00795833,1.27979e-05,-0.000103515,1.28953e-07,0.156986,0.000252452,0.00204195,2.54373e-06,0.217952,-0.0506945,51.0803,10000000,0
0.3,0.0353638,5.6869e-05,0.000459977,5.73013e-07,-0.00992555,1.59614e-05,-0.000129102,1.60828e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.225267,-0.0632256,51.9329,10000000,0
0.35,0.0365151,5.87205e-05,0.000474948,5.91666e-07,-0.0118897,1.91201e-05,-0.000154648,1.92653e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.232601,-0.0757374,52.3075,10000000,0
0.4,0.0374144,2.7253e-05,0.000488897,2.80529e-07,-0.0137815,1.00385e-05,-0.000180083,1.03332e-07,0.156547,0.00011403,0.00204561,1.17377e-06,0.238998,-0.088034,103.574,20000000,0
0.45,0.0382766,2.78527e-05,0.000500158,2.86627e-07,-0.0156857,1.1414e-05,-0.000204963,1.17459e-07,0.156547,0.000113914,0.00204559,1.17227e-06,0.244506,-0.100198,102.652,20000000,0
0.5,0.0391056,2.84357e-05,0.000510986,2.92572e-07,-0.017527,1.27448e-05,-0.000229023,1.3113e-07,0.156547,0.000113833,0.00204557,1.17122e-06,0.249801,-0.11196,103.253,20000000,0
0.55,0.0401315,6.45362e-05,0.000521975,6.50256e-07,-0.0192046,3.08833e-05,-0.000249788,3.11176e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.255637,-0.122333,50.4598,10000000,0
0.6,0.041187,6.62335e-05,0.000535702,6.67357e-07,-0.0203679,3.2754e-05,-0.000264917,3.30024e-07,0.156986,0.000252452,0.00204185,2.54367e-06,0.26236,-0.129743,51.5259,10000000,0
0.65,0.0423332,6.80768e-05,0.000550609,6.85929e-07,-0.0208415,3.35155e-05,-0.000271076,3.37696e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.269662,-0.13276,51.7607,10000000,0
0.7,0.0434939,6.99434e-05,0.000565705,7.04736e-07,-0.0204394,3.2869e-05,-0.000265846,3.31181e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.277056,-0.130199,51.7505,10000000,0
0.75,0.0445628,7.16623e-05,0.000579605,7.22053e-07,-0.019152,3.07987e-05,-0.000249101,3.10321e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.283864,-0.121998,51.5859,10000000,0
0.8,0.0454558,7.30984e-05,0.00059122,7.36522e-07,-0.0171543,2.75861e-05,-0.000223117,2.77951e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.289553,-0.109273,52.0297,10000000,0
0.1,0.0325014,5.22663e-05,0.000422718,5.26615e-07,-0.0039727,6.38859e-06,-5.16694e-05,6.43689e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.207034,-0.025306,51.4415,10000000,0
0.15,0.0320876,5.16004e-05,0.00041737,5.19932e-07,-0.00485363,7.80518e-06,-6.31323e-05,7.8646e-08,0.156986,0.000252451,0.00204196,2.54373e-06,0.204397,-0.0309175,51.6178,10000000,0
0.2,0.0323069,5.1953e-05,0.000420226,5.23488e-07,-0.00627405,1.00894e-05,-8.16086e-05,1.01662e-07,0.156986,0.000252451,0.00204197,2.54375e-06,0.205794,-0.0399656,51.9389,10000000,0
0.25,0.0331298,5.32764e-05,0.000430924,5.36818e-07,-0.00802794,1.29098e-05,-0.000104421,1.30081e-07,0.156986,0.000252452,0.00204195,2.54373e-06,0.211036,-0.0511379,51.0652,10000000,0
0.3,0.0342383,5.50591e-05,0.000445338,5.54777e-07,-0.00988509,1.58964e-05,-0.000128575,1.60172e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.218098,-0.0629679,51.3437,10000000,0
0.35,0.0353463,5.6841e-05,0.000459745,5.72727e-07,-0.0117143,1.88379e-05,-0.000152366,1.8981e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.225156,-0.0746199,51.3433,10000000,0
0.4,0.0362083,2.63752e-05,0.000473136,2.71494e-07,-0.0134513,9.79835e-06,-0.000175769,1.00859e-07,0.156547,0.000114033,0.00204561,1.17381e-06,0.231294,-0.0859252,102.598,20000000,0
0.45,0.0370326,2.69482e-05,0.000483902,2.77319e-07,-0.0151816,1.10475e-05,-0.000198376,1.13687e-07,0.156547,0.000113917,0.00204558,1.1723e-06,0.236559,-0.096978,103.74,20000000,0
0.5,0.0378231,2.75039e-05,0.000494228,2.82985e-07,-0.016837,1.22433e-05,-0.000220005,1.25971e-07,0.156547,0.000113836,0.00204557,1.17125e-06,0.241609,-0.107552,103.26,20000000,0
0.55,0.0388027,6.23994e-05,0.000504692,6.28726e-07,-0.0183319,2.94799e-05,-0.000238436,2.97034e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.247173,-0.116774,50.9463,10000000,0
0.6,0.0398111,6.4021e-05,0.000517806,6.45064e-07,-0.0193493,3.11159e-05,-0.000251668,3.13519e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.253596,-0.123255,51.5109,10000000,0
0.65,0.0409093,6.5787e-05,0.000532089,6.62857e-07,-0.0197415,3.17467e-05,-0.000256769,3.19873e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.260592,-0.125753,51.3825,10000000,0
0.7,0.0420256,6.75822e-05,0.000546607,6.80944e-07,-0.0193506,3.11181e-05,-0.000251684,3.1354e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.267703,-0.123263,51.6091,10000000,0
0.75,0.0430581,6.92426e-05,0.000560035,6.97673e-07,-0.0181772,2.92311e-05,-0.000236421,2.94526e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.27428,-0.115788,51.5236,10000000,0
0.8,0.0439256,7.06377e-05,0.000571317,7.11728e-07,-0.0163843,2.6348e-05,-0.000213102,2.65476e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.279806,-0.104368,50.9478,10000000,0
0.1,0.04183,6.72679e-05,0.000544047,6.77765e-07,-0.00204533,3.28915e-06,-2.66019e-05,3.31402e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.266457,-0.0130287,51.4768,10000000,0
0.15,0.0411645,6.61973e-05,0.000535419,6.66999e-07,-0.00268798,4.32259e-06,-3.49621e-05,4.35541e-08,0.156986,0.000252452,0.00204189,2.54369e-06,0.262217,-0.0171224,51.5198,10000000,0
0.2,0.0413069,6.6426e-05,0.000537294,6.69322e-07,-0.00396403,6.3746e-06,-5.15616e-05,6.42317e-08,0.156986,0.000252451,0.00204198,2.54375e-06,0.263124,-0.0252508,51.8706,10000000,0
0.25,0.0422424,6.79304e-05,0.000549457,6.84477e-07,-0.00569175,9.15296e-06,-7.4034e-05,9.22266e-08,0.156986,0.000252451,0.00204196,2.54374e-06,0.269083,-0.0362563,51.5308,10000000,0
0.3,0.0435688,7.00635e-05,0.000566703,7.05965e-07,-0.00763681,1.22809e-05,-9.93328e-05,1.23743e-07,0.156986,0.000252452,0.00204194,2.54372e-06,0.277532,-0.0486464,51.3285,10000000,0
0.35,0.0449119,7.22235e-05,0.000584167,7.27724e-07,-0.00965039,1.55189e-05,-0.000125522,1.56369e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.286088,-0.0614728,51.1539,10000000,0
