z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0337061,2.50063e-05,0.000440363,2.58209e-07,-0.00106823,7.92509e-07,-1.39562e-05,8.18328e-09,0.156539,0.000116135,0.00204515,1.19918e-06,0.215321,-0.00682404,102.681,20000000,0
0.15,0.0331749,2.45194e-05,0.000433429,2.53091e-07,-0.00206541,1.52653e-06,-2.69845e-05,1.5757e-08,0.156531,0.000115691,0.00204507,1.19417e-06,0.211939,-0.0131949,102.831,20000000,0
0.2,0.0332989,2.45796e-05,0.000435043,2.53594e-07,-0.00350805,2.58947e-06,-4.5832e-05,2.67163e-08,0.156528,0.000115541,0.002045,1.19207e-06,0.212735,-0.0224117,103.298,20000000,0
0.25,0.0340653,2.51228e-05,0.000445105,2.59105e-07,-0.00518453,3.82354e-06,-6.77423e-05,3.94343e-08,0.156527,0.000115437,0.00204521,1.19056e-06,0.217632,-0.0331224,104.013,20000000,0
0.3,0.0351462,2.58952e-05,0.000459238,2.66986e-07,-0.00690423,5.08694e-06,-9.02141e-05,5.24477e-08,0.156526,0.000115327,0.00204525,1.18905e-06,0.224538,-0.044109,103.098,20000000,0
0.35,0.0362363,2.66743e-05,0.000473474,2.74931e-07,-0.00858044,6.31624e-06,-0.000112115,6.51013e-08,0.156526,0.000115222,0.00204522,1.18759e-06,0.231503,-0.054818,103.927,20000000,0
0.4,0.0371753,2.73458e-05,0.000485733,2.81785e-07,-0.0102161,7.5149e-06,-0.000133484,7.74373e-08,0.156526,0.000115139,0.00204517,1.18645e-06,0.237503,-0.0652681,103.576,20000000,0
0.45,0.0379691,2.7911e-05,0.000496095,2.8755e-07,-0.0118286,8.69523e-06,-0.00015455,8.95816e-08,0.156526,0.000115062,0.00204513,1.18541e-06,0.242574,-0.0755699,102.902,20000000,0
0.5,0.0387372,2.84536e-05,0.000506123,2.93067e-07,-0.0133601,9.81336e-06,-0.000174557,1.01076e-07,0.156526,0.000114972,0.00204509,1.1842e-06,0.247482,-0.085354,103.264,20000000,0
0.55,0.0396233,2.90826e-05,0.000517694,2.99484e-07,-0.0146407,1.0746e-05,-0.000191287,1.10659e-07,0.156526,0.000114886,0.00204507,1.18307e-06,0.253142,-0.0935357,104.169,20000000,0
