z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0268062,1.98488e-05,0.00035022,2.04991e-07,-0.00209068,1.54806e-06,-2.73145e-05,1.59877e-08,0.156533,0.000115906,0.00204508,1.19703e-06,0.17125,-0.0133562,102.768,20000000,0
0.15,0.0264415,1.95534e-05,0.000345452,2.01835e-07,-0.00318665,2.35652e-06,-4.16328e-05,2.43246e-08,0.156529,0.000115753,0.00204501,1.19483e-06,0.168924,-0.0203582,102.108,20000000,0
0.2,0.0265992,1.96404e-05,0.000347532,2.02641e-07,-0.00465907,3.4402e-06,-6.08733e-05,3.54944e-08,0.156527,0.000115578,0.00204511,1.19248e-06,0.169933,-0.0297653,103.436,20000000,0
0.25,0.0272604,2.01071e-05,0.000356197,2.07378e-07,-0.00629919,4.64624e-06,-8.23081e-05,4.79199e-08,0.156527,0.000115453,0.00204525,1.19075e-06,0.174158,-0.0402435,102.611,20000000,0
0.3,0.0281621,2.07504e-05,0.000367977,2.13942e-07,-0.00793219,5.84461e-06,-0.000103645,6.02593e-08,0.156527,0.000115332,0.00204524,1.1891e-06,0.179919,-0.0506763,102.732,20000000,0
0.35,0.0290643,2.13948e-05,0.000379759,2.20515e-07,-0.00948816,6.98442e-06,-0.000123974,7.19881e-08,0.156526,0.000115222,0.0020452,1.18759e-06,0.185683,-0.0606171,103.577,20000000,0
0.4,0.0298438,2.1952e-05,0.000389936,2.26204e-07,-0.0109804,8.07675e-06,-0.000143468,8.32269e-08,0.156526,0.000115135,0.00204515,1.18641e-06,0.190664,-0.0701504,102.561,20000000,0
0.45,0.0305066,2.2424e-05,0.000398589,2.31021e-07,-0.0124294,9.13625e-06,-0.000162398,9.41253e-08,0.156526,0.000115055,0.00204511,1.18534e-06,0.194898,-0.0794078,102.941,20000000,0
0.5,0.0311438,2.28742e-05,0.000406909,2.356e-07,-0.0137806,1.01214e-05,-0.00018005,1.04249e-07,0.156526,0.000114963,0.00204508,1.1841e-06,0.198969,-0.0880403,103.205,20000000,0
0.55,0.0318616,2.33835e-05,0.000416282,2.40798e-07,-0.0148755,1.09173e-05,-0.000194354,1.12424e-07,0.156526,0.000114876,0.00204507,1.18297e-06,0.203554,-0.0950355,103.486,20000000,0
0.6,0.0327163,2.39879e-05,0.000427446,2.46952e-07,-0.0154944,1.13606e-05,-0.000202438,1.16956e-07,0.156526,0.000114767,0.00204505,1.1815e-06,0.209015,-0.098989,104.297,20000000,0
0.65,0.0336756,2.46621e-05,0.000439977,2.53818e-07,-0.0154711,1.13301e-05,-0.000202132,1.16608e-07,0.156527,0.000114631,0.00204505,1.17977e-06,0.215143,-0.0988397,102.484,20000000,0
0.7,0.034681,2.53608e-05,0.000453112,2.60917e-07,-0.0146891,1.07415e-05,-0.000191915,1.10511e-07,0.156527,0.000114462,0.00204505,1.17761e-06,0.221565,-0.0938436,102.895,20000000,0
0.75,0.0357443,5.74811e-05,0.000464911,5.79169e-07,-0.0132356,2.12844e-05,-0.00017215,2.14458e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.227691,-0.0843107,51.1621,10000000,0
0.8,0.0365791,5.88236e-05,0.000475768,5.92695e-07,-0.011225,1.80511e-05,-0.000145998,1.81879e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.233009,-0.0715029,51.0686,10000000,0
0.1,0.0313222,2.3216e-05,0.000409225,2.39744e-07,-0.00141757,1.05071e-06,-1.85206e-05,1.08503e-08,0.156536,0.000116024,0.00204514,1.19814e-06,0.200096,-0.00905589,101.655,20000000,0
0.15,0.0308486,2.28039e-05,0.000403035,2.35386e-07,-0.00247458,1.82926e-06,-3.23303e-05,1.8882e-08,0.15653,0.00011571,0.00204505,1.19438e-06,0.197078,-0.015809,102.222,20000000,0
0.2,0.0309861,2.28749e-05,0.000404831,2.36007e-07,-0.00397665,2.93569e-06,-5.19547e-05,3.02884e-08,0.156527,0.000115553,0.00204502,1.1922e-06,0.197959,-0.0254055,103.143,20000000,0
0.25,0.0317195,2.33939e-05,0.000414457,2.41275e-07,-0.0057076,4.2095e-06,-7.45775e-05,4.34151e-08,0.156527,0.000115442,0.00204523,1.19063e-06,0.202646,-0.0364641,102.439,20000000,0
