z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0316911,5.09632e-05,0.000412178,5.13485e-07,-0.00497328,7.99766e-06,-6.46832e-05,8.05812e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.201872,-0.0316797,51.3318,10000000,0
0.15,0.0313493,5.04132e-05,0.000407768,5.0797e-07,-0.00599913,9.64726e-06,-7.80321e-05,9.72072e-08,0.156986,0.000252451,0.00204196,2.54374e-06,0.199695,-0.0382143,51.658,10000000,0
0.2,0.031626,5.0858e-05,0.000411369,5.12455e-07,-0.00757208,1.21767e-05,-9.84925e-05,1.22695e-07,0.156986,0.000252451,0.00204197,2.54375e-06,0.201457,-0.048234,51.723,10000000,0
0.25,0.0324823,5.22351e-05,0.000422501,5.26326e-07,-0.00946717,1.52243e-05,-0.000123141,1.53401e-07,0.156986,0.000252452,0.00204194,2.54373e-06,0.206911,-0.0603057,52.0313,10000000,0
0.3,0.0336058,5.40419e-05,0.00043711,5.44527e-07,-0.0114412,1.83987e-05,-0.000148815,1.85386e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.214068,-0.07288,51.8777,10000000,0
0.35,0.0347209,5.58352e-05,0.00045161,5.62593e-07,-0.0133603,2.14849e-05,-0.000173776,2.16481e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.221172,-0.0851049,51.1651,10000000,0
0.4,0.0355921,2.5927e-05,0.000465083,2.66879e-07,-0.0151592,1.10427e-05,-0.000198085,1.13668e-07,0.156547,0.000114036,0.0020456,1.17383e-06,0.227358,-0.0968347,103.909,20000000,0
0.45,0.0364257,2.6507e-05,0.00047597,2.72777e-07,-0.0169363,1.23246e-05,-0.000221305,1.2683e-07,0.156547,0.000113919,0.00204558,1.17232e-06,0.232682,-0.108187,102.124,20000000,0
0.5,0.0372206,2.7066e-05,0.000486354,2.78479e-07,-0.0186189,1.35393e-05,-0.00024329,1.39304e-07,0.156547,0.000113837,0.00204557,1.17126e-06,0.23776,-0.118935,102.934,20000000,0
0.55,0.038187,6.14092e-05,0.000496683,6.18749e-07,-0.0201231,3.23603e-05,-0.000261733,3.26057e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.243251,-0.128184,51.456,10000000,0
0.6,0.0391581,6.29709e-05,0.000509313,6.34483e-07,-0.0211187,3.39613e-05,-0.000274682,3.42188e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.249437,-0.134526,51.5902,10000000,0
0.65,0.0401921,6.46337e-05,0.000522761,6.51237e-07,-0.0214653,3.45187e-05,-0.000279189,3.47803e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.256023,-0.136733,51.2925,10000000,0
0.7,0.0412203,6.62871e-05,0.000536132,6.67895e-07,-0.0210108,3.37879e-05,-0.000273278,3.4044e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.262573,-0.133839,51.1242,10000000,0
0.75,0.0421507,6.77833e-05,0.000548232,6.82969e-07,-0.0197666,3.1787e-05,-0.000257094,3.20279e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.268499,-0.125913,50.7774,10000000,0
0.8,0.0429145,6.90116e-05,0.000558165,6.95345e-07,-0.0179076,2.87975e-05,-0.000232914,2.90157e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.273365,-0.114071,52.1736,10000000,0
