z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0544474,2.81488e-05,0.000710619,2.91326e-07,-0.0113259,5.85538e-06,-0.00014782,6.06003e-08,0.156446,8.08811e-05,0.00204185,8.3708e-07,0.348026,-0.0723949,155.436,30000000,0
0.15,0.0545891,8.77858e-05,0.000710018,8.84514e-07,-0.0126803,2.03914e-05,-0.000164927,2.0546e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.347732,-0.0807731,52.1116,10000000,0
0.2,0.054839,8.81877e-05,0.000713265,8.88561e-07,-0.0151885,2.44249e-05,-0.000197549,2.461e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.349324,-0.0967506,52.0836,10000000,0
0.25,0.0553313,8.89794e-05,0.000719665,8.96536e-07,-0.0187676,3.01806e-05,-0.000244101,3.04093e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.35246,-0.11955,51.4902,10000000,0
0.3,0.0559012,8.98959e-05,0.000727076,9.05769e-07,-0.0231108,3.71649e-05,-0.000300589,3.74464e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.35609,-0.147215,51.504,10000000,0
0.35,0.0564359,9.07558e-05,0.000734028,9.14431e-07,-0.0279183,4.48959e-05,-0.000363116,4.52359e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.359496,-0.177839,51.3018,10000000,0
0.4,0.0569023,9.15058e-05,0.000740092,9.21987e-07,-0.0329825,5.30399e-05,-0.000428983,5.34415e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.362467,-0.210098,51.4141,10000000,0
0.45,0.0573148,9.21691e-05,0.000745455,9.28669e-07,-0.0382518,6.15135e-05,-0.000497516,6.19792e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.365094,-0.243663,51.4932,10000000,0
0.5,0.0576946,9.27799e-05,0.000750393,9.34822e-07,-0.0438017,7.04385e-05,-0.000569699,7.09717e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.367514,-0.279017,51.8534,10000000,0
0.55,0.0580416,9.3338e-05,0.000754905,9.40443e-07,-0.0497223,7.99595e-05,-0.000646702,8.05646e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.369724,-0.31673,52.0195,10000000,0
0.6,0.0583303,9.38023e-05,0.00075866,9.45121e-07,-0.0560037,9.00608e-05,-0.000728399,9.07423e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.371563,-0.356743,51.4507,10000000,0
0.65,0.0585294,9.41225e-05,0.000761248,9.48347e-07,-0.0624657,0.000100453,-0.000812444,1.01213e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.372832,-0.397906,51.4536,10000000,0
0.7,0.0586202,9.42686e-05,0.000762428,9.49817e-07,-0.0687794,0.000110606,-0.00089456,1.11442e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.37341,-0.438124,51.2951,10000000,0
0.75,0.0586073,9.42478e-05,0.000762259,9.49607e-07,-0.0743865,0.000119623,-0.000967486,1.20528e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.373328,-0.473841,51.3745,10000000,0
0.8,0.0585148,9.40991e-05,0.000761055,9.48108e-07,-0.0785054,0.000126246,-0.00102106,1.27201e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.372739,-0.500078,51.1292,10000000,0
0.1,0.0441549,2.28258e-05,0.000576287,2.36245e-07,-0.0108405,5.60397e-06,-0.000141484,5.80004e-08,0.156446,8.08747e-05,0.00204185,8.37043e-07,0.282237,-0.069292,153.854,30000000,0
0.15,0.044349,7.13185e-05,0.000576828,7.18591e-07,-0.0123539,1.98666e-05,-0.000160682,2.00172e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.282503,-0.0786943,51.3661,10000000,0
0.2,0.0446344,7.17774e-05,0.000580536,7.23213e-07,-0.0148873,2.39406e-05,-0.000193632,2.4122e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.28432,-0.0948321,51.7204,10000000,0
0.25,0.0451018,7.25291e-05,0.000586614,7.30785e-07,-0.0183469,2.9504e-05,-0.000238628,2.97276e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.287298,-0.11687,50.8792,10000000,0
0.3,0.0456136,7.33522e-05,0.00059327,7.39078e-07,-0.0224443,3.60932e-05,-0.00029192,3.63665e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.290558,-0.14297,51.8263,10000000,0
0.35,0.0460848,7.41099e-05,0.000599396,7.46711e-07,-0.0269054,4.32671e-05,-0.000349942,4.35948e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.293559,-0.171387,51.894,10000000,0
0.4,0.0464962,7.47715e-05,0.000604745,7.53376e-07,-0.0315434,5.07256e-05,-0.000410264,5.11096e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.29618,-0.200931,52.0507,10000000,0
0.45,0.0468619,7.53597e-05,0.000609502,7.59302e-07,-0.0363116,5.83934e-05,-0.00047228,5.88354e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.29851,-0.231304,51.5793,10000000,0
0.5,0.0471939,7.58935e-05,0.000613817,7.64679e-07,-0.0412752,6.63755e-05,-0.000536837,6.68779e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.300624,-0.262922,51.0538,10000000,0
