z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0439725,7.07128e-05,0.000571951,7.12505e-07,-0.0066988,1.07724e-05,-8.71314e-05,1.08543e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.280104,-0.0426713,51.7486,10000000,0
0.15,0.0434663,6.98986e-05,0.00056538,7.04311e-07,-0.00751067,1.2078e-05,-9.76937e-05,1.217e-07,0.156986,0.000252451,0.00204197,2.54375e-06,0.276879,-0.0478428,51.3513,10000000,0
0.2,0.043729,7.03211e-05,0.000568788,7.08562e-07,-0.0091163,1.466e-05,-0.000118577,1.47716e-07,0.156986,0.000252452,0.00204194,2.54372e-06,0.278553,-0.0580707,51.6196,10000000,0
0.25,0.0447207,7.19159e-05,0.000581679,7.24625e-07,-0.0113044,1.81787e-05,-0.000147035,1.83169e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.28487,-0.0720086,51.7198,10000000,0
0.3,0.0460491,7.40523e-05,0.000598953,7.46147e-07,-0.0137685,2.21414e-05,-0.000179085,2.23095e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.293332,-0.0877053,51.1559,10000000,0
0.35,0.0473697,7.6176e-05,0.000616126,7.67542e-07,-0.0162953,2.62047e-05,-0.000211948,2.64036e-07,0.156986,0.000252452,0.00204188,2.54368e-06,0.301744,-0.103801,51.337,10000000,0
0.4,0.048517,7.8021e-05,0.000631045,7.8613e-07,-0.0188049,3.02405e-05,-0.00024459,3.047e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.309053,-0.119787,51.6414,10000000,0
0.45,0.0495037,7.96078e-05,0.000643876,8.02115e-07,-0.0213024,3.42567e-05,-0.000277072,3.45165e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.315338,-0.135696,51.0968,10000000,0
0.5,0.0504466,8.11241e-05,0.000656138,8.17392e-07,-0.0237668,3.82198e-05,-0.000309124,3.85096e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.321344,-0.151394,51.8042,10000000,0
0.55,0.0514674,8.27657e-05,0.000669414,8.33932e-07,-0.0260631,4.19125e-05,-0.000338991,4.22302e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.327847,-0.166021,51.6125,10000000,0
0.6,0.052613,8.46079e-05,0.000684312,8.52492e-07,-0.0279323,4.49184e-05,-0.000363302,4.52589e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.335144,-0.177928,51.1663,10000000,0
0.65,0.0538208,8.65503e-05,0.00070002,8.72062e-07,-0.0290903,4.67807e-05,-0.000378363,4.71352e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.342838,-0.185305,51.3306,10000000,0
0.7,0.0550039,8.84529e-05,0.000715407,8.91231e-07,-0.0292625,4.70576e-05,-0.000380602,4.74142e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.350374,-0.186402,50.8093,10000000,0
0.75,0.0560544,9.01423e-05,0.000729069,9.08251e-07,-0.0283406,4.55751e-05,-0.000368611,4.59204e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.357066,-0.180529,51.4316,10000000,0
0.8,0.0568977,9.14984e-05,0.000740035,9.21914e-07,-0.0264358,4.2512e-05,-0.000343835,4.2834e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.362438,-0.168396,51.9485,10000000,0
0.1,0.0356972,5.7405e-05,0.000464323,5.78422e-07,-0.00735334,1.1825e-05,-9.56468e-05,1.1915e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.22739,-0.0468406,51.7333,10000000,0
0.15,0.0353846,5.69024e-05,0.000460257,5.73357e-07,-0.00825693,1.32781e-05,-0.0001074,1.33792e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.225399,-0.0525965,50.6956,10000000,0
0.2,0.0357036,5.74154e-05,0.000464398,5.7852e-07,-0.00987677,1.5883e-05,-0.000128468,1.60038e-07,0.156986,0.000252452,0.00204193,2.54371e-06,0.227431,-0.0629149,52.2829,10000000,0
0.25,0.0366034,5.88625e-05,0.000476097,5.93097e-07,-0.0120013,1.92995e-05,-0.0001561,1.94461e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.233163,-0.0764481,51.0721,10000000,0
0.3,0.03776,6.07225e-05,0.000491136,6.11835e-07,-0.0143397,2.306e-05,-0.000186514,2.3235e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.240531,-0.0913439,51.6214,10000000,0
0.35,0.038898,6.25526e-05,0.000505936,6.30273e-07,-0.016696,2.68491e-05,-0.00021716,2.70528e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.24778,-0.106353,50.966,10000000,0
0.4,0.0398908,6.4149e-05,0.000518845,6.46356e-07,-0.0190011,3.05559e-05,-0.00024714,3.07877e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.254104,-0.121037,51.2838,10000000,0
0.45,0.0407509,6.55323e-05,0.000530031,6.60292e-07,-0.0212627,3.4193e-05,-0.000276556,3.44523e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.259583,-0.135443,51.3227,10000000,0
0.5,0.0415661,6.68433e-05,0.000540632,6.735e-07,-0.0234637,3.77324e-05,-0.000305182,3.80185e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.264776,-0.149464,51.609,10000000,0
0.55,0.0424202,6.82167e-05,0.000551739,6.87337e-07,-0.0254837,4.09808e-05,-0.000331455,4.12915e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.270216,-0.162331,51.043,10000000,0
0.6,0.0433356,6.96888e-05,0.000563645,7.0217e-07,-0.0270952,4.35722e-05,-0.000352413,4.39024e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.276047,-0.172596,51.2821,10000000,0
0.65,0.044257,7.11706e-05,0.000575628,7.17098e-07,-0.0280545,4.51149e-05,-0.00036489,4.54568e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.281917,-0.178707,51.7081,10000000,0
0.7,0.0451157,7.25515e-05,0.000586795,7.31011e-07,-0.028132,4.52397e-05,-0.000365898,4.55824e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.287386,-0.179201,51.4486,10000000,0
0.75,0.0458376,7.37124e-05,0.000596184,7.42707e-07,-0.0272491,4.38198e-05,-0.000354413,4.41517e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.291985,-0.173576,51.5445,10000000,0
0.8,0.0463804,7.45853e-05,0.000603242,7.51501e-07,-0.0255199,4.1039e-05,-0.000331921,4.13498e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.295443,-0.162561,51.4722,10000000,0
0.1,0.0368316,5.92293e-05,0.000479077,5.96802e-07,-0.00720785,1.1591e-05,-9.37541e-05,1.16793e-07,0.156986,0.000252451,0.00204196,2.54373e-06,0.234616,-0.0459139,51.1386,10000000,0
0.15,0.0364864,5.86741e-05,0.000474588,5.9121e-07,-0.00807464,1.29849e-05,-0.000105029,1.30838e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.232418,-0.0514353,51.0987,10000000,0
0.2,0.0367959,5.91721e-05,0.000478607,5.96221e-07,-0.00969001,1.55826e-05,-0.000126038,1.57011e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.23439,-0.0617252,51.2278,10000000,0
0.25,0.0377118,6.0645e-05,0.000490514,6.11057e-07,-0.0118447,1.90476e-05,-0.000154063,1.91923e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.240224,-0.0754504,51.4519,10000000,0
0.3,0.0388994,6.25547e-05,0.000505956,6.30297e-07,-0.0142427,2.2904e-05,-0.000185252,2.30779e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.247789,-0.0907261,51.9976,10000000,0
0.35,0.0400724,6.44412e-05,0.000521211,6.49302e-07,-0.0166814,2.68256e-05,-0.00021697,2.70292e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.255261,-0.10626,50.7492,10000000,0
0.4,0.0410981,6.60906e-05,0.000534549,6.65919e-07,-0.0190873,3.06947e-05,-0.000248262,3.09275e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.261795,-0.121586,51.8518,10000000,0
0.45,0.0419889,6.75231e-05,0.000546133,6.80352e-07,-0.0214666,3.45208e-05,-0.000279208,3.47826e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.267469,-0.136742,51.3567,10000000,0
0.5,0.0428359,6.88853e-05,0.000557149,6.94075e-07,-0.0237987,3.82711e-05,-0.00030954,3.85613e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.272864,-0.151597,50.8371,10000000,0
0.55,0.0437268,7.03179e-05,0.000568734,7.08509e-07,-0.0259538,4.17368e-05,-0.000337569,4.20532e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.278539,-0.165326,51.807,10000000,0
0.6,0.0446851,7.18589e-05,0.000581197,7.24035e-07,-0.0276866,4.45234e-05,-0.000360106,4.48608e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.284643,-0.176364,51.1583,10000000,0
0.65,0.045652,7.34139e-05,0.000593772,7.39702e-07,-0.0287324,4.62052e-05,-0.000373708,4.65553e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.290803,-0.183025,51.7746,10000000,0
0.7,0.0465548,7.48657e-05,0.000605513,7.54329e-07,-0.0288389,4.63764e-05,-0.000375092,4.67278e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.296554,-0.183703,51.0799,10000000,0
0.75,0.0473146,7.60876e-05,0.000615394,7.6664e-07,-0.0279138,4.48887e-05,-0.000363059,4.52288e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.301394,-0.177811,51.1874,10000000,0
0.8,0.047886,7.70065e-05,0.000622825,7.75897e-07,-0.0260721,4.19271e-05,-0.000339104,4.22446e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.305034,-0.166079,51.0341,10000000,0
0.1,0.039559,6.36152e-05,0.00051455,6.40994e-07,-0.00665149,1.06963e-05,-8.65169e-05,1.07777e-07,0.156986,0.000252452,0.00204195,2.54373e-06,0.25199,-0.0423698,51.1865,10000000,0
0.15,0.0391301,6.29256e-05,0.000508977,6.34049e-07,-0.00742926,1.19471e-05,-9.66346e-05,1.20381e-07,0.156986,0.000252451,0.00204197,2.54374e-06,0.249258,-0.0473242,51.2685,10000000,0
0.2,0.0394024,6.33635e-05,0.00051251,6.38455e-07,-0.00898384,1.4447e-05,-0.000116854,1.45569e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.250993,-0.0572269,51.5173,10000000,0
