z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0363645,5.84781e-05,0.000473002,5.89234e-07,-0.00755235,1.2145e-05,-9.82353e-05,1.22375e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.231641,-0.0481083,51.6961,10000000,0
0.15,0.0360506,5.79734e-05,0.00046892,5.84148e-07,-0.00849577,1.36621e-05,-0.000110507,1.37662e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.229642,-0.0541179,51.7557,10000000,0
0.2,0.0363757,5.84962e-05,0.00047314,5.89411e-07,-0.0101482,1.63195e-05,-0.000131998,1.64436e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.231713,-0.0646439,51.4353,10000000,0
0.25,0.0372879,5.99633e-05,0.000485,6.04188e-07,-0.0122924,1.97676e-05,-0.000159886,1.99178e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.237524,-0.0783026,50.9633,10000000,0
0.3,0.0384582,6.18453e-05,0.000500218,6.23148e-07,-0.0146354,2.35354e-05,-0.000190359,2.37141e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.244978,-0.0932272,51.0031,10000000,0
0.35,0.0396075,6.36935e-05,0.000515163,6.41768e-07,-0.0169815,2.73082e-05,-0.000220873,2.75155e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.252299,-0.108172,51.4303,10000000,0
0.4,0.0406072,6.53012e-05,0.000528164,6.57965e-07,-0.0192632,3.09775e-05,-0.00025055,3.12125e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.258668,-0.122707,50.8727,10000000,0
0.45,0.0414707,6.66897e-05,0.000539393,6.71955e-07,-0.0214898,3.45581e-05,-0.000279509,3.48202e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.264168,-0.13689,50.9292,10000000,0
0.5,0.0422876,6.80034e-05,0.000550016,6.8519e-07,-0.0236461,3.80258e-05,-0.000307555,3.8314e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.269371,-0.150625,50.9232,10000000,0
0.55,0.0431447,6.93818e-05,0.000561163,6.99077e-07,-0.0256166,4.11945e-05,-0.000333183,4.15067e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.274831,-0.163177,51.4356,10000000,0
0.6,0.0440674,7.08656e-05,0.000573163,7.14027e-07,-0.0271813,4.37109e-05,-0.000353534,4.40421e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.280709,-0.173145,51.7048,10000000,0
0.65,0.0450011,7.23672e-05,0.000585306,7.29155e-07,-0.0281063,4.51983e-05,-0.000365564,4.55408e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.286657,-0.179037,51.406,10000000,0
0.7,0.0458775,7.37764e-05,0.000596703,7.43354e-07,-0.0281721,4.53041e-05,-0.000366419,4.56473e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.292239,-0.179456,51.3121,10000000,0
0.75,0.0466208,7.49719e-05,0.00060637,7.55398e-07,-0.0273068,4.39126e-05,-0.000355164,4.42452e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.296974,-0.173944,50.9926,10000000,0
0.8,0.0471866,7.58818e-05,0.000613727,7.64564e-07,-0.0256253,4.12085e-05,-0.000333292,4.15206e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.300578,-0.163233,51.5719,10000000,0
0.1,0.037498,6.0301e-05,0.000487745,6.07601e-07,-0.00687613,1.10576e-05,-8.94394e-05,1.11418e-07,0.156986,0.000252451,0.00204196,2.54373e-06,0.238862,-0.0438008,51.6073,10000000,0
0.15,0.0371215,5.96955e-05,0.000482849,6.01501e-07,-0.00769675,1.23772e-05,-0.000100114,1.24715e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.236463,-0.0490282,51.4612,10000000,0
0.2,0.0374102,6.01598e-05,0.000486597,6.06174e-07,-0.00926516,1.48994e-05,-0.000120512,1.50127e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.238302,-0.0590189,50.8437,10000000,0
0.25,0.0383195,6.16221e-05,0.000498417,6.20903e-07,-0.0113784,1.82979e-05,-0.000147998,1.84369e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.244094,-0.0724805,51.1782,10000000,0
0.3,0.0395099,6.35365e-05,0.000513897,6.40189e-07,-0.0137451,2.21038e-05,-0.00017878,2.22716e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.251678,-0.0875564,51.3165,10000000,0
0.35,0.0406889,6.54326e-05,0.00052923,6.59291e-07,-0.0161637,2.59932e-05,-0.000210237,2.61904e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.259188,-0.102963,51.3058,10000000,0
0.4,0.0417194,6.70896e-05,0.000542629,6.75986e-07,-0.0185603,2.98471e-05,-0.000241407,3.00735e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.265752,-0.118229,51.6549,10000000,0
0.45,0.0426132,6.85271e-05,0.000554254,6.90468e-07,-0.0209398,3.36737e-05,-0.000272356,3.39291e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.271446,-0.133387,50.5629,10000000,0
0.5,0.0434651,6.9897e-05,0.000565331,7.04269e-07,-0.0232813,3.74391e-05,-0.00030281,3.77229e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.276872,-0.148302,51.5717,10000000,0
0.55,0.0443676,7.13484e-05,0.000577069,7.18892e-07,-0.0254538,4.09328e-05,-0.000331066,4.1243e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.282621,-0.162141,51.3021,10000000,0
0.6,0.0453483,7.29254e-05,0.000589823,7.34781e-07,-0.0272097,4.37564e-05,-0.000353903,4.4088e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.288868,-0.173325,51.7248,10000000,0
0.65,0.0463483,7.45335e-05,0.000602828,7.50983e-07,-0.0282799,4.54775e-05,-0.000367822,4.58221e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.295238,-0.180143,51.205,10000000,0
0.7,0.0472926,7.60522e-05,0.000615109,7.66284e-07,-0.0284065,4.5681e-05,-0.000369468,4.60271e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.301253,-0.180949,50.5451,10000000,0
0.75,0.0480978,7.7347e-05,0.00062558,7.79329e-07,-0.0274915,4.42096e-05,-0.000357566,4.45445e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.306382,-0.17512,50.6028,10000000,0
0.8,0.0487131,7.83365e-05,0.000633581,7.89297e-07,-0.0256463,4.12424e-05,-0.000333566,4.15547e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.310302,-0.163367,51.6571,10000000,0
0.1,0.0328302,5.27946e-05,0.000427033,5.31968e-07,-0.008479,1.36352e-05,-0.000110289,1.3739e-07,0.156986,0.000252451,0.00204197,2.54374e-06,0.209128,-0.054011,50.6748,10000000,0
0.15,0.0326511,5.25066e-05,0.000424701,5.29064e-07,-0.00956482,1.53813e-05,-0.000124412,1.54984e-07,0.156986,0.000252451,0.00204196,2.54373e-06,0.207987,-0.0609277,51.4568,10000000,0
0.2,0.03304,5.31321e-05,0.000429752,5.35361e-07,-0.0112909,1.81571e-05,-0.000146861,1.82952e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.210464,-0.0719231,51.6167,10000000,0
0.25,0.0339342,5.457e-05,0.000441377,5.49846e-07,-0.013434,2.16034e-05,-0.000174734,2.17675e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.21616,-0.0855742,51.1571,10000000,0
0.3,0.0350361,5.63422e-05,0.000455707,5.67699e-07,-0.0157095,2.52628e-05,-0.00020433,2.54545e-07,0.156986,0.000252452,0.00204188,2.54368e-06,0.22318,-0.10007,51.5708,10000000,0
0.35,0.0361028,5.80576e-05,0.000469578,5.84981e-07,-0.0179361,2.88434e-05,-0.00023329,2.90622e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.229975,-0.114253,51.3781,10000000,0
0.4,0.0370274,5.95444e-05,0.000481602,5.99961e-07,-0.0200569,3.22538e-05,-0.000260872,3.24984e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.235864,-0.127762,51.2681,10000000,0
0.45,0.0378247,6.08265e-05,0.00049197,6.12878e-07,-0.0220866,3.55178e-05,-0.000287271,3.57872e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.240943,-0.140691,51.1915,10000000,0
0.5,0.0385704,6.20259e-05,0.000501669,6.24961e-07,-0.0240171,3.86223e-05,-0.00031238,3.89151e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.245693,-0.152989,51.1196,10000000,0
0.55,0.0393331,6.32523e-05,0.000511587,6.37317e-07,-0.0257499,4.14089e-05,-0.000334917,4.17228e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.250551,-0.164027,51.4884,10000000,0
0.6,0.0401273,6.45295e-05,0.000521916,6.50185e-07,-0.0270964,4.35743e-05,-0.000352429,4.39045e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.25561,-0.172604,51.2323,10000000,0
0.65,0.0409046,6.57794e-05,0.000532024,6.62778e-07,-0.0278604,4.48029e-05,-0.000362365,4.51423e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.260561,-0.17747,51.6967,10000000,0
0.7,0.0416082,6.6911e-05,0.000541175,6.74179e-07,-0.0278632,4.48073e-05,-0.000362401,4.51468e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.265044,-0.177488,52.0224,10000000,0
0.75,0.0421815,6.7833e-05,0.00054863,6.83468e-07,-0.0270583,4.3513e-05,-0.000351932,4.38426e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.268696,-0.172361,51.7626,10000000,0
0.8,0.0425966,6.85005e-05,0.000554028,6.90193e-07,-0.0255607,4.11047e-05,-0.000332452,4.14159e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.27134,-0.162821,51.3417,10000000,0
0.1,0.0346037,5.56466e-05,0.0004501,5.60703e-07,-0.00737673,1.18626e-05,-9.59511e-05,1.19529e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.220425,-0.0469896,51.3262,10000000,0
0.15,0.0343134,5.51798e-05,0.000446324,5.56e-07,-0.00826362,1.32888e-05,-0.000107487,1.339e-07,0.156986,0.000252451,0.00204196,2.54374e-06,0.218576,-0.0526391,50.8624,10000000,0
0.2,0.0346421,5.57084e-05,0.000450591,5.61321e-07,-0.00988243,1.58921e-05,-0.000128541,1.60129e-07,0.156986,0.000252452,0.00204193,2.54371e-06,0.22067,-0.0629509,51.5538,10000000,0
0.25,0.0355378,5.71489e-05,0.000462236,5.7583e-07,-0.0120244,1.93367e-05,-0.0001564,1.94836e-07,0.156986,0.000252452,0.0020419,2.5437e-06,0.226375,-0.0765954,50.8738,10000000,0
0.3,0.0366837,5.89916e-05,0.000477137,5.94395e-07,-0.0143973,2.31526e-05,-0.000187263,2.33284e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.233675,-0.0917109,51.1269,10000000,0
0.35,0.0378122,6.08065e-05,0.000491813,6.12679e-07,-0.0168023,2.702e-05,-0.000218542,2.7225e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.240863,-0.10703,51.5588,10000000,0
0.4,0.0388012,6.23968e-05,0.000504673,6.28701e-07,-0.0191682,3.08248e-05,-0.000249315,3.10586e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.247163,-0.122102,51.5527,10000000,0
0.45,0.039663,6.37828e-05,0.000515881,6.42664e-07,-0.0215019,3.45776e-05,-0.000279667,3.48398e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.252653,-0.136967,51.1169,10000000,0
0.5,0.0404806,6.50976e-05,0.000526514,6.55911e-07,-0.0237831,3.8246e-05,-0.000309336,3.8536e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.257861,-0.151498,51.3251,10000000,0
0.55,0.0413305,6.64643e-05,0.000537566,6.69681e-07,-0.0258844,4.16252e-05,-0.000336667,4.19407e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.263275,-0.164884,51.2138,10000000,0
0.6,0.0422285,6.79085e-05,0.000549246,6.84231e-07,-0.0275662,4.43298e-05,-0.00035854,4.46657e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.268995,-0.175597,51.2603,10000000,0
0.65,0.0431173,6.93378e-05,0.000560804,6.98631e-07,-0.0285714,4.59462e-05,-0.000371613,4.62943e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.274657,-0.181999,51.3476,10000000,0
0.7,0.0439286,7.06424e-05,0.000571355,7.11776e-07,-0.0286561,4.60824e-05,-0.000372714,4.64316e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.279824,-0.182539,51.341,10000000,0
0.75,0.0445931,7.17111e-05,0.000579997,7.22543e-07,-0.027734,4.45996e-05,-0.00036072,4.49374e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.284058,-0.176665,51.4762,10000000,0
0.8,0.0450753,7.24865e-05,0.000586267,7.30354e-07,-0.025921,4.16841e-05,-0.000337139,4.19998e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.287129,-0.165116,51.2218,10000000,0
0.1,0.0418515,6.73019e-05,0.000544366,6.78139e-07,-0.00544621,8.75812e-06,-7.08394e-05,8.82474e-08,0.156986,0.000252452,0.00204194,2.54372e-06,0.266593,-0.0346923,51.5415,10000000,0
0.15,0.0413254,6.64558e-05,0.000537533,6.69621e-07,-0.00605406,9.7356e-06,-7.87471e-05,9.80976e-08,0.156986,0.000252451,0.00204197,2.54374e-06,0.263242,-0.0385643,51.5954,10000000,0
0.2,0.0415337,6.67908e-05,0.000540233,6.72989e-07,-0.00742274,1.19366e-05,-9.65483e-05,1.20274e-07,0.156986,0.000252452,0.00204194,2.54372e-06,0.264569,-0.0472827,50.8454,10000000,0
0.25,0.0424468,6.82593e-05,0.000552102,6.8778e-07,-0.00938153,1.50866e-05,-0.000122025,1.52012e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.270385,-0.0597602,50.9851,10000000,0
0.3,0.0436929,7.02632e-05,0.000568305,7.07967e-07,-0.0116577,1.87469e-05,-0.000151629,1.88892e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.278323,-0.0742591,51.2055,10000000,0
0.35,0.0449408,7.22701e-05,0.000584533,7.28186e-07,-0.0140528,2.25985e-05,-0.000182781,2.277e-07,0.156986,0.000252452,0.00204188,2.54368e-06,0.286272,-0.0895161,51.433,10000000,0
0.4,0.0460295,7.40208e-05,0.00059869,7.45824e-07,-0.0164891,2.65165e-05,-0.000214469,2.67176e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.293207,-0.105036,50.8113,10000000,0
0.45,0.0469698,7.5533e-05,0.000610918,7.61058e-07,-0.0189681,3.0503e-05,-0.000246711,3.07343e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.299197,-0.120827,50.0468,10000000,0
0.5,0.0478747,7.69882e-05,0.000622686,7.75719e-07,-0.0214648,3.45179e-05,-0.000279183,3.47796e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.304961,-0.13673,50.8884,10000000,0
0.55,0.048863,7.85774e-05,0.000635538,7.91731e-07,-0.0238372,3.83331e-05,-0.00031004,3.86236e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.311256,-0.151843,51.2254,10000000,0
0.6,0.0499801,8.0374e-05,0.000650067,8.09832e-07,-0.025812,4.15088e-05,-0.000335724,4.18234e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.318373,-0.164422,51.3816,10000000,0
0.65,0.0511641,8.2278e-05,0.000665466,8.29015e-07,-0.0270816,4.35504e-05,-0.000352236,4.38804e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.325915,-0.172509,51.5061,10000000,0
0.7,0.0523276,8.4149e-05,0.000680597,8.47866e-07,-0.0273398,4.39657e-05,-0.000355594,4.42988e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.333326,-0.174154,51.5123,10000000,0
0.75,0.0533623,8.5813e-05,0.000694053,8.6463e-07,-0.0264474,4.25306e-05,-0.000343987,4.28528e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.339917,-0.16847,51.5588,10000000,0
0.8,0.0541928,8.71485e-05,0.000704853,8.78085e-07,-0.0244962,3.93929e-05,-0.000318608,3.96912e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.345207,-0.156041,51.8218,10000000,0
0.1,0.0396736,6.37995e-05,0.00051604,6.4285e-07,-0.00643001,1.03402e-05,-8.36361e-05,1.04189e-07,0.156986,0.000252452,0.00204194,2.54373e-06,0.25272,-0.0409591,51.0523,10000000,0
0.15,0.0392287,6.30841e-05,0.00051026,6.35646e-07,-0.00714859,1.14957e-05,-9.29839e-05,1.15833e-07,0.156986,0.000252451,0.00204197,2.54374e-06,0.249886,-0.0455364,50.8612,10000000,0
0.2,0.0394912,6.35063e-05,0.000513665,6.39894e-07,-0.00866709,1.39377e-05,-0.000112734,1.40437e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.251558,-0.0552092,51.3073,10000000,0
0.25,0.0404224,6.50038e-05,0.000525771,6.54978e-07,-0.010797,1.73628e-05,-0.000140436,1.74947e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.25749,-0.0687767,51.1846,10000000,0
0.3,0.0416644,6.70012e-05,0.000541921,6.75099e-07,-0.0132452,2.12998e-05,-0.000172278,2.14616e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.265402,-0.0843719,51.8154,10000000,0
0.35,0.0429041,6.89948e-05,0.000558042,6.95184e-07,-0.0158016,2.54109e-05,-0.000205528,2.56037e-07,0.156986,0.000252452,0.00204188,2.54368e-06,0.273298,-0.100656,51.4397,10000000,0
0.4,0.0439924,7.07449e-05,0.000572194,7.12816e-07,-0.0183856,2.95662e-05,-0.000239135,2.97905e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.280231,-0.117116,50.8893,10000000,0
0.45,0.0449407,7.227e-05,0.000584527,7.28181e-07,-0.020999,3.37689e-05,-0.000273127,3.4025e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.286272,-0.133764,51.212,10000000,0
0.5,0.0458509,7.37337e-05,0.000596364,7.42928e-07,-0.0236146,3.79751e-05,-0.000307145,3.8263e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.29207,-0.150425,51.5685,10000000,0
0.55,0.046824,7.52985e-05,0.000609018,7.58693e-07,-0.0260814,4.19421e-05,-0.000339229,4.226e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.298268,-0.166138,51.8004,10000000,0
0.6,0.0478898,7.70125e-05,0.000622879,7.75962e-07,-0.0281131,4.52092e-05,-0.000365653,4.55519e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.305057,-0.17908,51.6424,10000000,0
0.65,0.0489833,7.8771e-05,0.0006371,7.93678e-07,-0.0293918,4.72656e-05,-0.000382285,4.76238e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.312023,-0.187226,51.7939,10000000,0
0.7,0.0500206,8.0439e-05,0.00065059,8.10485e-07,-0.0296054,4.7609e-05,-0.000385061,4.79697e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.31863,-0.188586,52.015,10000000,0
0.75,0.0509075,8.18654e-05,0.000662125,8.24855e-07,-0.028619,4.60228e-05,-0.000372231,4.63714e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.32428,-0.182303,51.239,10000000,0
0.8,0.0515862,8.29569e-05,0.000670951,8.35851e-07,-0.0265395,4.26787e-05,-0.000345183,4.30019e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.328604,-0.169056,51.4888,10000000,0
0.1,0.0379027,6.09518e-05,0.000493009,6.14158e-07,-0.00692542,1.11368e-05,-9.00804e-05,1.12216e-07,0.156986,0.000252451,0.00204195,2.54373e-06,0.24144,-0.0441148,51.0891,10000000,0
0.15,0.0375202,6.03367e-05,0.000488036,6.07962e-07,-0.00774542,1.24555e-05,-0.000100747,1.25503e-07,0.156986,0.000252451,0.00204197,2.54374e-06,0.239003,-0.0493382,51.1907,10000000,0
0.2,0.0378115,6.08051e-05,0.000491816,6.12676e-07,-0.0093278,1.50002e-05,-0.000121327,1.51142e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.240858,-0.0594179,51.624,10000000,0
0.25,0.0387315,6.22847e-05,0.000503777,6.27579e-07,-0.0114688,1.84432e-05,-0.000149174,1.85833e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.246719,-0.0730561,51.8601,10000000,0
0.3,0.039937,6.42234e-05,0.000519453,6.4711e-07,-0.0138733,2.23099e-05,-0.000180447,2.24793e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.254398,-0.0883728,51.3031,10000000,0
0.35,0.0411319,6.61449e-05,0.000534991,6.66469e-07,-0.0163364,2.62709e-05,-0.000212484,2.64703e-07,0.156986,0.000252452,0.00204188,2.54368e-06,0.26201,-0.104063,51.7592,10000000,0
0.4,0.0421772,6.78259e-05,0.000548585,6.83404e-07,-0.0187826,3.02047e-05,-0.000244299,3.04338e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.268668,-0.119645,51.546,10000000,0
0.45,0.0430851,6.92859e-05,0.00056039,6.98113e-07,-0.0212166,3.41189e-05,-0.000275957,3.43776e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.274451,-0.13515,51.2905,10000000,0
0.5,0.0439508,7.06781e-05,0.000571649,7.12139e-07,-0.0236161,3.79776e-05,-0.000307165,3.82655e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.279966,-0.150435,50.4822,10000000,0
0.55,0.0448677,7.21527e-05,0.000583574,7.26996e-07,-0.0258464,4.1564e-05,-0.000336172,4.18791e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.285807,-0.164641,51.8295,10000000,0
0.6,0.0458628,7.37529e-05,0.000596515,7.43118e-07,-0.0276521,4.4468e-05,-0.000359658,4.4805e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.292145,-0.176144,51.192,10000000,0
0.65,0.0468758,7.53818e-05,0.000609689,7.5953e-07,-0.028756,4.62431e-05,-0.000374014,4.65935e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.298598,-0.183175,51.5233,10000000,0
0.7,0.0478303,7.69168e-05,0.000622102,7.74995e-07,-0.028891,4.64603e-05,-0.00037577,4.68122e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.304678,-0.184036,51.6152,10000000,0
0.75,0.0486417,7.82218e-05,0.000632655,7.88143e-07,-0.0279545,4.49542e-05,-0.000363588,4.52948e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.309847,-0.17807,50.7545,10000000,0
