z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0409636,6.58741e-05,0.000532826,6.63758e-07,-0.00976102,1.56968e-05,-0.000126965,1.58164e-07,0.156986,0.000252451,0.00204197,2.54374e-06,0.260938,-0.0621775,51.5793,10000000,0
0.15,0.0406299,6.53376e-05,0.000528474,6.58343e-07,-0.0103916,1.67108e-05,-0.000135163,1.68379e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.258812,-0.066194,51.2764,10000000,0
0.2,0.0409583,6.58656e-05,0.000532738,6.63659e-07,-0.0119728,1.92536e-05,-0.000155728,1.93998e-07,0.156986,0.000252452,0.0020419,2.54369e-06,0.260904,-0.0762664,51.4937,10000000,0
0.25,0.041895,6.73721e-05,0.000544918,6.78834e-07,-0.0143276,2.30405e-05,-0.000186355,2.32153e-07,0.156986,0.000252452,0.00204188,2.54368e-06,0.266871,-0.0912666,51.0278,10000000,0
0.3,0.0431004,6.93105e-05,0.000560593,6.98363e-07,-0.0171155,2.75238e-05,-0.000222616,2.77326e-07,0.156986,0.000252452,0.00204187,2.54367e-06,0.274549,-0.109026,51.4808,10000000,0
0.35,0.0442911,7.12253e-05,0.000576077,7.17655e-07,-0.0200645,3.22662e-05,-0.000260972,3.25109e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.282134,-0.127811,51.8718,10000000,0
0.4,0.0453423,7.29158e-05,0.000589748,7.34686e-07,-0.0230453,3.70596e-05,-0.000299741,3.73406e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.28883,-0.146798,50.9585,10000000,0
0.45,0.0462689,7.4406e-05,0.000601798,7.49699e-07,-0.0260505,4.18923e-05,-0.000338826,4.22098e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.294733,-0.165941,50.974,10000000,0
0.5,0.0471523,7.58266e-05,0.000613287,7.64012e-07,-0.0290863,4.67743e-05,-0.000378311,4.71288e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.30036,-0.18528,51.5529,10000000,0
0.55,0.0480588,7.72843e-05,0.000625075,7.78699e-07,-0.0320567,5.1551e-05,-0.000416945,5.19416e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.306134,-0.204201,51.791,10000000,0
0.6,0.048988,7.87785e-05,0.000637159,7.93753e-07,-0.0347155,5.58267e-05,-0.000451525,5.62496e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.312053,-0.221137,51.3989,10000000,0
0.65,0.0498694,8.01959e-05,0.000648622,8.08034e-07,-0.0367334,5.90717e-05,-0.00047777,5.95192e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.317667,-0.233991,51.6528,10000000,0
0.7,0.0506277,8.14154e-05,0.000658483,8.2032e-07,-0.0377481,6.07035e-05,-0.000490967,6.11632e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.322498,-0.240455,51.6284,10000000,0
0.75,0.0511995,8.23349e-05,0.000665919,8.29584e-07,-0.0375214,6.03389e-05,-0.000488017,6.07958e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.32614,-0.239011,51.2652,10000000,0
0.8,0.0515638,8.29209e-05,0.000670656,8.35486e-07,-0.0360441,5.79633e-05,-0.000468801,5.84021e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.328461,-0.2296,51.2431,10000000,0
0.1,0.0329673,5.30151e-05,0.000428813,5.34187e-07,-0.0118559,1.90656e-05,-0.000154212,1.92108e-07,0.156986,0.000252451,0.00204195,2.54373e-06,0.210001,-0.0755219,51.0568,10000000,0
0.15,0.0329748,5.30272e-05,0.000428901,5.34302e-07,-0.0129476,2.08212e-05,-0.000168408,2.09794e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.210049,-0.0824758,51.7424,10000000,0
0.2,0.0335071,5.38833e-05,0.00043582,5.42924e-07,-0.0148781,2.39258e-05,-0.000193517,2.41074e-07,0.156986,0.000252452,0.00204189,2.54369e-06,0.21344,-0.0947735,51.3754,10000000,0
0.25,0.0344714,5.54341e-05,0.00044836,5.58547e-07,-0.0174223,2.80171e-05,-0.000226607,2.82297e-07,0.156986,0.000252452,0.00204187,2.54368e-06,0.219583,-0.11098,51.0677,10000000,0
0.3,0.035587,5.72281e-05,0.000462867,5.76621e-07,-0.0202308,3.25335e-05,-0.000263135,3.27803e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.226689,-0.12887,51.7009,10000000,0
0.35,0.0366464,5.89317e-05,0.000476644,5.93786e-07,-0.0230483,3.70645e-05,-0.00029978,3.73455e-07,0.156986,0.000252452,0.00204185,2.54367e-06,0.233437,-0.146818,51.5666,10000000,0
0.4,0.0375732,6.04221e-05,0.000488697,6.08802e-07,-0.0257659,4.14347e-05,-0.000335126,4.17488e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.239341,-0.164129,51.3588,10000000,0
0.45,0.0383871,6.1731e-05,0.000499282,6.21988e-07,-0.0283876,4.56507e-05,-0.000369224,4.59966e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.244525,-0.180829,51.5539,10000000,0
0.5,0.0391381,6.29388e-05,0.000509049,6.34157e-07,-0.0309292,4.97378e-05,-0.00040228,5.01147e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.24931,-0.197018,51.7115,10000000,0
0.55,0.0398505,6.40843e-05,0.000518313,6.45698e-07,-0.0333224,5.35864e-05,-0.000433406,5.39923e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.253847,-0.212263,51.1359,10000000,0
0.6,0.0404995,6.5128e-05,0.000526753,6.56214e-07,-0.0353843,5.69022e-05,-0.000460223,5.73332e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.257981,-0.225397,51.8987,10000000,0
0.65,0.0410298,6.59809e-05,0.000533651,6.64807e-07,-0.0368785,5.93052e-05,-0.000479657,5.97543e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.26136,-0.234916,51.6639,10000000,0
