z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0439019,3.2226e-05,0.000573614,3.3194e-07,-0.0136531,1.0022e-05,-0.000178389,1.0323e-07,0.156536,0.000114904,0.00204527,1.18356e-06,0.280459,-0.0872206,103.103,20000000,0
0.15,0.0437455,3.20338e-05,0.000571558,3.29747e-07,-0.0144432,1.05764e-05,-0.000188708,1.0887e-07,0.156536,0.000114627,0.00204522,1.17994e-06,0.27946,-0.0922677,103.564,20000000,0
0.2,0.0441611,3.22798e-05,0.00057698,3.32126e-07,-0.0163615,1.19595e-05,-0.000213768,1.23051e-07,0.156536,0.000114421,0.0020452,1.17727e-06,0.282114,-0.104522,103.589,20000000,0
0.25,0.0452,7.26869e-05,0.000587898,7.32381e-07,-0.0192764,3.09988e-05,-0.000250721,3.12338e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.287923,-0.122791,51.5942,10000000,0
0.3,0.0463021,7.44593e-05,0.000602231,7.50237e-07,-0.0226849,3.648e-05,-0.000295052,3.67565e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.294944,-0.144502,51.6413,10000000,0
0.35,0.0473622,7.6164e-05,0.000616017,7.67412e-07,-0.0262871,4.22728e-05,-0.000341904,4.25932e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.301697,-0.167449,51.8097,10000000,0
0.4,0.0482923,7.76598e-05,0.000628113,7.82482e-07,-0.0298919,4.80697e-05,-0.000388788,4.8434e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.307621,-0.190411,51.5808,10000000,0
0.45,0.0491123,7.89785e-05,0.000638776,7.95767e-07,-0.0334771,5.38352e-05,-0.000435418,5.42431e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.312845,-0.213249,51.3783,10000000,0
0.5,0.0498782,8.02102e-05,0.000648737,8.08177e-07,-0.0370964,5.96555e-05,-0.000482491,6.01074e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.317724,-0.236304,51.071,10000000,0
0.55,0.0506196,8.14024e-05,0.000658378,8.20189e-07,-0.0407431,6.55198e-05,-0.00052992,6.6016e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.322446,-0.259533,51.7601,10000000,0
0.6,0.0513118,8.25156e-05,0.00066738,8.31404e-07,-0.0442617,7.11782e-05,-0.000575684,7.17171e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.326856,-0.281946,51.7106,10000000,0
0.65,0.0518931,8.34504e-05,0.000674939,8.40821e-07,-0.0473573,7.61563e-05,-0.000615945,7.67328e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.330558,-0.301665,51.9202,10000000,0
0.7,0.0523111,8.41227e-05,0.000680375,8.47594e-07,-0.0496548,7.9851e-05,-0.000645826,8.04554e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.333221,-0.3163,50.9558,10000000,0
0.75,0.0525424,8.44945e-05,0.000683381,8.5134e-07,-0.0508008,8.16939e-05,-0.00066073,8.23122e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.334694,-0.3236,51.6093,10000000,0
0.8,0.0526022,8.45908e-05,0.000684158,8.52309e-07,-0.0506,8.13711e-05,-0.000658117,8.19868e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.335075,-0.322322,51.3149,10000000,0
0.1,0.039283,2.88427e-05,0.00051326,2.97093e-07,-0.0142315,1.04492e-05,-0.000185944,1.07631e-07,0.156535,0.000114933,0.00204524,1.18386e-06,0.250954,-0.0909155,104.245,20000000,0
0.15,0.0392726,2.87647e-05,0.000513114,2.96097e-07,-0.015211,1.11411e-05,-0.000198738,1.14684e-07,0.156535,0.000114652,0.0020452,1.1802e-06,0.250887,-0.097173,103.282,20000000,0
0.2,0.0397767,2.90799e-05,0.000519694,2.99203e-07,-0.0172759,1.26301e-05,-0.000225715,1.29951e-07,0.156535,0.00011444,0.00204518,1.17747e-06,0.254107,-0.110364,102.824,20000000,0
