z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0374171,6.01714e-05,0.000486652,6.06263e-07,-0.0032288,5.19232e-06,-4.19942e-05,5.23158e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.238347,-0.0205674,51.4972,10000000,0
0.15,0.0368765,5.93016e-05,0.000479655,5.97526e-07,-0.00403288,6.48533e-06,-5.2456e-05,6.53466e-08,0.156986,0.000252452,0.00204193,2.54372e-06,0.234903,-0.0256894,51.2808,10000000,0
0.2,0.0370626,5.96008e-05,0.000482087,6.00549e-07,-0.00543373,8.73803e-06,-7.06784e-05,8.80461e-08,0.156986,0.000252451,0.00204198,2.54375e-06,0.236088,-0.0346127,51.1309,10000000,0
0.25,0.0379523,6.10315e-05,0.000493653,6.14961e-07,-0.0072271,1.1622e-05,-9.40044e-05,1.17104e-07,0.156986,0.000252451,0.00204195,2.54373e-06,0.241755,-0.0460365,50.8617,10000000,0
0.3,0.0391823,6.30096e-05,0.000509646,6.34888e-07,-0.00917249,1.47504e-05,-0.000119307,1.48626e-07,0.156986,0.000252452,0.00204193,2.54372e-06,0.249591,-0.0584286,51.0418,10000000,0
0.35,0.0404202,6.50003e-05,0.000525742,6.54942e-07,-0.0111263,1.78924e-05,-0.000144719,1.80284e-07,0.156986,0.000252452,0.00204191,2.5437e-06,0.257476,-0.0708746,51.4756,10000000,0
0.4,0.0413793,3.01407e-05,0.000540708,3.10255e-07,-0.013018,9.48232e-06,-0.000170108,9.76069e-08,0.156547,0.000114029,0.00204562,1.17376e-06,0.264325,-0.0831572,102.069,20000000,0
0.45,0.0422963,3.07776e-05,0.000552684,3.16727e-07,-0.0149271,1.0862e-05,-0.000195052,1.11779e-07,0.156547,0.000113914,0.00204559,1.17227e-06,0.270183,-0.0953525,102.91,20000000,0
0.5,0.0431806,3.1399e-05,0.000564234,3.23062e-07,-0.0167822,1.22033e-05,-0.000219291,1.25559e-07,0.156547,0.000113834,0.00204558,1.17123e-06,0.275831,-0.107203,103.418,20000000,0
0.55,0.0442965,7.1234e-05,0.000576149,7.17743e-07,-0.0184829,2.97226e-05,-0.0002404,2.99481e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.282168,-0.117736,51.2303,10000000,0
0.6,0.0454702,7.31215e-05,0.000591413,7.36759e-07,-0.0196833,3.1653e-05,-0.000256013,3.18931e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.289645,-0.125382,50.5812,10000000,0
0.65,0.0467735,7.52174e-05,0.000608363,7.57876e-07,-0.0202029,3.24886e-05,-0.00026277,3.27349e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.297947,-0.128692,51.2528,10000000,0
0.7,0.0481224,7.73866e-05,0.000625906,7.79731e-07,-0.0198503,3.19216e-05,-0.000258184,3.21636e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.306539,-0.126446,51.3566,10000000,0
0.75,0.0493914,7.94273e-05,0.000642409,8.00292e-07,-0.0186085,2.99248e-05,-0.000242032,3.01515e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.314623,-0.118536,51.0065,10000000,0
0.8,0.0504761,8.11717e-05,0.000656516,8.17867e-07,-0.0166461,2.67689e-05,-0.000216507,2.69717e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.321532,-0.106035,51.6475,10000000,0
0.1,0.0334298,5.37593e-05,0.000434792,5.41657e-07,-0.0042806,6.88374e-06,-5.56741e-05,6.93579e-08,0.156986,0.000252453,0.00204178,2.54362e-06,0.212947,-0.0272674,51.1139,10000000,0
0.15,0.0330152,5.30922e-05,0.000429436,5.34963e-07,-0.00521822,8.39148e-06,-6.78745e-05,8.45536e-08,0.156986,0.000252452,0.00204195,2.54373e-06,0.210306,-0.03324,51.312,10000000,0
0.2,0.0332539,5.34759e-05,0.000432545,5.38833e-07,-0.00672582,1.08159e-05,-8.7485e-05,1.08983e-07,0.156986,0.000252451,0.00204197,2.54375e-06,0.211827,-0.0428434,51.4789,10000000,0
0.25,0.0341134,5.48581e-05,0.000443719,5.52756e-07,-0.00858606,1.38073e-05,-0.00011168,1.39124e-07,0.156986,0.000252452,0.00204195,2.54373e-06,0.217302,-0.0546931,51.5333,10000000,0
0.3,0.0352656,5.67111e-05,0.0004587,5.71423e-07,-0.010556,1.69753e-05,-0.000137302,1.71043e-07,0.156986,0.000252452,0.00204192,2.54371e-06,0.224642,-0.0672417,51.6082,10000000,0
