z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0394595,2.89684e-05,0.000515568,2.98385e-07,-0.0141469,1.03856e-05,-0.00018484,1.06976e-07,0.156535,0.000114917,0.00204525,1.18369e-06,0.252081,-0.0903751,102.957,20000000,0
0.15,0.0394199,2.8869e-05,0.000515039,2.97169e-07,-0.015012,1.0994e-05,-0.000196139,1.13169e-07,0.156536,0.000114638,0.00204521,1.18005e-06,0.251827,-0.0959016,103.503,20000000,0
0.2,0.0399076,2.9173e-05,0.000521406,3.00159e-07,-0.0170027,1.24292e-05,-0.000222146,1.27884e-07,0.156536,0.000114429,0.00204519,1.17736e-06,0.254943,-0.108619,103.138,20000000,0
0.25,0.0409488,6.58505e-05,0.000532604,6.63498e-07,-0.0199838,3.21363e-05,-0.000259921,3.238e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.260843,-0.127296,51.2609,10000000,0
0.3,0.04203,6.75892e-05,0.000546664,6.81015e-07,-0.0234437,3.77002e-05,-0.000304921,3.7986e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.26773,-0.149336,51.5491,10000000,0
0.35,0.0430617,6.92483e-05,0.000560082,6.97731e-07,-0.0270832,4.35531e-05,-0.000352258,4.38831e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.274302,-0.17252,51.6046,10000000,0
0.4,0.0439734,7.07145e-05,0.000571938,7.12503e-07,-0.0307117,4.93881e-05,-0.000399451,4.97623e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.28011,-0.195633,51.4643,10000000,0
0.45,0.0447856,7.20207e-05,0.000582501,7.25662e-07,-0.0343078,5.51711e-05,-0.000446222,5.5589e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.285284,-0.21854,51.8628,10000000,0
0.5,0.0455401,7.3234e-05,0.000592313,7.37886e-07,-0.0379249,6.09878e-05,-0.000493266,6.14497e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.29009,-0.241581,51.5799,10000000,0
0.55,0.046245,7.43675e-05,0.00060148,7.49307e-07,-0.0415558,6.68267e-05,-0.00054049,6.73328e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.29458,-0.26471,51.2726,10000000,0
0.6,0.0468591,7.53552e-05,0.000609467,7.59257e-07,-0.0450459,7.24393e-05,-0.000585883,7.29878e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.298492,-0.286942,51.4413,10000000,0
0.65,0.0473208,7.60975e-05,0.00061547,7.66736e-07,-0.0481039,7.73569e-05,-0.000625655,7.79424e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.301433,-0.306421,52.1277,10000000,0
0.7,0.0475853,7.6523e-05,0.000618909,7.71022e-07,-0.0503607,8.09862e-05,-0.000655007,8.15992e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.303118,-0.320797,51.7729,10000000,0
0.75,0.0476474,7.66228e-05,0.000619715,7.72027e-07,-0.0514716,8.27727e-05,-0.000669454,8.33991e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.303513,-0.327874,50.7958,10000000,0
0.8,0.0475417,7.64529e-05,0.000618339,7.70314e-07,-0.0512498,8.2416e-05,-0.000666568,8.30396e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.30284,-0.326461,50.9842,10000000,0
0.1,0.0381797,2.80325e-05,0.000498844,2.88747e-07,-0.0133409,9.79527e-06,-0.000174309,1.00896e-07,0.156535,0.000114932,0.00204524,1.18385e-06,0.243905,-0.0852267,103.631,20000000,0
0.15,0.0381433,2.79375e-05,0.000498359,2.87582e-07,-0.0142652,1.04484e-05,-0.000186381,1.07553e-07,0.156535,0.000114652,0.0020452,1.1802e-06,0.243673,-0.0911312,102.83,20000000,0
0.2,0.0386024,2.82214e-05,0.000504351,2.9037e-07,-0.0162103,1.1851e-05,-0.000211792,1.21935e-07,0.156535,0.00011444,0.00204518,1.17747e-06,0.246605,-0.103557,103.716,20000000,0
0.25,0.0395834,6.36548e-05,0.000514845,6.41375e-07,-0.019039,3.06169e-05,-0.000247632,3.08491e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.252146,-0.121278,51.9438,10000000,0
0.3,0.0405946,6.52809e-05,0.000527995,6.57757e-07,-0.0222708,3.58142e-05,-0.000289666,3.60856e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.258587,-0.141865,51.0576,10000000,0
0.35,0.0415531,6.68223e-05,0.00054046,6.73287e-07,-0.0256331,4.12211e-05,-0.000333397,4.15335e-07,0.156986,0.000252453,0.00204184,2.54366e-06,0.264693,-0.163283,51.3526,10000000,0
0.4,0.0423916,6.81707e-05,0.000551364,6.86872e-07,-0.0289538,4.65613e-05,-0.000376587,4.6914e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.270034,-0.184436,51.7487,10000000,0
0.45,0.0431302,6.93586e-05,0.00056097,6.98839e-07,-0.032216,5.18072e-05,-0.000419015,5.21996e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.274739,-0.205215,51.6065,10000000,0
0.5,0.043812,7.0455e-05,0.000569837,7.09886e-07,-0.0354701,5.70401e-05,-0.000461338,5.74721e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.279082,-0.225944,51.4427,10000000,0
0.55,0.0444517,7.14838e-05,0.000578156,7.20251e-07,-0.0387125,6.22544e-05,-0.00050351,6.27258e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.283157,-0.246598,51.5305,10000000,0
0.6,0.045019,7.2396e-05,0.000585533,7.29441e-07,-0.0418097,6.7235e-05,-0.000543791,6.77441e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.28677,-0.266327,51.9585,10000000,0
0.65,0.0454606,7.31062e-05,0.000591276,7.36596e-07,-0.0445087,7.15755e-05,-0.000578895,7.21173e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.289583,-0.28352,51.3473,10000000,0
0.7,0.0457371,7.35508e-05,0.00059487,7.41075e-07,-0.0464918,7.47645e-05,-0.000604687,7.53304e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.291345,-0.296152,51.3031,10000000,0
0.75,0.0458401,7.37165e-05,0.000596209,7.42744e-07,-0.047465,7.63296e-05,-0.000617343,7.69072e-07,0.156986,0.000252453,0.00204181,2.54363e-06,0.292001,-0.302352,51.5346,10000000,0
0.8,0.045796,7.36456e-05,0.000595634,7.42028e-07,-0.0472745,7.60232e-05,-0.000614864,7.65984e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.29172,-0.301138,51.677,10000000,0
0.1,0.0490231,3.5972e-05,0.000640535,3.70522e-07,-0.0134764,9.8887e-06,-0.000176083,1.01856e-07,0.156537,0.000114863,0.0020453,1.18312e-06,0.313173,-0.0860913,102.931,20000000,0
0.15,0.0487318,3.56731e-05,0.000636713,3.67206e-07,-0.0140154,1.02597e-05,-0.000183121,1.05609e-07,0.156537,0.00011459,0.00204526,1.17954e-06,0.311312,-0.0895343,102.459,20000000,0
