z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0329122,1.15032e-05,0.000430184,1.2076e-07,-0.000767475,2.68243e-07,-1.00314e-05,2.81599e-09,0.156314,5.46338e-05,0.00204312,5.7354e-07,0.210552,-0.00490983,258.01,50000000,0
0.15,0.0324326,2.39673e-05,0.000423734,2.47391e-07,-0.00171065,1.26415e-06,-2.23498e-05,1.30486e-08,0.156531,0.000115675,0.00204509,1.194e-06,0.207196,-0.0109285,103.132,20000000,0
0.2,0.0325477,2.4022e-05,0.000425231,2.47842e-07,-0.00312099,2.30347e-06,-4.07754e-05,2.37655e-08,0.156528,0.000115526,0.00204501,1.19192e-06,0.207936,-0.0199389,103.12,20000000,0
0.25,0.0332938,2.45525e-05,0.000435026,2.53224e-07,-0.00479609,3.53688e-06,-6.26671e-05,3.64778e-08,0.156527,0.000115431,0.00204522,1.1905e-06,0.212704,-0.0306408,103.703,20000000,0
0.3,0.0343501,2.53083e-05,0.000448836,2.60935e-07,-0.00654571,4.82272e-06,-8.55295e-05,4.97233e-08,0.156526,0.000115325,0.00204525,1.18903e-06,0.219453,-0.0418186,102.141,20000000,0
0.35,0.0354172,2.60715e-05,0.000462771,2.68717e-07,-0.00827938,6.09467e-06,-0.000108181,6.28174e-08,0.156526,0.000115223,0.00204521,1.18759e-06,0.22627,-0.0528946,103.185,20000000,0
0.4,0.0363375,2.67301e-05,0.000474786,2.75439e-07,-0.00999658,7.35354e-06,-0.000130615,7.57743e-08,0.156526,0.000115141,0.00204517,1.18647e-06,0.232151,-0.0638654,103.82,20000000,0
0.45,0.0371167,2.72852e-05,0.000484957,2.81102e-07,-0.0117119,8.60962e-06,-0.000153024,8.86993e-08,0.156526,0.000115065,0.00204512,1.18544e-06,0.237129,-0.074824,103.137,20000000,0
0.5,0.0378718,2.78188e-05,0.000494815,2.86527e-07,-0.013362,9.81508e-06,-0.000174582,1.01093e-07,0.156525,0.000114976,0.00204509,1.18422e-06,0.241953,-0.0853665,102.851,20000000,0
0.55,0.0387433,2.84376e-05,0.000506196,2.9284e-07,-0.0147648,1.08374e-05,-0.000192908,1.116e-07,0.156526,0.00011489,0.00204506,1.18309e-06,0.247521,-0.0943286,103.921,20000000,0
0.6,0.0398107,2.91933e-05,0.000520137,3.00536e-07,-0.0156576,1.14817e-05,-0.00020457,1.182e-07,0.156526,0.000114781,0.00204505,1.18163e-06,0.25434,-0.100032,102.717,20000000,0
0.65,0.0410371,3.00568e-05,0.000536156,3.09334e-07,-0.0158248,1.15905e-05,-0.000206753,1.19286e-07,0.156526,0.000114645,0.00204504,1.17988e-06,0.262174,-0.1011,103.721,20000000,0
0.7,0.0423487,3.09712e-05,0.000553291,3.18631e-07,-0.0151006,1.10436e-05,-0.000197291,1.13617e-07,0.156527,0.000114474,0.00204504,1.1777e-06,0.270552,-0.096473,103.607,20000000,0
0.75,0.0437505,7.03559e-05,0.000569045,7.08894e-07,-0.0135481,2.17869e-05,-0.000176215,2.19522e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.27869,-0.0863012,52.3377,10000000,0
0.8,0.0448785,7.21699e-05,0.000583715,7.27171e-07,-0.0112877,1.8152e-05,-0.000146815,1.82896e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.285875,-0.0719028,52.098,10000000,0
0.1,0.0318812,2.3652e-05,0.000416521,2.44226e-07,-0.00102344,7.59267e-07,-1.3371e-05,7.84004e-09,0.156539,0.000116133,0.00204515,1.19917e-06,0.203663,-0.00653791,103.215,20000000,0
0.15,0.0313798,2.31926e-05,0.000409975,2.39396e-07,-0.00197546,1.46005e-06,-2.58093e-05,1.50708e-08,0.156531,0.000115691,0.00204507,1.19417e-06,0.20047,-0.0126203,103.218,20000000,0
0.2,0.0314984,2.32505e-05,0.000411524,2.39883e-07,-0.00335446,2.47609e-06,-4.38258e-05,2.55466e-08,0.156528,0.000115541,0.00204502,1.19207e-06,0.201232,-0.0214305,102.984,20000000,0
0.25,0.0322247,2.37654e-05,0.000421059,2.45107e-07,-0.00495874,3.65702e-06,-6.47925e-05,3.7717e-08,0.156527,0.000115437,0.00204523,1.19057e-06,0.205874,-0.0316798,102.898,20000000,0
0.3,0.0332487,2.44972e-05,0.000434444,2.52572e-07,-0.0066063,4.86744e-06,-8.63212e-05,5.01845e-08,0.156526,0.000115327,0.00204525,1.18905e-06,0.212416,-0.0422057,102.821,20000000,0
0.35,0.0342813,2.52352e-05,0.000447929,2.60098e-07,-0.00821425,6.04669e-06,-0.00010733,6.2323e-08,0.156526,0.000115222,0.00204521,1.18759e-06,0.219013,-0.0524785,103.548,20000000,0
0.4,0.0351711,2.58716e-05,0.000459545,2.66593e-07,-0.00978538,7.19805e-06,-0.000127856,7.41722e-08,0.156526,0.000115139,0.00204516,1.18645e-06,0.224698,-0.0625161,102.537,20000000,0
0.45,0.0359236,2.64074e-05,0.000469367,2.72059e-07,-0.011336,8.33311e-06,-0.000148113,8.58508e-08,0.156526,0.000115062,0.00204512,1.18541e-06,0.229506,-0.0724227,103.601,20000000,0
0.5,0.0366518,2.69218e-05,0.000478874,2.77289e-07,-0.0128102,9.40943e-06,-0.000167371,9.69153e-08,0.156526,0.000114973,0.00204509,1.18419e-06,0.234158,-0.0818407,102.826,20000000,0
0.55,0.0374911,2.75177e-05,0.000489835,2.83368e-07,-0.0140441,1.0308e-05,-0.000183491,1.06149e-07,0.156526,0.000114886,0.00204507,1.18306e-06,0.239521,-0.0897238,103.48,20000000,0
0.6,0.0385185,2.82448e-05,0.000503253,2.90773e-07,-0.0148039,1.08554e-05,-0.000193417,1.11754e-07,0.156526,0.000114777,0.00204505,1.1816e-06,0.246084,-0.0945781,102.765,20000000,0
0.65,0.0396985,2.90755e-05,0.000518668,2.99237e-07,-0.0149028,1.0915e-05,-0.000194708,1.12334e-07,0.156526,0.000114641,0.00204505,1.17986e-06,0.253622,-0.0952098,104.11,20000000,0
0.7,0.0409607,2.99553e-05,0.000535158,3.08182e-07,-0.0142012,1.03855e-05,-0.00018554,1.06847e-07,0.156527,0.000114471,0.00204505,1.17768e-06,0.261685,-0.0907266,103.459,20000000,0
0.75,0.0423107,6.80406e-05,0.000550318,6.85565e-07,-0.0127679,2.05323e-05,-0.000166067,2.0688e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.269519,-0.0813313,52.0001,10000000,0
