z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0434203,3.18645e-05,0.000567324,3.28213e-07,-0.0137092,1.00607e-05,-0.000179123,1.03628e-07,0.156536,0.000114876,0.00204528,1.18325e-06,0.277382,-0.0875785,103.965,20000000,0
0.15,0.0432373,3.16542e-05,0.000564921,3.25836e-07,-0.0143022,1.04707e-05,-0.000186867,1.07782e-07,0.156536,0.000114601,0.00204524,1.17966e-06,0.276212,-0.0913667,102.949,20000000,0
0.2,0.0436369,3.189e-05,0.000570134,3.28114e-07,-0.0160863,1.17559e-05,-0.000210174,1.20956e-07,0.156537,0.000114398,0.00204522,1.17703e-06,0.278765,-0.102764,103.683,20000000,0
0.25,0.0446749,7.18425e-05,0.000581068,7.23873e-07,-0.0189537,3.04798e-05,-0.000246523,3.07109e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.284579,-0.120735,52.103,10000000,0
0.3,0.0457939,7.36421e-05,0.000595621,7.42003e-07,-0.022403,3.60266e-05,-0.000291385,3.62997e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.291707,-0.142707,52.2342,10000000,0
0.35,0.0468836,7.53945e-05,0.000609792,7.59659e-07,-0.0261214,4.20063e-05,-0.000339748,4.23246e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.298648,-0.166393,51.317,10000000,0
0.4,0.0478538,7.69546e-05,0.000622409,7.75377e-07,-0.0299057,4.8092e-05,-0.000388968,4.84563e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.304828,-0.190499,51.7285,10000000,0
0.45,0.0487229,7.83523e-05,0.000633711,7.89458e-07,-0.0337303,5.42423e-05,-0.000438711,5.46532e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.310364,-0.214861,51.1565,10000000,0
0.5,0.0495443,7.96733e-05,0.000644394,8.02767e-07,-0.0376506,6.05467e-05,-0.000489699,6.10053e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.315597,-0.239834,51.8088,10000000,0
0.55,0.0503407,8.09539e-05,0.00065475,8.15669e-07,-0.0416556,6.69872e-05,-0.000541788,6.74945e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.320669,-0.265345,51.7079,10000000,0
0.6,0.0510763,8.2137e-05,0.000664317,8.27589e-07,-0.0455669,7.32771e-05,-0.00059266,7.38319e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.325356,-0.290261,51.7681,10000000,0
0.65,0.0516796,8.31071e-05,0.000672163,8.37363e-07,-0.0490452,7.88707e-05,-0.000637899,7.94678e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.329199,-0.312418,51.5818,10000000,0
0.7,0.0520913,8.37692e-05,0.000677516,8.44032e-07,-0.0516527,8.30639e-05,-0.000671812,8.36926e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.331821,-0.329027,51.7158,10000000,0
0.75,0.0522878,8.40852e-05,0.000680071,8.47216e-07,-0.052968,8.5179e-05,-0.000688917,8.58236e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.333073,-0.337405,51.6282,10000000,0
0.8,0.0522909,8.40901e-05,0.000680109,8.47264e-07,-0.0527445,8.48196e-05,-0.000686009,8.54614e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.333092,-0.335982,51.4691,10000000,0
0.1,0.0349486,2.56663e-05,0.000456625,2.64376e-07,-0.0146479,1.07574e-05,-0.000191384,1.10807e-07,0.156534,0.000114959,0.00204521,1.18413e-06,0.223265,-0.0935763,102.997,20000000,0
