z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0484867,2.50707e-05,0.000632816,2.5946e-07,-0.0110988,5.73878e-06,-0.000144854,5.93916e-08,0.156446,8.08925e-05,0.00204183,8.3717e-07,0.309926,-0.0709433,154.936,30000000,0
0.15,0.0486302,7.82031e-05,0.000632512,7.8796e-07,-0.012187,1.95981e-05,-0.000158511,1.97467e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.309774,-0.0776309,51.1839,10000000,0
0.2,0.0488855,7.86136e-05,0.000635829,7.92094e-07,-0.0144492,2.3236e-05,-0.000187933,2.34121e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.3114,-0.0920412,51.0436,10000000,0
0.25,0.049367,7.93881e-05,0.00064209,7.99896e-07,-0.0178287,2.86707e-05,-0.000231888,2.88879e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.314467,-0.113569,51.9263,10000000,0
0.3,0.0499222,8.0281e-05,0.00064931,8.08891e-07,-0.0220317,3.54296e-05,-0.000286554,3.5698e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.318004,-0.140342,52.0517,10000000,0
0.35,0.0504486,8.11274e-05,0.000656154,8.17418e-07,-0.0267623,4.30371e-05,-0.000348082,4.3363e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.321357,-0.170476,51.1773,10000000,0
0.4,0.0509177,8.18818e-05,0.000662254,8.25018e-07,-0.0318126,5.11585e-05,-0.000413766,5.15459e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.324345,-0.202646,51.7018,10000000,0
0.45,0.051343,8.25658e-05,0.000667784,8.31908e-07,-0.037132,5.97128e-05,-0.000482951,6.01648e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.327054,-0.23653,51.6144,10000000,0
0.5,0.0517391,8.32027e-05,0.000672934,8.38325e-07,-0.0428022,6.88312e-05,-0.000556699,6.93522e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.329577,-0.27265,51.7857,10000000,0
0.55,0.0520952,8.37755e-05,0.000677565,8.44094e-07,-0.0489208,7.86706e-05,-0.000636277,7.92659e-07,0.156986,0.000252453,0.00204181,2.54363e-06,0.331846,-0.311625,51.31,10000000,0
0.6,0.0523757,8.42266e-05,0.000681212,8.48639e-07,-0.0554802,8.92189e-05,-0.000721589,8.9894e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.333633,-0.353408,51.3344,10000000,0
0.65,0.0525453,8.44993e-05,0.000683416,8.51386e-07,-0.0622902,0.00010017,-0.000810161,1.00928e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.334713,-0.396788,51.6341,10000000,0
0.7,0.0525849,8.45631e-05,0.000683931,8.52028e-07,-0.0689975,0.000110956,-0.000897396,1.11796e-06,0.156986,0.000252453,0.0020418,2.54363e-06,0.334965,-0.439513,51.1475,10000000,0
0.75,0.0525054,8.44351e-05,0.000682895,8.50738e-07,-0.0749955,0.000120602,-0.000975406,1.21514e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.334459,-0.47772,50.8303,10000000,0
0.8,0.0523392,8.41679e-05,0.000680733,8.48044e-07,-0.0794267,0.000127728,-0.00103304,1.28694e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.3334,-0.505947,51.3673,10000000,0
0.1,0.0388155,2.00609e-05,0.000506605,2.07639e-07,-0.0112691,5.82419e-06,-0.00014708,6.02828e-08,0.156446,8.0856e-05,0.00204188,8.36893e-07,0.248107,-0.0720317,154.499,30000000,0
0.15,0.039086,6.28549e-05,0.000508373,6.33313e-07,-0.0131048,2.10741e-05,-0.000170449,2.12339e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.248977,-0.0834777,51.7236,10000000,0
0.2,0.0394325,6.34122e-05,0.000512878,6.38927e-07,-0.0158715,2.55233e-05,-0.000206432,2.57166e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.251185,-0.101101,51.7321,10000000,0
0.25,0.0399144,6.41871e-05,0.000519144,6.46733e-07,-0.0194617,3.12967e-05,-0.000253127,3.15338e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.254254,-0.123971,51.8744,10000000,0
0.3,0.0404091,6.49827e-05,0.000525577,6.54748e-07,-0.0235902,3.79359e-05,-0.000306824,3.82232e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.257405,-0.150269,51.9095,10000000,0
0.35,0.040852,6.5695e-05,0.000531336,6.61924e-07,-0.0279944,4.50184e-05,-0.000364105,4.53592e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.260227,-0.178324,51.0892,10000000,0
0.4,0.0412367,6.63136e-05,0.000536338,6.68156e-07,-0.0324995,5.22631e-05,-0.000422699,5.26587e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.262677,-0.207021,51.7945,10000000,0
0.45,0.0415785,6.68633e-05,0.000540783,6.73694e-07,-0.0370635,5.96026e-05,-0.000482059,6.00537e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.264855,-0.236094,52.208,10000000,0
0.5,0.0418821,6.73516e-05,0.000544731,6.78613e-07,-0.0417475,6.71351e-05,-0.00054298,6.76432e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.266789,-0.265931,51.2757,10000000,0
0.55,0.0421272,6.77457e-05,0.000547917,6.82583e-07,-0.0466217,7.49735e-05,-0.000606374,7.55408e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.26835,-0.29698,50.9916,10000000,0
0.6,0.042279,6.79898e-05,0.00054989,6.85042e-07,-0.0516766,8.31024e-05,-0.000672118,8.37311e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.269316,-0.329179,51.8144,10000000,0
0.65,0.0423161,6.80495e-05,0.000550372,6.85643e-07,-0.0567725,9.12971e-05,-0.000738395,9.19878e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.269553,-0.36164,51.5197,10000000,0
0.7,0.0422355,6.79198e-05,0.000549323,6.84336e-07,-0.0616619,9.91599e-05,-0.000801987,9.991e-07,0.156986,0.000252453,0.00204179,2.54363e-06,0.269039,-0.392785,52.1564,10000000,0
0.75,0.0420618,6.76405e-05,0.000547063,6.81521e-07,-0.0659334,0.000106029,-0.000857542,1.06831e-06,0.156986,0.000252453,0.00204179,2.54363e-06,0.267933,-0.419995,51.3035,10000000,0
0.8,0.0418337,6.72738e-05,0.000544096,6.77826e-07,-0.0690223,0.000110996,-0.000897715,1.11836e-06,0.156986,0.000252453,0.00204179,2.54362e-06,0.26648,-0.439671,51.7112,10000000,0
0.1,0.0414053,2.14049e-05,0.0005404,2.2154e-07,-0.0114039,5.89535e-06,-0.000148837,6.10166e-08,0.156446,8.08764e-05,0.00204185,8.37068e-07,0.264662,-0.0728932,155.923,30000000,0
0.15,0.0416475,6.69742e-05,0.000541691,6.74819e-07,-0.0130313,2.09558e-05,-0.000169492,2.11147e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.265294,-0.0830091,51.2363,10000000,0
0.2,0.0419822,6.75124e-05,0.000546041,6.8024e-07,-0.0157076,2.52596e-05,-0.0002043,2.5451e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.267426,-0.100057,51.4941,10000000,0
0.25,0.0424804,6.83136e-05,0.000552519,6.88311e-07,-0.0193334,3.10904e-05,-0.000251458,3.13259e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.2706,-0.123153,51.5952,10000000,0
0.3,0.0430085,6.91629e-05,0.000559386,6.96867e-07,-0.0236087,3.79657e-05,-0.000307065,3.82532e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.273964,-0.150387,51.3759,10000000,0
0.35,0.0434904,6.99379e-05,0.000565653,7.04675e-07,-0.0282497,4.5429e-05,-0.000367427,4.5773e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.277034,-0.179951,51.5093,10000000,0
0.4,0.0439142,7.06193e-05,0.000571163,7.1154e-07,-0.0330635,5.31701e-05,-0.000430035,5.35726e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.279733,-0.210614,51.6216,10000000,0
0.45,0.0442949,7.12316e-05,0.000576113,7.17707e-07,-0.0380018,6.11115e-05,-0.000494263,6.15741e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.282158,-0.242071,51.3783,10000000,0
0.5,0.0446385,7.17841e-05,0.000580581,7.23274e-07,-0.0431317,6.9361e-05,-0.000560983,6.98859e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.284346,-0.274748,51.1321,10000000,0
