z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0310486,2.29877e-05,0.000405649,2.37398e-07,-0.00173459,1.28425e-06,-2.26623e-05,1.32627e-08,0.156535,0.000115895,0.00204512,1.19687e-06,0.19835,-0.0110812,103.573,20000000,0
0.15,0.0305918,2.26179e-05,0.000399678,2.33467e-07,-0.00283786,2.09816e-06,-3.70762e-05,2.16576e-08,0.15653,0.000115729,0.00204504,1.19458e-06,0.195438,-0.0181299,103.216,20000000,0
0.2,0.0307394,2.2695e-05,0.000401608,2.34152e-07,-0.00436469,3.22246e-06,-5.70243e-05,3.32472e-08,0.156527,0.000115565,0.00204502,1.19232e-06,0.196384,-0.0278845,103.121,20000000,0
0.25,0.0314748,2.32145e-05,0.00041126,2.39425e-07,-0.00609504,4.49545e-06,-7.96398e-05,4.63643e-08,0.156527,0.000115448,0.00204523,1.19068e-06,0.201082,-0.0389393,103.486,20000000,0
0.3,0.0324945,2.39423e-05,0.000424589,2.46851e-07,-0.00783905,5.77589e-06,-0.000102429,5.95508e-08,0.156527,0.00011533,0.00204525,1.18908e-06,0.207597,-0.0500813,102.547,20000000,0
0.35,0.0335189,2.46751e-05,0.000437967,2.54338e-07,-0.00951623,7.00542e-06,-0.000124342,7.22081e-08,0.156526,0.000115228,0.00204521,1.1877e-06,0.214143,-0.0607964,102.276,20000000,0
0.4,0.0344027,2.53059e-05,0.000449505,2.60765e-07,-0.011136,8.19136e-06,-0.000145502,8.4408e-08,0.156526,0.000115137,0.00204516,1.18643e-06,0.219789,-0.0711445,102.948,20000000,0
0.45,0.0351521,2.58394e-05,0.000459287,2.66208e-07,-0.0127183,9.34894e-06,-0.000166174,9.63166e-08,0.156526,0.000115058,0.00204512,1.18538e-06,0.224577,-0.081254,102.929,20000000,0
0.5,0.0358749,2.63499e-05,0.000468724,2.714e-07,-0.014205,1.04335e-05,-0.000185596,1.07464e-07,0.156526,0.000114968,0.00204509,1.18415e-06,0.229195,-0.0907521,102.652,20000000,0
0.55,0.0366988,2.69347e-05,0.000479483,2.77367e-07,-0.0154259,1.13217e-05,-0.000201545,1.16588e-07,0.156526,0.000114881,0.00204507,1.18301e-06,0.234458,-0.0985515,103.323,20000000,0
0.6,0.0376941,2.76389e-05,0.000492484,2.84537e-07,-0.0161419,1.18359e-05,-0.000210898,1.21849e-07,0.156526,0.000114772,0.00204506,1.18155e-06,0.240817,-0.103126,103.76,20000000,0
0.65,0.0388251,2.84344e-05,0.000507257,2.92641e-07,-0.0161685,1.18414e-05,-0.000211245,1.21869e-07,0.156527,0.000114636,0.00204505,1.17981e-06,0.248041,-0.103296,103.622,20000000,0
0.7,0.0400235,2.92686e-05,0.000522913,3.0112e-07,-0.0153727,1.12418e-05,-0.000200846,1.15658e-07,0.156527,0.000114466,0.00204505,1.17765e-06,0.255697,-0.0982109,102.774,20000000,0
0.75,0.0412987,6.64132e-05,0.000537156,6.69168e-07,-0.0138396,2.22557e-05,-0.000180006,2.24245e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.263072,-0.0881582,52.2576,10000000,0
0.8,0.0423136,6.80453e-05,0.000550354,6.85612e-07,-0.0116902,1.87993e-05,-0.00015205,1.89418e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.269537,-0.0744666,51.7257,10000000,0
0.1,0.0388162,9.34924e-06,0.000504907,9.92788e-08,0.000566353,1.36411e-07,7.3669e-06,1.44854e-09,0.156108,3.75999e-05,0.00203059,3.99271e-07,0.24865,0.00362796,517.013,100000000,0
0.15,0.0382338,3.24834e-05,0.000499084,3.34271e-07,-0.000138635,1.17784e-07,-1.80967e-06,1.21206e-09,0.156448,0.000132918,0.00204219,1.3678e-06,0.244386,-0.00088614,103.379,20000000,0
0.2,0.038338,2.82742e-05,0.000500896,2.91708e-07,-0.00135812,1.00161e-06,-1.77442e-05,1.03338e-08,0.156529,0.000115439,0.00204509,1.191e-06,0.244927,-0.00867652,102.744,20000000,0
0.25,0.0391697,2.88742e-05,0.000511792,2.97791e-07,-0.00291592,2.14949e-06,-3.80994e-05,2.21685e-08,0.156526,0.000115385,0.00204518,1.19001e-06,0.250243,-0.0186289,102.911,20000000,0
0.3,0.0403743,2.97429e-05,0.000527552,3.06655e-07,-0.0046269,3.40854e-06,-6.04576e-05,3.51428e-08,0.156526,0.000115309,0.00204525,1.18886e-06,0.25794,-0.02956,102.674,20000000,0
0.35,0.0415966,3.06199e-05,0.000543518,3.15596e-07,-0.00639004,4.70381e-06,-8.34948e-05,4.84817e-08,0.156526,0.000115221,0.00204523,1.18757e-06,0.26575,-0.0408243,103.346,20000000,0
0.4,0.0426476,3.13735e-05,0.000557237,3.23285e-07,-0.0081923,6.02663e-06,-0.000107041,6.21009e-08,0.156525,0.000115147,0.00204518,1.18652e-06,0.272464,-0.0523385,103.665,20000000,0
0.45,0.0435326,3.20047e-05,0.000568789,3.29721e-07,-0.0100432,7.38366e-06,-0.000131223,7.60685e-08,0.156525,0.000115076,0.00204513,1.18554e-06,0.278119,-0.0641636,102.996,20000000,0
0.5,0.0443938,3.26134e-05,0.00058003,3.35907e-07,-0.0118796,8.72719e-06,-0.000155213,8.98873e-08,0.156525,0.000114989,0.00204509,1.18435e-06,0.283621,-0.0758958,103.073,20000000,0
0.55,0.0454049,3.33316e-05,0.000593233,3.43233e-07,-0.0135133,9.92006e-06,-0.000176556,1.02152e-07,0.156525,0.000114904,0.00204506,1.18323e-06,0.290081,-0.0863331,102.705,20000000,0
0.6,0.0466683,3.42266e-05,0.000609733,3.52347e-07,-0.0146594,1.07512e-05,-0.000191529,1.10679e-07,0.156525,0.000114796,0.00204504,1.18177e-06,0.298152,-0.0936553,103.215,20000000,0
0.65,0.0481436,3.52666e-05,0.000629003,3.62945e-07,-0.0150646,1.10353e-05,-0.000196822,1.13569e-07,0.156526,0.00011466,0.00204503,1.18002e-06,0.307576,-0.0962438,103.161,20000000,0
0.7,0.0497439,3.63845e-05,0.000649909,3.74314e-07,-0.0145169,1.06182e-05,-0.000189664,1.09237e-07,0.156526,0.000114489,0.00204503,1.17783e-06,0.317799,-0.092744,103.405,20000000,0
0.75,0.0514683,8.27671e-05,0.000669429,8.33948e-07,-0.0130388,2.0968e-05,-0.000169591,2.1127e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.327852,-0.0830572,51.3331,10000000,0
0.8,0.0528782,8.50345e-05,0.000687765,8.56792e-07,-0.0107363,1.72652e-05,-0.000139642,1.73961e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.336834,-0.0683899,51.7267,10000000,0
0.1,0.0378485,1.00647e-05,0.000492936,1.06895e-07,0.000415488,1.10487e-07,5.41128e-06,1.17345e-09,0.155879,4.14513e-05,0.00203015,4.40245e-07,0.242807,0.00266546,465.028,90000000,0
0.15,0.0373575,2.84435e-05,0.000487971,2.93466e-07,-0.000324302,2.46919e-07,-4.2361e-06,2.54759e-09,0.156524,0.000119175,0.00204454,1.22959e-06,0.23867,-0.00207191,102.816,20000000,0
