z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0465708,3.4186e-05,0.000608488,3.52129e-07,-0.0141653,1.03983e-05,-0.000185082,1.07106e-07,0.156535,0.000114907,0.00204527,1.18359e-06,0.29751,-0.0904929,103.27,20000000,0
0.15,0.0463954,3.3975e-05,0.000606181,3.4973e-07,-0.0150126,1.09936e-05,-0.000196147,1.13165e-07,0.156536,0.00011463,0.00204523,1.17997e-06,0.296389,-0.0959051,102.506,20000000,0
0.2,0.0468214,3.42251e-05,0.00061174,3.52143e-07,-0.0170248,1.24446e-05,-0.000222435,1.28043e-07,0.156536,0.000114423,0.0020452,1.1773e-06,0.29911,-0.108759,103.465,20000000,0
0.25,0.0479059,7.70384e-05,0.000623093,7.76226e-07,-0.0200619,3.22618e-05,-0.000260937,3.25065e-07,0.156986,0.000252452,0.00204186,2.54367e-06,0.30516,-0.127794,51.081,10000000,0
0.3,0.0490567,7.88891e-05,0.000638059,7.94871e-07,-0.0236005,3.79524e-05,-0.000306961,3.82401e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.312491,-0.150335,51.5982,10000000,0
0.35,0.0501627,8.06675e-05,0.000652441,8.12789e-07,-0.0273308,4.39511e-05,-0.000355478,4.42842e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.319535,-0.174097,51.8319,10000000,0
0.4,0.0511299,8.2223e-05,0.00066502,8.2846e-07,-0.0310554,4.99407e-05,-0.000403921,5.03191e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.325697,-0.197822,51.3796,10000000,0
0.45,0.0519792,8.35887e-05,0.000676064,8.4222e-07,-0.034752,5.58854e-05,-0.000452,5.63088e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.331107,-0.22137,51.2114,10000000,0
0.5,0.0527716,8.48631e-05,0.00068637,8.55059e-07,-0.0384766,6.1875e-05,-0.000500443,6.23437e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.336155,-0.245096,51.5566,10000000,0
0.55,0.0535423,8.61026e-05,0.000696393,8.67546e-07,-0.0422231,6.78998e-05,-0.00054917,6.8414e-07,0.156986,0.000252453,0.00204182,2.54365e-06,0.341064,-0.26896,52.0156,10000000,0
0.6,0.0542697,8.72723e-05,0.000705852,8.79331e-07,-0.045833,7.3705e-05,-0.000596121,7.42631e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.345697,-0.291956,51.349,10000000,0
0.65,0.0548907,8.82708e-05,0.000713927,8.89391e-07,-0.0490055,7.88069e-05,-0.000637383,7.94035e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.349653,-0.312165,51.1362,10000000,0
0.7,0.0553507,8.90107e-05,0.000719909,8.96844e-07,-0.0513586,8.25908e-05,-0.000667986,8.3216e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.352583,-0.327153,51.9972,10000000,0
0.75,0.0556224,8.94475e-05,0.000723441,9.01245e-07,-0.0525329,8.44793e-05,-0.000683258,8.51186e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.354314,-0.334634,51.1655,10000000,0
0.8,0.0557179,8.96012e-05,0.000724682,9.02793e-07,-0.0523313,8.41551e-05,-0.000680635,8.47919e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.354922,-0.33335,51.8061,10000000,0
0.1,0.0421838,3.09622e-05,0.000551166,3.18921e-07,-0.0136861,1.00454e-05,-0.000178821,1.03471e-07,0.156536,0.000114895,0.00204527,1.18345e-06,0.269484,-0.0874314,104.321,20000000,0
0.15,0.0420449,3.0786e-05,0.000549339,3.169e-07,-0.014398,1.05425e-05,-0.000188118,1.08521e-07,0.156536,0.000114618,0.00204523,1.17984e-06,0.268596,-0.0919791,103.904,20000000,0
0.2,0.0424674,3.10395e-05,0.000554851,3.19364e-07,-0.0162598,1.18844e-05,-0.000212441,1.22277e-07,0.156536,0.000114413,0.0020452,1.17719e-06,0.271294,-0.103873,102.871,20000000,0
0.25,0.0434977,6.99495e-05,0.000565757,7.04799e-07,-0.01915,3.07954e-05,-0.000249076,3.10289e-07,0.156986,0.000252452,0.00204185,2.54367e-06,0.27708,-0.121985,51.9099,10000000,0
0.3,0.0445934,7.17115e-05,0.000580006,7.22551e-07,-0.0225669,3.62903e-05,-0.000293517,3.65653e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.28406,-0.143751,51.5809,10000000,0
0.35,0.0456514,7.34129e-05,0.000593765,7.39693e-07,-0.0262066,4.21434e-05,-0.000340857,4.24628e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.290799,-0.166936,51.6904,10000000,0
0.4,0.0465877,7.49186e-05,0.000605941,7.54862e-07,-0.0298736,4.80403e-05,-0.00038855,4.84043e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.296763,-0.190294,51.9749,10000000,0
0.45,0.0474214,7.62593e-05,0.000616783,7.6837e-07,-0.0335439,5.39427e-05,-0.000436287,5.43513e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.302074,-0.213674,51.9248,10000000,0
0.5,0.0482033,7.75168e-05,0.000626952,7.81038e-07,-0.0372714,5.99369e-05,-0.000484767,6.03909e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.307055,-0.237418,50.6642,10000000,0
0.55,0.0489542,7.87243e-05,0.000636717,7.93204e-07,-0.041047,6.60085e-05,-0.000533873,6.65084e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.311838,-0.261469,52.1141,10000000,0
0.6,0.0496406,7.98281e-05,0.000645643,8.04325e-07,-0.0447063,7.18931e-05,-0.000581466,7.24374e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.31621,-0.284778,51.9419,10000000,0
0.65,0.0501967,8.07224e-05,0.000652875,8.13335e-07,-0.0479377,7.70897e-05,-0.000623494,7.76733e-07,0.156986,0.000252453,0.00204182,2.54364e-06,0.319752,-0.305363,51.6132,10000000,0
0.7,0.0505697,8.13222e-05,0.000657725,8.19377e-07,-0.0503431,8.09579e-05,-0.000654779,8.15707e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.322128,-0.320685,52.0486,10000000,0
0.75,0.0507407,8.15973e-05,0.000659948,8.22148e-07,-0.0515445,8.28898e-05,-0.000670402,8.35171e-07,0.156986,0.000252453,0.00204181,2.54364e-06,0.323218,-0.328338,51.0801,10000000,0
0.8,0.0507329,8.15848e-05,0.000659846,8.22021e-07,-0.0513283,8.25422e-05,-0.000667589,8.31667e-07,0.156986,0.000252453,0.0020418,2.54363e-06,0.323168,-0.32696,51.9494,10000000,0
0.1,0.0420997,3.09007e-05,0.000550067,3.18287e-07,-0.0142627,1.04687e-05,-0.000186354,1.07831e-07,0.156536,0.000114895,0.00204527,1.18346e-06,0.268946,-0.0911148,102.718,20000000,0
0.15,0.0419873,3.0744e-05,0.000548587,3.16468e-07,-0.0149966,1.09808e-05,-0.000195939,1.13033e-07,0.156536,0.000114619,0.00204523,1.17985e-06,0.268228,-0.0958032,103.524,20000000,0
0.2,0.0424423,3.10212e-05,0.000554524,3.19175e-07,-0.0169234,1.23693e-05,-0.00022111,1.27267e-07,0.156536,0.000114413,0.0020452,1.17719e-06,0.271134,-0.108111,103.785,20000000,0
0.25,0.0435053,6.99617e-05,0.000565856,7.04922e-07,-0.0199188,3.20318e-05,-0.000259076,3.22746e-07,0.156986,0.000252452,0.00204185,2.54367e-06,0.277129,-0.126882,51.4323,10000000,0
0.3,0.0446313,7.17725e-05,0.0005805,7.23166e-07,-0.0234631,3.77315e-05,-0.000305174,3.80175e-07,0.156986,0.000252452,0.00204185,2.54366e-06,0.284301,-0.14946,51.404,10000000,0
0.35,0.045718,7.352e-05,0.000594631,7.40771e-07,-0.0272415,4.38075e-05,-0.000354316,4.41395e-07,0.156986,0.000252452,0.00204184,2.54366e-06,0.291223,-0.173528,52.229,10000000,0
0.4,0.0466834,7.50726e-05,0.000607187,7.56414e-07,-0.0310506,4.99332e-05,-0.000403859,5.03115e-07,0.156986,0.000252453,0.00204184,2.54365e-06,0.297373,-0.197792,51.7652,10000000,0
0.45,0.0475475,7.64621e-05,0.000618424,7.70413e-07,-0.0348659,5.60685e-05,-0.000453481,5.64932e-07,0.156986,0.000252453,0.00204183,2.54365e-06,0.302877,-0.222095,51.0848,10000000,0
