z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0721198,3.68903e-05,0.030335,1.34916e-05,-0.0147341,7.53673e-06,-0.00619747,2.75635e-06,0.232317,0.000118833,0.097717,4.34601e-05,-1.79353e-09,6.45078e-13,-4.16667e-10,1.51546e-13,0.13973,0.103122,0.310437,-0.0634226,56.374,10000000,0
0.15,0.0722271,3.6946e-05,0.0303799,1.3512e-05,-0.0167821,8.58446e-06,-0.0070588,3.13953e-06,0.232316,0.000118836,0.097716,4.3461e-05,-1.79351e-09,6.45083e-13,-4.16662e-10,1.51548e-13,0.0654761,0.0498185,0.3109,-0.072238,54.9655,10000000,0
0.2,0.0726792,3.71779e-05,0.0305698,1.35968e-05,-0.0204394,1.04555e-05,-0.00859708,3.8238e-06,0.232316,0.000118838,0.0977153,4.34616e-05,-1.79349e-09,6.45087e-13,-4.16658e-10,1.51549e-13,0.0364373,0.0271421,0.312846,-0.0879809,56.1367,10000000,0
0.25,0.0733787,3.75362e-05,0.0308639,1.37278e-05,-0.0255724,1.30813e-05,-0.010756,4.78414e-06,0.232316,0.000118839,0.0977148,4.34622e-05,-1.79348e-09,6.4509e-13,-4.16654e-10,1.5155e-13,0.0222766,0.0154851,0.315857,-0.110076,56.1806,10000000,0
0.3,0.0741377,3.79249e-05,0.031183,1.387e-05,-0.0318196,1.62772e-05,-0.0133836,5.95294e-06,0.232316,0.00011884,0.0977143,4.34627e-05,-1.79347e-09,6.45093e-13,-4.16652e-10,1.5155e-13,0.0143592,0.00909486,0.319124,-0.136967,56.1741,10000000,0
0.35,0.0748438,3.82864e-05,0.0314799,1.40022e-05,-0.0388272,1.98621e-05,-0.016331,7.26403e-06,0.232316,0.000118841,0.097714,4.34631e-05,-1.79346e-09,6.45096e-13,-4.16649e-10,1.51551e-13,0.00953535,0.00549203,0.322164,-0.167131,56.3209,10000000,0
0.4,0.0754709,3.86075e-05,0.0317436,1.41197e-05,-0.0463579,2.37146e-05,-0.0194984,8.67297e-06,0.232316,0.000118842,0.0977137,4.34634e-05,-1.79345e-09,6.45098e-13,-4.16648e-10,1.51551e-13,0.00649255,0.00343323,0.324863,-0.199547,55.1883,10000000,0
0.45,0.0760363,3.88969e-05,0.0319813,1.42255e-05,-0.0543697,2.78132e-05,-0.0228682,1.01719e-05,0.232316,0.000118843,0.0977135,4.34636e-05,-1.79345e-09,6.45099e-13,-4.16646e-10,1.51552e-13,0.00453029,0.00221667,0.327297,-0.234033,56.2112,10000000,0
0.5,0.076552,3.91609e-05,0.0321982,1.43221e-05,-0.0629602,3.22079e-05,-0.0264814,1.17792e-05,0.232316,0.000118843,0.0977133,4.34638e-05,-1.79344e-09,6.451e-13,-4.16645e-10,1.51552e-13,0.0032441,0.00146293,0.329517,-0.271011,56.1023,10000000,0
0.55,0.0769999,3.93901e-05,0.0323865,1.44059e-05,-0.0722137,3.69417e-05,-0.0303734,1.35104e-05,0.232316,0.000118844,0.0977132,4.34639e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.00238267,0.0009721,0.331444,-0.310843,53.365,10000000,0
