z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.054144,2.77023e-05,0.0227718,1.01314e-05,-0.00359062,1.83711e-06,-0.00151013,6.71874e-07,0.232318,0.000118864,0.0977081,4.34713e-05,-1.79326e-09,6.45143e-13,-4.16607e-10,1.51561e-13,8.58481,7.96294,0.233059,-0.0154556,55.8292,10000000,0
0.15,0.0537563,2.74949e-05,0.0226121,1.00557e-05,-0.0047792,2.44443e-06,-0.00201033,8.93998e-07,0.23232,0.000118825,0.0977233,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16691e-10,1.51542e-13,4.06599,3.79999,0.23139,-0.0205717,51.9909,10000000,0
0.2,0.0543385,2.77926e-05,0.0228571,1.01645e-05,-0.00679838,3.47718e-06,-0.00285969,1.2717e-06,0.23232,0.000118825,0.0977235,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16692e-10,1.51541e-13,2.24577,2.08784,0.233895,-0.029263,54.9744,10000000,0
0.25,0.0557933,2.85371e-05,0.0234688,1.04368e-05,-0.00938431,4.79988e-06,-0.00394739,1.75544e-06,0.232319,0.000118826,0.0977221,4.34579e-05,-1.7936e-09,6.45062e-13,-4.16688e-10,1.51542e-13,1.34145,1.22607,0.240158,-0.0403941,55.8412,10000000,0
0.3,0.0576339,2.94789e-05,0.0242427,1.07812e-05,-0.0122285,6.25472e-06,-0.00514372,2.28751e-06,0.232318,0.000118828,0.0977207,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16683e-10,1.51543e-13,0.839663,0.750236,0.248082,-0.052637,54.5993,10000000,0
0.35,0.0594485,3.04075e-05,0.0250058,1.11208e-05,-0.0151464,7.74729e-06,-0.00637103,2.83337e-06,0.232318,0.000118829,0.0977196,4.34586e-05,-1.79357e-09,6.45068e-13,-4.16679e-10,1.51544e-13,0.542202,0.473526,0.255893,-0.065197,55.2996,10000000,0
0.4,0.0610487,3.12264e-05,0.0256787,1.14202e-05,-0.0180817,9.24881e-06,-0.00760566,3.38251e-06,0.232317,0.00011883,0.0977187,4.3459e-05,-1.79356e-09,6.45071e-13,-4.16675e-10,1.51545e-13,0.360599,0.308642,0.262782,-0.0778322,55.7445,10000000,0
0.45,0.0624747,3.19562e-05,0.0262783,1.16871e-05,-0.0210207,1.07522e-05,-0.00884181,3.93234e-06,0.232317,0.000118831,0.097718,4.34594e-05,-1.79355e-09,6.45073e-13,-4.16672e-10,1.51545e-13,0.246605,0.207314,0.26892,-0.090483,55.3704,10000000,0
0.5,0.0638943,3.26827e-05,0.0268753,1.19528e-05,-0.0238604,1.22049e-05,-0.0100362,4.4636e-06,0.232317,0.000118833,0.0977174,4.34598e-05,-1.79354e-09,6.45076e-13,-4.16669e-10,1.51546e-13,0.173114,0.142867,0.275031,-0.102706,55.0787,10000000,0
0.55,0.0654673,3.34876e-05,0.0275368,1.22472e-05,-0.0263458,1.34763e-05,-0.0110816,4.92859e-06,0.232317,0.000118834,0.0977169,4.34602e-05,-1.79353e-09,6.45078e-13,-4.16667e-10,1.51547e-13,0.124289,0.100337,0.281802,-0.113405,55.1462,10000000,0
