z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0616496,3.15348e-05,0.025931,1.1533e-05,-0.0151612,7.75523e-06,-0.0063771,2.83626e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.13973,0.103122,0.265369,-0.0652611,55.753,10000000,0
0.15,0.0619018,3.16645e-05,0.0260368,1.15804e-05,-0.0181857,9.30251e-06,-0.00764918,3.40214e-06,0.232316,0.000118836,0.0977158,4.34612e-05,-1.7935e-09,6.45084e-13,-4.1666e-10,1.51548e-13,0.0654761,0.0498185,0.266455,-0.0782799,52.5497,10000000,0
0.2,0.0624222,3.19312e-05,0.0262555,1.1678e-05,-0.0225164,1.15179e-05,-0.00947066,4.21237e-06,0.232316,0.000118838,0.0977151,4.34618e-05,-1.79349e-09,6.45088e-13,-4.16656e-10,1.51549e-13,0.0364373,0.0271421,0.268695,-0.0969211,55.8202,10000000,0
0.25,0.0631008,3.22788e-05,0.0265408,1.18051e-05,-0.0279507,1.4298e-05,-0.0117564,5.2291e-06,0.232316,0.00011884,0.0977146,4.34624e-05,-1.79347e-09,6.45092e-13,-4.16653e-10,1.5155e-13,0.0222766,0.0154851,0.271616,-0.120313,54.4884,10000000,0
0.3,0.0637821,3.26276e-05,0.0268273,1.19327e-05,-0.0341284,1.74583e-05,-0.0143547,6.3849e-06,0.232316,0.000118841,0.0977142,4.34628e-05,-1.79346e-09,6.45094e-13,-4.16651e-10,1.5155e-13,0.0143592,0.00909486,0.274549,-0.146905,55.7782,10000000,0
0.35,0.064388,3.29378e-05,0.027082,1.20461e-05,-0.0407252,2.08331e-05,-0.0171293,7.61914e-06,0.232316,0.000118842,0.0977138,4.34632e-05,-1.79346e-09,6.45097e-13,-4.16649e-10,1.51551e-13,0.00953535,0.00549203,0.277157,-0.175301,55.9297,10000000,0
0.4,0.0649103,3.32052e-05,0.0273017,1.21439e-05,-0.0475334,2.4316e-05,-0.0199928,8.89292e-06,0.232316,0.000118843,0.0977136,4.34635e-05,-1.79345e-09,6.45098e-13,-4.16647e-10,1.51551e-13,0.00649255,0.00343323,0.279405,-0.204607,54.741,10000000,0
0.45,0.0653669,3.3439e-05,0.0274937,1.22294e-05,-0.0545128,2.78865e-05,-0.0229284,1.01987e-05,0.232316,0.000118843,0.0977134,4.34637e-05,-1.79344e-09,6.451e-13,-4.16646e-10,1.51552e-13,0.00453029,0.00221667,0.28137,-0.234649,54.7483,10000000,0
0.5,0.0657628,3.36416e-05,0.0276601,1.23035e-05,-0.061735,3.15812e-05,-0.0259661,1.155e-05,0.232316,0.000118844,0.0977133,4.34639e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.0032441,0.00146293,0.283075,-0.265737,53.3467,10000000,0
0.55,0.0660771,3.38025e-05,0.0277923,1.23624e-05,-0.0692594,3.54304e-05,-0.0291308,1.29577e-05,0.232316,0.000118844,0.0977132,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.00238267,0.0009721,0.284428,-0.298126,52.3038,10000000,0
