z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0426472,2.18128e-05,0.0179393,7.97757e-06,-0.0120143,6.14498e-06,-0.00505375,2.24739e-06,0.23232,0.000118825,0.0977239,4.34577e-05,-1.79362e-09,6.45059e-13,-4.16693e-10,1.51541e-13,3.41457,3.04915,0.183571,-0.0517146,56.1576,10000000,0
0.15,0.0428046,2.18937e-05,0.0180052,8.0071e-06,-0.013838,7.07784e-06,-0.00582076,2.58855e-06,0.232319,0.000118826,0.0977218,4.3458e-05,-1.7936e-09,6.45063e-13,-4.16687e-10,1.51542e-13,1.61407,1.45776,0.184249,-0.0595645,55.6834,10000000,0
0.2,0.0436386,2.23207e-05,0.0183558,8.16324e-06,-0.0164969,8.43801e-06,-0.00693912,3.08599e-06,0.232318,0.000118828,0.0977201,4.34584e-05,-1.79358e-09,6.45067e-13,-4.16681e-10,1.51544e-13,0.892735,0.799934,0.18784,-0.0710101,52.1129,10000000,0
0.25,0.0450083,2.30217e-05,0.0189317,8.41957e-06,-0.0196801,1.00663e-05,-0.00827797,3.68149e-06,0.232317,0.00011883,0.0977189,4.34589e-05,-1.79357e-09,6.4507e-13,-4.16676e-10,1.51545e-13,0.535557,0.467755,0.193736,-0.084712,55.3795,10000000,0
0.3,0.0465551,2.38132e-05,0.0195822,8.70903e-06,-0.0230187,1.17742e-05,-0.00968221,4.30609e-06,0.232317,0.000118831,0.097718,4.34594e-05,-1.79355e-09,6.45073e-13,-4.16672e-10,1.51545e-13,0.337093,0.284544,0.200395,-0.0990831,55.8934,10000000,0
0.35,0.0480184,2.4562e-05,0.0201976,8.98288e-06,-0.0262863,1.34458e-05,-0.0110566,4.91742e-06,0.232317,0.000118833,0.0977173,4.34599e-05,-1.79354e-09,6.45076e-13,-4.16669e-10,1.51546e-13,0.218856,0.1785,0.206694,-0.113149,52.6054,10000000,0
0.4,0.0493022,2.52189e-05,0.0207374,9.22313e-06,-0.0294094,1.50434e-05,-0.0123701,5.50172e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.146232,0.1157,0.21222,-0.126592,55.3005,10000000,0
0.45,0.050439,2.58007e-05,0.0212155,9.4359e-06,-0.032391,1.65687e-05,-0.0136242,6.05956e-06,0.232317,0.000118835,0.0977163,4.34607e-05,-1.79352e-09,6.45081e-13,-4.16663e-10,1.51547e-13,0.10041,0.0773207,0.217113,-0.139426,54.2139,10000000,0
0.5,0.0515073,2.63474e-05,0.0216647,9.63583e-06,-0.0351855,1.79984e-05,-0.0147996,6.58241e-06,0.232316,0.000118836,0.0977159,4.34611e-05,-1.79351e-09,6.45084e-13,-4.16661e-10,1.51548e-13,0.0707736,0.0529988,0.221712,-0.151455,55.1128,10000000,0
0.55,0.0525544,2.68832e-05,0.0221051,9.83181e-06,-0.0376282,1.9248e-05,-0.0158269,7.03943e-06,0.232316,0.000118837,0.0977155,4.34615e-05,-1.7935e-09,6.45086e-13,-4.16659e-10,1.51548e-13,0.0510532,0.0369775,0.226219,-0.16197,52.6056,10000000,0
0.6,0.0535669,2.74014e-05,0.0225309,1.00213e-05,-0.0394418,2.01759e-05,-0.0165897,7.37878e-06,0.232316,0.000118838,0.0977151,4.34618e-05,-1.79349e-09,6.45088e-13,-4.16657e-10,1.51549e-13,0.0373878,0.0259774,0.230578,-0.169776,54.1132,10000000,0
0.65,0.054475,2.78661e-05,0.0229128,1.01913e-05,-0.0403713,2.06515e-05,-0.0169806,7.55273e-06,0.232316,0.000118839,0.0977148,4.34621e-05,-1.79348e-09,6.4509e-13,-4.16655e-10,1.51549e-13,0.0274065,0.0181395,0.234487,-0.173777,54.8956,10000000,0
0.7,0.055219,2.8247e-05,0.0232257,1.03306e-05,-0.040201,2.05646e-05,-0.016909,7.52094e-06,0.232316,0.00011884,0.0977145,4.34625e-05,-1.79347e-09,6.45092e-13,-4.16653e-10,1.5155e-13,0.0198369,0.0124473,0.237689,-0.173044,53.6629,10000000,0
0.75,0.0557565,2.85221e-05,0.0234516,1.04312e-05,-0.0389127,1.99057e-05,-0.016367,7.27998e-06,0.232316,0.000118841,0.0977142,4.34628e-05,-1.79346e-09,6.45094e-13,-4.16651e-10,1.5155e-13,0.013883,0.00825584,0.240002,-0.167499,52.3968,10000000,0
0.8,0.0560848,2.86903e-05,0.0235896,1.04927e-05,-0.036694,1.87709e-05,-0.0154338,6.86495e-06,0.232316,0.000118842,0.0977138,4.34632e-05,-1.79346e-09,6.45097e-13,-4.16649e-10,1.51551e-13,0.00912584,0.00516431,0.241416,-0.157948,52.144,10000000,0
0.1,0.0496879,2.54139e-05,0.0209009,9.2946e-06,-0.0115832,5.92446e-06,-0.00487239,2.16674e-06,0.23232,0.000118825,0.0977239,4.34577e-05,-1.79362e-09,6.45059e-13,-4.16693e-10,1.51541e-13,3.41457,3.04915,0.213877,-0.0498587,51.8679,10000000,0
0.15,0.0497053,2.54231e-05,0.020908,9.29793e-06,-0.0133425,6.82442e-06,-0.00561239,2.49587e-06,0.232319,0.000118826,0.0977223,4.34579e-05,-1.7936e-09,6.45062e-13,-4.16688e-10,1.51542e-13,1.61407,1.45776,0.213953,-0.057432,52.0268,10000000,0
0.2,0.0505227,2.58417e-05,0.0212515,9.45097e-06,-0.0160617,8.21537e-06,-0.00675609,3.00457e-06,0.232318,0.000118828,0.0977205,4.34583e-05,-1.79359e-09,6.45066e-13,-4.16682e-10,1.51543e-13,0.892735,0.799934,0.217472,-0.0691368,51.933,10000000,0
0.25,0.0519987,2.65971e-05,0.0218721,9.7272e-06,-0.0194172,9.93181e-06,-0.00816741,3.6323e-06,0.232317,0.000118829,0.0977193,4.34588e-05,-1.79357e-09,6.45069e-13,-4.16678e-10,1.51544e-13,0.535557,0.467755,0.223826,-0.0835804,52.2036,10000000,0
0.3,0.0537163,2.74761e-05,0.0225944,1.00486e-05,-0.0230098,1.17696e-05,-0.00967849,4.30441e-06,0.232317,0.000118831,0.0977183,4.34592e-05,-1.79356e-09,6.45072e-13,-4.16674e-10,1.51545e-13,0.337093,0.284544,0.23122,-0.0990448,51.6642,10000000,0
0.35,0.0553603,2.83173e-05,0.0232858,1.03563e-05,-0.0265858,1.35989e-05,-0.0111826,4.97343e-06,0.232317,0.000118832,0.0977176,4.34597e-05,-1.79354e-09,6.45075e-13,-4.1667e-10,1.51546e-13,0.218856,0.1785,0.238297,-0.114438,51.9968,10000000,0
0.4,0.0568071,2.90577e-05,0.0238942,1.06271e-05,-0.0300559,1.5374e-05,-0.0126421,5.62263e-06,0.232317,0.000118834,0.097717,4.34601e-05,-1.79353e-09,6.45078e-13,-4.16667e-10,1.51547e-13,0.146232,0.1157,0.244525,-0.129375,51.5977,10000000,0
0.45,0.0580931,2.97158e-05,0.024435,1.08678e-05,-0.0334157,1.70928e-05,-0.0140552,6.25124e-06,0.232317,0.000118835,0.0977165,4.34605e-05,-1.79352e-09,6.4508e-13,-4.16664e-10,1.51547e-13,0.10041,0.0773207,0.25006,-0.143837,51.6117,10000000,0
0.5,0.0593194,3.03434e-05,0.0249507,1.10973e-05,-0.0366074,1.87256e-05,-0.0153976,6.84837e-06,0.232316,0.000118836,0.097716,4.34609e-05,-1.79351e-09,6.45083e-13,-4.16662e-10,1.51548e-13,0.0707736,0.0529988,0.255339,-0.157575,51.8198,10000000,0
0.55,0.060557,3.09767e-05,0.0254712,1.13289e-05,-0.0394364,2.01729e-05,-0.0165875,7.37768e-06,0.232316,0.000118837,0.0977157,4.34613e-05,-1.7935e-09,6.45085e-13,-4.1666e-10,1.51548e-13,0.0510532,0.0369775,0.260666,-0.169753,51.5577,10000000,0
0.6,0.061802,3.16138e-05,0.0259947,1.15619e-05,-0.041576,2.12676e-05,-0.0174874,7.77803e-06,0.232316,0.000118838,0.0977153,4.34616e-05,-1.79349e-09,6.45087e-13,-4.16658e-10,1.51549e-13,0.0373878,0.0259774,0.266025,-0.178963,51.8417,10000000,0
0.65,0.0629705,3.22118e-05,0.0264861,1.17806e-05,-0.0427186,2.18522e-05,-0.017968,7.99184e-06,0.232316,0.000118839,0.097715,4.3462e-05,-1.79348e-09,6.45089e-13,-4.16656e-10,1.51549e-13,0.0274065,0.0181395,0.271055,-0.183881,51.8179,10000000,0
0.7,0.0639842,3.27306e-05,0.0269124,1.19703e-05,-0.0425968,2.17901e-05,-0.0179167,7.96912e-06,0.232316,0.000118839,0.0977147,4.34623e-05,-1.79348e-09,6.45091e-13,-4.16654e-10,1.5155e-13,0.0198369,0.0124473,0.275418,-0.183357,51.704,10000000,0
0.75,0.064775,3.31354e-05,0.027245,1.21184e-05,-0.0411692,2.10599e-05,-0.0173161,7.70211e-06,0.232316,0.00011884,0.0977143,4.34627e-05,-1.79347e-09,6.45093e-13,-4.16652e-10,1.5155e-13,0.013883,0.00825584,0.278823,-0.177212,52.2287,10000000,0
