z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0608214,3.1119e-05,0.02558,1.1381e-05,-0.00431105,2.20573e-06,-0.00181313,8.06689e-07,0.232319,0.000118865,0.097708,4.34718e-05,-1.79325e-09,6.45146e-13,-4.16606e-10,1.51561e-13,8.58481,7.96294,0.261801,-0.0185566,56.0314,10000000,0
0.15,0.0603937,3.089e-05,0.0254039,1.12973e-05,-0.005694,2.91235e-06,-0.00239512,1.06513e-06,0.232319,0.000118826,0.0977225,4.34579e-05,-1.79361e-09,6.45062e-13,-4.16689e-10,1.51542e-13,4.06599,3.79999,0.25996,-0.0245094,55.7455,10000000,0
0.2,0.0610476,3.12241e-05,0.0256792,1.14195e-05,-0.00793481,4.05843e-06,-0.00333772,1.48428e-06,0.23232,0.000118825,0.0977238,4.34577e-05,-1.79362e-09,6.4506e-13,-4.16693e-10,1.51541e-13,2.24577,2.08784,0.262774,-0.0341547,55.6101,10000000,0
0.25,0.0626723,3.20555e-05,0.0263624,1.17236e-05,-0.010728,5.48715e-06,-0.00451263,2.0068e-06,0.232319,0.000118826,0.0977224,4.34579e-05,-1.79361e-09,6.45062e-13,-4.16689e-10,1.51542e-13,1.34145,1.22607,0.269768,-0.0461781,55.6048,10000000,0
0.3,0.0647226,3.31046e-05,0.0272245,1.21072e-05,-0.0137345,7.025e-06,-0.00577721,2.56922e-06,0.232318,0.000118827,0.097721,4.34582e-05,-1.79359e-09,6.45064e-13,-4.16684e-10,1.51543e-13,0.839663,0.750236,0.278594,-0.0591194,54.3984,10000000,0
0.35,0.066738,3.41359e-05,0.028072,1.24844e-05,-0.0167581,8.57161e-06,-0.00704895,3.13485e-06,0.232318,0.000118829,0.0977199,4.34585e-05,-1.79358e-09,6.45067e-13,-4.1668e-10,1.51544e-13,0.542202,0.473526,0.287271,-0.0721343,55.7054,10000000,0
0.4,0.0685082,3.50418e-05,0.0288164,1.28156e-05,-0.0197428,1.00984e-05,-0.00830434,3.69322e-06,0.232317,0.00011883,0.0977189,4.34589e-05,-1.79357e-09,6.4507e-13,-4.16676e-10,1.51545e-13,0.360599,0.308642,0.29489,-0.0849819,55.6196,10000000,0
0.45,0.0700788,3.58456e-05,0.0294768,1.31096e-05,-0.0226803,1.16011e-05,-0.00953988,4.24278e-06,0.232317,0.000118831,0.0977182,4.34593e-05,-1.79355e-09,6.45073e-13,-4.16673e-10,1.51545e-13,0.246605,0.207314,0.301651,-0.0976265,55.7541,10000000,0
0.5,0.0716403,3.66447e-05,0.0301335,1.34018e-05,-0.0254747,1.30305e-05,-0.0107152,4.76557e-06,0.232317,0.000118832,0.0977176,4.34597e-05,-1.79354e-09,6.45075e-13,-4.1667e-10,1.51546e-13,0.173114,0.142867,0.308373,-0.109655,55.6146,10000000,0
0.55,0.0733759,3.75328e-05,0.0308634,1.37266e-05,-0.027882,1.42621e-05,-0.0117277,5.21596e-06,0.232317,0.000118833,0.0977171,4.346e-05,-1.79353e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.124289,0.100337,0.315845,-0.120017,53.3497,10000000,0
0.6,0.0753602,3.85482e-05,0.0316979,1.40979e-05,-0.0295377,1.51091e-05,-0.0124241,5.52574e-06,0.232317,0.000118834,0.0977167,4.34604e-05,-1.79352e-09,6.45079e-13,-4.16665e-10,1.51547e-13,0.0905048,0.0710886,0.324386,-0.127144,55.1967,10000000,0
0.65,0.0774885,3.96371e-05,0.032593,1.44962e-05,-0.0301427,1.54187e-05,-0.0126785,5.63897e-06,0.232317,0.000118835,0.0977163,4.34607e-05,-1.79352e-09,6.45081e-13,-4.16663e-10,1.51547e-13,0.0659215,0.050153,0.333547,-0.129749,55.8629,10000000,0
0.7,0.0796298,4.07328e-05,0.0334935,1.48969e-05,-0.029463,1.50711e-05,-0.0123926,5.51184e-06,0.232316,0.000118836,0.0977159,4.34611e-05,-1.79351e-09,6.45084e-13,-4.16661e-10,1.51548e-13,0.0473959,0.0348224,0.342764,-0.126823,55.8152,10000000,0
0.75,0.0816034,4.17427e-05,0.0343235,1.52663e-05,-0.0275255,1.40802e-05,-0.0115776,5.14944e-06,0.232316,0.000118837,0.0977155,4.34615e-05,-1.7935e-09,6.45086e-13,-4.16659e-10,1.51549e-13,0.0329582,0.0233839,0.35126,-0.118483,55.6924,10000000,0
0.8,0.0832725,4.2597e-05,0.0350254,1.55787e-05,-0.0245944,1.25809e-05,-0.0103447,4.60113e-06,0.232316,0.000118838,0.097715,4.34619e-05,-1.79349e-09,6.45089e-13,-4.16656e-10,1.51549e-13,0.0215422,0.0148022,0.358445,-0.105866,54.6468,10000000,0
0.1,0.0493392,2.52433e-05,0.0207512,9.23205e-06,-0.00564717,2.88924e-06,-0.0023751,1.05666e-06,0.232317,0.00011886,0.0977087,4.34698e-05,-1.79329e-09,6.45135e-13,-4.16613e-10,1.51559e-13,8.58481,7.96294,0.212379,-0.024308,55.7301,10000000,0
0.15,0.0490917,2.5109e-05,0.0206501,9.18309e-06,-0.00714229,3.65308e-06,-0.00300435,1.33604e-06,0.23232,0.000118825,0.0977237,4.34577e-05,-1.79362e-09,6.4506e-13,-4.16692e-10,1.51541e-13,4.06599,3.79999,0.211311,-0.0307434,55.7993,10000000,0
0.2,0.0497269,2.5434e-05,0.0209172,9.30192e-06,-0.00939381,4.80469e-06,-0.00395143,1.75721e-06,0.23232,0.000118825,0.0977233,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16691e-10,1.51542e-13,2.24577,2.08784,0.214045,-0.0404349,55.7756,10000000,0
0.25,0.0511405,2.61574e-05,0.0215116,9.56644e-06,-0.0121002,6.18904e-06,-0.0050898,2.26349e-06,0.232319,0.000118826,0.0977218,4.3458e-05,-1.7936e-09,6.45063e-13,-4.16687e-10,1.51542e-13,1.34145,1.22607,0.220131,-0.0520847,53.032,10000000,0
0.3,0.0528851,2.70501e-05,0.0222452,9.89289e-06,-0.0149437,7.64355e-06,-0.00628582,2.79544e-06,0.232318,0.000118828,0.0977204,4.34583e-05,-1.79359e-09,6.45066e-13,-4.16682e-10,1.51543e-13,0.839663,0.750236,0.227641,-0.0643246,54.8442,10000000,0
0.35,0.0545906,2.79228e-05,0.0229624,1.02121e-05,-0.0177493,9.0787e-06,-0.00746588,3.3203e-06,0.232317,0.000118829,0.0977194,4.34587e-05,-1.79357e-09,6.45069e-13,-4.16678e-10,1.51544e-13,0.542202,0.473526,0.234983,-0.0764012,55.7269,10000000,0
0.4,0.0560916,2.8691e-05,0.0235936,1.0493e-05,-0.0204741,1.04725e-05,-0.00861192,3.83005e-06,0.232317,0.000118831,0.0977185,4.34591e-05,-1.79356e-09,6.45071e-13,-4.16674e-10,1.51545e-13,0.360599,0.308642,0.241444,-0.0881299,55.6695,10000000,0
0.45,0.0574256,2.93736e-05,0.0241545,1.07426e-05,-0.0231149,1.18235e-05,-0.00972268,4.32411e-06,0.232317,0.000118832,0.0977178,4.34595e-05,-1.79355e-09,6.45074e-13,-4.16671e-10,1.51546e-13,0.246605,0.207314,0.247186,-0.0994975,53.0156,10000000,0
0.5,0.0587386,3.00455e-05,0.0247067,1.09883e-05,-0.0255856,1.30873e-05,-0.0107618,4.78634e-06,0.232317,0.000118833,0.0977173,4.34599e-05,-1.79354e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.173114,0.142867,0.252838,-0.110132,53.6229,10000000,0
0.55,0.0601655,3.07757e-05,0.0253067,1.12554e-05,-0.0276667,1.4152e-05,-0.0116371,5.17571e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.124289,0.100337,0.25898,-0.119091,55.8098,10000000,0
0.6,0.0617534,3.15882e-05,0.0259746,1.15525e-05,-0.0290375,1.48533e-05,-0.0122137,5.4322e-06,0.232317,0.000118835,0.0977164,4.34606e-05,-1.79352e-09,6.45081e-13,-4.16664e-10,1.51547e-13,0.0905048,0.0710886,0.265816,-0.124991,55.8021,10000000,0
0.65,0.063415,3.24384e-05,0.0266733,1.18635e-05,-0.0294464,1.50626e-05,-0.0123856,5.50873e-06,0.232316,0.000118836,0.097716,4.3461e-05,-1.79351e-09,6.45083e-13,-4.16662e-10,1.51548e-13,0.0659215,0.050153,0.272968,-0.126751,55.3722,10000000,0
0.7,0.0650467,3.32733e-05,0.0273596,1.21688e-05,-0.0287054,1.46837e-05,-0.0120739,5.37015e-06,0.232316,0.000118837,0.0977156,4.34613e-05,-1.7935e-09,6.45085e-13,-4.1666e-10,1.51548e-13,0.0473959,0.0348224,0.279992,-0.123562,54.8813,10000000,0
0.75,0.0665152,3.40248e-05,0.0279771,1.24437e-05,-0.0268629,1.37413e-05,-0.0112989,5.0255e-06,0.232316,0.000118838,0.0977152,4.34617e-05,-1.79349e-09,6.45087e-13,-4.16657e-10,1.51549e-13,0.0329582,0.0233839,0.286313,-0.115631,55.2167,10000000,0
0.8,0.0677264,3.46448e-05,0.0284865,1.26704e-05,-0.0241731,1.23655e-05,-0.0101675,4.52235e-06,0.232316,0.000118839,0.0977148,4.34622e-05,-1.79348e-09,6.4509e-13,-4.16655e-10,1.5155e-13,0.0215422,0.0148022,0.291527,-0.104053,52.2627,10000000,0
0.1,0.0509151,2.60499e-05,0.0214139,9.52705e-06,-0.00526757,2.69506e-06,-0.00221544,9.85648e-07,0.232318,0.000118861,0.0977084,4.34705e-05,-1.79328e-09,6.45139e-13,-4.1661e-10,1.5156e-13,8.58481,7.96294,0.219162,-0.022674,52.1254,10000000,0
