z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0645588,3.30202e-05,0.0271561,1.20764e-05,-0.00950173,4.85989e-06,-0.00399682,1.7774e-06,0.232319,0.000118825,0.0977231,4.34578e-05,-1.79361e-09,6.45061e-13,-4.16691e-10,1.51542e-13,3.41457,3.04915,0.277888,-0.0408994,55.6328,10000000,0
0.15,0.0642782,3.28766e-05,0.0270381,1.20239e-05,-0.0109862,5.61915e-06,-0.00462125,2.05508e-06,0.232319,0.000118825,0.0977232,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16691e-10,1.51542e-13,1.61407,1.45776,0.27668,-0.0472892,55.7074,10000000,0
0.2,0.0650241,3.32587e-05,0.0273514,1.21636e-05,-0.0135377,6.92432e-06,-0.00569444,2.5324e-06,0.232318,0.000118827,0.0977213,4.34581e-05,-1.7936e-09,6.45064e-13,-4.16685e-10,1.51543e-13,0.892735,0.799934,0.279892,-0.0582723,55.6579,10000000,0
0.25,0.0666617,3.40969e-05,0.02804,1.24701e-05,-0.0168466,8.61692e-06,-0.00708621,3.15142e-06,0.232318,0.000118829,0.0977199,4.34585e-05,-1.79358e-09,6.45067e-13,-4.1668e-10,1.51544e-13,0.535557,0.467755,0.286942,-0.0725156,55.6054,10000000,0
0.3,0.0686625,3.51208e-05,0.0288813,1.28445e-05,-0.0205037,1.04876e-05,-0.00862442,3.83558e-06,0.232317,0.00011883,0.0977188,4.3459e-05,-1.79356e-09,6.4507e-13,-4.16676e-10,1.51545e-13,0.337093,0.284544,0.295555,-0.0882575,55.5965,10000000,0
0.35,0.0706036,3.61141e-05,0.0296976,1.32078e-05,-0.0242361,1.23969e-05,-0.0101943,4.53383e-06,0.232317,0.000118831,0.097718,4.34594e-05,-1.79355e-09,6.45073e-13,-4.16672e-10,1.51545e-13,0.218856,0.1785,0.303911,-0.104323,51.8844,10000000,0
0.4,0.0723064,3.69855e-05,0.0304136,1.35265e-05,-0.0279381,1.42906e-05,-0.0117513,5.22642e-06,0.232317,0.000118833,0.0977174,4.34598e-05,-1.79354e-09,6.45076e-13,-4.16669e-10,1.51546e-13,0.146232,0.1157,0.31124,-0.120259,49.0678,10000000,0
0.45,0.0738168,3.77586e-05,0.0310488,1.38092e-05,-0.0315972,1.61625e-05,-0.0132904,5.91099e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.10041,0.0773207,0.317742,-0.136009,55.6148,10000000,0
0.5,0.0752909,3.8513e-05,0.0316687,1.40851e-05,-0.0351455,1.79777e-05,-0.0147828,6.57485e-06,0.232317,0.000118835,0.0977164,4.34606e-05,-1.79352e-09,6.45081e-13,-4.16664e-10,1.51547e-13,0.0707736,0.0529988,0.324088,-0.151283,55.4708,10000000,0
0.55,0.076861,3.93164e-05,0.0323289,1.43789e-05,-0.0383642,1.96243e-05,-0.0161366,7.17704e-06,0.232316,0.000118836,0.097716,4.3461e-05,-1.79351e-09,6.45083e-13,-4.16661e-10,1.51548e-13,0.0510532,0.0369775,0.330846,-0.165138,55.6542,10000000,0
0.6,0.0785588,4.01852e-05,0.033043,1.46966e-05,-0.0408787,2.09107e-05,-0.0171942,7.64752e-06,0.232316,0.000118837,0.0977156,4.34613e-05,-1.7935e-09,6.45085e-13,-4.16659e-10,1.51548e-13,0.0373878,0.0259774,0.338154,-0.175961,56.0716,10000000,0
0.65,0.080279,4.10655e-05,0.0337664,1.50186e-05,-0.0423218,2.16491e-05,-0.0178011,7.91755e-06,0.232316,0.000118838,0.0977153,4.34617e-05,-1.79349e-09,6.45087e-13,-4.16657e-10,1.51549e-13,0.0274065,0.0181395,0.345559,-0.182173,55.652,10000000,0
0.7,0.0819078,4.1899e-05,0.0344514,1.53234e-05,-0.042361,2.16693e-05,-0.0178175,7.92495e-06,0.232316,0.000118839,0.0977149,4.3462e-05,-1.79348e-09,6.45089e-13,-4.16655e-10,1.51549e-13,0.0198369,0.0124473,0.35257,-0.182342,54.1472,10000000,0
0.75,0.0833165,4.26199e-05,0.0350438,1.55871e-05,-0.040911,2.09277e-05,-0.0172076,7.65375e-06,0.232316,0.00011884,0.0977146,4.34624e-05,-1.79347e-09,6.45092e-13,-4.16653e-10,1.5155e-13,0.013883,0.00825584,0.358634,-0.176101,52.8968,10000000,0
