z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0450699,2.30598e-05,0.0189553,8.43353e-06,-0.002478,1.26786e-06,-0.00104219,4.63686e-07,0.232319,0.000118865,0.097708,4.34718e-05,-1.79325e-09,6.45146e-13,-4.16605e-10,1.51561e-13,27.4663,25.8531,0.194,-0.0106664,54.0444,10000000,0
0.15,0.0447516,2.2897e-05,0.0188215,8.37397e-06,-0.0041877,2.14261e-06,-0.00176125,7.83606e-07,0.232319,0.000118865,0.097708,4.34718e-05,-1.79325e-09,6.45146e-13,-4.16606e-10,1.51561e-13,13.018,12.3279,0.19263,-0.0180256,55.8084,10000000,0
0.2,0.0452585,2.31496e-05,0.019037,8.46639e-06,-0.00645265,3.30051e-06,-0.00271417,1.20708e-06,0.232318,0.00011883,0.0977195,4.3459e-05,-1.79357e-09,6.4507e-13,-4.16677e-10,1.51544e-13,7.18591,6.77622,0.194813,-0.0277751,56.0017,10000000,0
0.25,0.0465098,2.37884e-05,0.019564,8.7001e-06,-0.00896605,4.58587e-06,-0.00377151,1.67719e-06,0.23232,0.000118825,0.0977239,4.34577e-05,-1.79362e-09,6.45059e-13,-4.16693e-10,1.51541e-13,4.2848,3.98547,0.200197,-0.0385936,54.9048,10000000,0
0.3,0.0480881,2.45958e-05,0.0202279,8.99537e-06,-0.011475,5.86918e-06,-0.00482689,2.14652e-06,0.23232,0.000118825,0.0977234,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16692e-10,1.51541e-13,2.67597,2.44399,0.206991,-0.0493934,54.9133,10000000,0
0.35,0.0496392,2.53894e-05,0.0208801,9.28558e-06,-0.0138773,7.09796e-06,-0.00583733,2.59591e-06,0.232319,0.000118826,0.0977221,4.34579e-05,-1.7936e-09,6.45062e-13,-4.16688e-10,1.51542e-13,1.72416,1.54601,0.213668,-0.059734,55.7704,10000000,0
0.4,0.050998,2.60847e-05,0.0214515,9.53984e-06,-0.0161764,8.27398e-06,-0.00680433,3.026e-06,0.232318,0.000118827,0.0977209,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16684e-10,1.51543e-13,1.1445,1.00972,0.219518,-0.0696303,54.6894,10000000,0
0.45,0.0521998,2.66997e-05,0.0219568,9.76475e-06,-0.0183735,9.39787e-06,-0.00772844,3.43703e-06,0.232318,0.000118829,0.0977199,4.34585e-05,-1.79358e-09,6.45067e-13,-4.1668e-10,1.51544e-13,0.781391,0.679467,0.224691,-0.0790876,54.6208,10000000,0
0.5,0.0533971,2.73125e-05,0.0224603,9.98882e-06,-0.020359,1.04136e-05,-0.00856357,3.8085e-06,0.232317,0.00011883,0.0977191,4.34588e-05,-1.79357e-09,6.4507e-13,-4.16677e-10,1.51544e-13,0.547606,0.469141,0.229846,-0.0876346,53.6164,10000000,0
0.55,0.054742,2.80007e-05,0.0230259,1.02405e-05,-0.0218938,1.11987e-05,-0.00920908,4.09564e-06,0.232317,0.000118831,0.0977184,4.34592e-05,-1.79356e-09,6.45072e-13,-4.16674e-10,1.51545e-13,0.392387,0.330252,0.235635,-0.094241,53.5463,10000000,0
0.6,0.056304,2.87999e-05,0.0236827,1.05328e-05,-0.0226653,1.15935e-05,-0.00953356,4.24e-06,0.232317,0.000118832,0.0977179,4.34595e-05,-1.79355e-09,6.45074e-13,-4.16671e-10,1.51546e-13,0.285048,0.23468,0.242358,-0.0975621,52.3143,10000000,0
