z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0647443,3.31151e-05,0.0272341,1.21111e-05,-0.0149379,7.64034e-06,-0.00628348,2.79428e-06,0.232319,0.000118825,0.0977231,4.34578e-05,-1.79361e-09,6.45061e-13,-4.16691e-10,1.51542e-13,1.5371,1.32677,0.278687,-0.0642989,53.5337,10000000,0
0.15,0.0646694,3.30775e-05,0.0272021,1.20973e-05,-0.0165696,8.47511e-06,-0.00696971,3.09956e-06,0.232318,0.000118828,0.0977207,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16683e-10,1.51543e-13,0.72536,0.635395,0.278366,-0.0713227,49.8726,10000000,0
0.2,0.0655108,3.35085e-05,0.0275557,1.22549e-05,-0.0194706,9.95916e-06,-0.0081899,3.6423e-06,0.232317,0.000118829,0.0977192,4.34588e-05,-1.79357e-09,6.45069e-13,-4.16677e-10,1.51544e-13,0.401668,0.348256,0.281988,-0.0838105,54.7799,10000000,0
0.25,0.0671104,3.43273e-05,0.0282282,1.25543e-05,-0.0233258,1.19313e-05,-0.00981141,4.36354e-06,0.232317,0.000118831,0.0977182,4.34593e-05,-1.79355e-09,6.45073e-13,-4.16673e-10,1.51545e-13,0.241853,0.202828,0.288874,-0.100405,54.793,10000000,0
0.3,0.0689873,3.52878e-05,0.0290175,1.29055e-05,-0.0276532,1.41449e-05,-0.0116315,5.17313e-06,0.232317,0.000118833,0.0977174,4.34598e-05,-1.79354e-09,6.45076e-13,-4.16669e-10,1.51546e-13,0.152947,0.122701,0.296954,-0.119032,51.29,10000000,0
0.35,0.0707814,3.62059e-05,0.029772,1.32413e-05,-0.0320986,1.6419e-05,-0.0135013,6.0048e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.0997526,0.0765243,0.304676,-0.138168,53.323,10000000,0
0.4,0.072355,3.70112e-05,0.0304337,1.35358e-05,-0.0365009,1.8671e-05,-0.0153529,6.82842e-06,0.232316,0.000118835,0.0977163,4.34607e-05,-1.79351e-09,6.45082e-13,-4.16663e-10,1.51547e-13,0.0669092,0.0493352,0.31145,-0.157117,50.3258,10000000,0
0.45,0.0737513,3.77259e-05,0.0310209,1.37972e-05,-0.0408456,2.08937e-05,-0.0171803,7.64129e-06,0.232316,0.000118836,0.0977158,4.34611e-05,-1.7935e-09,6.45084e-13,-4.16661e-10,1.51548e-13,0.0460966,0.0328068,0.317461,-0.175819,52.0478,10000000,0
0.5,0.0750842,3.8408e-05,0.0315814,1.40467e-05,-0.0451119,2.30762e-05,-0.0189747,8.43948e-06,0.232316,0.000118837,0.0977154,4.34615e-05,-1.7935e-09,6.45086e-13,-4.16658e-10,1.51549e-13,0.0325994,0.0223684,0.323198,-0.194183,51.8299,10000000,0
0.55,0.0764307,3.90971e-05,0.0321477,1.42987e-05,-0.049142,2.51379e-05,-0.0206697,9.19352e-06,0.232316,0.000118838,0.0977151,4.34619e-05,-1.79349e-09,6.45088e-13,-4.16656e-10,1.51549e-13,0.0236063,0.0155043,0.328994,-0.211531,51.8018,10000000,0
0.6,0.0777834,3.97894e-05,0.0327165,1.45519e-05,-0.0525994,2.69067e-05,-0.0221239,9.8404e-06,0.232316,0.000118839,0.0977147,4.34622e-05,-1.79348e-09,6.4509e-13,-4.16654e-10,1.5155e-13,0.0173668,0.010799,0.334817,-0.226413,51.939,10000000,0
0.65,0.0790466,4.04358e-05,0.0332478,1.47883e-05,-0.0550842,2.8178e-05,-0.0231689,1.03053e-05,0.232316,0.00011884,0.0977144,4.34625e-05,-1.79347e-09,6.45092e-13,-4.16652e-10,1.5155e-13,0.0127953,0.00746108,0.340254,-0.237109,51.9949,10000000,0
0.7,0.0801336,4.09922e-05,0.0337049,1.49918e-05,-0.0561908,2.87443e-05,-0.0236343,1.05124e-05,0.232316,0.000118841,0.0977142,4.34628e-05,-1.79346e-09,6.45094e-13,-4.16651e-10,1.5155e-13,0.00931015,0.00505647,0.344933,-0.241872,51.9013,10000000,0
0.75,0.0809722,4.14214e-05,0.0340575,1.51488e-05,-0.0557043,2.84956e-05,-0.0234296,1.04215e-05,0.232316,0.000118842,0.0977139,4.34632e-05,-1.79346e-09,6.45096e-13,-4.16649e-10,1.51551e-13,0.00654846,0.00330917,0.348543,-0.239778,52.2399,10000000,0
0.8,0.081542,4.17133e-05,0.0342971,1.52555e-05,-0.0536889,2.74649e-05,-0.0225819,1.00445e-05,0.232316,0.000118843,0.0977136,4.34635e-05,-1.79345e-09,6.45098e-13,-4.16647e-10,1.51551e-13,0.00432337,0.00204284,0.350996,-0.231103,51.9109,10000000,0
0.1,0.0586378,2.99918e-05,0.0246654,1.09688e-05,-0.0141375,7.23098e-06,-0.00594679,2.64457e-06,0.232319,0.000118826,0.0977228,4.34578e-05,-1.79361e-09,6.45061e-13,-4.1669e-10,1.51542e-13,1.5371,1.32677,0.252402,-0.0608537,51.9904,10000000,0
0.15,0.058586,2.99661e-05,0.0246432,1.09593e-05,-0.0155837,7.97088e-06,-0.00655501,2.91515e-06,0.232318,0.000118828,0.0977204,4.34583e-05,-1.79359e-09,6.45066e-13,-4.16682e-10,1.51543e-13,0.72536,0.635395,0.25218,-0.0670792,51.7808,10000000,0
0.2,0.0593815,3.03735e-05,0.0249774,1.11083e-05,-0.0182746,9.34742e-06,-0.00768679,3.41858e-06,0.232317,0.00011883,0.0977189,4.34589e-05,-1.79357e-09,6.4507e-13,-4.16676e-10,1.51545e-13,0.401668,0.348256,0.255605,-0.0786623,51.7455,10000000,0
0.25,0.0608766,3.11387e-05,0.0256061,1.13882e-05,-0.0219252,1.12149e-05,-0.00922226,4.10154e-06,0.232317,0.000118832,0.097718,4.34594e-05,-1.79355e-09,6.45074e-13,-4.16672e-10,1.51545e-13,0.241853,0.202828,0.262041,-0.0943763,51.8461,10000000,0
0.3,0.0626304,3.20363e-05,0.0263437,1.17164e-05,-0.0260789,1.33397e-05,-0.0109693,4.87863e-06,0.232317,0.000118833,0.0977172,4.34599e-05,-1.79354e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.152947,0.122701,0.269591,-0.112256,52.0246,10000000,0
0.35,0.0643139,3.28978e-05,0.0270516,1.20315e-05,-0.0303934,1.55468e-05,-0.012784,5.68582e-06,0.232317,0.000118834,0.0977166,4.34604e-05,-1.79352e-09,6.4508e-13,-4.16665e-10,1.51547e-13,0.0997526,0.0765243,0.276837,-0.130828,51.9804,10000000,0
0.4,0.065802,3.36593e-05,0.0276774,1.231e-05,-0.0347099,1.7755e-05,-0.0145995,6.49339e-06,0.232316,0.000118836,0.0977161,4.34609e-05,-1.79351e-09,6.45082e-13,-4.16662e-10,1.51548e-13,0.0669092,0.0493352,0.283243,-0.149408,51.2685,10000000,0
