z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0463599,2.37182e-05,0.0194984,8.6743e-06,-0.00715126,3.65866e-06,-0.00300773,1.33806e-06,0.232316,0.000118856,0.0977095,4.34682e-05,-1.79333e-09,6.45126e-13,-4.1662e-10,1.51558e-13,8.58481,7.96294,0.199555,-0.0307824,52.9995,10000000,0
0.15,0.0462274,2.3644e-05,0.0194453,8.64728e-06,-0.008858,4.53061e-06,-0.00372606,1.65697e-06,0.23232,0.000118825,0.0977238,4.34577e-05,-1.79362e-09,6.45059e-13,-4.16693e-10,1.51541e-13,4.06599,3.79999,0.198982,-0.0381285,55.5646,10000000,0
0.2,0.0469214,2.39991e-05,0.0197371,8.77713e-06,-0.0112846,5.77177e-06,-0.00474676,2.1109e-06,0.232319,0.000118825,0.0977231,4.34578e-05,-1.79361e-09,6.45061e-13,-4.16691e-10,1.51542e-13,2.24577,2.08784,0.201969,-0.0485736,55.4627,10000000,0
0.25,0.0483301,2.472e-05,0.0203294,9.04074e-06,-0.0141111,7.21755e-06,-0.00593562,2.63965e-06,0.232319,0.000118827,0.0977216,4.3458e-05,-1.7936e-09,6.45063e-13,-4.16686e-10,1.51543e-13,1.34145,1.22607,0.208034,-0.0607402,55.3821,10000000,0
0.3,0.0500312,2.55904e-05,0.0210447,9.35905e-06,-0.0170148,8.7029e-06,-0.00715698,3.18287e-06,0.232318,0.000118828,0.0977203,4.34584e-05,-1.79358e-09,6.45066e-13,-4.16681e-10,1.51543e-13,0.839663,0.750236,0.215357,-0.0732394,54.937,10000000,0
0.35,0.0516824,2.64353e-05,0.0217391,9.66804e-06,-0.0198268,1.01413e-05,-0.00833969,3.70892e-06,0.232317,0.000118829,0.0977192,4.34588e-05,-1.79357e-09,6.45069e-13,-4.16677e-10,1.51544e-13,0.542202,0.473526,0.222465,-0.0853434,52.0153,10000000,0
0.4,0.0531345,2.71784e-05,0.0223497,9.93979e-06,-0.0225127,1.15153e-05,-0.00946941,4.21142e-06,0.232317,0.000118831,0.0977184,4.34592e-05,-1.79356e-09,6.45072e-13,-4.16674e-10,1.51545e-13,0.360599,0.308642,0.228715,-0.0969052,53.1439,10000000,0
0.45,0.0544233,2.7838e-05,0.0228917,1.0181e-05,-0.0250762,1.28267e-05,-0.0105476,4.69101e-06,0.232317,0.000118832,0.0977177,4.34596e-05,-1.79355e-09,6.45075e-13,-4.16671e-10,1.51546e-13,0.246605,0.207314,0.234263,-0.107939,51.9771,10000000,0
0.5,0.0556797,2.84809e-05,0.02342,1.04161e-05,-0.0274366,1.40342e-05,-0.0115404,5.13262e-06,0.232317,0.000118833,0.0977172,4.346e-05,-1.79353e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.173114,0.142867,0.239671,-0.1181,54.5361,10000000,0
0.55,0.0570194,2.91665e-05,0.0239834,1.06668e-05,-0.0293852,1.5031e-05,-0.0123599,5.49719e-06,0.232317,0.000118834,0.0977167,4.34603e-05,-1.79352e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.124289,0.100337,0.245438,-0.126488,53.8236,10000000,0
