z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0772999,3.954e-05,0.0325139,1.44607e-05,-0.0150094,7.67751e-06,-0.00631326,2.80784e-06,0.232317,0.000118833,0.0977171,4.346e-05,-1.79353e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.13973,0.103122,0.332735,-0.0646075,55.1139,10000000,0
0.15,0.0774183,3.96014e-05,0.0325634,1.44831e-05,-0.0175705,8.98777e-06,-0.00739045,3.28703e-06,0.232316,0.000118836,0.0977161,4.34609e-05,-1.79351e-09,6.45083e-13,-4.16662e-10,1.51548e-13,0.0654761,0.0498185,0.333245,-0.0756319,54.8755,10000000,0
0.2,0.0778831,3.98398e-05,0.0327587,1.45703e-05,-0.021651,1.10752e-05,-0.00910672,4.05046e-06,0.232316,0.000118838,0.0977154,4.34616e-05,-1.79349e-09,6.45087e-13,-4.16658e-10,1.51549e-13,0.0364373,0.0271421,0.335246,-0.0931964,54.6045,10000000,0
0.25,0.0785917,4.02028e-05,0.0330565,1.47031e-05,-0.0270702,1.38475e-05,-0.011386,5.06434e-06,0.232316,0.000118839,0.0977148,4.34621e-05,-1.79348e-09,6.4509e-13,-4.16655e-10,1.51549e-13,0.0222766,0.0154851,0.338296,-0.116523,54.2455,10000000,0
0.3,0.0793504,4.05913e-05,0.0333755,1.48452e-05,-0.033451,1.71117e-05,-0.0140698,6.25813e-06,0.232316,0.00011884,0.0977144,4.34626e-05,-1.79347e-09,6.45093e-13,-4.16652e-10,1.5155e-13,0.0143592,0.00909486,0.341562,-0.143989,52.6381,10000000,0
0.35,0.080044,4.09465e-05,0.0336671,1.49751e-05,-0.0404403,2.06872e-05,-0.0170095,7.56579e-06,0.232316,0.000118841,0.097714,4.3463e-05,-1.79346e-09,6.45095e-13,-4.1665e-10,1.51551e-13,0.00953535,0.00549203,0.344548,-0.174074,55.6771,10000000,0
0.4,0.0806465,4.1255e-05,0.0339204,1.50879e-05,-0.0478054,2.4455e-05,-0.0201073,8.94377e-06,0.232316,0.000118842,0.0977137,4.34634e-05,-1.79345e-09,6.45097e-13,-4.16648e-10,1.51551e-13,0.00649255,0.00343323,0.347141,-0.205777,52.9716,10000000,0
0.45,0.0811778,4.1527e-05,0.0341439,1.51874e-05,-0.0555009,2.83918e-05,-0.023344,1.03836e-05,0.232316,0.000118843,0.0977135,4.34636e-05,-1.79345e-09,6.45099e-13,-4.16647e-10,1.51552e-13,0.00453029,0.00221667,0.349428,-0.238902,52.3261,10000000,0
0.5,0.0816569,4.17723e-05,0.0343453,1.52771e-05,-0.0636102,3.25403e-05,-0.0267548,1.19008e-05,0.232316,0.000118843,0.0977133,4.34638e-05,-1.79344e-09,6.451e-13,-4.16646e-10,1.51552e-13,0.0032441,0.00146293,0.35149,-0.273809,52.355,10000000,0
0.55,0.082076,4.19868e-05,0.0345215,1.53556e-05,-0.0722042,3.69368e-05,-0.0303694,1.35087e-05,0.232316,0.000118844,0.0977132,4.34639e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.00238267,0.0009721,0.353294,-0.310802,52.3289,10000000,0
0.6,0.0824042,4.21547e-05,0.0346596,1.5417e-05,-0.081224,4.1551e-05,-0.0341632,1.51962e-05,0.232316,0.000118844,0.0977132,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.0017822,0.000638625,0.354707,-0.349627,52.2043,10000000,0
0.65,0.0826124,4.22613e-05,0.0347471,1.5456e-05,-0.090387,4.62385e-05,-0.0380172,1.69105e-05,0.232316,0.000118844,0.0977131,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16644e-10,1.51552e-13,0.00133694,0.000408045,0.355604,-0.389069,52.3975,10000000,0
0.7,0.082689,4.23005e-05,0.0347794,1.54703e-05,-0.0992221,5.07582e-05,-0.0417332,1.85635e-05,0.232316,0.000118844,0.0977131,4.34641e-05,-1.79344e-09,6.45102e-13,-4.16644e-10,1.51552e-13,0.000990723,0.000249881,0.355933,-0.427099,52.1527,10000000,0
0.75,0.082648,4.22796e-05,0.0347621,1.54627e-05,-0.106953,5.4713e-05,-0.0449848,2.00098e-05,0.232316,0.000118844,0.0977131,4.34641e-05,-1.79344e-09,6.45102e-13,-4.16644e-10,1.51552e-13,0.00070877,0.000144495,0.355757,-0.460376,52.2591,10000000,0
0.8,0.0825213,4.22148e-05,0.0347088,1.54389e-05,-0.112513,5.75574e-05,-0.0473234,2.10501e-05,0.232316,0.000118844,0.0977131,4.34641e-05,-1.79344e-09,6.45102e-13,-4.16644e-10,1.51552e-13,0.000474796,7.74491e-05,0.355211,-0.48431,52.2545,10000000,0
