z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0415152,2.12411e-05,0.0174603,7.76837e-06,-0.00243501,1.24586e-06,-0.00102411,4.55641e-07,0.232319,0.000118865,0.097708,4.34718e-05,-1.79325e-09,6.45146e-13,-4.16605e-10,1.51561e-13,27.4663,25.8531,0.178699,-0.0104813,55.687,10000000,0
0.15,0.0412314,2.10957e-05,0.017341,7.71521e-06,-0.00407036,2.08257e-06,-0.0017119,7.61645e-07,0.232319,0.000118864,0.097708,4.34715e-05,-1.79326e-09,6.45144e-13,-4.16607e-10,1.51561e-13,13.018,12.3279,0.177478,-0.0175206,55.6337,10000000,0
0.2,0.0417094,2.13337e-05,0.0175444,7.80229e-06,-0.00623776,3.19052e-06,-0.00262382,1.16686e-06,0.232318,0.000118827,0.0977211,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16684e-10,1.51543e-13,7.18591,6.77622,0.179535,-0.02685,55.642,10000000,0
0.25,0.0428729,2.19282e-05,0.0180342,8.01978e-06,-0.00864529,4.42181e-06,-0.00363659,1.61718e-06,0.23232,0.000118825,0.0977239,4.34577e-05,-1.79362e-09,6.45059e-13,-4.16693e-10,1.51541e-13,4.2848,3.98547,0.184542,-0.0372128,54.701,10000000,0
0.3,0.0443371,2.26772e-05,0.01865,8.2937e-06,-0.0110524,5.65301e-06,-0.0046491,2.06747e-06,0.232319,0.000118825,0.0977232,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16691e-10,1.51542e-13,2.67597,2.44399,0.190845,-0.0475742,52.2747,10000000,0
0.35,0.0457755,2.34133e-05,0.0192549,8.56285e-06,-0.0133618,6.83427e-06,-0.00562045,2.49947e-06,0.232319,0.000118826,0.0977219,4.3458e-05,-1.7936e-09,6.45063e-13,-4.16687e-10,1.51542e-13,1.72416,1.54601,0.197038,-0.0575148,54.7014,10000000,0
0.4,0.0470367,2.40586e-05,0.0197852,8.79886e-06,-0.0155767,7.96728e-06,-0.00655209,2.91384e-06,0.232318,0.000118828,0.0977207,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16683e-10,1.51543e-13,1.1445,1.00972,0.202467,-0.0670491,54.2721,10000000,0
0.45,0.048153,2.46299e-05,0.0202546,9.00776e-06,-0.0176975,9.05216e-06,-0.00744411,3.31059e-06,0.232318,0.000118829,0.0977197,4.34586e-05,-1.79358e-09,6.45068e-13,-4.16679e-10,1.51544e-13,0.781391,0.679467,0.207272,-0.0761782,54.8266,10000000,0
0.5,0.0492639,2.51984e-05,0.0207217,9.21566e-06,-0.0196168,1.0034e-05,-0.00825137,3.66966e-06,0.232317,0.00011883,0.0977189,4.34589e-05,-1.79357e-09,6.4507e-13,-4.16676e-10,1.51545e-13,0.547606,0.469141,0.212055,-0.0844398,55.1899,10000000,0
0.55,0.0505078,2.58349e-05,0.0212448,9.44842e-06,-0.0211015,1.07935e-05,-0.00887583,3.94744e-06,0.232317,0.000118831,0.0977183,4.34593e-05,-1.79355e-09,6.45072e-13,-4.16673e-10,1.51545e-13,0.392387,0.330252,0.217409,-0.0908308,53.682,10000000,0
0.6,0.0519465,2.65711e-05,0.0218499,9.71765e-06,-0.0218479,1.11754e-05,-0.00918971,4.08709e-06,0.232317,0.000118832,0.0977177,4.34596e-05,-1.79355e-09,6.45074e-13,-4.16671e-10,1.51546e-13,0.285048,0.23468,0.223602,-0.0940435,55.255,10000000,0
0.65,0.0535103,2.73712e-05,0.0225075,1.00103e-05,-0.0216594,1.10791e-05,-0.00911039,4.05187e-06,0.232317,0.000118833,0.0977172,4.34599e-05,-1.79354e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.207063,0.166157,0.230333,-0.0932322,55.0824,10000000,0
0.7,0.0551073,2.81883e-05,0.0231792,1.03091e-05,-0.0204149,1.04426e-05,-0.0085869,3.81909e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.148448,0.11583,0.237208,-0.0878753,55.2965,10000000,0
