z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0668824,3.42114e-05,0.0281321,1.25119e-05,-0.0145791,7.45742e-06,-0.00613224,2.72735e-06,0.232317,0.000118834,0.0977169,4.34602e-05,-1.79353e-09,6.45078e-13,-4.16667e-10,1.51547e-13,0.13973,0.103122,0.287893,-0.0627551,55.7452,10000000,0
0.15,0.067062,3.4304e-05,0.0282073,1.25458e-05,-0.0173284,8.86393e-06,-0.00728858,3.24174e-06,0.232316,0.000118836,0.0977159,4.34611e-05,-1.79351e-09,6.45084e-13,-4.16661e-10,1.51548e-13,0.0654761,0.0498185,0.288667,-0.0745895,55.8253,10000000,0
0.2,0.0675366,3.45474e-05,0.0284068,1.26348e-05,-0.0214317,1.09631e-05,-0.00901444,4.00944e-06,0.232316,0.000118838,0.0977152,4.34618e-05,-1.79349e-09,6.45088e-13,-4.16657e-10,1.51549e-13,0.0364373,0.0271421,0.29071,-0.0922522,55.7867,10000000,0
0.25,0.0682037,3.4889e-05,0.0286872,1.27597e-05,-0.0266986,1.36575e-05,-0.0112297,4.99485e-06,0.232316,0.000118839,0.0977147,4.34623e-05,-1.79348e-09,6.45091e-13,-4.16654e-10,1.5155e-13,0.0222766,0.0154851,0.293581,-0.114924,55.752,10000000,0
0.3,0.0688953,3.52432e-05,0.028978,1.28892e-05,-0.0327715,1.67641e-05,-0.013784,6.13103e-06,0.232316,0.000118841,0.0977142,4.34628e-05,-1.79347e-09,6.45094e-13,-4.16651e-10,1.5155e-13,0.0143592,0.00909486,0.296558,-0.141064,55.8109,10000000,0
0.35,0.0695184,3.55623e-05,0.02924,1.30059e-05,-0.0393235,2.0116e-05,-0.0165398,7.35689e-06,0.232316,0.000118842,0.0977139,4.34632e-05,-1.79346e-09,6.45096e-13,-4.16649e-10,1.51551e-13,0.00953535,0.00549203,0.299241,-0.169267,55.7539,10000000,0
0.4,0.070057,3.5838e-05,0.0294664,1.31068e-05,-0.0461426,2.36045e-05,-0.0194079,8.63271e-06,0.232316,0.000118842,0.0977136,4.34635e-05,-1.79345e-09,6.45098e-13,-4.16647e-10,1.51551e-13,0.00649255,0.00343323,0.301559,-0.19862,55.7264,10000000,0
0.45,0.0705293,3.60798e-05,0.029665,1.31952e-05,-0.0531871,2.72083e-05,-0.0223708,9.9507e-06,0.232316,0.000118843,0.0977134,4.34637e-05,-1.79344e-09,6.45099e-13,-4.16646e-10,1.51552e-13,0.00453029,0.00221667,0.303592,-0.228943,55.7899,10000000,0
0.5,0.070947,3.62936e-05,0.0298406,1.32734e-05,-0.0605301,3.09647e-05,-0.0254592,1.13245e-05,0.232316,0.000118843,0.0977133,4.34639e-05,-1.79344e-09,6.451e-13,-4.16645e-10,1.51552e-13,0.0032441,0.00146293,0.30539,-0.26055,55.7923,10000000,0
0.55,0.0712968,3.64726e-05,0.0299877,1.33389e-05,-0.0682329,3.49053e-05,-0.0286991,1.27657e-05,0.232316,0.000118844,0.0977132,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16645e-10,1.51552e-13,0.00238267,0.0009721,0.306896,-0.293707,55.7273,10000000,0
0.6,0.0715479,3.66012e-05,0.0300934,1.33859e-05,-0.0762425,3.90027e-05,-0.0320679,1.42642e-05,0.232316,0.000118844,0.0977132,4.3464e-05,-1.79344e-09,6.45101e-13,-4.16644e-10,1.51552e-13,0.0017822,0.000638625,0.307977,-0.328184,55.86,10000000,0
0.65,0.0716784,3.66679e-05,0.0301482,1.34103e-05,-0.0843122,4.31309e-05,-0.0354621,1.5774e-05,0.232316,0.000118844,0.0977131,4.34641e-05,-1.79344e-09,6.45102e-13,-4.16644e-10,1.51552e-13,0.00133694,0.000408045,0.308538,-0.36292,55.8268,10000000,0
