z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0533946,2.73098e-05,0.0224601,9.98796e-06,-0.0107659,5.50645e-06,-0.00452861,2.01387e-06,0.23232,0.000118825,0.0977238,4.34577e-05,-1.79362e-09,6.45059e-13,-4.16693e-10,1.51541e-13,3.41457,3.04915,0.229832,-0.0463409,55.5246,10000000,0
0.15,0.0533122,2.7268e-05,0.0224252,9.97264e-06,-0.0124364,6.36094e-06,-0.00523125,2.32637e-06,0.232319,0.000118826,0.0977226,4.34578e-05,-1.79361e-09,6.45061e-13,-4.16689e-10,1.51542e-13,1.61407,1.45776,0.229478,-0.0535316,55.7548,10000000,0
0.2,0.0540795,2.76609e-05,0.0227477,1.01163e-05,-0.0150498,7.69775e-06,-0.00633043,2.81526e-06,0.232318,0.000118828,0.0977207,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16683e-10,1.51543e-13,0.892735,0.799934,0.232782,-0.0647808,55.6411,10000000,0
0.25,0.0555613,2.84193e-05,0.0233707,1.03936e-05,-0.0182905,9.35549e-06,-0.00769351,3.42153e-06,0.232317,0.000118829,0.0977194,4.34587e-05,-1.79357e-09,6.45068e-13,-4.16678e-10,1.51544e-13,0.535557,0.467755,0.239161,-0.0787306,55.6751,10000000,0
0.3,0.0573155,2.9317e-05,0.0241084,1.07219e-05,-0.0217685,1.11346e-05,-0.00915636,4.07219e-06,0.232317,0.000118831,0.0977185,4.34592e-05,-1.79356e-09,6.45072e-13,-4.16674e-10,1.51545e-13,0.337093,0.284544,0.246712,-0.0937015,55.6968,10000000,0
0.35,0.0590004,3.01792e-05,0.0248169,1.10372e-05,-0.0252347,1.29078e-05,-0.0106143,4.72067e-06,0.232317,0.000118832,0.0977177,4.34596e-05,-1.79354e-09,6.45075e-13,-4.16671e-10,1.51546e-13,0.218856,0.1785,0.253965,-0.108622,55.5277,10000000,0
0.4,0.0604774,3.09351e-05,0.025438,1.13137e-05,-0.0286005,1.46296e-05,-0.01203,5.35037e-06,0.232317,0.000118833,0.0977171,4.34601e-05,-1.79353e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.146232,0.1157,0.260323,-0.12311,55.4769,10000000,0
0.45,0.0617858,3.16047e-05,0.0259882,1.15585e-05,-0.031862,1.62981e-05,-0.0134018,5.96057e-06,0.232317,0.000118834,0.0977166,4.34605e-05,-1.79352e-09,6.4508e-13,-4.16665e-10,1.51547e-13,0.10041,0.0773207,0.265955,-0.137149,55.678,10000000,0
0.5,0.0630439,3.22485e-05,0.0265173,1.1794e-05,-0.0349647,1.78853e-05,-0.0147067,6.54105e-06,0.232316,0.000118836,0.0977161,4.34609e-05,-1.79351e-09,6.45082e-13,-4.16662e-10,1.51548e-13,0.0707736,0.0529988,0.271371,-0.150504,55.6329,10000000,0
0.55,0.064344,3.29138e-05,0.0270641,1.20373e-05,-0.0377224,1.92961e-05,-0.0158666,7.05701e-06,0.232316,0.000118837,0.0977157,4.34612e-05,-1.7935e-09,6.45084e-13,-4.1666e-10,1.51548e-13,0.0510532,0.0369775,0.276967,-0.162375,55.5405,10000000,0
0.6,0.0656981,3.36067e-05,0.0276335,1.22907e-05,-0.0398196,2.0369e-05,-0.0167487,7.44942e-06,0.232316,0.000118837,0.0977154,4.34616e-05,-1.79349e-09,6.45086e-13,-4.16658e-10,1.51549e-13,0.0373878,0.0259774,0.282796,-0.171403,55.6616,10000000,0
