z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0477654,2.4431e-05,0.0200919,8.93506e-06,-0.0158613,8.11273e-06,-0.00667188,2.96704e-06,0.232319,0.000118826,0.0977221,4.34579e-05,-1.7936e-09,6.45062e-13,-4.16688e-10,1.51542e-13,1.5371,1.32677,0.205603,-0.068274,51.8741,10000000,0
0.15,0.0480124,2.45579e-05,0.0201955,8.98143e-06,-0.0177201,9.0637e-06,-0.00745363,3.31482e-06,0.232318,0.000118829,0.0977199,4.34585e-05,-1.79358e-09,6.45067e-13,-4.1668e-10,1.51544e-13,0.72536,0.635395,0.206667,-0.0762755,55.9228,10000000,0
0.2,0.0489383,2.5032e-05,0.0205847,9.15479e-06,-0.0206711,1.05733e-05,-0.00869481,3.86691e-06,0.232317,0.00011883,0.0977186,4.34591e-05,-1.79356e-09,6.45071e-13,-4.16675e-10,1.51545e-13,0.401668,0.348256,0.210653,-0.0889781,55.8996,10000000,0
0.25,0.0503778,2.57687e-05,0.02119,9.4242e-06,-0.0244,1.24808e-05,-0.0102632,4.56453e-06,0.232317,0.000118832,0.0977176,4.34596e-05,-1.79354e-09,6.45075e-13,-4.1667e-10,1.51546e-13,0.241853,0.202828,0.216849,-0.105029,55.9458,10000000,0
0.3,0.0519664,2.65816e-05,0.0218581,9.7215e-06,-0.0284596,1.45575e-05,-0.0119707,5.32402e-06,0.232317,0.000118834,0.097717,4.34601e-05,-1.79353e-09,6.45078e-13,-4.16667e-10,1.51547e-13,0.152947,0.122701,0.223688,-0.122504,54.6923,10000000,0
0.35,0.0534551,2.73434e-05,0.0224842,1.00001e-05,-0.0325338,1.66417e-05,-0.0136843,6.08625e-06,0.232317,0.000118835,0.0977164,4.34606e-05,-1.79352e-09,6.45081e-13,-4.16664e-10,1.51547e-13,0.0997526,0.0765243,0.230096,-0.140041,54.9076,10000000,0
0.4,0.0547622,2.80123e-05,0.0230338,1.02447e-05,-0.0364872,1.86642e-05,-0.0153471,6.82591e-06,0.232316,0.000118836,0.0977159,4.34611e-05,-1.79351e-09,6.45083e-13,-4.16661e-10,1.51548e-13,0.0669092,0.0493352,0.235723,-0.157058,54.2756,10000000,0
0.45,0.0559215,2.86056e-05,0.0235214,1.04617e-05,-0.040315,2.06224e-05,-0.016957,7.54207e-06,0.232316,0.000118837,0.0977155,4.34615e-05,-1.7935e-09,6.45086e-13,-4.16659e-10,1.51548e-13,0.0460966,0.0328068,0.240713,-0.173535,55.8094,10000000,0
0.5,0.0569943,2.91546e-05,0.0239725,1.06625e-05,-0.044005,2.25102e-05,-0.0185091,8.23248e-06,0.232316,0.000118838,0.0977151,4.34618e-05,-1.79349e-09,6.45088e-13,-4.16656e-10,1.51549e-13,0.0325994,0.0223684,0.245331,-0.189419,55.4057,10000000,0
0.55,0.0580008,2.96698e-05,0.0243958,1.08509e-05,-0.0474279,2.42613e-05,-0.0199487,8.87291e-06,0.232316,0.000118839,0.0977148,4.34622e-05,-1.79348e-09,6.4509e-13,-4.16654e-10,1.5155e-13,0.0236063,0.0155043,0.249663,-0.204152,55.2286,10000000,0
0.6,0.0589045,3.01322e-05,0.0247758,1.102e-05,-0.0503064,2.57339e-05,-0.0211593,9.41148e-06,0.232316,0.00011884,0.0977145,4.34625e-05,-1.79347e-09,6.45092e-13,-4.16653e-10,1.5155e-13,0.0173668,0.010799,0.253553,-0.216543,55.861,10000000,0
0.65,0.059635,3.05062e-05,0.025083,1.11568e-05,-0.052319,2.67637e-05,-0.0220058,9.78808e-06,0.232316,0.000118841,0.0977142,4.34628e-05,-1.79346e-09,6.45094e-13,-4.16651e-10,1.5155e-13,0.0127953,0.00746108,0.256698,-0.225206,55.9917,10000000,0
0.7,0.0601431,3.07663e-05,0.0252966,1.12519e-05,-0.0531483,2.71881e-05,-0.0223546,9.94331e-06,0.232316,0.000118842,0.0977139,4.34631e-05,-1.79346e-09,6.45096e-13,-4.16649e-10,1.51551e-13,0.00931015,0.00505647,0.258885,-0.228776,55.9033,10000000,0
0.75,0.0604142,3.09051e-05,0.0254106,1.13027e-05,-0.0526441,2.69303e-05,-0.0221424,9.84904e-06,0.232316,0.000118842,0.0977137,4.34634e-05,-1.79345e-09,6.45098e-13,-4.16648e-10,1.51551e-13,0.00654846,0.00330917,0.260052,-0.226605,55.7433,10000000,0
0.8,0.0604763,3.09371e-05,0.0254367,1.13144e-05,-0.0508889,2.60326e-05,-0.0214042,9.52074e-06,0.232316,0.000118843,0.0977134,4.34637e-05,-1.79344e-09,6.45099e-13,-4.16646e-10,1.51552e-13,0.00432337,0.00204284,0.260319,-0.21905,54.1534,10000000,0
0.1,0.0714179,3.65283e-05,0.0300414,1.33594e-05,-0.0124264,6.35577e-06,-0.00522707,2.32448e-06,0.23232,0.000118825,0.0977234,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16692e-10,1.51541e-13,1.5371,1.32677,0.307412,-0.0534884,52.1608,10000000,0
0.15,0.0711265,3.63801e-05,0.0299182,1.33051e-05,-0.0135244,6.91753e-06,-0.00568884,2.52992e-06,0.232318,0.000118827,0.0977211,4.34581e-05,-1.79359e-09,6.45064e-13,-4.16684e-10,1.51543e-13,0.72536,0.635395,0.30616,-0.058215,52.0518,10000000,0
0.2,0.0718469,3.67493e-05,0.0302209,1.34401e-05,-0.0159339,8.15008e-06,-0.00670224,2.98068e-06,0.232317,0.000118829,0.0977194,4.34587e-05,-1.79357e-09,6.45068e-13,-4.16678e-10,1.51544e-13,0.401668,0.348256,0.309262,-0.0685866,52.0344,10000000,0
0.25,0.0734419,3.75657e-05,0.0308915,1.37387e-05,-0.0194125,9.92955e-06,-0.00816539,3.63147e-06,0.232317,0.000118831,0.0977184,4.34592e-05,-1.79356e-09,6.45072e-13,-4.16674e-10,1.51545e-13,0.241853,0.202828,0.316128,-0.0835604,51.832,10000000,0
0.3,0.0753887,3.85621e-05,0.0317102,1.4103e-05,-0.023519,1.20302e-05,-0.00989261,4.39972e-06,0.232317,0.000118832,0.0977176,4.34597e-05,-1.79354e-09,6.45075e-13,-4.1667e-10,1.51546e-13,0.152947,0.122701,0.324508,-0.101237,52.0177,10000000,0
0.35,0.0772786,3.95292e-05,0.0325049,1.44567e-05,-0.0279077,1.42752e-05,-0.0117385,5.22078e-06,0.232317,0.000118834,0.0977169,4.34602e-05,-1.79353e-09,6.45078e-13,-4.16667e-10,1.51547e-13,0.0997526,0.0765243,0.332644,-0.120128,52.0655,10000000,0
0.4,0.078946,4.03826e-05,0.0332061,1.47688e-05,-0.0324111,1.6579e-05,-0.0136327,6.06331e-06,0.232317,0.000118835,0.0977164,4.34606e-05,-1.79352e-09,6.45081e-13,-4.16664e-10,1.51547e-13,0.0669092,0.0493352,0.339821,-0.139513,51.8469,10000000,0
0.45,0.0804366,4.11454e-05,0.0338329,1.50478e-05,-0.0370072,1.89302e-05,-0.0155658,6.92319e-06,0.232316,0.000118836,0.0977159,4.3461e-05,-1.79351e-09,6.45083e-13,-4.16661e-10,1.51548e-13,0.0460966,0.0328068,0.346237,-0.159297,52.0263,10000000,0
0.5,0.0818886,4.18886e-05,0.0344435,1.53196e-05,-0.041664,2.13124e-05,-0.0175245,7.79444e-06,0.232316,0.000118837,0.0977155,4.34614e-05,-1.7935e-09,6.45086e-13,-4.16659e-10,1.51548e-13,0.0325994,0.0223684,0.352488,-0.179342,51.8584,10000000,0
0.55,0.0834064,4.26653e-05,0.0350818,1.56037e-05,-0.0461941,2.36299e-05,-0.0194298,8.64199e-06,0.232316,0.000118838,0.0977152,4.34618e-05,-1.79349e-09,6.45088e-13,-4.16657e-10,1.51549e-13,0.0236063,0.0155043,0.359021,-0.198841,51.3781,10000000,0
0.6,0.0849943,4.34779e-05,0.0357496,1.59009e-05,-0.0501975,2.5678e-05,-0.0211136,9.39103e-06,0.232316,0.000118839,0.0977149,4.34621e-05,-1.79348e-09,6.4509e-13,-4.16655e-10,1.51549e-13,0.0173668,0.010799,0.365856,-0.216074,51.7333,10000000,0
0.65,0.0865394,4.42686e-05,0.0363993,1.619e-05,-0.053182,2.72049e-05,-0.0223689,9.94944e-06,0.232316,0.00011884,0.0977146,4.34624e-05,-1.79347e-09,6.45092e-13,-4.16653e-10,1.5155e-13,0.0127953,0.00746108,0.372507,-0.228921,51.5587,10000000,0
0.7,0.0879307,4.49807e-05,0.0369844,1.64505e-05,-0.0546261,2.79438e-05,-0.0229762,1.02197e-05,0.232316,0.000118841,0.0977143,4.34627e-05,-1.79347e-09,6.45094e-13,-4.16651e-10,1.5155e-13,0.00931015,0.00505647,0.378496,-0.235137,51.3502,10000000,0
0.75,0.0890623,4.55599e-05,0.0374603,1.66623e-05,-0.0542131,2.77328e-05,-0.0228025,1.01425e-05,0.232316,0.000118841,0.097714,4.34631e-05,-1.79346e-09,6.45096e-13,-4.1665e-10,1.51551e-13,0.00654846,0.00330917,0.383367,-0.233359,51.9238,10000000,0
0.8,0.0898869,4.5982e-05,0.037807,1.68167e-05,-0.0519515,2.6576e-05,-0.0218511,9.71947e-06,0.232316,0.000118842,0.0977137,4.34634e-05,-1.79345e-09,6.45098e-13,-4.16648e-10,1.51551e-13,0.00432337,0.00204284,0.386916,-0.223624,51.4397,10000000,0
0.1,0.0596671,3.05183e-05,0.0250984,1.11614e-05,-0.0137618,7.03882e-06,-0.00578876,2.57429e-06,0.232319,0.000118826,0.0977228,4.34578e-05,-1.79361e-09,6.45061e-13,-4.1669e-10,1.51542e-13,1.5371,1.32677,0.256832,-0.0592365,52.0512,10000000,0
0.15,0.0595847,3.04769e-05,0.0250633,1.11462e-05,-0.0151717,7.76014e-06,-0.00638171,2.83808e-06,0.232318,0.000118828,0.0977205,4.34583e-05,-1.79359e-09,6.45066e-13,-4.16682e-10,1.51543e-13,0.72536,0.635395,0.256479,-0.0653057,51.9476,10000000,0
0.2,0.0603593,3.08736e-05,0.0253887,1.12912e-05,-0.0178098,9.10965e-06,-0.00749127,3.33162e-06,0.232317,0.00011883,0.097719,4.34589e-05,-1.79357e-09,6.4507e-13,-4.16676e-10,1.51544e-13,0.401668,0.348256,0.259814,-0.0766614,51.4772,10000000,0
0.25,0.0618461,3.16347e-05,0.0260139,1.15695e-05,-0.0213956,1.0944e-05,-0.00899948,4.00246e-06,0.232317,0.000118831,0.097718,4.34594e-05,-1.79355e-09,6.45073e-13,-4.16672e-10,1.51545e-13,0.241853,0.202828,0.266214,-0.0920964,51.6498,10000000,0
0.3,0.0635991,3.25317e-05,0.0267511,1.18976e-05,-0.0254793,1.3033e-05,-0.0107171,4.76646e-06,0.232317,0.000118833,0.0977173,4.34599e-05,-1.79354e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.152947,0.122701,0.27376,-0.109675,51.8478,10000000,0
0.35,0.0652827,3.33933e-05,0.0274591,1.22127e-05,-0.0297236,1.52042e-05,-0.0125023,5.56052e-06,0.232317,0.000118834,0.0977166,4.34604e-05,-1.79352e-09,6.45079e-13,-4.16665e-10,1.51547e-13,0.0997526,0.0765243,0.281008,-0.127945,51.7017,10000000,0
0.4,0.0667683,3.41536e-05,0.0280838,1.24907e-05,-0.0339717,1.73774e-05,-0.0142891,6.35529e-06,0.232316,0.000118836,0.0977161,4.34608e-05,-1.79351e-09,6.45082e-13,-4.16662e-10,1.51548e-13,0.0669092,0.0493352,0.287402,-0.14623,51.9852,10000000,0
0.45,0.0680946,3.48324e-05,0.0286416,1.2739e-05,-0.038206,1.95435e-05,-0.01607,7.1475e-06,0.232316,0.000118837,0.0977157,4.34612e-05,-1.7935e-09,6.45085e-13,-4.1666e-10,1.51548e-13,0.0460966,0.0328068,0.293111,-0.164457,51.699,10000000,0
0.5,0.0693641,3.54821e-05,0.0291755,1.29766e-05,-0.0424011,2.16896e-05,-0.0178344,7.93237e-06,0.232316,0.000118838,0.0977153,4.34616e-05,-1.79349e-09,6.45087e-13,-4.16658e-10,1.51549e-13,0.0325994,0.0223684,0.298576,-0.182514,51.9288,10000000,0
0.55,0.070643,3.61366e-05,0.0297133,1.3216e-05,-0.0463951,2.37329e-05,-0.0195143,8.67965e-06,0.232316,0.000118839,0.097715,4.3462e-05,-1.79348e-09,6.45089e-13,-4.16656e-10,1.51549e-13,0.0236063,0.0155043,0.304081,-0.199707,51.4284,10000000,0
0.6,0.0719174,3.67888e-05,0.0302492,1.34545e-05,-0.0498463,2.54985e-05,-0.0209659,9.32538e-06,0.232316,0.000118839,0.0977147,4.34623e-05,-1.79348e-09,6.45091e-13,-4.16654e-10,1.5155e-13,0.0173668,0.010799,0.309567,-0.214562,52.0885,10000000,0
0.65,0.0730936,3.73907e-05,0.0307439,1.36746e-05,-0.052346,2.67773e-05,-0.0220172,9.79308e-06,0.232316,0.00011884,0.0977144,4.34626e-05,-1.79347e-09,6.45093e-13,-4.16652e-10,1.5155e-13,0.0127953,0.00746108,0.31463,-0.225322,51.8619,10000000,0
0.7,0.0740881,3.78997e-05,0.0311621,1.38608e-05,-0.0534745,2.73548e-05,-0.0224918,1.00043e-05,0.232316,0.000118841,0.0977141,4.34629e-05,-1.79346e-09,6.45095e-13,-4.1665e-10,1.51551e-13,0.00931015,0.00505647,0.318911,-0.23018,51.7256,10000000,0
0.75,0.0748355,3.82823e-05,0.0314763,1.40007e-05,-0.053001,2.71128e-05,-0.0222926,9.91578e-06,0.232316,0.000118842,0.0977138,4.34632e-05,-1.79345e-09,6.45097e-13,-4.16649e-10,1.51551e-13,0.00654846,0.00330917,0.322128,-0.228142,51.8161,10000000,0
0.8,0.0753214,3.85311e-05,0.0316806,1.40917e-05,-0.0509756,2.60769e-05,-0.0214407,9.53693e-06,0.232316,0.000118843,0.0977135,4.34636e-05,-1.79345e-09,6.45099e-13,-4.16647e-10,1.51552e-13,0.00432337,0.00204284,0.324219,-0.219424,51.5636,10000000,0
0.1,0.0676842,3.46187e-05,0.0284708,1.2661e-05,-0.0138673,7.09278e-06,-0.00583318,2.59403e-06,0.232319,0.000118825,0.0977232,4.34577e-05,-1.79361e-09,6.4506e-13,-4.16691e-10,1.51542e-13,1.5371,1.32677,0.291341,-0.0596908,52.182,10000000,0
0.15,0.0675166,3.45338e-05,0.0283997,1.26299e-05,-0.0153192,7.83557e-06,-0.00644379,2.86567e-06,0.232318,0.000118827,0.0977208,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16683e-10,1.51543e-13,0.72536,0.635395,0.290621,-0.0659408,51.9802,10000000,0
0.2,0.0683045,3.49375e-05,0.0287308,1.27775e-05,-0.0180424,9.22861e-06,-0.00758914,3.37512e-06,0.232317,0.000118829,0.0977193,4.34588e-05,-1.79357e-09,6.45069e-13,-4.16678e-10,1.51544e-13,0.401668,0.348256,0.294014,-0.0776627,51.9183,10000000,0
0.25,0.069898,3.57531e-05,0.0294008,1.30757e-05,-0.0217423,1.11213e-05,-0.00914534,4.06731e-06,0.232317,0.000118831,0.0977182,4.34593e-05,-1.79355e-09,6.45073e-13,-4.16673e-10,1.51545e-13,0.241853,0.202828,0.300873,-0.0935889,51.9982,10000000,0
0.3,0.0717981,3.67255e-05,0.0301998,1.34314e-05,-0.0259513,1.32744e-05,-0.0109157,4.85474e-06,0.232317,0.000118833,0.0977174,4.34598e-05,-1.79354e-09,6.45076e-13,-4.16669e-10,1.51546e-13,0.152947,0.122701,0.309052,-0.111707,51.534,10000000,0
0.35,0.0736237,3.76597e-05,0.0309675,1.3773e-05,-0.0303199,1.55092e-05,-0.0127531,5.67205e-06,0.232317,0.000118834,0.0977168,4.34603e-05,-1.79353e-09,6.45079e-13,-4.16666e-10,1.51547e-13,0.0997526,0.0765243,0.316911,-0.130511,51.6591,10000000,0
0.4,0.0752251,3.84794e-05,0.031641,1.40728e-05,-0.0346858,1.77426e-05,-0.0145894,6.48885e-06,0.232317,0.000118835,0.0977163,4.34607e-05,-1.79352e-09,6.45081e-13,-4.16663e-10,1.51547e-13,0.0669092,0.0493352,0.323805,-0.149304,51.6749,10000000,0
