z2,<dsig|c12>_U,err_<dsig|c12>_U,<ALL|c12>_U,err_<ALL|c12>_U,<dsig|c12>_L,err_<dsig|c12>_L,<ALL|c12>_L,err_<ALL|c12>_L,BU_o_AU,err_BU_o_AU,BL_o_AU,err_BL_o_AU,AU,err_AU,BU,err_BU,denU,denL,Collins_U,Collins_L,time[s],neval,fail
0.1,0.0574701,2.93943e-05,0.0241744,1.07503e-05,-0.00856647,4.38151e-06,-0.00360343,1.60244e-06,0.23232,0.000118825,0.0977236,4.34577e-05,-1.79362e-09,6.4506e-13,-4.16692e-10,1.51541e-13,3.41457,3.04915,0.247375,-0.0368736,55.0946,10000000,0
0.15,0.0572192,2.92662e-05,0.0240687,1.07035e-05,-0.00983227,5.02896e-06,-0.00413585,1.83923e-06,0.232319,0.000118826,0.0977228,4.34578e-05,-1.79361e-09,6.45061e-13,-4.1669e-10,1.51542e-13,1.61407,1.45776,0.246296,-0.0423222,54.8782,10000000,0
0.2,0.0578966,2.96132e-05,0.0243533,1.08303e-05,-0.0121364,6.20761e-06,-0.005105,2.27028e-06,0.232318,0.000118827,0.097721,4.34582e-05,-1.79359e-09,6.45065e-13,-4.16684e-10,1.51543e-13,0.892735,0.799934,0.249212,-0.0522406,55.6971,10000000,0
0.25,0.0593816,3.03733e-05,0.0249776,1.11082e-05,-0.0152118,7.78075e-06,-0.00639855,2.84561e-06,0.232318,0.000118829,0.0977196,4.34586e-05,-1.79358e-09,6.45068e-13,-4.16679e-10,1.51544e-13,0.535557,0.467755,0.255605,-0.0654787,54.824,10000000,0
0.3,0.0612001,3.13039e-05,0.0257423,1.14486e-05,-0.0186825,9.55609e-06,-0.00785833,3.49489e-06,0.232317,0.00011883,0.0977186,4.34591e-05,-1.79356e-09,6.45071e-13,-4.16675e-10,1.51545e-13,0.337093,0.284544,0.263433,-0.0804179,54.507,10000000,0
0.35,0.0629728,3.22111e-05,0.0264878,1.17803e-05,-0.0222898,1.14014e-05,-0.00937562,4.16976e-06,0.232317,0.000118832,0.0977178,4.34595e-05,-1.79355e-09,6.45074e-13,-4.16671e-10,1.51546e-13,0.218856,0.1785,0.271064,-0.0959458,55.6378,10000000,0
0.4,0.0645394,3.30127e-05,0.0271466,1.20735e-05,-0.0259299,1.32635e-05,-0.0109067,4.85077e-06,0.232317,0.000118833,0.0977172,4.346e-05,-1.79354e-09,6.45077e-13,-4.16668e-10,1.51546e-13,0.146232,0.1157,0.277808,-0.111615,55.5651,10000000,0
0.45,0.0659396,3.37293e-05,0.0277354,1.23356e-05,-0.0295853,1.51334e-05,-0.0124441,5.53464e-06,0.232317,0.000118834,0.0977167,4.34604e-05,-1.79352e-09,6.45079e-13,-4.16665e-10,1.51547e-13,0.10041,0.0773207,0.283835,-0.127349,52.4993,10000000,0
0.5,0.0673084,3.44298e-05,0.0283111,1.25918e-05,-0.03318,1.69724e-05,-0.0139561,6.20717e-06,0.232316,0.000118835,0.0977162,4.34608e-05,-1.79351e-09,6.45082e-13,-4.16663e-10,1.51547e-13,0.0707736,0.0529988,0.289727,-0.142822,52.7763,10000000,0
0.55,0.0687558,3.51705e-05,0.0289197,1.28627e-05,-0.0364823,1.86617e-05,-0.015345,6.82501e-06,0.232316,0.000118836,0.0977158,4.34611e-05,-1.79351e-09,6.45084e-13,-4.16661e-10,1.51548e-13,0.0510532,0.0369775,0.295958,-0.157037,53.6419,10000000,0
